vmr_id	chrom	start	end	n_cpgs	vmr_set_id	n_AA	num_snps_AA	n_variants_AA	snps_in_window_AA	p_eff_AA	ld_metric_AA	mean_methylation_AA	methylation_variance_AA	bslmm_pve_AA	bslmm_pve_q025_AA	bslmm_pve_q975_AA	he_h2_AA	he_se_AA	he_pvalue_AA	rho2_oof_AA	r2_oof_AA	feature_complete_AA	computational_failure_AA	terminal_status_AA	exclusion_reason_AA	joint_pve_domain_status_AA	pve_cis_joint_unbounded_AA	pve_cis_joint_calibrated_AA	local_genetic_control_eligible_AA	local_genetic_control_exclusion_reason_AA	local_snp_contribution_score_AA	local_snp_contribution_score_z_AA	local_snp_contribution_quartile_AA	n_EA	num_snps_EA	n_variants_EA	snps_in_window_EA	p_eff_EA	ld_metric_EA	mean_methylation_EA	methylation_variance_EA	bslmm_pve_EA	bslmm_pve_q025_EA	bslmm_pve_q975_EA	he_h2_EA	he_se_EA	he_pvalue_EA	rho2_oof_EA	r2_oof_EA	feature_complete_EA	computational_failure_EA	terminal_status_EA	exclusion_reason_EA	joint_pve_domain_status_EA	pve_cis_joint_unbounded_EA	pve_cis_joint_calibrated_EA	local_genetic_control_eligible_EA	local_genetic_control_exclusion_reason_EA	local_snp_contribution_score_EA	local_snp_contribution_score_z_EA	local_snp_contribution_quartile_EA	comparable_in_both	comparability	region	catalog_cohort	donor_groups	upstream_lgv_run_id_1	upstream_lgv_run_id_2	upstream_catalog_run_id	absolute_pve_interpretation_allowed	rank_scope	pooled_rank_emitted	donor_group_inference	cross_group_raw_score_comparison	ancestry_effect_claim_allowed
chr13:113950931-113951411	chr13	113950931	113951411	23	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1949	1949	2371	21.0470879273081	0.170095582684758	0.552866689733273	0.00490806804474887	0.0322409483677654	0.00076505323	0.1215499875	-0.0724298330438542	0.0456283646894226	0.112452413986457	0	-5.35590230785754e-05	TRUE	FALSE	completed		within_domain	-0.161666275474989	0	TRUE		0.0179174817712965	-1.66990858711863	bottom_quartile	129	1950	1950	2371	14.387901317871	0.324969950129662	0.509705373434485	0.00796463614409321	0.115051791930634	0.01916120025	0.2565770625	0.207262717234201	0.0441270663505831	2.68338924658538e-06	0	-0.000112944529712333	TRUE	FALSE	completed		within_domain	-0.126245164909186	0	TRUE		0.207014580369844	-1.01488615228381	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114021428-114021751	chr13	114021428	114021751	10	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1709	1709	2090	25.5896159140382	0.172486646004692	0.608272533706928	0.0128603156664715	0.134044094738392	0.01214276025	0.3192129425	0.0967037672546864	0.051311031761159	0.0595008942226152	0.0151649345263292	0.0061570030620951	TRUE	FALSE	completed		within_domain	-0.0883725687389908	0	TRUE		0.363195802952161	-0.473882571480588	middle_50_percent	129	1700	1700	2090	15.0308714093212	0.200888865292167	0.621548952602076	0.0102725037952832	0.0705529865758957	0.002986745275	0.20518754	0.0305584943928444	0.0453315097501744	0.500259273524417	0	-0.00019119277626034	TRUE	FALSE	completed		within_domain	-0.156281714821859	0	TRUE		0.0659228307254623	-1.50362058519973	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114034418-114034578	chr13	114034418	114034578	7	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1655	1655	2033	25.8601951058553	0.137456967018297	0.710295469789356	0.00924175068836057	0.115116340794736	0.00661379495	0.29830785	0.0352006761510147	0.051518963016506	0.494458271736257	0	-9.52276941745822e-07	TRUE	FALSE	completed		within_domain	-0.105814616873941	0	TRUE		0.237373288280277	-0.909725170534883	bottom_quartile	129	1644	1644	2033	14.8035474879897	0.176171288508434	0.692062276571113	0.00943165824412396	0.0384647284059512	0.00072230725	0.1442606175	-0.0477433574259693	0.0447967849432205	0.286555893087256	0	-5.56352759639722e-06	TRUE	FALSE	completed		within_domain	-0.17472310674253	0	TRUE		0.0277827169274538	-1.63573594230177	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114036498-114037114	chr13	114036498	114037114	24	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1652	1652	2030	25.8720213196222	0.173007068078928	0.561311171975115	0.011564501390589	0.10154460846907	0.005919589025	0.272479905	0.0918632513880132	0.0516242626669705	0.0751906812362794	0	-5.66599322859851e-06	TRUE	FALSE	completed		within_domain	-0.107294544058299	0	TRUE		0.227414191712609	-0.944222959293951	bottom_quartile	129	1641	1641	2030	14.796656975912	0.252554590130636	0.571460670794421	0.00964863929343907	0.072243339570957	0.00369721145	0.206007215	0.028254935388665	0.0449182966422875	0.529347126191889	0	-2.1217464466261e-05	TRUE	FALSE	completed		within_domain	-0.147489667919367	0	TRUE		0.0958837126600284	-1.39983765899138	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114043467-114043747	chr13	114043467	114043747	10	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1625	1625	2003	25.7712578094586	0.155201080934717	0.679754345116897	0.0106145103844138	0.19611576012829	0.03519004125	0.41143922	0.121834104328107	0.0515062247058708	0.0180257153517803	0.0321089785349762	0.0102546249057813	TRUE	FALSE	completed		within_domain	-0.0517588112287228	0	TRUE		0.530099590965677	0.104263406204861	middle_50_percent	129	1614	1614	2003	14.6625307822965	0.19173711049535	0.704222881155703	0.00591119563136306	0.14348471579999	0.0059988688	0.3534246025	0.0481761176765846	0.0446193052814852	0.280300815733494	0.0338973174108652	0.00851998320466807	TRUE	FALSE	completed		within_domain	-0.109020518179627	0	TRUE		0.313611308677098	-0.645640667049922	middle_50_percent	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114044775-114045155	chr13	114044775	114045155	9	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1617	1617	1995	25.6880285929493	0.140782913000062	0.664441115002859	0.011422201332776	0.117279704721094	0.00531273565	0.314216685	0.0192560976326525	0.0513665379646374	0.707759304573343	0	-1.86693907231472e-05	TRUE	FALSE	completed		within_domain	-0.103615358031716	0	TRUE		0.252578694646986	-0.857054439483092	middle_50_percent	129	1606	1606	1995	14.5965534360327	0.200638787313154	0.669447322246404	0.00905955458754997	0.0585281756442182	0.001396853475	0.207514025	-0.00915817168813718	0.0443130043278988	0.836272631460549	0	-5.63272479321419e-05	TRUE	FALSE	completed		within_domain	-0.161287442555487	0	TRUE		0.0536539829302987	-1.54611923154025	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114045386-114045564	chr13	114045386	114045564	8	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1612	1612	1989	25.6803127775711	0.164079410363558	0.549076654901164	0.00951530358612697	0.0608526713781505	0.00157145415	0.2059619475	-0.0321810381166128	0.0514172041169919	0.53140545017556	0	-4.19437674494816e-05	TRUE	FALSE	completed		within_domain	-0.127640995870406	0	TRUE		0.102036279566068	-1.37852547849293	bottom_quartile	129	1601	1601	1989	14.5547186501634	0.15101171111811	0.555523895622621	0.0105087663010979	0.0524493005103963	0.00137852535	0.1800443225	-0.0148308752105719	0.0443237262061116	0.737932684311425	0	-0.000276488822846366	TRUE	FALSE	completed		within_domain	-0.171258992836687	0	TRUE		0.0348950924608819	-1.61109904587248	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114062899-114063207	chr13	114062899	114063207	13	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1558	1558	1934	24.9548786883266	0.153827204405725	0.829186408609191	0.00473047800447168	0.53627964514	0.4294592	0.6384257	0.890058506983375	0.0489135099692188	5.63357441999652e-73	0.496761637068495	0.41127950564458	TRUE	FALSE	completed		within_domain	0.281400452104754	0.281400452104754	TRUE		0.762359950204517	0.908801122621694	top_quartile	129	1549	1549	1934	14.078579289094	0.219938283899465	0.781402225293404	0.0120991217661557	0.66109310522	0.5566244	0.7451689	1.17414030541929	0.0412374625472346	3.51091352820686e-170	0.633890187488747	0.516854010923175	TRUE	FALSE	completed		within_domain	0.415594282169216	0.415594282169216	TRUE		0.80196479374111	1.04599023402579	top_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114077109-114077267	chr13	114077109	114077267	8	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1547	1547	1921	24.7608513440436	0.130192393334844	0.404317037937998	0.0066015980541006	0.0599909843773805	0.0015063462	0.2095371	-0.0262314747624838	0.0503036464841837	0.602054423733217	0	-4.41101937951327e-05	TRUE	FALSE	completed		within_domain	-0.133124417691661	0	TRUE		0.0783834252178552	-1.46045772679572	bottom_quartile	129	1540	1540	1921	13.988395433367	0.188991359255567	0.37627227372953	0.00668224710762202	0.177927850663726	0.0333050745	0.3776849325	0.121443530989574	0.0433514597113614	0.00510044040487984	0.00613949314478235	0.00477967000865676	TRUE	FALSE	completed		within_domain	-0.103301491025787	0	TRUE		0.348817567567568	-0.523688029724966	middle_50_percent	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114078037-114078173	chr13	114078037	114078173	8	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1547	1547	1921	24.7608513440436	0.130192393334844	0.453758077380233	0.00911581833341697	0.13653362850993	0.01829878	0.30921472	0.13491889534566	0.0502770222934775	0.00729569257610431	5.66483645885068e-05	-0.000293322308514421	TRUE	FALSE	completed		within_domain	-0.0958925606455805	0	TRUE		0.310288102436422	-0.657152074263136	middle_50_percent	129	1540	1540	1921	13.988395433367	0.188991359255567	0.447211123294907	0.00874331021829174	0.0420380928861256	0.001040046825	0.14431523	-0.0217166606172085	0.0434137562221781	0.616929759265059	0	-6.66316884623264e-06	TRUE	FALSE	completed		within_domain	-0.171570219391401	0	TRUE		0.0344505689900427	-1.61263885189932	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114097376-114097668	chr13	114097376	114097668	12	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1536	1536	1905	24.5621738126113	0.129251764882049	0.720629553379604	0.00587581670584564	0.0588257572018567	0.002231643225	0.1751253725	0.0315236894757951	0.0501114269060692	0.529314359631155	0	-0.000320993223035915	TRUE	FALSE	completed		within_domain	-0.133979610209552	0	TRUE		0.0742930819847057	-1.47462646146462	bottom_quartile	129	1527	1527	1905	13.8341578844274	0.189919974945487	0.703529258719932	0.00698703257264502	0.1753578460332	0.03858303675	0.3599346425	0.166092024915911	0.0431678735025196	0.000120187129878559	0.0547622877514135	0.0210756274017029	TRUE	FALSE	completed		within_domain	-0.0872320443883508	0	TRUE		0.434166073968706	-0.228045272573559	middle_50_percent	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114099300-114100157	chr13	114099300	114100157	14	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1532	1532	1901	24.4975016517815	0.195438352539127	0.454424890463388	0.00781613330443073	0.070584346288804	0.00216307105	0.2229348875	-0.0277881736350723	0.0499254882937064	0.577816300812735	0	-2.94836343419647e-05	TRUE	FALSE	completed		within_domain	-0.118982450511966	0	TRUE		0.15245420593989	-1.20388042290015	bottom_quartile	129	1523	1523	1901	13.7856621310623	0.234132949603416	0.450764148718228	0.00812782133701242	0.0801485267820497	0.00294122375	0.2379122825	0.0096443737843229	0.0430737605356561	0.822837788488252	0	-0.000364844162789035	TRUE	FALSE	completed		within_domain	-0.147055460326647	0	TRUE		0.0973950924608819	-1.39460231850015	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114101454-114101570	chr13	114101454	114101570	7	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1531	1531	1899	24.4799960613081	0.22796135946429	0.61812192719148	0.00644701513313607	0.10404358886558	0.00543559675	0.2812475825	0.0547836815856565	0.0498429789073423	0.271736154409228	0	-0.000201028464255293	TRUE	FALSE	completed		within_domain	-0.0981497988500231	0	TRUE		0.293748888493687	-0.714443044880874	middle_50_percent	129	1522	1522	1899	13.773922113906	0.242302503760479	0.602466305078417	0.00508586407829796	0.0416129278738709	0.000902283015	0.1525143775	-0.0291231194134996	0.0431480158632068	0.499721046870973	0	-0.000453622005771148	TRUE	FALSE	completed		within_domain	-0.164660514619218	0	TRUE		0.0479640825035562	-1.56582874868368	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114107672-114107975	chr13	114107672	114107975	10	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1526	1526	1893	24.3947205604608	0.137956839211994	0.43613792548294	0.00859433798612783	0.075077258460871	0.00243507085	0.2217803175	-0.0125638280435343	0.0499185720633637	0.801287882154217	0	-1.67173007719068e-05	TRUE	FALSE	completed		within_domain	-0.124963832707084	0	TRUE		0.116619242397297	-1.32801085923858	bottom_quartile	129	1516	1516	1893	13.7018255086526	0.193837844997579	0.446897591212725	0.00632793411215396	0.0427718039419592	0.0009411912325	0.1664482375	-0.0400998051332029	0.0429402050373812	0.350407453482071	0	-0.000125078928079558	TRUE	FALSE	completed		within_domain	-0.171055401220806	0	TRUE		0.0351618065433855	-1.61017516225639	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114109330-114110003	chr13	114109330	114110003	32	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1526	1526	1893	24.3947205604608	0.137956839211994	0.518897467827811	0.00695463856438848	0.0672801814025787	0.00277046625	0.1966232825	0.018758679692247	0.0498595798722398	0.706752631080317	0	-0.000146085543542895	TRUE	FALSE	completed		within_domain	-0.128754412458151	0	TRUE		0.0964342877467544	-1.39793048466991	bottom_quartile	129	1516	1516	1893	13.7018255086526	0.193837844997579	0.515391563354541	0.00644125716993196	0.0504744762131194	0.0015690894	0.1641121675	0.00626695832463385	0.0430288932478134	0.884204920020772	0	-0.000556993442082154	TRUE	FALSE	completed		within_domain	-0.167310716729185	0	TRUE		0.0420963726884779	-1.58615418823784	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114134935-114135417	chr13	114134935	114135417	8	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1509	1509	1868	24.0389328067431	0.155001613411709	0.67618707600436	0.00407645166308583	0.49418792317	0.3379634	0.6488268	0.313662359016103	0.0494251166701549	2.28884355304724e-10	0.190901975938755	0.148961740653994	TRUE	FALSE	completed		within_domain	0.150126406064118	0.150126406064118	TRUE		0.702516450293438	0.701506374096224	middle_50_percent	129	1496	1496	1868	13.4281891566172	0.188991359255567	0.598733350633476	0.004698079586529	0.66654439221	0.5693098	0.7503337	0.44035135055776	0.0422918281008367	3.12425618530162e-25	0.63488139017035	0.52842802691852	TRUE	FALSE	completed		within_domain	0.417192893943263	0.417192893943263	TRUE		0.802676031294452	1.04845392366871	top_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114198507-114198650	chr13	114198507	114198650	8	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1464	1464	1820	23.1388631588042	0.151969887516478	0.797875256512553	0.0213044380218208	0.64045343261	0.54104643	0.7278414075	0.632613156611063	0.0479616200283361	1.92295751178739e-39	0.568798101498837	0.50256473650033	TRUE	FALSE	completed		within_domain	0.390922997367459	0.390922997367459	TRUE		0.794193491019029	1.01907084026229	top_quartile	129	1452	1452	1820	13.0627523925238	0.188991359255567	0.897603005141936	0.0107677085207234	0.71059054427	0.609520065	0.803613955	0.776728880466014	0.039879474602406	1.21090738520299e-82	0.485903958069571	0.407989777539229	TRUE	FALSE	completed		within_domain	0.422320953578946	0.422320953578946	TRUE		0.804187411095306	1.05368926415994	top_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114200116-114200842	chr13	114200116	114200842	41	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1464	1464	1820	23.1388631588042	0.151969887516478	0.606781605948047	0.0222656228815943	0.47364671336	0.2948787	0.6555237	0.236544715867175	0.0483815932675572	1.02627903137936e-06	0.260887563592103	0.173866127879797	TRUE	FALSE	completed		within_domain	0.163788184130596	0.163788184130596	TRUE		0.709896852214121	0.727071699694461	middle_50_percent	129	1452	1452	1820	13.0627523925238	0.188991359255567	0.572069113139038	0.0248041718981001	0.0467132045458597	0.00092432918	0.1852536	-0.0235590271626437	0.0418863855913058	0.573824254279943	0	-0.000120072262939086	TRUE	FALSE	completed		within_domain	-0.170709612535773	0	TRUE		0.036050853485064	-1.60709555020273	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:114295036-114295722	chr13	114295036	114295722	27	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1293	1293	1627	20.5103506410174	0.128192724680486	0.780505610337245	0.0111807954943632	0.2576648776876	0.092962445	0.448233125	0.189903023618488	0.0451322194765898	2.59915264581771e-05	0.0448770514319163	0.037560427683301	TRUE	FALSE	completed		within_domain	-0.0242533300441492	0	TRUE		0.583007291481416	0.287532908987409	middle_50_percent	129	1273	1273	1627	11.8588580402051	0.138577775139414	0.737448063770277	0.0138090301841729	0.0814619804336102	0.002306247975	0.26890624	-0.00754119267056692	0.0397627416520144	0.849584347976551	0	-0.000133360381994851	TRUE	FALSE	completed		within_domain	-0.160644709448498	0	TRUE		0.0554320768136558	-1.53996000743293	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:18209183-18210330	chr13	18209183	18210330	8	vmrset-all_individuals-caudate-cb5519d7d2ad				7													FALSE	FALSE	qc_failed	fewer_than_min_cis_variants	feature_incomplete			FALSE	incomplete_joint_features							7													FALSE	FALSE	qc_failed	fewer_than_min_cis_variants	feature_incomplete			FALSE	incomplete_joint_features				FALSE	neither	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:18609006-18609567	chr13	18609006	18609567	25	vmrset-all_individuals-caudate-cb5519d7d2ad	153	825	825	1228	13.8241748043043	0.300608292624388	0.526911764662028	0.00618122417983844	0.109285242244252	0.00786043475	0.284631185	0.0393748677204349	0.0359476213011069	0.273390397344203	0.00755839392237846	-0.00181505251542924	TRUE	FALSE	completed		within_domain	-0.0885034162758252	0	TRUE		0.362217677396408	-0.477270747162283	middle_50_percent	129	608	608	1228	4.88431937791132	0.858089101766666	0.543537819385314	0.005235198110903	0.0383747914941428	0.0006329259	0.1692114	-0.0230016464181094	0.0246752462073091	0.351273383782239	0	-7.56474137688645e-05	TRUE	FALSE	completed		within_domain	-0.0996754573631383	0	TRUE		0.367576458036984	-0.45870821539273	middle_50_percent	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:18628523-18628699	chr13	18628523	18628699	16	vmrset-all_individuals-caudate-cb5519d7d2ad	153	990	990	1412	13.607296995096	0.294586703941214	0.538128937861995	0.00509145338352405	0.14511914467317	0.03057578725	0.3098880225	0.148184172473252	0.0356960119216304	3.32977395426216e-05	4.32812606002212e-05	-0.00351437567587309	TRUE	FALSE	completed		within_domain	-0.084109277237272	0	TRUE		0.393339854170372	-0.369465157290195	middle_50_percent	129	761	761	1412	5.6187751885975	0.818951429743058	0.562565064014389	0.00536390203135102	0.068263886404278	0.00277923355	0.2218075425	0.0363210759026804	0.0265982051660894	0.172118678506278	0	-0.000212460737324838	TRUE	FALSE	completed		within_domain	-0.0926277241099564	0	TRUE		0.407316856330014	-0.321049556594106	middle_50_percent	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:18775731-18777354	chr13	18775731	18777354	10	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1659	1659	2293	18.8606950570203	0.278501667163911	0.624986296625594	0.0076420556057877	0.11696308542811	0.004942500125	0.32143815	0.00213710748020751	0.0415854277061613	0.959015016094556	0	-2.75599098511492e-05	TRUE	FALSE	completed		within_domain	-0.104354516356298	0	TRUE		0.247954828383425	-0.873071269978373	bottom_quartile	129	1370	1370	2293	8.61401163499466	0.600019706867415	0.626980121880355	0.00569247260786645	0.059484463690889	0.001919684	0.19795935	0.0053223556414648	0.0324416696486222	0.86968852634031	0	-0.00021825680941312	TRUE	FALSE	completed		within_domain	-0.129219716052529	0	TRUE		0.191100640113798	-1.07001120804434	bottom_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:18780208-18782626	chr13	18780208	18782626	15	vmrset-all_individuals-caudate-cb5519d7d2ad	153	1673	1673	2310	18.8174963252413	0.226914809997672	0.632927613558872	0.00765212868668322	0.09821516577629	0.003522793925	0.305832845	-0.00198089216410682	0.0408531214734083	0.961328043458196	0	-0.000225363539015921	TRUE	FALSE	completed		within_domain	-0.121264326163891	0	TRUE		0.137426640583319	-1.25593512200981	bottom_quartile	129	1385	1385	2310	8.62796635537738	0.693925029924101	0.626483413706597	0.00530454842675357	0.087759384899273	0.007672373375	0.232522175	0.0783186643009856	0.0325538586518207	0.0161581457830602	0	-0.00034333857398039	TRUE	FALSE	completed		within_domain	-0.102662220156446	0	TRUE		0.351573613086771	-0.514141232358619	middle_50_percent	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:18874699-18876046	chr13	18874699	18876046	17	vmrset-all_individuals-caudate-cb5519d7d2ad	153	2099	2099	2801	16.7351909147396	0.289805478518296	0.410254551315815	0.00858565723028574	0.14210740834694	0.02343122	0.298029155	0.105205628733308	0.0400375095274974	0.00860830930727186	0.00309091393237499	0.00265821108021214	TRUE	FALSE	completed		within_domain	-0.107686853324847	0	TRUE		0.224301974035213	-0.955003518281159	bottom_quartile	129	1801	1801	2801	8.86315474191653	0.816220184038581	0.4709386932594	0.00544967628286182	0.0457108563112352	0.001177364075	0.166490205	-0.0148058027141442	0.0341065325057029	0.664223830395587	0	-0.00128789960761999	TRUE	FALSE	completed		within_domain	-0.116521214267072	0	TRUE		0.26924786628734	-0.79931330852758	middle_50_percent	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr13:19272054-19274366	chr13	19272054	19274366	19	vmrset-all_individuals-caudate-cb5519d7d2ad	153	2713	2713	3520	19.9964428038139	0.349814482809244	0.641857299462864	0.0111346532566462	0.80488529509	0.7396595575	0.8556189325	1.51900993043633	0.0421340961179945	6.68844176665604e-270	0.770083528932206	0.715358400904705	TRUE	FALSE	completed		within_domain	0.674693406439704	0.674693406439704	TRUE		0.871821091943802	1.28796878300038	top_quartile	129	2276	2276	3520	10.1508763849146	0.76026114982053	0.569410837642412	0.00256210559393597	0.62921896634	0.5454792	0.7426668	0.391207363601736	0.0359607577413695	2.23185591033087e-27	0.41767841565318	0.404703330378554	TRUE	FALSE	completed		within_domain	0.333060249434947	0.333060249434947	TRUE		0.782672475106686	0.979162652461352	top_quartile	TRUE	both	caudate	all_individuals	AA,EA	lgv-all_individuals.AA-caudate-20260913	lgv-all_individuals.EA-caudate-20260917	vmrcat-all_individuals-caudate-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
