chr	start	end	nearest_gene_id	distance
chr2	228182232	228182606	ENSG00000302598.1	0
chr2	228427434	228428968	ENSG00000286772.2	0
chr2	229270124	229270346	ENSG00000153823.19	0
chr2	229603998	229604972	ENSG00000187957.8	0
chr2	230128887	230129662	ENSG00000225963.9	0
chr2	230139567	230140510	ENSG00000225963.9	0
chr2	230189789	230190965	ENSG00000135899.20	0
chr2	230317240	230318654	ENSG00000079263.19	4024
chr2	230564349	230566716	ENSG00000235419.6	0
chr2	230956243	230957072	ENSG00000135898.10	0
chr2	230990503	230991218	ENSG00000173699.17	0
chr2	231190128	231190204	ENSG00000135931.19	8341
chr2	231482743	231483315	ENSG00000181798.5	0
chr2	231511913	231512335	ENSG00000181798.5	0
chr2	231615050	231615571	ENSG00000286399.2	0
chr2	231743565	231744136	ENSG00000156973.14	0
chr2	232351618	232352816	ENSG00000230122.1	308
chr2	232503860	232504060	ENSG00000301941.1	0
chr2	232559671	232560513	ENSG00000135930.15	0
chr2	232839865	232840005	ENSG00000204120.16	0
chr2	232877157	232877341	ENSG00000182600.10	0
chr2	232926539	232926724	ENSG00000066248.15	0
chr2	233149166	233149422	ENSG00000168918.14	0
chr2	233154947	233155494	ENSG00000168918.14	0
chr2	233449150	233449256	ENSG00000077044.11	0
chr2	233938735	233939792	ENSG00000144481.17	0
chr2	234025656	234025986	ENSG00000144481.17	6133
chr2	234469043	234469817	ENSG00000228162.3	6915
chr2	234544959	234545523	ENSG00000308639.1	0
chr2	234601201	234603194	ENSG00000293807.1	49708
chr2	234761351	234762862	ENSG00000278593.1	15744
chr2	234792753	234792881	ENSG00000235726.8	230
chr2	234888716	234888807	ENSG00000235726.8	0
chr2	234895137	234895779	ENSG00000235726.8	0
chr2	234905951	234906237	ENSG00000235726.8	0
chr2	235191621	235192932	ENSG00000235293.2	3429
chr2	235287512	235287917	ENSG00000309680.1	13228
chr2	235598692	235599074	ENSG00000157985.20	0
chr2	235765341	235765652	ENSG00000157985.20	0
chr2	235864936	235865117	ENSG00000157985.20	0
chr2	235921793	235922078	ENSG00000157985.20	0
chr2	236142956	236143850	ENSG00000296952.1	0
chr2	236214175	236214428	ENSG00000182177.15	0
chr2	236542012	236543295	ENSG00000301621.1	0
chr2	236855097	236856271	ENSG00000306140.1	0
chr2	236898796	236899675	ENSG00000304566.1	0
chr2	237292076	237293207	ENSG00000294650.1	0
chr2	237302458	237303768	ENSG00000294650.1	4205
chr2	237336208	237336484	ENSG00000163359.17	0
chr2	237517220	237518579	ENSG00000115648.14	0
chr2	237521494	237522994	ENSG00000115648.14	0
chr2	237571535	237572697	ENSG00000124839.13	1624
chr2	237606751	237607818	ENSG00000303312.1	4367
chr2	237625735	237626355	ENSG00000227107.1	0
chr2	237629370	237630309	ENSG00000124831.20	0
chr2	237691346	237691435	ENSG00000124831.20	0
chr2	237860804	237861217	ENSG00000132329.11	0
chr2	237898434	237898904	ENSG00000132329.11	0
chr2	237968328	237968533	ENSG00000258984.5	0
chr2	238231091	238231319	ENSG00000225057.3	0
chr2	238233763	238233926	ENSG00000225057.3	0
chr2	238500542	238501140	ENSG00000225493.2	0
chr2	238770498	238771842	ENSG00000286748.2	0
chr2	238854380	238855153	ENSG00000233608.5	0
chr2	238891778	238891894	ENSG00000233608.5	0
chr2	238905585	238906215	ENSG00000233608.5	0
chr2	239065855	239066145	ENSG00000068024.18	0
chr2	239195723	239195898	ENSG00000287405.1	0
chr2	239200873	239201351	ENSG00000068024.18	0
chr2	239227718	239228057	ENSG00000068024.18	0
chr2	239230411	239230617	ENSG00000068024.18	0
chr2	239236553	239236702	ENSG00000068024.18	0
chr2	239249882	239249964	ENSG00000068024.18	0
chr2	239319086	239319567	ENSG00000299219.1	0
chr2	239380833	239380923	ENSG00000305037.1	0
chr2	239785455	239787211	ENSG00000220256.5	0
chr2	239954784	239954964	ENSG00000130414.13	0
chr2	240136865	240136999	ENSG00000172428.11	57
chr2	240184294	240185688	ENSG00000286325.1	0
chr2	240372196	240372566	ENSG00000301884.1	345
chr2	240519999	240520224	ENSG00000144504.16	0
chr2	240557016	240557299	ENSG00000144504.16	0
chr2	240672397	240672667	ENSG00000276949.1	0
chr2	240699777	240700262	ENSG00000274977.1	941
chr2	240898746	240899014	ENSG00000172478.18	1856
chr2	241063825	241064343	ENSG00000225521.2	0
chr2	241101392	241101700	ENSG00000122085.17	0
chr2	241115520	241116289	ENSG00000115687.14	0
chr2	241552189	241552407	ENSG00000176720.6	0
chr2	241687865	241688246	ENSG00000168395.16	0
chr2	241732320	241733138	ENSG00000180902.18	1463
chr2	241803076	241803324	ENSG00000154252.12	0
chr2	241804912	241805080	ENSG00000154252.12	624
chr2	241875582	241876251	ENSG00000188011.5	1758
chr2	241901717	241902769	ENSG00000216921.9	0
chr2	241933457	241933909	ENSG00000233806.11	0
chr2	241936580	241936782	ENSG00000233806.11	0
chr2	242046195	242047994	ENSG00000232002.3	0
chr2	242085760	242086992	ENSG00000291147.2	0
chr3	11752	12039	ENSG00000223587.3	0
chr3	194637	195931	ENSG00000224318.7	0
chr3	308678	309656	ENSG00000231660.1	0
chr3	486963	488231	ENSG00000300434.1	0
chr3	535996	536927	ENSG00000224957.8	0
chr3	1268333	1268954	ENSG00000134115.13	0
chr3	1982179	1984225	ENSG00000225044.2	0
chr3	2764864	2765261	ENSG00000144619.15	0
chr3	3053773	3054654	ENSG00000237990.3	0
chr3	3112301	3112911	ENSG00000091181.20	0
chr3	3177873	3178788	ENSG00000113851.16	0
chr3	3353717	3355458	ENSG00000223727.6	0
chr3	3801527	3802065	ENSG00000175928.6	0
chr3	3940914	3942701	ENSG00000287720.1	0
chr3	4302930	4303092	ENSG00000293978.1	0
chr3	4304172	4304298	ENSG00000170364.13	0
chr3	4689848	4690300	ENSG00000150995.21	0
chr3	4867498	4867833	ENSG00000304112.1	0
chr3	4952818	4954290	ENSG00000235831.9	0
chr3	5027237	5027369	ENSG00000305983.1	180
chr3	5261993	5263105	ENSG00000230944.1	5231
chr3	6770842	6771992	ENSG00000196277.17	0
chr3	7635903	7636997	ENSG00000270207.3	0
chr3	7937186	7940125	ENSG00000227110.8	11137
chr3	8500530	8500641	ENSG00000227110.8	0
chr3	8678425	8680201	ENSG00000306965.1	0
chr3	8681100	8681608	ENSG00000125046.16	0
chr3	8767276	8767655	ENSG00000180914.11	0
chr3	9301732	9301955	ENSG00000254485.5	0
chr3	9842984	9843080	ENSG00000156990.14	0
chr3	9851360	9851946	ENSG00000214021.19	0
chr3	9947439	9947993	ENSG00000230082.2	0
chr3	10108306	10108399	ENSG00000163705.13	50
chr3	10141353	10141536	ENSG00000134086.11	241
chr3	10142431	10142664	ENSG00000134086.11	0
chr3	10164469	10164568	ENSG00000134070.5	350
chr3	10165558	10165753	ENSG00000134070.5	0
chr3	10192175	10192423	ENSG00000134070.5	0
chr3	11060193	11060567	ENSG00000287964.2	390
chr3	11097549	11097639	ENSG00000294078.1	0
chr3	11911932	11913040	ENSG00000231897.1	0
chr3	12005489	12005635	ENSG00000157152.17	0
chr3	12552977	12554669	ENSG00000225526.6	0
chr3	12786482	12787815	ENSG00000213943.3	0
chr3	12884114	12884454	ENSG00000297478.1	0
chr3	13053219	13053705	ENSG00000144711.17	0
chr3	13204386	13204702	ENSG00000144711.17	0
chr3	13475930	13477039	ENSG00000244502.3	0
chr3	13549702	13549806	ENSG00000163520.14	0
chr3	14216188	14217119	ENSG00000296737.1	8156
chr3	14648672	14648937	ENSG00000235629.2	0
chr3	14651041	14651215	ENSG00000235629.2	0
chr3	15065760	15065872	ENSG00000296046.1	0
chr3	15107444	15108150	ENSG00000131381.13	8280
chr3	15119066	15119192	ENSG00000294422.1	0
chr3	15319708	15320649	ENSG00000131370.16	0
chr3	15377568	15378004	ENSG00000226427.1	1922
chr3	15426744	15426952	ENSG00000206562.12	0
chr3	15630371	15630917	ENSG00000169814.18	0
chr3	16886137	16886592	ENSG00000154822.18	0
chr3	18418346	18419439	ENSG00000182568.18	0
chr3	18443216	18443453	ENSG00000182568.18	0
chr3	18446489	18447481	ENSG00000228956.10	0
chr3	19102856	19104003	ENSG00000300901.1	23804
chr3	19946207	19946438	ENSG00000163576.18	0
chr3	20038706	20039188	ENSG00000114166.8	1257
chr3	20042371	20043049	ENSG00000114166.8	0
chr3	20784497	20785737	ENSG00000231304.3	0
chr3	21916930	21918210	ENSG00000151789.13	0
chr3	21944421	21945121	ENSG00000223351.5	0
chr3	21946818	21947692	ENSG00000223351.5	0
chr3	22509825	22511602	ENSG00000301888.1	28121
chr3	22669954	22670681	ENSG00000234723.1	0
chr3	23611747	23612049	ENSG00000252562.1	1611
chr3	23671342	23671769	ENSG00000307811.1	7341
chr3	23672183	23672478	ENSG00000307811.1	8182
chr3	23762850	23763486	ENSG00000223791.2	40208
chr3	23809931	23810176	ENSG00000170142.12	0
chr3	23811284	23811413	ENSG00000170142.12	0
chr3	24588669	24589566	ENSG00000228791.9	0
chr3	25429438	25429824	ENSG00000077092.20	0
chr3	25661241	25662008	ENSG00000077097.17	0
chr3	25784270	25784358	ENSG00000151093.8	0
chr3	26218818	26218898	ENSG00000237603.1	1940
chr3	26243851	26245150	ENSG00000237603.1	26973
chr3	27026678	27027475	ENSG00000307039.1	0
chr3	27726286	27726641	ENSG00000163508.13	3574
chr3	28200531	28200871	ENSG00000304655.1	684
chr3	29440654	29441092	ENSG00000144642.22	0
chr3	30093593	30095385	ENSG00000308411.1	722
chr3	30934026	30934357	ENSG00000307279.1	0
chr3	31816179	31816773	ENSG00000144645.16	0
chr3	32062545	32063867	ENSG00000144645.16	0
chr3	32105798	32106188	ENSG00000152642.11	0
chr3	32467436	32467552	ENSG00000153551.14	0
chr3	32501056	32501405	ENSG00000091317.8	0
chr3	32577559	32577918	ENSG00000304056.1	0
chr3	32625993	32627048	ENSG00000295578.1	0
chr3	32634863	32635762	ENSG00000237676.1	0
chr3	32902547	32903377	ENSG00000206557.6	4722
chr3	33114771	33115497	ENSG00000170275.15	0
chr3	33441541	33441745	ENSG00000153560.12	169
chr3	33716073	33716474	ENSG00000163539.19	0
chr3	35640417	35640859	ENSG00000172995.17	0
chr3	38164441	38164596	ENSG00000308516.1	0
chr3	38166467	38166574	ENSG00000172939.9	0
chr3	38579724	38580389	ENSG00000183873.20	0
chr3	38650834	38651167	ENSG00000183873.20	1090
chr3	38952134	38952679	ENSG00000168356.13	0
chr3	39178416	39178741	ENSG00000287620.2	0
chr3	39405753	39406268	ENSG00000168028.15	447
chr3	39487723	39490623	ENSG00000168314.19	0
chr3	39501330	39504608	ENSG00000285885.2	0
chr3	40476864	40476921	ENSG00000177873.14	191
chr3	41304780	41305365	ENSG00000168038.11	0
chr3	42266134	42266469	ENSG00000281160.3	0
chr3	42339730	42340932	ENSG00000229572.1	0
chr3	42602054	42602405	ENSG00000230084.9	0
chr3	42685752	42686275	ENSG00000157119.12	0
chr3	42935909	42936787	ENSG00000240747.9	0
chr3	44729041	44729172	ENSG00000301836.1	0
chr3	44760911	44761063	ENSG00000163807.6	0
chr3	44861179	44861309	ENSG00000304717.1	0
chr3	45036522	45036674	ENSG00000163815.6	450
chr3	45224290	45224583	ENSG00000249992.2	0
chr3	45387900	45388214	ENSG00000011376.12	346
chr3	46078878	46079246	ENSG00000288703.2	0
chr3	46419714	46420458	ENSG00000283646.2	0
chr3	46488758	46489094	ENSG00000012223.13	3523
chr3	46558170	46559934	ENSG00000288718.1	0
chr3	46663130	46663458	ENSG00000286570.1	1622
chr3	46717758	46718487	ENSG00000283706.2	0
chr3	46753689	46757520	ENSG00000286651.3	0
chr3	46899047	46899226	ENSG00000160801.14	0
chr3	47165539	47165721	ENSG00000227398.7	0
chr3	47450646	47451882	ENSG00000114650.21	0
chr3	47514106	47514184	ENSG00000163832.16	393
chr3	47573734	47574143	ENSG00000114646.10	0
chr3	48089739	48089814	ENSG00000302863.1	0
chr3	48194264	48194688	ENSG00000265483.1	1875
chr3	48210664	48210818	ENSG00000304464.1	8707
chr3	48441279	48441451	ENSG00000244380.2	0
chr3	48503402	48503611	ENSG00000164054.17	0
chr3	48610175	48610576	ENSG00000300190.1	0
chr3	48714772	48714980	ENSG00000068745.15	0
chr3	48898096	48898290	ENSG00000178537.10	0
chr3	49199098	49200043	ENSG00000173421.17	0
chr3	49448913	49449798	ENSG00000201301.1	17316
chr3	49720172	49720420	ENSG00000173540.14	0
chr3	49785362	49785492	ENSG00000176095.12	0
chr3	49802234	49802274	ENSG00000185614.7	986
chr3	49870205	49870399	ENSG00000164076.17	269
chr3	49939640	49939795	ENSG00000004534.15	211
chr3	49983629	49985335	ENSG00000004534.15	0
chr3	50193880	50194063	ENSG00000114349.10	0
chr3	50194876	50195194	ENSG00000114349.10	0
chr3	50259667	50259828	ENSG00000302205.1	0
chr3	50272568	50272792	ENSG00000012171.20	0
chr3	50676223	50677656	ENSG00000088538.13	0
chr3	51973394	51973503	ENSG00000248487.10	0
chr3	51996190	51996312	ENSG00000162244.12	294
chr3	52239824	52239881	ENSG00000243224.3	0
chr3	52245113	52245255	ENSG00000306261.1	0
chr3	52279293	52280371	ENSG00000306456.1	0
chr3	52447161	52447545	ENSG00000010319.7	2057
chr3	52518577	52519132	ENSG00000010327.10	0
chr3	53044429	53044518	ENSG00000272305.5	0
chr3	53113551	53114291	ENSG00000163933.11	0
chr3	55106950	55107631	ENSG00000309624.1	28697
chr3	55474601	55474992	ENSG00000114251.15	0
chr3	56466440	56466865	ENSG00000187672.15	0
chr3	56802502	56802777	ENSG00000163947.12	0
chr3	57196547	57197276	ENSG00000163666.10	561
chr3	57598674	57599067	ENSG00000174840.10	0
chr3	58177438	58177699	ENSG00000283148.2	0
chr3	58186923	58188052	ENSG00000293432.1	0
chr3	58307669	58308559	ENSG00000255154.9	0
chr3	58334315	58335622	ENSG00000168297.16	0
chr3	58493504	58494594	ENSG00000168301.13	0
chr3	58584563	58584809	ENSG00000168309.18	0
chr3	58586135	58586232	ENSG00000168309.18	0
chr3	60250799	60252039	ENSG00000189283.11	0
chr3	61200814	61201483	ENSG00000189283.11	0
chr3	61250053	61250239	ENSG00000189283.11	0
chr3	61559722	61560045	ENSG00000144724.20	1523
chr3	61848715	61849533	ENSG00000144724.20	0
chr3	61917017	61917123	ENSG00000144724.20	0
chr3	62081624	62082966	ENSG00000144724.20	0
chr3	62109872	62110745	ENSG00000302838.1	0
chr3	62187927	62189132	ENSG00000144724.20	0
chr3	62318436	62318589	ENSG00000241472.9	0
chr3	62739839	62741758	ENSG00000163618.18	0
chr3	63286177	63286951	ENSG00000296196.1	0
chr3	63296380	63297978	ENSG00000296196.1	0
chr3	63342313	63344792	ENSG00000163630.11	0
chr3	63560335	63561255	ENSG00000241359.2	0
chr3	65109320	65109724	ENSG00000298971.1	0
chr3	65497786	65498122	ENSG00000151276.24	0
chr3	65548561	65548694	ENSG00000151276.24	0
chr3	65595012	65596342	ENSG00000151276.24	0
chr3	66154777	66155494	ENSG00000144741.19	0
chr3	66498586	66499138	ENSG00000144749.14	0
chr3	66538016	66538333	ENSG00000296028.1	27459
chr3	66693625	66693946	ENSG00000296009.1	0
chr3	67654973	67655220	ENSG00000241316.9	0
chr3	68008599	68008823	ENSG00000183662.12	0
chr3	69383065	69385168	ENSG00000114541.15	0
chr3	69413386	69413851	ENSG00000114541.15	0
chr3	69540984	69541146	ENSG00000114541.15	0
chr3	72654317	72654853	ENSG00000297356.1	0
chr3	72739295	72739503	ENSG00000287595.4	0
chr3	72996353	72996440	ENSG00000310267.1	0
chr3	75395677	75396660	ENSG00000242953.1	140
chr3	75503237	75503488	ENSG00000290410.2	0
chr3	75513988	75515712	ENSG00000290410.2	0
chr3	75520243	75521790	ENSG00000290410.2	0
chr3	75537224	75540692	ENSG00000290410.2	0
chr3	75579284	75579455	ENSG00000290410.2	0
chr3	75580563	75580820	ENSG00000290410.2	0
chr3	75620152	75620302	ENSG00000305327.1	0
chr3	75709576	75710522	ENSG00000227124.11	0
chr3	75725919	75729555	ENSG00000227124.11	0
chr3	76734426	76735499	ENSG00000185008.19	0
chr3	77040837	77042494	ENSG00000185008.19	0
chr3	78578434	78579598	ENSG00000169855.21	17640
chr3	79366577	79366760	ENSG00000169855.21	0
chr3	79490247	79491660	ENSG00000169855.21	0
chr3	80390183	80391334	ENSG00000242586.1	50746
chr3	87088502	87088750	ENSG00000300916.1	0
chr3	87160905	87161657	ENSG00000281392.4	2353
chr3	87791978	87792263	ENSG00000239572.4	0
chr3	88148788	88148936	ENSG00000163320.12	0
chr3	88262592	88263792	ENSG00000242159.1	53363
chr3	89106524	89107028	ENSG00000044524.11	592
chr3	95459776	95461745	ENSG00000295166.1	159978
chr3	95468583	95470084	ENSG00000295166.1	168785
chr3	95948838	95949266	ENSG00000286516.1	29285
chr3	96776190	96777291	ENSG00000176243.9	0
chr3	97823427	97824031	ENSG00000080200.10	0
chr3	97971064	97971746	ENSG00000170854.18	0
chr3	97972826	97973023	ENSG00000285614.1	0
chr3	98023378	98023843	ENSG00000183185.10	0
chr3	98186510	98196150	ENSG00000289078.2	0
chr3	98307981	98309729	ENSG00000232535.2	0
chr3	98591663	98592435	ENSG00000080819.9	0
chr3	98594116	98594339	ENSG00000300704.1	310
chr3	98657909	98658515	ENSG00000244153.1	0
chr3	98734096	98734528	ENSG00000064225.13	0
chr3	99002703	99003763	ENSG00000240476.3	0
chr3	100316136	100316997	ENSG00000036054.13	0
chr3	100335403	100335635	ENSG00000114021.12	0
chr3	100565100	100565299	ENSG00000181458.10	0
chr3	100589895	100591463	ENSG00000181458.10	12450
chr3	100686467	100687717	ENSG00000144820.8	0
chr3	101107099	101108820	ENSG00000242573.1	54273
chr3	101371015	101371840	ENSG00000138468.16	0
chr3	101512099	101512246	ENSG00000138468.16	0
chr3	101559676	101561236	ENSG00000295591.1	0
chr3	101723835	101723899	ENSG00000307136.1	265
chr3	101850472	101851154	ENSG00000144802.11	0
chr3	102235782	102237378	ENSG00000170044.9	0
chr3	104694276	104697762	ENSG00000294208.1	0
chr3	105353152	105355249	ENSG00000170017.12	11659
chr3	105866117	105867540	ENSG00000114423.23	0
chr3	105882257	105883434	ENSG00000288848.3	0
chr3	107117581	107118459	ENSG00000242759.10	0
chr3	107239552	107239966	ENSG00000243701.9	0
chr3	108405530	108407280	ENSG00000144821.11	0
chr3	109355344	109355808	ENSG00000289358.2	0
chr3	109930186	109930621	ENSG00000214380.4	13245
chr3	111073249	111073712	ENSG00000177707.11	0
chr3	111277932	111278815	ENSG00000177707.11	2368
chr3	111967117	111967831	ENSG00000144824.21	0
chr3	112087002	112087259	ENSG00000114529.13	0
chr3	112302249	112302936	ENSG00000239482.7	0
chr3	112305041	112305539	ENSG00000239482.7	0
chr3	112332420	112332587	ENSG00000091972.19	0
chr3	112334670	112335190	ENSG00000091972.19	0
chr3	112562963	112563184	ENSG00000138459.9	0
chr3	112604582	112605745	ENSG00000091986.16	0
chr3	112640439	112641243	ENSG00000091986.16	0
chr3	112990404	112990616	ENSG00000272844.1	0
chr3	112992377	112993752	ENSG00000163607.18	0
chr3	113441776	113442396	ENSG00000285943.1	0
chr3	113515850	113516168	ENSG00000163611.11	662
chr3	113699204	113699424	ENSG00000296024.1	1021
chr3	113748591	113749152	ENSG00000114573.12	0
chr3	113838428	113838615	ENSG00000304804.1	0
chr3	114153125	114153867	ENSG00000151577.14	0
chr3	114451164	114451930	ENSG00000242290.2	0
chr3	115693136	115694100	ENSG00000289153.3	0
chr3	115783560	115783662	ENSG00000289153.3	0
chr3	115814881	115815734	ENSG00000185565.14	0
chr3	116757238	116758437	ENSG00000185565.14	0
chr3	116923981	116925748	ENSG00000242385.2	0
chr3	119032354	119033586	ENSG00000144847.13	0
chr3	119239182	119240031	ENSG00000240254.3	0
chr3	119295483	119296121	ENSG00000031081.11	0
chr3	119499238	119499351	ENSG00000113845.10	0
chr3	119571764	119573129	ENSG00000272967.1	6082
chr3	120284588	120284744	ENSG00000175697.11	0
chr3	120285692	120286026	ENSG00000175697.11	469
chr3	120350713	120350917	ENSG00000293512.2	0
chr3	120559642	120560835	ENSG00000295835.1	0
chr3	120678260	120679713	ENSG00000113924.12	0
chr3	121893968	121895087	ENSG00000163406.11	0
chr3	121923532	121924579	ENSG00000163406.11	0
chr3	121925990	121927814	ENSG00000163406.11	0
chr3	122021704	122021940	ENSG00000145103.15	0
chr3	122022516	122022714	ENSG00000145103.15	268
chr3	122214873	122217259	ENSG00000036828.17	0
chr3	122579700	122580719	ENSG00000173200.13	0
chr3	122680008	122680273	ENSG00000295375.1	365
chr3	123194771	123194941	ENSG00000065485.20	0
chr3	123447927	123447976	ENSG00000173175.16	0
chr3	123568145	123568558	ENSG00000206527.10	0
chr3	123981011	123981563	ENSG00000065371.18	0
chr3	123991233	123992995	ENSG00000304291.1	0
chr3	124834063	124835791	ENSG00000082781.12	0
chr3	124887761	124887944	ENSG00000082781.12	0
chr3	125141287	125142263	ENSG00000221955.11	0
chr3	125186087	125186796	ENSG00000221955.11	0
chr3	125520569	125520808	ENSG00000114520.11	366
chr3	125596085	125596257	ENSG00000304694.1	0
chr3	125766004	125766181	ENSG00000284624.2	0
chr3	125768796	125769283	ENSG00000284624.2	0
chr3	125923849	125925274	ENSG00000171084.18	0
chr3	125952980	125953448	ENSG00000189366.13	0
chr3	125958544	125958731	ENSG00000241439.1	0
chr3	125989682	125991383	ENSG00000300950.1	0
chr3	126001167	126001900	ENSG00000114544.17	4456
chr3	126213726	126214016	ENSG00000287232.1	0
chr3	126267948	126268150	ENSG00000250934.4	0
chr3	126288482	126288771	ENSG00000251448.2	0
chr3	126301270	126301803	ENSG00000250934.4	0
chr3	126304255	126305143	ENSG00000250934.4	0
chr3	126388881	126389016	ENSG00000249833.8	0
chr3	126389800	126389951	ENSG00000309785.1	0
chr3	126394401	126394553	ENSG00000249833.8	0
chr3	126416368	126416547	ENSG00000163885.12	0
chr3	126541699	126542218	ENSG00000180697.9	0
chr3	126705213	126705500	ENSG00000159685.11	0
chr3	127226480	127227822	ENSG00000289641.2	0
chr3	127337711	127338474	ENSG00000244215.3	0
chr3	127371345	127371736	ENSG00000244215.3	0
chr3	127373327	127373747	ENSG00000244215.3	0
chr3	127548292	127548662	ENSG00000304581.1	0
chr3	127597770	127597884	ENSG00000163870.16	0
chr3	127814144	127814836	ENSG00000074416.16	0
chr3	127869892	127870283	ENSG00000074416.16	0
chr3	127914714	127915023	ENSG00000074416.16	0
chr3	128053512	128053944	ENSG00000058262.11	0
chr3	128074766	128075246	ENSG00000222627.1	0
chr3	128432460	128432593	ENSG00000298776.1	0
chr3	128433425	128433693	ENSG00000298776.1	0
chr3	128480818	128481488	ENSG00000179348.13	0
chr3	128608827	128608961	ENSG00000306450.1	0
chr3	128617319	128617411	ENSG00000306450.1	0
chr3	128651198	128651340	ENSG00000163902.12	0
chr3	128653744	128653923	ENSG00000163902.12	0
chr3	128680197	128680367	ENSG00000163902.12	0
chr3	128698046	128698229	ENSG00000075785.14	0
chr3	128699092	128699302	ENSG00000075785.14	0
chr3	128727521	128727731	ENSG00000075785.14	0
chr3	128970147	128970428	ENSG00000114656.13	0
chr3	128994487	128994690	ENSG00000114656.13	0
chr3	129026443	129026826	ENSG00000307028.1	0
chr3	129027573	129027753	ENSG00000114654.8	0
chr3	129087738	129088707	ENSG00000261796.1	0
chr3	129211805	129212158	ENSG00000289469.3	0
chr3	129245719	129246254	ENSG00000181789.14	3351
chr3	129358155	129360996	ENSG00000290993.2	0
chr3	129364890	129365538	ENSG00000290993.2	0
chr3	129438735	129438920	ENSG00000129071.10	0
chr3	129934889	129936412	ENSG00000250643.2	9796
chr3	129936623	129937381	ENSG00000250643.2	8827
chr3	130066556	130072431	ENSG00000309438.1	1199
chr3	130098281	130099100	ENSG00000291081.2	0
chr3	130179515	130180617	ENSG00000302511.1	0
chr3	130726544	130727609	ENSG00000196455.8	0
chr3	130745789	130745982	ENSG00000196455.8	0
chr3	130747954	130748224	ENSG00000306123.1	0
chr3	131526501	131526744	ENSG00000248530.1	0
chr3	131527309	131527432	ENSG00000306539.1	0
chr3	131959289	131960088	ENSG00000196353.13	0
chr3	132006402	132009067	ENSG00000196353.13	0
chr3	132136827	132137307	ENSG00000196353.13	0
chr3	132930139	132932058	ENSG00000248724.7	34908
chr3	133078113	133079048	ENSG00000144868.14	0
chr3	133674971	133675201	ENSG00000291042.2	0
chr3	133783453	133784057	ENSG00000144867.13	0
chr3	134070743	134071033	ENSG00000163785.14	0
chr3	134312965	134313187	ENSG00000240006.3	0
chr3	134594254	134594930	ENSG00000307599.1	0
chr3	134599154	134600129	ENSG00000174611.12	0
chr3	135658657	135658706	ENSG00000302799.1	0
chr3	136249766	136249939	ENSG00000114054.14	400
chr3	137033274	137033640	ENSG00000306052.1	18757
chr3	137037682	137040383	ENSG00000306052.1	23165
chr3	137437945	137439768	ENSG00000308098.1	35036
chr3	137507794	137508668	ENSG00000308098.1	0
chr3	137643969	137644264	ENSG00000295978.1	0
chr3	137969175	137970299	ENSG00000066405.13	28435
chr3	138433377	138434234	ENSG00000158220.14	351
chr3	138724506	138724806	ENSG00000051382.10	0
chr3	138916431	138916637	ENSG00000294607.1	0
chr3	138932451	138933049	ENSG00000244578.2	2139
chr3	139044486	139044763	ENSG00000233701.3	0
chr3	139113488	139114171	ENSG00000232416.3	0
chr3	139343546	139343789	ENSG00000175110.14	0
chr3	139388583	139388827	ENSG00000184432.11	0
chr3	139390461	139390611	ENSG00000248932.9	0
chr3	139540263	139540385	ENSG00000248932.9	0
chr3	139936935	139937409	ENSG00000158258.16	0
chr3	140419280	140420801	ENSG00000158258.16	0
chr3	141009794	141010611	ENSG00000114120.14	28798
chr3	141310816	141311159	ENSG00000249417.1	0
chr3	141874858	141875091	ENSG00000069849.11	1032
chr3	142225880	142226179	ENSG00000175066.16	287
chr3	142947456	142947817	ENSG00000188582.10	1346
chr3	143118647	143118853	ENSG00000241679.3	0
chr3	143480085	143481815	ENSG00000181804.15	0
chr3	143815647	143816429	ENSG00000181804.15	0
chr3	144025329	144027304	ENSG00000181744.9	0
chr3	144507203	144508530	ENSG00000280397.1	61358
chr3	144692380	144692742	ENSG00000305998.1	184777
chr3	145981279	145982037	ENSG00000240095.1	17655
chr3	146021548	146024548	ENSG00000152952.14	10590
chr3	146469013	146469373	ENSG00000163746.13	0
chr3	146469970	146470282	ENSG00000163746.13	0
chr3	146543392	146543876	ENSG00000188313.13	0
chr3	147371168	147373781	ENSG00000243620.3	511
chr3	147379535	147380253	ENSG00000300216.1	0
chr3	147391416	147391842	ENSG00000174963.18	0
chr3	147419716	147419995	ENSG00000300021.1	0
chr3	147421953	147422436	ENSG00000152977.10	0
chr3	147424035	147424155	ENSG00000152977.10	0
chr3	148150928	148151579	ENSG00000243347.3	0
chr3	148698354	148698610	ENSG00000144891.19	0
chr3	149085349	149085475	ENSG00000071794.16	0
chr3	149815170	149816487	ENSG00000082996.20	0
chr3	149967608	149968905	ENSG00000070087.15	0
chr3	150547562	150547833	ENSG00000144895.12	0
chr3	150604758	150604833	ENSG00000198843.14	0
chr3	150720787	150721678	ENSG00000244668.1	0
chr3	150764366	150764815	ENSG00000244265.3	0
chr3	151461091	151461783	ENSG00000152580.9	29
chr3	152605496	152606510	ENSG00000293973.1	2382
chr3	153963241	153963899	ENSG00000238755.3	0
chr3	154253119	154253394	ENSG00000114790.13	0
chr3	155309518	155310206	ENSG00000239443.1	0
chr3	155631192	155631633	ENSG00000114805.18	0
chr3	156146747	156148057	ENSG00000287916.1	0
chr3	156555626	156555697	ENSG00000114850.7	476
chr3	157158374	157158936	ENSG00000163660.12	0
chr3	158329212	158331000	ENSG00000174891.14	0
chr3	158631895	158634574	ENSG00000243165.1	5045
