chr	start	end	nearest_gene_id	distance
chr4	140252236	140252374	ENSG00000307954.1	0
chr4	140920016	140921831	ENSG00000170153.11	0
chr4	140998994	141001020	ENSG00000170153.11	0
chr4	141130892	141131568	ENSG00000170153.11	0
chr4	141332760	141334632	ENSG00000306779.1	0
chr4	142113655	142114574	ENSG00000109452.13	0
chr4	142191230	142194242	ENSG00000109452.13	0
chr4	142844504	142845283	ENSG00000109452.13	0
chr4	143019081	143022384	ENSG00000250326.3	0
chr4	143128676	143133573	ENSG00000250326.3	0
chr4	143335473	143335689	ENSG00000109458.10	1186
chr4	143559719	143559938	ENSG00000236296.9	0
chr4	143699764	143699830	ENSG00000183090.5	0
chr4	143734016	143740069	ENSG00000251600.10	0
chr4	143757965	143760422	ENSG00000250345.2	0
chr4	143761733	143762833	ENSG00000250345.2	0
chr4	143911697	143912765	ENSG00000249741.2	0
chr4	143979429	143982030	ENSG00000251600.10	0
chr4	144644979	144645229	ENSG00000248890.5	0
chr4	146002114	146003411	ENSG00000302837.1	15789
chr4	147482069	147482897	ENSG00000151617.17	0
chr4	147526274	147527412	ENSG00000151617.17	0
chr4	150256580	150256868	ENSG00000170390.16	0
chr4	150259740	150260090	ENSG00000170390.16	2301
chr4	150955072	150963525	ENSG00000198589.15	0
chr4	151408047	151408439	ENSG00000251611.2	0
chr4	151946556	151948537	ENSG00000251249.3	0
chr4	152046347	152046804	ENSG00000286720.2	995
chr4	152989541	152990864	ENSG00000294679.1	4071
chr4	153296364	153296663	ENSG00000288637.1	0
chr4	153622947	153623161	ENSG00000121210.16	0
chr4	153790658	153790888	ENSG00000280241.5	0
chr4	153792975	153793135	ENSG00000280241.5	0
chr4	154489784	154490140	ENSG00000197410.14	0
chr4	154744844	154745267	ENSG00000121207.12	0
chr4	154781430	154781926	ENSG00000151962.8	0
chr4	154845824	154846332	ENSG00000151962.8	17010
chr4	156368225	156368425	ENSG00000301404.1	0
chr4	156589063	156590168	ENSG00000251511.2	0
chr4	157694972	157695840	ENSG00000287226.2	0
chr4	158413496	158415836	ENSG00000171509.16	0
chr4	159423542	159424649	ENSG00000306419.1	10437
chr4	159805085	159805870	ENSG00000250488.3	27229
chr4	160431248	160432446	ENSG00000250997.1	89382
chr4	161308716	161309183	ENSG00000306264.1	31459
chr4	161342418	161344135	ENSG00000249568.1	34817
chr4	162160147	162161117	ENSG00000306567.1	0
chr4	162298619	162299748	ENSG00000251253.1	22439
chr4	162567962	162570080	ENSG00000248396.1	45920
chr4	163331050	163331460	ENSG00000164128.7	0
chr4	164956434	164958045	ENSG00000250486.6	0
chr4	164976991	164977982	ENSG00000298155.1	0
chr4	165426250	165429656	ENSG00000109472.14	0
chr4	167920225	167921404	ENSG00000298937.1	24009
chr4	168479840	168480017	ENSG00000181381.15	0
chr4	168877543	168878576	ENSG00000145439.12	0
chr4	169268848	169269174	ENSG00000154447.15	0
chr4	169774535	169775376	ENSG00000295892.1	0
chr4	169944073	169944257	ENSG00000251200.3	0
chr4	170674960	170677015	ENSG00000250968.2	65316
chr4	171687920	171689377	ENSG00000302608.1	48915
chr4	172775450	172776915	ENSG00000174473.17	0
chr4	173373030	173373441	ENSG00000164105.4	0
chr4	174475359	174475817	ENSG00000164120.14	14357
chr4	174688620	174690110	ENSG00000145451.13	0
chr4	175210098	175212222	ENSG00000248551.2	0
chr4	175217296	175219897	ENSG00000248551.2	0
chr4	176250724	176251702	ENSG00000164122.9	0
chr4	176517022	176520045	ENSG00000298014.1	0
chr4	177441191	177441615	ENSG00000038002.9	0
chr4	178095504	178097396	ENSG00000253000.1	19324
chr4	178145495	178146506	ENSG00000305997.1	0
chr4	178596370	178598870	ENSG00000212191.1	87015
chr4	178924129	178926836	ENSG00000301059.1	80514
chr4	179147311	179148757	ENSG00000306915.1	17754
chr4	179171146	179172880	ENSG00000306915.1	923
chr4	179683915	179685130	ENSG00000296788.1	10661
chr4	180394714	180397213	ENSG00000299149.1	52407
chr4	180518502	180519427	ENSG00000289951.2	0
chr4	180548987	180552664	ENSG00000299149.1	9277
chr4	180601125	180602553	ENSG00000251025.1	27097
chr4	180639267	180640362	ENSG00000295731.1	18521
chr4	181281208	181281585	ENSG00000304972.1	12137
chr4	181282148	181282577	ENSG00000304972.1	11145
chr4	182140396	182140884	ENSG00000177822.11	0
chr4	182141927	182142373	ENSG00000177822.11	0
chr4	182807241	182807396	ENSG00000309834.1	0
chr4	182828529	182828780	ENSG00000298284.1	0
chr4	182834717	182835114	ENSG00000298284.1	1788
chr4	183012347	183014007	ENSG00000286821.2	3418
chr4	183342584	183343349	ENSG00000301933.1	0
chr4	183375325	183376039	ENSG00000250292.1	4305
chr4	183434944	183435695	ENSG00000301674.1	0
chr4	183459293	183459888	ENSG00000232648.5	2513
chr4	183462505	183462872	ENSG00000232648.5	0
chr4	183571440	183571860	ENSG00000295742.1	0
chr4	183721451	183722507	ENSG00000287349.2	3297
chr4	183723390	183723538	ENSG00000287349.2	2266
chr4	183876343	183876624	ENSG00000173320.12	0
chr4	184039963	184040450	ENSG00000173320.12	16436
chr4	184097177	184097556	ENSG00000164303.11	0
chr4	184100094	184101101	ENSG00000287433.1	0
chr4	184267982	184268109	ENSG00000295628.1	0
chr4	184287769	184288798	ENSG00000295654.1	0
chr4	184432244	184432757	ENSG00000168310.12	0
chr4	184826803	184826933	ENSG00000286256.3	0
chr4	184870083	184871755	ENSG00000289139.2	9896
chr4	184964844	184965242	ENSG00000289197.3	0
chr4	185639132	185639351	ENSG00000154556.20	0
chr4	185693324	185694112	ENSG00000154556.20	0
chr4	185710295	185711430	ENSG00000154556.20	0
chr4	185715768	185716409	ENSG00000154556.20	0
chr4	185819996	185820467	ENSG00000154556.20	0
chr4	186021485	186021765	ENSG00000300873.1	457
chr4	186053701	186054649	ENSG00000164342.14	14261
chr4	186149593	186150458	ENSG00000109794.14	0
chr4	186174151	186177380	ENSG00000109794.14	0
chr4	186203740	186204804	ENSG00000145476.16	0
chr4	186297946	186298875	ENSG00000251165.7	0
chr4	186487374	186488447	ENSG00000300474.1	0
chr4	187124295	187124639	ENSG00000299340.1	4096
chr4	188042276	188042470	ENSG00000179059.10	37229
chr4	188218062	188218841	ENSG00000304734.1	0
chr4	188283104	188283265	ENSG00000301287.1	7097
chr4	188325197	188326624	ENSG00000242169.2	22751
chr4	188505709	188506766	ENSG00000249378.9	0
chr4	188666083	188668775	ENSG00000249378.9	0
chr4	189188277	189188567	ENSG00000301147.1	0
chr4	189273403	189277882	ENSG00000249877.1	10794
chr4	189617621	189617962	ENSG00000307504.1	0
chr4	189810493	189811359	ENSG00000310165.1	0
chr4	190038002	190038098	ENSG00000310323.1	0
chr5	51150	51607	ENSG00000310020.1	0
chr5	191605	192006	ENSG00000185028.4	0
chr5	197098	197568	ENSG00000164366.4	0
chr5	210472	210641	ENSG00000164366.4	0
chr5	231784	232228	ENSG00000073578.18	0
chr5	241385	242455	ENSG00000073578.18	0
chr5	248177	248799	ENSG00000073578.18	0
chr5	264935	265776	ENSG00000286001.1	0
chr5	270692	270939	ENSG00000248925.4	0
chr5	317522	317678	ENSG00000288622.1	0
chr5	322524	322934	ENSG00000063438.20	0
chr5	345970	346250	ENSG00000063438.20	0
chr5	388709	389037	ENSG00000063438.20	0
chr5	415255	416123	ENSG00000063438.20	0
chr5	425884	426676	ENSG00000063438.20	0
chr5	448558	448893	ENSG00000180104.16	0
chr5	471972	472157	ENSG00000066230.12	0
chr5	475272	476419	ENSG00000225138.8	0
chr5	492777	493206	ENSG00000066230.12	0
chr5	493441	493631	ENSG00000066230.12	0
chr5	504499	504621	ENSG00000066230.12	0
chr5	509800	510141	ENSG00000066230.12	0
chr5	525112	526323	ENSG00000250385.2	0
chr5	528928	529191	ENSG00000250385.2	1479
chr5	532944	533179	ENSG00000264233.1	2660
chr5	536337	536668	ENSG00000264233.1	454
chr5	565851	566319	ENSG00000249650.2	5244
chr5	603360	603840	ENSG00000249650.2	0
chr5	607401	607790	ENSG00000301922.1	0
chr5	611249	611581	ENSG00000249650.2	0
chr5	661643	661815	ENSG00000171368.12	0
chr5	667131	667287	ENSG00000171368.12	0
chr5	667726	668621	ENSG00000171368.12	0
chr5	669509	670687	ENSG00000171368.12	0
chr5	673555	673826	ENSG00000171368.12	0
chr5	678444	678510	ENSG00000171368.12	0
chr5	680227	680881	ENSG00000171368.12	0
chr5	694553	694785	ENSG00000289088.1	0
chr5	749452	750036	ENSG00000206077.14	0
chr5	759333	759397	ENSG00000206077.14	0
chr5	767099	767465	ENSG00000249908.2	0
chr5	772842	773485	ENSG00000206077.14	0
chr5	776508	776998	ENSG00000305707.1	0
chr5	850746	851035	ENSG00000028310.18	0
chr5	877092	877376	ENSG00000028310.18	0
chr5	883445	883821	ENSG00000028310.18	0
chr5	885516	885833	ENSG00000028310.18	0
chr5	927237	927322	ENSG00000071539.14	7879
chr5	957360	957511	ENSG00000302406.1	115
chr5	962419	962712	ENSG00000288763.2	0
chr5	964036	964115	ENSG00000288763.2	0
chr5	978118	978659	ENSG00000215246.7	0
chr5	980851	981190	ENSG00000215246.7	0
chr5	990022	990719	ENSG00000215246.7	0
chr5	1003964	1004376	ENSG00000215246.7	0
chr5	1012272	1012533	ENSG00000145506.14	0
chr5	1016132	1016252	ENSG00000145506.14	0
chr5	1032053	1032337	ENSG00000145506.14	0
chr5	1104674	1105486	ENSG00000113504.21	0
chr5	1110867	1111075	ENSG00000301492.1	0
chr5	1153052	1153298	ENSG00000297662.1	1944
chr5	1174407	1175013	ENSG00000249201.3	0
chr5	1181329	1181692	ENSG00000249201.3	0
chr5	1182837	1183557	ENSG00000299796.1	0
chr5	1191012	1191197	ENSG00000302790.1	0
chr5	1245619	1246504	ENSG00000164363.10	0
chr5	1307346	1307524	ENSG00000263670.1	1785
chr5	1356052	1356396	ENSG00000250584.4	0
chr5	1380141	1380481	ENSG00000250584.4	33
chr5	1414597	1414925	ENSG00000142319.19	0
chr5	1446760	1447032	ENSG00000142319.19	1319
chr5	1548286	1548437	ENSG00000294192.1	0
chr5	1553224	1553634	ENSG00000294192.1	0
chr5	1593702	1595010	ENSG00000271119.2	0
chr5	1634432	1635028	ENSG00000291079.2	395
chr5	1641253	1641532	ENSG00000288549.2	0
chr5	1645541	1645894	ENSG00000288549.2	29
chr5	1652847	1653355	ENSG00000288549.2	7335
chr5	1709180	1710156	ENSG00000303091.1	0
chr5	1724841	1725806	ENSG00000260066.1	0
chr5	1727879	1728130	ENSG00000260066.1	0
chr5	1827941	1828375	ENSG00000302871.1	3509
chr5	1849461	1850210	ENSG00000249966.2	739
chr5	1850753	1851202	ENSG00000306761.1	0
chr5	1851964	1852439	ENSG00000306761.1	0
chr5	1856438	1857504	ENSG00000250417.2	0
chr5	1867479	1868330	ENSG00000250417.2	0
chr5	1973285	1974122	ENSG00000248597.3	0
chr5	2007717	2008719	ENSG00000248994.3	0
chr5	2097883	2099152	ENSG00000248994.3	0
chr5	2111142	2112273	ENSG00000299256.1	0
chr5	2112599	2112732	ENSG00000248994.3	0
chr5	2170554	2170878	ENSG00000300986.1	8905
chr5	2181064	2181414	ENSG00000300986.1	0
chr5	2208173	2208644	ENSG00000201026.1	23352
chr5	2334509	2334686	ENSG00000304180.1	0
chr5	2338530	2338648	ENSG00000304180.1	3464
chr5	2442538	2442866	ENSG00000304180.1	107472
chr5	2515705	2515892	ENSG00000295272.1	42815
chr5	2738302	2738529	ENSG00000298225.1	223
chr5	2744073	2744495	ENSG00000298203.1	0
chr5	2866506	2866890	ENSG00000307167.1	14720
chr5	2867136	2867441	ENSG00000307167.1	15350
chr5	3015126	3016135	ENSG00000304970.1	20499
chr5	3074504	3075348	ENSG00000295848.1	5652
chr5	3311048	3311549	ENSG00000302678.1	32325
chr5	3325205	3325597	ENSG00000302678.1	18277
chr5	3326165	3326234	ENSG00000302678.1	17640
chr5	3472933	3475522	ENSG00000248118.3	0
chr5	3592403	3593806	ENSG00000305607.1	394
chr5	3598876	3599200	ENSG00000259603.1	0
chr5	3601203	3601988	ENSG00000170549.4	0
chr5	3603100	3603550	ENSG00000170549.4	1696
chr5	3605164	3605978	ENSG00000170549.4	3760
chr5	3787530	3787776	ENSG00000288978.4	0
chr5	4002070	4003645	ENSG00000296168.1	4142
chr5	4308884	4309885	ENSG00000299354.1	110269
chr5	4511881	4512177	ENSG00000248973.4	0
chr5	5271165	5271489	ENSG00000145536.15	0
chr5	5300964	5301879	ENSG00000145536.15	0
chr5	5304480	5305592	ENSG00000145536.15	0
chr5	5421239	5421435	ENSG00000164151.12	0
chr5	5494957	5495192	ENSG00000164151.12	4736
chr5	5886906	5887322	ENSG00000296544.1	44686
chr5	6026110	6027075	ENSG00000259861.2	2663
chr5	6216466	6217356	ENSG00000294384.1	0
chr5	6218556	6219249	ENSG00000294384.1	0
chr5	6772874	6773197	ENSG00000251365.7	0
chr5	7395117	7395261	ENSG00000078295.17	876
chr5	8019305	8023560	ENSG00000294393.1	0
chr5	8024787	8025594	ENSG00000294393.1	0
chr5	8456898	8458765	ENSG00000247516.9	0
chr5	8570179	8571236	ENSG00000279097.1	810
chr5	8839840	8839970	ENSG00000250198.6	0
chr5	8935246	8936661	ENSG00000303633.1	24454
chr5	8968375	8974615	ENSG00000279635.1	5788
chr5	9328500	9328810	ENSG00000112902.12	0
chr5	9546782	9547361	ENSG00000250786.5	0
chr5	10004427	10006796	ENSG00000307008.1	39486
chr5	10139233	10139492	ENSG00000249807.1	867
chr5	10333150	10333236	ENSG00000259802.4	0
chr5	10460478	10460831	ENSG00000145491.13	0
chr5	10534636	10535022	ENSG00000145491.13	0
chr5	10637540	10638667	ENSG00000164236.12	0
chr5	10649329	10650423	ENSG00000164236.12	0
chr5	10663625	10663988	ENSG00000251548.1	506
chr5	10855976	10856296	ENSG00000293861.1	0
chr5	10883514	10884460	ENSG00000293861.1	0
chr5	11383792	11384469	ENSG00000169862.21	0
chr5	11485384	11486357	ENSG00000169862.21	0
chr5	11853027	11854778	ENSG00000169862.21	0
chr5	12575227	12577019	ENSG00000248131.7	0
chr5	13855641	13857240	ENSG00000039139.11	0
chr5	14035556	14035821	ENSG00000299217.1	534
chr5	14118502	14118762	ENSG00000038382.23	24579
chr5	14145793	14146137	ENSG00000038382.23	0
chr5	14710941	14711191	ENSG00000154122.14	0
chr5	16654894	16656698	ENSG00000246214.4	0
chr5	16673190	16673791	ENSG00000145555.15	0
chr5	16717656	16718335	ENSG00000145555.15	0
chr5	16934307	16934559	ENSG00000145555.15	0
chr5	17096767	17097319	ENSG00000215196.6	0
chr5	18426920	18428919	ENSG00000297632.1	7777
chr5	18672690	18673180	ENSG00000293723.1	0
chr5	19156581	19157549	ENSG00000249174.1	14234
chr5	21459076	21459210	ENSG00000291102.2	0
chr5	21460239	21460597	ENSG00000183666.20	0
chr5	23123474	23124326	ENSG00000249404.1	108946
chr5	23506791	23507727	ENSG00000307089.1	0
chr5	23951284	23951615	ENSG00000248874.6	0
chr5	24093597	24094554	ENSG00000248874.6	0
chr5	25995115	25996256	ENSG00000286625.2	0
chr5	26793118	26795497	ENSG00000251033.2	43101
chr5	28927269	28928935	ENSG00000277878.1	0
chr5	28929373	28929651	ENSG00000259786.8	0
chr5	28931215	28934574	ENSG00000259786.8	0
chr5	29456860	29457540	ENSG00000309123.1	16172
chr5	29633847	29636854	ENSG00000299189.1	6013
chr5	29676521	29679092	ENSG00000299189.1	31490
chr5	29682531	29685809	ENSG00000299189.1	37500
chr5	30011350	30012539	ENSG00000309642.1	13267
chr5	31692421	31693099	ENSG00000133401.16	0
chr5	31754814	31755438	ENSG00000133401.16	0
chr5	31808747	31809494	ENSG00000133401.16	0
chr5	31853986	31854241	ENSG00000133401.16	0
chr5	31866428	31866537	ENSG00000133401.16	0
chr5	33439253	33439946	ENSG00000249572.4	0
chr5	33668542	33669138	ENSG00000151388.11	0
chr5	33935282	33935863	ENSG00000182631.7	522
chr5	33937077	33939446	ENSG00000182631.7	0
chr5	34458799	34461299	ENSG00000304753.1	0
chr5	34490357	34491359	ENSG00000304753.1	13167
chr5	35710355	35710932	ENSG00000248969.2	0
chr5	35712362	35715163	ENSG00000248969.2	0
chr5	36692134	36692925	ENSG00000250155.4	0
chr5	36693698	36694103	ENSG00000250155.4	0
chr5	36782964	36783536	ENSG00000300426.1	45285
chr5	37208874	37209484	ENSG00000228212.1	0
chr5	37834000	37834206	ENSG00000168621.15	0
chr5	37835856	37836215	ENSG00000168621.15	0
chr5	38009642	38010832	ENSG00000248587.9	0
chr5	38272419	38274408	ENSG00000164318.18	0
chr5	38466569	38467146	ENSG00000251257.4	0
chr5	38469015	38469189	ENSG00000251257.4	0
chr5	38557806	38557923	ENSG00000244968.8	0
chr5	38809722	38809996	ENSG00000249740.5	0
chr5	40799437	40800393	ENSG00000288911.3	0
chr5	40835932	40836372	ENSG00000145592.14	709
chr5	41024748	41026186	ENSG00000171495.17	0
chr5	42909778	42909910	ENSG00000286271.4	0
chr5	42923862	42924592	ENSG00000177738.7	0
chr5	42944660	42944767	ENSG00000177738.7	0
chr5	42953935	42955328	ENSG00000177738.7	0
chr5	43005555	43006030	ENSG00000177738.7	0
chr5	43017198	43017706	ENSG00000177738.7	0
chr5	43036988	43037358	ENSG00000300615.1	0
chr5	43064335	43064528	ENSG00000177738.7	0
chr5	45496344	45497660	ENSG00000164588.8	0
chr5	46162853	46165317	ENSG00000250122.1	266882
chr5	50966082	50966343	ENSG00000251573.3	0
chr5	53662296	53663455	ENSG00000164258.12	0
chr5	54420412	54420616	ENSG00000293676.3	5173
chr5	54514483	54515467	ENSG00000178996.14	2291
chr5	54518776	54518984	ENSG00000178996.14	0
chr5	54651287	54651946	ENSG00000294144.1	2589
chr5	54811898	54813456	ENSG00000232517.2	0
chr5	55219241	55220382	ENSG00000234602.9	0
chr5	55225977	55226272	ENSG00000234602.9	0
chr5	55611821	55612703	ENSG00000297706.1	10687
chr5	55693786	55695412	ENSG00000177058.12	0
chr5	55698253	55699209	ENSG00000177058.12	0
chr5	55821565	55821815	ENSG00000306255.1	0
chr5	56217623	56219227	ENSG00000164512.18	0
chr5	56374084	56375181	ENSG00000250787.1	6599
chr5	56409766	56410288	ENSG00000250787.1	27690
chr5	56908578	56908872	ENSG00000225230.1	0
chr5	57053935	57055374	ENSG00000295770.1	17462
chr5	58027200	58027583	ENSG00000295698.1	39381
chr5	58807953	58808219	ENSG00000248475.6	0
chr5	59391853	59393613	ENSG00000113448.21	0
chr5	62224102	62224136	ENSG00000289916.2	0
chr5	62404628	62404833	ENSG00000086200.17	0
chr5	63274449	63276576	ENSG00000307084.1	24945
chr5	64432055	64434379	ENSG00000236068.2	0
chr5	64676518	64677846	ENSG00000224296.3	1130
chr5	64990287	64991632	ENSG00000153015.17	0
chr5	65564262	65564477	ENSG00000113593.12	0
chr5	65723436	65723707	ENSG00000123213.23	0
chr5	65848791	65850868	ENSG00000123213.23	0
chr5	66665098	66666186	ENSG00000069020.19	0
chr5	67165962	67166847	ENSG00000069020.19	0
chr5	67209253	67209524	ENSG00000307284.1	4700
chr5	67216094	67216837	ENSG00000307284.1	0
chr5	69060551	69062416	ENSG00000249183.1	6508
chr5	69332896	69333140	ENSG00000183323.13	86
chr5	69335205	69335401	ENSG00000215006.4	955
chr5	69414836	69414991	ENSG00000152942.19	34
chr5	71449113	71450884	ENSG00000249981.2	0
chr5	72320995	72321099	ENSG00000049883.15	0
chr5	72543968	72546216	ENSG00000304196.1	9972
chr5	73118698	73119175	ENSG00000306076.1	0
chr5	73119699	73119948	ENSG00000306076.1	0
chr5	73202001	73202346	ENSG00000287090.2	0
chr5	73230071	73230310	ENSG00000249743.9	0
chr5	73231137	73231245	ENSG00000249743.9	0
chr5	73234677	73234795	ENSG00000249743.9	0
chr5	73276243	73277546	ENSG00000249743.9	0
chr5	73418814	73419122	ENSG00000307701.1	0
chr5	73965221	73965677	ENSG00000304504.1	0
chr5	74616367	74616591	ENSG00000301973.1	0
chr5	75877716	75879088	ENSG00000249301.1	31194
chr5	76169321	76170344	ENSG00000122012.14	0
chr5	76714725	76714942	ENSG00000225407.3	0
chr5	76952918	76953098	ENSG00000145708.11	0
chr5	77028766	77029729	ENSG00000164252.13	0
chr5	77045263	77046324	ENSG00000285000.1	0
chr5	77088196	77088387	ENSG00000284762.1	0
chr5	77181240	77181506	ENSG00000284762.1	0
chr5	77209448	77210015	ENSG00000284762.1	0
chr5	77843702	77844018	ENSG00000171530.15	0
chr5	77851126	77851252	ENSG00000171530.15	0
chr5	77971584	77971936	ENSG00000293863.1	0
chr5	78359668	78359745	ENSG00000245556.6	0
chr5	78508558	78510063	ENSG00000145685.14	0
chr5	78510715	78511356	ENSG00000145685.14	0
chr5	79069966	79070379	ENSG00000132840.10	0
chr5	79611724	79611793	ENSG00000298401.1	0
chr5	79690337	79690677	ENSG00000164309.15	0
chr5	79716075	79719035	ENSG00000164309.15	0
chr5	80035913	80036126	ENSG00000113296.14	0
chr5	80091850	80092119	ENSG00000249825.7	8184
chr5	80225644	80226363	ENSG00000164300.18	0
chr5	80229749	80230608	ENSG00000164300.18	0
chr5	80307377	80307911	ENSG00000310314.1	561
chr5	80407109	80407263	ENSG00000289317.3	0
chr5	80665210	80668057	ENSG00000113318.11	0
chr5	81232707	81232790	ENSG00000247572.10	0
chr5	81233976	81234461	ENSG00000131730.16	0
chr5	81752354	81752503	ENSG00000145687.17	556
chr5	82279003	82279380	ENSG00000293465.2	81
chr5	82437676	82439168	ENSG00000300956.1	0
chr5	82860325	82861765	ENSG00000248112.2	0
chr5	82862596	82863721	ENSG00000248112.2	0
chr5	83136021	83137902	ENSG00000152422.16	0
chr5	83613240	83616654	ENSG00000145681.11	21150
chr5	83720960	83721429	ENSG00000145681.11	104
chr5	85152526	85153387	ENSG00000248674.1	37241
chr5	85161616	85162318	ENSG00000248674.1	28310
chr5	87121692	87122654	ENSG00000233828.6	0
chr5	87137335	87138372	ENSG00000233828.6	0
chr5	88143812	88146427	ENSG00000287862.2	0
chr5	88688226	88690213	ENSG00000245864.6	0
chr5	88692487	88693093	ENSG00000250555.2	0
chr5	90068454	90069349	ENSG00000248555.8	0
chr5	91279324	91279666	ENSG00000286638.3	0
chr5	92977500	92978499	ENSG00000248528.2	37908
chr5	93571902	93572507	ENSG00000306172.1	0
chr5	93573056	93573513	ENSG00000306172.1	0
chr5	93587524	93589146	ENSG00000175745.15	0
chr5	93603672	93603950	ENSG00000289274.2	0
chr5	93604781	93605000	ENSG00000289274.2	0
chr5	93609380	93611067	ENSG00000289274.2	0
chr5	95710730	95711204	ENSG00000250240.7	0
chr5	96660940	96661494	ENSG00000310517.1	0
chr5	97296438	97297262	ENSG00000251513.3	0
chr5	97903978	97907623	ENSG00000250331.3	0
chr5	98510166	98510993	ENSG00000251102.1	65347
chr5	98839367	98840068	ENSG00000295348.1	0
chr5	98991099	98991939	ENSG00000309430.1	0
chr5	99876147	99877629	ENSG00000304898.1	51951
chr5	100165421	100167519	ENSG00000207077.1	11641
chr5	100187790	100190139	ENSG00000247877.9	33141
chr5	100266157	100267950	ENSG00000247877.9	0
chr5	100269773	100270891	ENSG00000247877.9	0
chr5	100904344	100904571	ENSG00000298054.1	0
chr5	101606174	101608062	ENSG00000277506.1	24045
chr5	101631758	101633855	ENSG00000277506.1	49629
chr5	101780521	101784236	ENSG00000251261.4	32238
chr5	102299685	102300826	ENSG00000222987.1	1677
chr5	102440015	102440586	ENSG00000205359.10	0
chr5	103494305	103496713	ENSG00000226926.8	0
chr5	103561786	103562221	ENSG00000112874.10	0
chr5	103562930	103563074	ENSG00000112874.10	139
chr5	104476370	104479005	ENSG00000251574.9	0
chr5	104682658	104685580	ENSG00000251574.9	0
chr5	110129522	110136734	ENSG00000303264.1	42534
chr5	110725510	110727136	ENSG00000186952.15	0
chr5	110893976	110894540	ENSG00000270779.1	13743
chr5	112360032	112360353	ENSG00000129595.14	0
chr5	112492269	112493451	ENSG00000290027.2	28041
chr5	112542606	112543877	ENSG00000251014.1	3095
chr5	112555896	112557515	ENSG00000298265.1	2434
chr5	112978221	112978340	ENSG00000172795.17	0
chr5	114912225	114913667	ENSG00000251132.1	117605
chr5	114921589	114925066	ENSG00000251132.1	106206
chr5	115171154	115171217	ENSG00000152503.10	0
chr5	115626838	115627855	ENSG00000134970.14	0
chr5	115819209	115819457	ENSG00000298641.1	0
chr5	115840587	115840729	ENSG00000145782.13	0
chr5	116084257	116084524	ENSG00000271918.3	0
chr5	116361760	116362337	ENSG00000145781.9	0
chr5	116558367	116559095	ENSG00000092421.17	0
chr5	116625941	116626663	ENSG00000249167.3	14740
chr5	116771635	116772355	ENSG00000308692.1	0
chr5	118534011	118543716	ENSG00000250891.4	0
chr5	119267797	119267990	ENSG00000145779.8	701
chr5	120049241	120052519	ENSG00000303506.1	0
chr5	122942665	122943531	ENSG00000064652.11	0
chr5	123243119	123244922	ENSG00000297075.1	494
chr5	124906544	124906878	ENSG00000260192.4	0
chr5	126499893	126500939	ENSG00000250602.7	0
chr5	126529998	126530639	ENSG00000164904.18	560
chr5	126593800	126594547	ENSG00000164904.18	0
chr5	127072545	127073174	ENSG00000164241.14	0
chr5	127073403	127073905	ENSG00000279446.1	0
chr5	127228987	127229317	ENSG00000283897.3	0
chr5	127229628	127230157	ENSG00000283897.3	0
chr5	127569235	127569662	ENSG00000164244.22	14149
chr5	127640718	127641452	ENSG00000205279.9	7629
chr5	127892904	127893115	ENSG00000230561.7	0
chr5	127941358	127941927	ENSG00000245937.11	0
chr5	128081865	128082317	ENSG00000245937.11	0
chr5	128539612	128540486	ENSG00000113396.13	0
chr5	128578669	128579996	ENSG00000113396.13	0
chr5	128581075	128582478	ENSG00000113396.13	0
chr5	128965962	128966090	ENSG00000113396.13	0
chr5	128996012	128999633	ENSG00000113396.13	0
chr5	129189316	129191518	ENSG00000286274.2	0
chr5	129234368	129237022	ENSG00000286274.2	0
chr5	129461903	129462373	ENSG00000145808.10	0
chr5	132010762	132010879	ENSG00000231585.2	0
chr5	132012282	132013565	ENSG00000231585.2	0
chr5	132257174	132257281	ENSG00000072682.20	0
chr5	132257931	132258242	ENSG00000131435.13	0
chr5	132258795	132259828	ENSG00000131435.13	0
chr5	132272864	132273355	ENSG00000131435.13	0
chr5	132497350	132497854	ENSG00000125347.15	0
chr5	132556433	132556550	ENSG00000113522.14	0
chr5	132747930	132747963	ENSG00000205089.8	0
chr5	132814570	132814773	ENSG00000198944.6	0
chr5	132819506	132819618	ENSG00000272203.1	1505
chr5	132822851	132823510	ENSG00000164403.15	0
chr5	132825352	132826307	ENSG00000164403.15	0
chr5	132831033	132831241	ENSG00000164403.15	373
chr5	132865550	132865791	ENSG00000164404.9	0
chr5	133111284	133111438	ENSG00000251616.2	0
chr5	133969241	133969679	ENSG00000309135.1	0
chr5	134039440	134040048	ENSG00000309104.1	26361
chr5	134059142	134059619	ENSG00000309104.1	6790
chr5	134101888	134102142	ENSG00000309115.1	0
chr5	134125422	134125832	ENSG00000081059.20	0
chr5	134130247	134130435	ENSG00000081059.20	0
chr5	134632057	134632180	ENSG00000152700.14	0
chr5	134875544	134875779	ENSG00000113621.15	0
chr5	134906125	134906272	ENSG00000132570.15	0
chr5	135034856	135034979	ENSG00000277619.1	0
chr5	135191759	135191904	ENSG00000224186.8	0
chr5	135487965	135488253	ENSG00000145832.16	0
chr5	135490036	135490554	ENSG00000145832.16	0
chr5	135491798	135492046	ENSG00000145832.16	0
chr5	135508815	135509020	ENSG00000145832.16	0
chr5	135544630	135544750	ENSG00000145832.16	0
chr5	135577005	135577596	ENSG00000145824.13	0
chr5	135781213	135783266	ENSG00000145832.16	0
chr5	136028371	136028669	ENSG00000120708.17	318
chr5	136079005	136081394	ENSG00000270123.4	0
