chr	start	end	nearest_gene_id	distance
chr3	125989770	125991383	ENSG00000300950.1	0
chr3	125997218	125997923	ENSG00000300950.1	968
chr3	126001167	126003109	ENSG00000114544.17	3247
chr3	126179392	126179559	ENSG00000144908.14	0
chr3	126213760	126214016	ENSG00000287232.1	0
chr3	126301217	126301860	ENSG00000250934.4	0
chr3	126388881	126389016	ENSG00000249833.8	0
chr3	126394439	126394611	ENSG00000249833.8	0
chr3	126416307	126416377	ENSG00000163885.12	0
chr3	126490082	126490296	ENSG00000159650.9	0
chr3	127226480	127227822	ENSG00000289641.2	0
chr3	127337711	127338474	ENSG00000244215.3	0
chr3	127371434	127371736	ENSG00000244215.3	0
chr3	127373327	127373747	ENSG00000244215.3	0
chr3	127548325	127548616	ENSG00000304581.1	0
chr3	127814144	127814836	ENSG00000074416.16	0
chr3	127869892	127870283	ENSG00000074416.16	0
chr3	127914714	127914925	ENSG00000074416.16	0
chr3	128481046	128481488	ENSG00000179348.13	0
chr3	128608827	128609014	ENSG00000306450.1	0
chr3	128617319	128617411	ENSG00000306450.1	0
chr3	128653717	128653923	ENSG00000163902.12	0
chr3	128698087	128698198	ENSG00000075785.14	0
chr3	128699092	128699302	ENSG00000075785.14	0
chr3	128970160	128970428	ENSG00000114656.13	0
chr3	129027573	129027726	ENSG00000114654.8	0
chr3	129088042	129088707	ENSG00000261796.1	0
chr3	129211805	129212158	ENSG00000289469.3	0
chr3	129245916	129246254	ENSG00000181789.14	3351
chr3	129358155	129360996	ENSG00000290993.2	0
chr3	129364890	129365538	ENSG00000290993.2	0
chr3	129935055	129935688	ENSG00000250643.2	10520
chr3	130064427	130068624	ENSG00000309438.1	0
chr3	130071311	130072431	ENSG00000309438.1	5954
chr3	130084686	130085249	ENSG00000251287.9	0
chr3	130098482	130098978	ENSG00000291081.2	0
chr3	130179500	130179868	ENSG00000302511.1	0
chr3	130725961	130727609	ENSG00000196455.8	0
chr3	130745781	130745982	ENSG00000196455.8	0
chr3	130747943	130748224	ENSG00000306123.1	0
chr3	131526501	131526744	ENSG00000248530.1	0
chr3	131959279	131960088	ENSG00000196353.13	0
chr3	132006402	132009067	ENSG00000196353.13	0
chr3	132137006	132137307	ENSG00000196353.13	0
chr3	132930774	132932058	ENSG00000248724.7	35543
chr3	133506518	133506943	ENSG00000214301.4	15012
chr3	133674995	133675113	ENSG00000291042.2	0
chr3	133783434	133784073	ENSG00000144867.13	0
chr3	134313715	134314011	ENSG00000240006.3	0
chr3	134593858	134595282	ENSG00000307599.1	0
chr3	134599154	134600129	ENSG00000174611.12	0
chr3	135658657	135658706	ENSG00000302799.1	0
chr3	136249766	136249939	ENSG00000114054.14	400
chr3	137033274	137033570	ENSG00000306052.1	18757
chr3	137037682	137040716	ENSG00000306052.1	23165
chr3	137439048	137439789	ENSG00000308098.1	35015
chr3	137507794	137509105	ENSG00000308098.1	0
chr3	137643969	137644264	ENSG00000295978.1	0
chr3	137969175	137970299	ENSG00000066405.13	28435
chr3	138433377	138434234	ENSG00000158220.14	351
chr3	138593411	138593514	ENSG00000114107.9	0
chr3	138724506	138724806	ENSG00000051382.10	0
chr3	138916431	138916637	ENSG00000294607.1	0
chr3	139343546	139343789	ENSG00000175110.14	0
chr3	139390461	139390611	ENSG00000248932.9	0
chr3	139540273	139540385	ENSG00000248932.9	0
chr3	139936935	139937458	ENSG00000158258.16	0
chr3	140419343	140420878	ENSG00000158258.16	0
chr3	141010001	141010611	ENSG00000114120.14	29005
chr3	141310816	141311159	ENSG00000249417.1	0
chr3	141485908	141486165	ENSG00000155903.14	861
chr3	141874858	141875091	ENSG00000069849.11	1032
chr3	142225912	142226110	ENSG00000175066.16	319
chr3	143815647	143816429	ENSG00000181804.15	0
chr3	143909903	143910647	ENSG00000235110.5	53760
chr3	144025974	144027304	ENSG00000181744.9	0
chr3	144507203	144508530	ENSG00000280397.1	61358
chr3	145981518	145982037	ENSG00000240095.1	17894
chr3	146023373	146025120	ENSG00000152952.14	10018
chr3	146235310	146236763	ENSG00000297339.1	0
chr3	146251656	146251940	ENSG00000114698.15	476
chr3	146469013	146469290	ENSG00000163746.13	0
chr3	146470059	146470282	ENSG00000163746.13	0
chr3	146543142	146543876	ENSG00000188313.13	0
chr3	147356166	147356343	ENSG00000243620.3	0
chr3	147357824	147359728	ENSG00000243620.3	0
chr3	147371168	147377872	ENSG00000300216.1	0
chr3	147379068	147381903	ENSG00000300216.1	0
chr3	147382917	147385174	ENSG00000300216.1	0
chr3	147386849	147391842	ENSG00000241202.2	0
chr3	147395193	147398668	ENSG00000152977.10	0
chr3	147405077	147407093	ENSG00000152977.10	0
chr3	147407925	147408175	ENSG00000152977.10	0
chr3	147411978	147415542	ENSG00000152977.10	0
chr3	147422035	147423164	ENSG00000152977.10	0
chr3	147423635	147425308	ENSG00000152977.10	0
chr3	147945880	147946361	ENSG00000294838.1	0
chr3	148149945	148151579	ENSG00000243347.3	0
chr3	148698354	148698642	ENSG00000144891.19	0
chr3	149085413	149085475	ENSG00000071794.16	0
chr3	149640672	149641388	ENSG00000018408.15	0
chr3	149814793	149816487	ENSG00000082996.20	0
chr3	149968905	149969243	ENSG00000070087.15	0
chr3	150083721	150085353	ENSG00000244541.7	0
chr3	150547562	150547833	ENSG00000144895.12	0
chr3	150604758	150604833	ENSG00000198843.14	0
chr3	150720693	150721518	ENSG00000244668.1	0
chr3	151459571	151460217	ENSG00000152580.9	0
chr3	151461091	151461783	ENSG00000152580.9	29
chr3	152198197	152199856	ENSG00000239941.2	0
chr3	152605496	152606510	ENSG00000293973.1	2382
chr3	153753897	153754610	ENSG00000238755.3	0
chr3	153963241	153965225	ENSG00000238755.3	0
chr3	154253119	154253258	ENSG00000114790.13	0
chr3	154429364	154430239	ENSG00000174948.6	0
chr3	155309518	155310269	ENSG00000239443.1	0
chr3	156033384	156033694	ENSG00000174930.4	0
chr3	156147960	156148057	ENSG00000287916.1	0
chr3	157158374	157158936	ENSG00000163660.12	0
chr3	157542614	157542710	ENSG00000293490.2	8
chr3	158329237	158331000	ENSG00000174891.14	0
chr3	158631895	158634574	ENSG00000243165.1	5045
chr3	158672825	158673701	ENSG00000168827.15	0
chr3	159988302	159988488	ENSG00000244040.8	0
chr3	159989393	159989610	ENSG00000168811.8	0
chr3	160180576	160181563	ENSG00000244040.8	0
chr3	160224151	160224736	ENSG00000244040.8	0
chr3	160485585	160485786	ENSG00000213186.8	0
chr3	162058264	162059816	ENSG00000308629.1	52050
chr3	164020188	164022513	ENSG00000306828.1	6395
chr3	164410393	164412938	ENSG00000308851.1	0
chr3	165207983	165210062	ENSG00000244128.10	0
chr3	165307979	165309702	ENSG00000244128.10	0
chr3	167378628	167379341	ENSG00000169064.13	0
chr3	167381399	167381678	ENSG00000169064.13	0
chr3	167817800	167818731	ENSG00000163536.13	0
chr3	168093201	168094362	ENSG00000286994.1	0
chr3	168110926	168112911	ENSG00000295183.1	0
chr3	168114213	168114966	ENSG00000295183.1	0
chr3	168165589	168166424	ENSG00000295183.1	49085
chr3	169558595	169559897	ENSG00000085276.19	0
chr3	169763296	169764180	ENSG00000270141.4	0
chr3	169811547	169811867	ENSG00000171757.17	0
chr3	169813222	169813812	ENSG00000188306.7	0
chr3	169863552	169863900	ENSG00000114248.10	0
chr3	170040097	170040447	ENSG00000173890.17	0
chr3	170401558	170402320	ENSG00000136603.15	4722
chr3	171027429	171028155	ENSG00000286856.2	0
chr3	171771077	171772663	ENSG00000075651.17	0
chr3	171830164	171830355	ENSG00000234717.3	0
chr3	172041530	172041757	ENSG00000075420.13	0
chr3	172477097	172477633	ENSG00000121858.11	27874
chr3	172677906	172678471	ENSG00000144959.11	0
chr3	172945572	172947505	ENSG00000144962.7	0
chr3	173586620	173586923	ENSG00000169760.18	0
chr3	175054937	175056461	ENSG00000177694.16	0
chr3	176794698	176797169	ENSG00000223715.4	0
chr3	176814809	176815716	ENSG00000228308.2	0
chr3	177618712	177619561	ENSG00000228221.7	0
chr3	177665912	177666991	ENSG00000228221.7	0
chr3	177730042	177730287	ENSG00000228221.7	0
chr3	179260977	179261077	ENSG00000240429.1	0
chr3	179452312	179452664	ENSG00000239255.1	0
chr3	179605551	179605738	ENSG00000288698.1	0
chr3	179811811	179812915	ENSG00000114757.19	0
chr3	180059924	180060331	ENSG00000287645.2	0
chr3	181690784	181692975	ENSG00000239381.8	0
chr3	181694796	181695937	ENSG00000239381.8	0
chr3	183115724	183115800	ENSG00000078070.14	0
chr3	183117018	183117256	ENSG00000078070.14	942
chr3	183372194	183373598	ENSG00000053524.13	0
chr3	183469215	183470502	ENSG00000304910.1	4516
chr3	183637435	183637590	ENSG00000114796.16	0
chr3	183641906	183644211	ENSG00000114796.16	0
chr3	183699651	183700834	ENSG00000163872.16	0
chr3	183823916	183824479	ENSG00000180834.8	0
chr3	184015978	184017031	ENSG00000114770.17	0
chr3	184492540	184492802	ENSG00000307641.1	0
chr3	184503504	184504555	ENSG00000307641.1	0
chr3	184543117	184543674	ENSG00000230215.1	3039
chr3	184544251	184545693	ENSG00000230215.1	1020
chr3	185150251	185151420	ENSG00000187068.3	0
chr3	185253475	185253722	ENSG00000113790.11	0
chr3	185354309	185354438	ENSG00000073803.14	0
chr3	185397801	185397915	ENSG00000073803.14	0
chr3	185660379	185660855	ENSG00000073792.16	0
chr3	185938357	185938503	ENSG00000136527.19	253
chr3	186241509	186242159	ENSG00000058866.15	0
chr3	186541035	186542119	ENSG00000213139.8	0
chr3	186772213	186772326	ENSG00000197099.9	0
chr3	186929819	186930078	ENSG00000073849.16	246
chr3	187144592	187145466	ENSG00000163923.10	0
chr3	187742765	187743112	ENSG00000113916.18	0
chr3	188294871	188295381	ENSG00000145012.15	0
chr3	190111952	190112649	ENSG00000090530.10	0
chr3	190143374	190144101	ENSG00000225764.4	0
chr3	190201108	190201777	ENSG00000225764.4	0
chr3	190799533	190801478	ENSG00000302498.1	0
chr3	190964891	190965383	ENSG00000309795.1	30454
chr3	190970992	190971496	ENSG00000309795.1	24341
chr3	191328542	191328786	ENSG00000188958.10	0
chr3	191330907	191331489	ENSG00000152492.15	0
chr3	191641955	191644273	ENSG00000201860.1	717
chr3	191648064	191652061	ENSG00000201860.1	6826
chr3	191975625	191976171	ENSG00000237653.2	22798
chr3	192153960	192155502	ENSG00000114279.15	0
chr3	192566872	192568671	ENSG00000289165.3	0
chr3	192569937	192573014	ENSG00000289165.3	0
chr3	193241822	193242065	ENSG00000127252.7	0
chr3	193608720	193609532	ENSG00000198836.11	0
chr3	193673112	193674113	ENSG00000306963.1	0
chr3	194269402	194269911	ENSG00000214145.9	0
chr3	194626828	194627078	ENSG00000145014.18	0
chr3	194673076	194673300	ENSG00000294298.1	0
chr3	194768620	194768813	ENSG00000230401.2	0
chr3	194771732	194772319	ENSG00000237222.5	0
chr3	194801700	194801842	ENSG00000237222.5	0
chr3	194947320	194949550	ENSG00000298564.1	26576
chr3	194984790	194985577	ENSG00000299954.1	20125
chr3	195087649	195089043	ENSG00000173950.16	0
chr3	195133592	195133785	ENSG00000173950.16	0
chr3	195150141	195151645	ENSG00000230266.3	0
chr3	195181886	195182576	ENSG00000173950.16	0
chr3	195210078	195210454	ENSG00000173950.16	0
chr3	195255491	195255975	ENSG00000173950.16	0
chr3	195354729	195355083	ENSG00000114331.16	0
chr3	195478037	195480025	ENSG00000184203.8	34402
chr3	195556459	195556625	ENSG00000236844.1	1375
chr3	195597461	195598117	ENSG00000294491.1	10296
chr3	195653824	195654266	ENSG00000242086.9	0
chr3	195657488	195657590	ENSG00000229178.1	0
chr3	195760335	195760989	ENSG00000145113.22	0
chr3	195761292	195762921	ENSG00000145113.22	0
chr3	195775056	195775381	ENSG00000145113.22	0
chr3	195804630	195804782	ENSG00000145113.22	0
chr3	195849546	195850217	ENSG00000223783.2	0
chr3	195850739	195851500	ENSG00000223783.2	0
chr3	195955274	195955737	ENSG00000260261.3	788
chr3	195994017	195995080	ENSG00000286168.3	1143
chr3	196208048	196208266	ENSG00000163958.14	0
chr3	196288578	196288681	ENSG00000272741.1	0
chr3	196318745	196318891	ENSG00000235897.2	0
chr3	196500378	196501591	ENSG00000163961.4	0
chr3	196528302	196528553	ENSG00000213358.3	0
chr3	196532422	196533630	ENSG00000308888.1	0
chr3	196619115	196619656	ENSG00000286661.2	6417
chr3	196633230	196633390	ENSG00000232065.3	523
chr3	196763135	196763574	ENSG00000180370.10	0
chr3	196943600	196944608	ENSG00000270170.2	56
chr3	197030425	197030530	ENSG00000163975.14	589
chr3	197353380	197354045	ENSG00000235126.2	0
chr3	197406298	197406538	ENSG00000289828.2	0
chr3	197457068	197457195	ENSG00000237167.2	0
chr3	197459693	197460283	ENSG00000237167.2	0
chr3	197603220	197603840	ENSG00000291091.2	0
chr3	197631353	197632431	ENSG00000273308.2	0
chr3	197655714	197655920	ENSG00000273308.2	0
chr3	197882128	197883056	ENSG00000186001.14	0
chr3	198074431	198076026	ENSG00000226435.13	0
chr3	198089523	198089663	ENSG00000290936.2	0
chr3	198105886	198106419	ENSG00000290936.2	0
chr3	198117617	198120643	ENSG00000213113.3	0
chr3	198139953	198140791	ENSG00000301525.1	0
chr3	198157171	198157353	ENSG00000290937.2	0
chr4	52895	53027	ENSG00000272602.6	258
chr4	53536	53806	ENSG00000272602.6	0
chr4	125771	126177	ENSG00000250312.8	0
chr4	129771	130634	ENSG00000250312.8	0
chr4	213568	213746	ENSG00000290382.2	0
chr4	646314	646753	ENSG00000133256.13	0
chr4	650830	651184	ENSG00000133256.13	0
chr4	651865	652107	ENSG00000133256.13	0
chr4	680680	682052	ENSG00000169026.13	0
chr4	790158	790440	ENSG00000289983.2	0
chr4	946748	947010	ENSG00000127419.17	0
chr4	1001967	1002459	ENSG00000127415.13	0
chr4	1045525	1047122	ENSG00000294205.1	0
chr4	1050698	1051503	ENSG00000294226.1	0
chr4	1053655	1054130	ENSG00000294226.1	0
chr4	1055255	1055723	ENSG00000294272.1	0
chr4	1194885	1195156	ENSG00000159674.12	0
chr4	1250229	1250386	ENSG00000196810.6	0
chr4	1512458	1512839	ENSG00000304166.1	7549
chr4	1520037	1520673	ENSG00000304166.1	0
chr4	1524035	1525029	ENSG00000304166.1	2248
chr4	1538162	1538309	ENSG00000272783.1	11974
chr4	1729515	1730199	ENSG00000013810.21	0
chr4	2364457	2365621	ENSG00000159733.14	0
chr4	2403254	2403392	ENSG00000159733.14	0
chr4	3041292	3042403	ENSG00000197386.14	0
chr4	3370976	3371370	ENSG00000159788.20	0
chr4	3484051	3484803	ENSG00000175920.18	0
chr4	3485287	3485502	ENSG00000175920.18	0
chr4	3546835	3547259	ENSG00000308464.1	0
chr4	3566811	3567910	ENSG00000216560.5	8940
chr4	3737756	3737872	ENSG00000295891.1	5881
chr4	3873294	3873750	ENSG00000298017.1	15511
chr4	3972665	3974783	ENSG00000288589.1	0
chr4	4033239	4033491	ENSG00000290888.2	0
chr4	4129360	4133019	ENSG00000290888.2	0
chr4	4140690	4142256	ENSG00000290888.2	0
chr4	4143486	4145243	ENSG00000250381.1	0
chr4	4145598	4146231	ENSG00000250381.1	0
chr4	4148529	4148803	ENSG00000250381.1	0
chr4	4164265	4164956	ENSG00000290888.2	0
chr4	4854417	4854705	ENSG00000308794.1	322
chr4	4855155	4855391	ENSG00000308794.1	0
chr4	4857906	4858463	ENSG00000308455.1	0
chr4	4864320	4865430	ENSG00000308455.1	0
chr4	4868334	4868450	ENSG00000308455.1	0
chr4	5747830	5748267	ENSG00000072832.15	0
chr4	6007884	6008557	ENSG00000181215.17	0
chr4	6246035	6246301	ENSG00000288588.2	0
chr4	6308989	6309091	ENSG00000286176.2	352
chr4	6309712	6309987	ENSG00000286176.2	1075
chr4	6658377	6658761	ENSG00000284847.1	0
chr4	6659018	6659373	ENSG00000251580.4	0
chr4	6664614	6664922	ENSG00000170846.17	0
chr4	6673254	6673628	ENSG00000170846.17	0
chr4	6762050	6762157	ENSG00000307875.1	0
chr4	6974472	6974869	ENSG00000132405.19	0
chr4	6984929	6985996	ENSG00000287104.3	0
chr4	7165059	7165430	ENSG00000184985.17	27107
chr4	7251369	7251750	ENSG00000293769.1	0
chr4	7463427	7463898	ENSG00000184985.17	0
chr4	7761703	7762224	ENSG00000196526.11	0
chr4	7919569	7920156	ENSG00000196526.11	0
chr4	7924408	7924930	ENSG00000196526.11	0
chr4	7937939	7938187	ENSG00000196526.11	0
chr4	8285389	8285762	ENSG00000170801.10	0
chr4	8393050	8393614	ENSG00000202054.1	0
chr4	8439274	8440182	ENSG00000155275.19	0
chr4	8889816	8889943	ENSG00000215612.8	17976
chr4	8961339	8961639	ENSG00000249272.1	0
chr4	9122929	9125034	ENSG00000305487.1	0
chr4	9248169	9248301	ENSG00000288075.2	0
chr4	9381115	9382216	ENSG00000288075.2	0
chr4	9455766	9455933	ENSG00000248364.1	3321
chr4	9457061	9457777	ENSG00000248364.1	1477
chr4	9461832	9462689	ENSG00000248364.1	1587
chr4	9463993	9464329	ENSG00000248364.1	3748
chr4	9465601	9466288	ENSG00000284689.1	2685
chr4	9473171	9473380	ENSG00000284689.1	3187
chr4	9475160	9476489	ENSG00000284689.1	5176
chr4	9604677	9605118	ENSG00000287117.2	0
chr4	9659407	9662092	ENSG00000287117.2	0
chr4	9781094	9781279	ENSG00000109667.12	0
chr4	9956396	9957369	ENSG00000109667.12	0
chr4	10144369	10145499	ENSG00000250393.1	713
chr4	11367295	11368391	ENSG00000308608.1	0
chr4	11368842	11369067	ENSG00000207716.1	0
chr4	13652650	13653726	ENSG00000250634.8	568
chr4	14862807	14863263	ENSG00000248360.7	0
chr4	15257042	15259096	ENSG00000249252.6	0
chr4	15656093	15656310	ENSG00000118564.15	0
chr4	15703473	15703649	ENSG00000109743.11	0
chr4	16228015	16228582	ENSG00000263327.7	0
chr4	16909090	16909549	ENSG00000169744.13	10411
chr4	16942155	16942795	ENSG00000249998.1	30479
chr4	17636144	17636398	ENSG00000047662.5	0
chr4	17641907	17642332	ENSG00000047662.5	0
chr4	18319077	18320122	ENSG00000294267.1	57816
chr4	18461905	18463857	ENSG00000286046.2	0
chr4	18593538	18594091	ENSG00000286046.2	0
chr4	19521074	19521378	ENSG00000248515.3	0
chr4	21366302	21368659	ENSG00000185774.17	0
chr4	21369920	21370122	ENSG00000185774.17	0
chr4	25088996	25089375	ENSG00000300816.1	11796
chr4	25159423	25159726	ENSG00000109618.13	0
chr4	25161422	25162176	ENSG00000038210.14	0
chr4	25235246	25235646	ENSG00000038210.14	0
chr4	25313683	25313843	ENSG00000168228.16	0
chr4	25954191	25955744	ENSG00000250317.9	24377
chr4	26258682	26259555	ENSG00000168214.22	0
chr4	26318825	26318951	ENSG00000302078.1	0
chr4	26359496	26359775	ENSG00000168214.22	0
chr4	26361170	26362136	ENSG00000168214.22	0
chr4	26856851	26856919	ENSG00000109689.20	681
chr4	27747322	27748088	ENSG00000310375.1	0
chr4	29060069	29062848	ENSG00000249228.1	11303
chr4	31116511	31116904	ENSG00000169851.16	0
chr4	31436206	31437963	ENSG00000298819.1	36725
chr4	32199313	32200100	ENSG00000251129.4	0
chr4	32243573	32245556	ENSG00000251129.4	10307
chr4	34795374	34796409	ENSG00000275250.1	80775
chr4	35897057	35897397	ENSG00000047365.13	50823
chr4	36292592	36292876	ENSG00000197057.10	0
chr4	37243388	37243632	ENSG00000293926.1	0
chr4	37827551	37827801	ENSG00000169299.14	0
chr4	38052456	38053128	ENSG00000065882.18	0
chr4	38204623	38204911	ENSG00000300640.1	0
chr4	38662695	38662797	ENSG00000299929.1	0
chr4	38759501	38759714	ENSG00000222230.1	608
chr4	38805680	38806328	ENSG00000306984.1	0
chr4	38991126	38992256	ENSG00000121895.8	0
chr4	39114466	39117214	ENSG00000249207.3	0
chr4	40054453	40054581	ENSG00000293349.1	0
chr4	41048381	41048752	ENSG00000163697.18	0
chr4	41216990	41217206	ENSG00000163697.18	275
chr4	41427395	41428330	ENSG00000064042.18	0
chr4	41865282	41865901	ENSG00000250467.2	0
chr4	42396418	42396681	ENSG00000178343.5	806
chr4	42654086	42655630	ENSG00000124406.17	0
chr4	42740770	42742286	ENSG00000251517.1	33434
chr4	43948883	43950285	ENSG00000286891.1	0
chr4	45984595	45985730	ENSG00000303444.1	4957
chr4	46723814	46725085	ENSG00000249936.3	0
chr4	48173238	48173910	ENSG00000135605.13	0
chr4	49122776	49123160	ENSG00000309878.1	38102
chr4	49140543	49140568	ENSG00000309878.1	20694
chr4	49270561	49270650	ENSG00000309878.1	10828
chr4	52052305	52052943	ENSG00000163071.11	0
chr4	52721793	52722188	ENSG00000286161.1	0
chr4	52890185	52890889	ENSG00000184178.17	0
chr4	53313529	53314532	ENSG00000184178.17	0
chr4	54102809	54103521	ENSG00000282278.1	0
chr4	54149121	54149866	ENSG00000282278.1	0
chr4	54540174	54540565	ENSG00000309528.1	8983
chr4	54941766	54943047	ENSG00000248317.2	578
chr4	55157315	55159107	ENSG00000287060.2	0
chr4	55169150	55170809	ENSG00000287060.2	0
chr4	55397777	55399070	ENSG00000134851.13	0
chr4	55548097	55548344	ENSG00000272969.2	203
chr4	56371428	56372432	ENSG00000157426.14	0
chr4	56466030	56466373	ENSG00000289393.2	0
chr4	56592449	56592938	ENSG00000249693.3	0
chr4	57052633	57053881	ENSG00000163453.11	0
chr4	57194490	57194698	ENSG00000245067.9	0
chr4	57294561	57295983	ENSG00000302037.1	28864
chr4	57326094	57327822	ENSG00000302037.1	0
chr4	57705920	57707198	ENSG00000249831.2	12836
chr4	58399244	58401760	ENSG00000250340.2	122754
chr4	58413581	58415016	ENSG00000250340.2	109498
chr4	58435103	58436505	ENSG00000250340.2	88009
chr4	60404640	60405627	ENSG00000309699.1	164117
chr4	60540811	60542231	ENSG00000309699.1	27513
chr4	62437209	62438220	ENSG00000306758.1	0
chr4	64648500	64649401	ENSG00000248328.1	36611
chr4	66275579	66277632	ENSG00000221563.1	0
chr4	67445356	67446461	ENSG00000250030.2	0
chr4	68515386	68515650	ENSG00000250566.1	0
chr4	68526797	68530900	ENSG00000197888.3	6272
chr4	68534935	68536569	ENSG00000197888.3	603
chr4	68537714	68538761	ENSG00000197888.3	0
chr4	68539842	68543439	ENSG00000197888.3	0
chr4	68562364	68564739	ENSG00000197888.3	0
chr4	68583840	68584939	ENSG00000197888.3	7426
chr4	68597341	68599092	ENSG00000249472.1	15326
chr4	68600556	68605324	ENSG00000249472.1	9094
chr4	68607480	68607836	ENSG00000249472.1	6582
chr4	68614577	68617790	ENSG00000251101.1	0
chr4	68618886	68620427	ENSG00000251101.1	2748
chr4	68622341	68622826	ENSG00000251074.1	4020
chr4	68905273	68907293	ENSG00000272626.2	0
chr4	68987450	68989976	ENSG00000249735.1	0
chr4	69102760	69104970	ENSG00000299782.1	0
chr4	69267307	69269683	ENSG00000296337.1	536
chr4	69271344	69276172	ENSG00000296337.1	0
chr4	69296000	69297040	ENSG00000302839.1	0
chr4	69313909	69315972	ENSG00000302839.1	0
chr4	69320110	69323685	ENSG00000302839.1	0
chr4	69338230	69338420	ENSG00000302839.1	0
chr4	69343912	69344234	ENSG00000302839.1	0
chr4	69348885	69349267	ENSG00000250612.2	0
chr4	69365021	69365657	ENSG00000250612.2	6843
chr4	69525697	69526057	ENSG00000156096.15	0
chr4	69535070	69536728	ENSG00000156096.15	9055
chr4	70032828	70035552	ENSG00000205649.9	0
chr4	72566164	72567685	ENSG00000156140.11	0
chr4	72582822	72584652	ENSG00000300789.1	12584
chr4	72626480	72633653	ENSG00000306834.1	30099
chr4	72676779	72677787	ENSG00000306834.1	0
chr4	72908785	72910213	ENSG00000298215.1	13209
chr4	73260278	73260766	ENSG00000250220.2	0
chr4	73853214	73853842	ENSG00000109272.4	0
chr4	73980329	73982950	ENSG00000288796.1	0
chr4	75268855	75269713	ENSG00000251185.2	0
chr4	75276544	75276760	ENSG00000251185.2	0
chr4	75513202	75513446	ENSG00000163743.14	0
chr4	76012131	76013353	ENSG00000156219.18	0
chr4	76048617	76049319	ENSG00000156219.18	0
chr4	76420556	76420866	ENSG00000163749.18	0
chr4	76533840	76534466	ENSG00000138771.16	0
chr4	76688607	76688869	ENSG00000233860.3	0
chr4	76898474	76898668	ENSG00000294131.1	0
chr4	76993024	76993915	ENSG00000138758.12	0
chr4	77154575	77155913	ENSG00000304316.1	0
chr4	77158905	77160091	ENSG00000138764.15	0
chr4	77286814	77288856	ENSG00000138764.15	0
chr4	77319868	77324029	ENSG00000138764.15	0
chr4	77341630	77342318	ENSG00000138764.15	0
chr4	77863496	77863718	ENSG00000169288.18	0
chr4	78501370	78502352	ENSG00000138759.20	0
chr4	78533789	78535374	ENSG00000138759.20	0
chr4	79727789	79729504	ENSG00000295150.1	0
chr4	79965067	79965221	ENSG00000163297.18	0
chr4	80188578	80189639	ENSG00000152784.16	0
chr4	80199114	80201949	ENSG00000152784.16	0
chr4	80203376	80203446	ENSG00000152784.16	0
chr4	80263363	80263572	ENSG00000307236.1	639
chr4	81032137	81032908	ENSG00000152785.8	0
chr4	81154073	81154188	ENSG00000138669.10	0
chr4	81185234	81187721	ENSG00000251059.6	0
chr4	81468807	81469965	ENSG00000138670.19	0
chr4	81566063	81566450	ENSG00000138670.19	0
chr4	82796248	82797012	ENSG00000145284.12	0
chr4	82811925	82812183	ENSG00000138674.17	6325
chr4	82889793	82890046	ENSG00000138674.17	0
chr4	83034071	83034467	ENSG00000138663.9	0
chr4	83250730	83251945	ENSG00000248401.2	2523
chr4	83516530	83517011	ENSG00000163322.14	0
chr4	83870634	83872061	ENSG00000250546.7	0
chr4	84023552	84025090	ENSG00000250546.7	0
chr4	84126270	84127227	ENSG00000250546.7	0
chr4	85147550	85147806	ENSG00000201901.1	46726
chr4	85236360	85237758	ENSG00000298951.1	0
chr4	85557638	85558784	ENSG00000138639.18	0
chr4	86904643	86904835	ENSG00000285458.1	0
chr4	86933874	86934310	ENSG00000284968.1	0
chr4	87221168	87221372	ENSG00000145332.14	0
chr4	87235285	87236294	ENSG00000145332.14	0
chr4	87371554	87372069	ENSG00000198189.11	0
chr4	87616250	87616385	ENSG00000152591.15	0
chr4	87863646	87864242	ENSG00000307815.1	0
chr4	87922244	87922962	ENSG00000307869.1	0
chr4	88456287	88456465	ENSG00000304354.1	0
chr4	88697217	88697295	ENSG00000177432.8	0
chr4	88760107	88761472	ENSG00000138640.15	0
chr4	88820634	88821187	ENSG00000138640.15	0
chr4	89298147	89299719	ENSG00000297652.1	0
chr4	89640962	89642383	ENSG00000288563.1	0
chr4	91733574	91734250	ENSG00000304315.1	103910
chr4	91791637	91792040	ENSG00000249891.2	93005
chr4	93617593	93617959	ENSG00000152208.13	0
chr4	94081568	94083136	ENSG00000246541.2	34655
chr4	94575788	94576431	ENSG00000163110.15	0
chr4	94654263	94654814	ENSG00000163110.15	0
chr4	94864164	94865078	ENSG00000138696.11	0
chr4	95044510	95045496	ENSG00000138696.11	0
chr4	95806806	95807915	ENSG00000295373.1	30037
chr4	96507020	96507844	ENSG00000248510.3	0
chr4	98927518	98927633	ENSG00000151247.13	0
chr4	98929957	98930474	ENSG00000296561.1	0
chr4	99562816	99563009	ENSG00000145331.14	0
chr4	101456161	101458017	ENSG00000153064.12	0
chr4	101791295	101792365	ENSG00000153064.12	0
chr4	102868141	102868394	ENSG00000109332.20	0
chr4	103718817	103719071	ENSG00000169836.5	0
chr4	105087960	105088443	ENSG00000248373.8	0
chr4	105145419	105145670	ENSG00000251259.2	0
chr4	105472144	105472828	ENSG00000138777.20	0
chr4	105995392	105995798	ENSG00000168743.13	0
chr4	107718688	107719024	ENSG00000138801.9	0
chr4	107990835	107991119	ENSG00000138796.18	0
chr4	108514436	108515552	ENSG00000234492.7	22637
chr4	108713690	108715232	ENSG00000297518.1	18850
