task_id	chrom	start	end	num_snps	boosting_iterations_performed	h2_unscaled	r_squared_cv	region
1993	3	1677842	1678539	692	11	0.0853543431323493	0.966191930250267	DLPFC
1994	3	167817970	167818731	300	11	0.647593518671307	0.902408307843374	DLPFC
1995	3	168093201	168094362	271	15	0.147937646414188	0.863261725042385	DLPFC
1996	3	168111840	168112911	278	11	0.749388440240754	0.892110526830825	DLPFC
1997	3	169323446	169324214	359	14	0.154538702242824	0.923931960657681	DLPFC
1998	3	169763296	169764180	329	11	0.0923780230112028	0.887481963430835	DLPFC
1999	3	169813132	169813546	314	12	0.113583528788174	0.841827302290607	DLPFC
2	1	10010565	10011044	264	11	0.0454433079761077	0.810228030667415	DLPFC
20	1	10244377	10244999	302	15	0.0834573402548124	0.866247810534498	DLPFC
200	1	15755843	15756385	396	17	0.116514670202511	0.816742193701979	DLPFC
2000	3	169863134	169863648	309	11	0.16234425904359	0.871999815507501	DLPFC
2001	3	170040097	170040501	320	11	0.08520092467875	0.853138483906322	DLPFC
2002	3	170401558	170402320	295	11	0.133671895963334	0.874606713775478	DLPFC
2003	3	170420356	170426602	295	15	0.156613675213894	0.868903452771713	DLPFC
2004	3	170437188	170438590	279	16	0.0913879134075308	0.850845664949645	DLPFC
2005	3	170466254	170468206	276	12	0.0952462561412427	0.8460705864849	DLPFC
2006	3	170953281	170954060	389	24	0.1345988660958	0.900096737248508	DLPFC
2007	3	171027429	171028169	395	11	0.10227461828089	0.898581798521075	DLPFC
2008	3	171158875	171160196	398	11	0.112184264552384	0.94855168989939	DLPFC
2009	3	171771077	171772663	462	14	0.0899522354754251	0.944939586192544	DLPFC
201	1	1575797	1575951	218	12	0.138450182886325	0.800787326114658	DLPFC
2010	3	171775568	171776856	453	11	0.102476777890307	0.941534330265172	DLPFC
2011	3	171830164	171830355	463	11	0.0855724469840731	0.925373642764944	DLPFC
2012	3	17195357	17196123	220	11	0.062609696939136	0.834885250013591	DLPFC
2013	3	173402845	173404458	370	12	0.0913233535153369	0.908096746299101	DLPFC
2014	3	175055227	175055980	498	11	0.539815546002365	0.903675809286656	DLPFC
2015	3	176795809	176797306	383	13	0.50255283235041	0.904394736473995	DLPFC
2016	3	176814625	176815653	375	11	0.0913005439907712	0.912190328595162	DLPFC
2017	3	177194586	177195163	413	11	0.140539418185987	0.923453167755727	DLPFC
2018	3	177446194	177446839	428	11	0.0745403406749289	0.923920942940896	DLPFC
2019	3	177537606	177538459	424	11	0.0604452074570392	0.855256908560893	DLPFC
202	1	15759669	15760800	377	11	0.170420799746465	0.931676670209979	DLPFC
2020	3	179027497	179027771	280	11	0.0911018438509432	0.841683467142648	DLPFC
2021	3	179260977	179261077	325	15	0.141479136348246	0.804230544376154	DLPFC
2022	3	179452312	179452664	305	14	0.0873736257957614	0.860253018952903	DLPFC
2023	3	180603076	180603246	148	28	0.213141132967161	0.754407143336309	DLPFC
2024	3	181417771	181418480	278	11	0.0186612102159342	0.68024787661543	DLPFC
2025	3	181569952	181571332	307	12	0.0787571833700071	0.863295609292921	DLPFC
2026	3	181687266	181688514	308	14	0.0411503063127409	0.86637550700625	DLPFC
2027	3	181690784	181692975	311	11	0.182717820966085	0.877992878921315	DLPFC
2028	3	181695312	181695822	304	14	0.118956040943869	0.867511328464523	DLPFC
2029	3	181696727	181698793	313	12	0.0837717883705817	0.868587926498799	DLPFC
203	1	15773084	15773476	375	15	0.124316736692754	0.930947449018844	DLPFC
2030	3	181734755	181736741	320	11	0.0971946655211867	0.869825772129889	DLPFC
2031	3	181752380	181753577	320	11	0.112301361118926	0.886388617397564	DLPFC
2032	3	182238121	182239020	363	12	0.0958107209750885	0.909952440531398	DLPFC
2033	3	182241439	182242417	372	13	0.044684738285362	0.906715791639237	DLPFC
2034	3	182276685	182278064	374	11	0.402169701864926	0.853522804307492	DLPFC
2035	3	182508715	182510251	293	12	0.117959827742573	0.875111123342778	DLPFC
2036	3	182616788	182618304	290	14	0.122241320250733	0.886094960464176	DLPFC
2037	3	183115490	183115954	401	11	0.0837320495748411	0.941588160848383	DLPFC
2038	3	183116816	183117256	389	11	0.197301008138923	0.936610939477763	DLPFC
2039	3	183163018	183163251	398	11	0.123807539018497	0.925117028734828	DLPFC
204	1	15774944	15775729	381	11	0.152663924674706	0.921699206683036	DLPFC
2040	3	183180357	183180461	382	12	0.15574734522206	0.917800153164921	DLPFC
2041	3	183372548	183373188	329	11	0.197304651084175	0.87399699911152	DLPFC
2042	3	183469093	183469704	340	11	0.134844050224903	0.867675456670987	DLPFC
2043	3	183511330	183512115	337	12	0.0540217662132971	0.830005776049236	DLPFC
2044	3	183518804	183519495	349	15	0.112930228793951	0.893481781303243	DLPFC
2045	3	183642952	183643144	375	11	0.497103599615928	0.909561268334799	DLPFC
2046	3	183799763	183801103	362	11	0.182840594536733	0.918056032335076	DLPFC
2047	3	183818833	183819373	350	20	0.188048712972	0.906627140567842	DLPFC
2048	3	183822333	183823376	340	13	0.0889230372471943	0.862801842143293	DLPFC
2049	3	183823681	183824439	350	11	0.164945114636073	0.917003131705602	DLPFC
205	1	15784990	15785900	377	11	0.127142862101259	0.926438525687391	DLPFC
2050	3	184275514	184275691	502	17	0.0928508661867815	0.905294300047735	DLPFC
2051	3	184337872	184338098	538	17	0.123857335504186	0.957950698248326	DLPFC
2052	3	18443216	18443453	280	13	0.165636601851742	0.90298217916802	DLPFC
2053	3	184490788	184491135	534	15	0.0758283630775581	0.955644645009925	DLPFC
2054	3	184491665	184491953	530	13	0.152080430414016	0.939387001212462	DLPFC
2055	3	184492540	184492802	528	11	0.127334941616927	0.934042312019262	DLPFC
2056	3	184543176	184543674	510	15	0.0923326272974077	0.939714761445788	DLPFC
2057	3	184544237	184545666	510	11	0.149594037471011	0.950973008840491	DLPFC
2058	3	184549625	184550291	519	11	0.0984004056596235	0.954359235770985	DLPFC
2059	3	184603796	184604007	522	14	0.109497516017875	0.948369196030868	DLPFC
206	1	15798054	15799255	355	11	0.125186558293324	0.918452651056104	DLPFC
2060	3	184679133	184679379	493	11	0.142144758315069	0.955805564616781	DLPFC
2061	3	184716673	184717731	488	17	0.143264369379439	0.952398991910288	DLPFC
2062	3	184908006	184908676	459	15	0.156392697003843	0.947844091212162	DLPFC
2063	3	185150251	185151420	335	21	0.158802747230551	0.871598761156654	DLPFC
2064	3	185175394	185176089	321	13	0.0992719971397284	0.898223186372377	DLPFC
2065	3	185354309	185354438	229	19	0.0485388966866312	0.808216591928087	DLPFC
2066	3	185397801	185397915	246	11	0.131051187494881	0.842048719172222	DLPFC
2067	3	185660379	185660751	316	11	0.132771041873474	0.873825945767075	DLPFC
2068	3	186044276	186045701	497	17	0.129382083499417	0.914891834317655	DLPFC
2069	3	186070927	186071126	504	11	0.058896790393002	0.952747225435782	DLPFC
207	1	15813830	15815282	355	11	0.124499366727331	0.915530031989957	DLPFC
2070	3	186200449	186201602	548	11	0.102633306143217	0.94234420363261	DLPFC
2071	3	186209637	186210400	557	13	0.0768158817414984	0.958921732606647	DLPFC
2072	3	186241807	186242190	545	21	0.0900437750888679	0.95022958050252	DLPFC
2073	3	186383135	186383670	599	11	0.0803533838792956	0.964051163765442	DLPFC
2074	3	186569561	186569906	667	11	0.133917752881104	0.972321422470516	DLPFC
2075	3	186827999	186828701	610	17	0.12929578556556	0.966944091167302	DLPFC
2076	3	186929819	186930078	572	18	0.174542102111405	0.934103078991508	DLPFC
2077	3	187144592	187145185	566	17	0.547716178508813	0.910693836915917	DLPFC
2078	3	187368359	187369298	532	11	0.0486838837321805	0.857001921561832	DLPFC
2079	3	187742516	187743103	468	11	0.136488008086266	0.953983808746277	DLPFC
208	1	15819248	15820303	356	11	0.182922145487838	0.915557903644125	DLPFC
2080	3	188051554	188052831	511	11	0.117358455800547	0.962380713093492	DLPFC
2081	3	188294871	188295482	540	13	0.124545582159318	0.942545845479207	DLPFC
2082	3	190143374	190144101	574	11	0.662218911015055	0.931208244012583	DLPFC
2083	3	190201108	190202612	601	13	0.0759739480715138	0.947493315711685	DLPFC
2084	3	190799463	190800762	524	11	0.500644094947521	0.931015936144922	DLPFC
2085	3	190964891	190965345	505	13	0.170271411433731	0.946778214198252	DLPFC
2086	3	190972275	190973085	509	11	0.132451554751266	0.935820743078431	DLPFC
2087	3	19102856	19104003	259	11	0.263188032125675	0.84284924153797	DLPFC
2088	3	191330907	191331063	394	11	0.0672844516724961	0.869840408022144	DLPFC
2089	3	191642285	191644092	364	17	0.733081043371054	0.908426281442392	DLPFC
209	1	15821115	15821542	344	12	0.174395461584293	0.915247761310573	DLPFC
2090	3	191649971	191652061	360	11	0.283562739982045	0.915244345509903	DLPFC
2091	3	192155267	192155502	431	17	0.0929667124576599	0.880565586575077	DLPFC
2092	3	192567058	192568128	463	13	0.272288397328353	0.925296982862778	DLPFC
2093	3	192569993	192571747	475	11	0.0631041914977052	0.916093862319828	DLPFC
2094	3	193241867	193242120	363	11	0.112243670093381	0.918528995181467	DLPFC
2095	3	193607524	193609770	469	11	0.170783701969793	0.932846631065798	DLPFC
2096	3	193673511	193674113	512	16	0.0771694577082602	0.948224081923624	DLPFC
2097	3	193816791	193817282	616	11	0.11721612846095	0.97763692077811	DLPFC
2098	3	193869860	193870131	655	11	0.047470827862284	0.968255354481193	DLPFC
2099	3	194002734	194002900	616	11	0.0726836437638844	0.968031999251472	DLPFC
21	1	10277029	10277766	321	15	0.166011924886191	0.882891338123394	DLPFC
210	1	158213034	158214631	363	11	0.721019055006893	0.880927661712735	DLPFC
2100	3	194265422	194265790	752	11	0.0929940039142458	0.972351769113589	DLPFC
2101	3	194271303	194271716	757	12	0.098168953368348	0.973994464545234	DLPFC
2102	3	194749960	194750317	732	11	0.144791016675976	0.96859430767817	DLPFC
2103	3	194756886	194757958	719	15	0.0678129047090947	0.953158788235451	DLPFC
2104	3	194768705	194768813	729	18	0.0905361172904042	0.955954051122014	DLPFC
2105	3	194771732	194772319	723	13	0.0732033746315099	0.971617788184017	DLPFC
2106	3	194947320	194949206	629	23	0.617205331459812	0.943355815603359	DLPFC
2107	3	194984938	194985577	652	11	0.0817353690895748	0.945756148459606	DLPFC
2108	3	195087771	195089043	582	13	0.203734873450671	0.928835271008995	DLPFC
2109	3	195119637	195120182	559	17	0.149598780352238	0.957650110204417	DLPFC
211	1	158494410	158496398	413	11	0.614332026585716	0.923258088027626	DLPFC
2110	3	195133650	195133785	537	11	0.0868041232662315	0.831729579633658	DLPFC
2111	3	195150141	195151645	531	16	0.139708443062199	0.948044288963023	DLPFC
2112	3	195181886	195182509	517	11	0.332840805485904	0.927256978413331	DLPFC
2113	3	195194613	195195673	519	13	0.0787043183657728	0.875746050259665	DLPFC
2114	3	195255539	195255783	497	11	0.205534462106568	0.864393492758588	DLPFC
2115	3	195354904	195355083	473	15	0.0497154674807696	0.916545212016938	DLPFC
2116	3	195541232	195541825	397	11	0.0704055307397913	0.909283866908734	DLPFC
2117	3	195582086	195584326	356	16	0.125570553784324	0.888154133364068	DLPFC
2118	3	195587138	195587442	362	17	0.124498744935039	0.874644117222543	DLPFC
2119	3	195597529	195598117	368	11	0.536191969723658	0.884398888321241	DLPFC
212	1	15878464	15878934	313	11	0.114450892011391	0.903290510009196	DLPFC
2120	3	195761210	195762861	419	11	0.31470438922755	0.919846138212153	DLPFC
2121	3	195775264	195775381	420	11	0.123164883753301	0.902741456448891	DLPFC
2122	3	195804742	195804943	409	11	0.102331043015041	0.890700594050436	DLPFC
2123	3	195849591	195850108	424	11	0.20336648689074	0.902542720064062	DLPFC
2124	3	195850727	195851467	433	14	0.0863411486858924	0.887142334058402	DLPFC
2125	3	195900245	195901305	408	11	0.112631812083855	0.899429252437678	DLPFC
2126	3	196208126	196208246	545	14	0.118602011079997	0.912328218423573	DLPFC
2127	3	196423082	196423423	543	12	0.0730464111865489	0.935774383961985	DLPFC
2128	3	196500378	196501550	580	11	0.15496419501872	0.938134385518456	DLPFC
2129	3	196528302	196528402	597	15	0.105871783160157	0.943217203661082	DLPFC
213	1	1589272	1589733	209	11	0.174659436640982	0.808530884501166	DLPFC
2130	3	196532422	196533426	600	14	0.228198146035117	0.922564453445279	DLPFC
2131	3	196711364	196711545	495	11	0.12339587686785	0.928785803907639	DLPFC
2132	3	196757731	196758202	470	11	0.0891767718135023	0.921938263186907	DLPFC
2133	3	196763135	196763574	477	11	0.0898801693804639	0.920584479696045	DLPFC
2134	3	196772620	196773185	459	15	0.104789678487662	0.896933462608507	DLPFC
2135	3	197030425	197030530	547	12	0.0927216690729664	0.931081754411675	DLPFC
2136	3	197076585	197077818	571	11	0.0881429533326674	0.956473696283215	DLPFC
2137	3	197183596	197183876	467	13	0.0870655871755329	0.94207728593647	DLPFC
2138	3	197222074	197223299	455	17	0.128752747143321	0.940906672602463	DLPFC
2139	3	197291633	197294936	463	11	0.0656770244053676	0.906204724773291	DLPFC
214	1	15904704	15905913	306	11	0.194669638643622	0.901599446412375	DLPFC
2140	3	197299506	197300055	442	11	0.048176929101576	0.924367571599533	DLPFC
2141	3	197353937	197354809	429	11	0.11024492249022	0.911437234433921	DLPFC
2142	3	197356173	197356900	434	13	0.0617563959338186	0.899415558756773	DLPFC
2143	3	197370571	197371126	422	13	0.0705113480052337	0.887236477461785	DLPFC
2144	3	197504502	197505021	371	11	0.0707962993043599	0.911147295487121	DLPFC
2145	3	197520763	197521262	366	11	0.19047981214209	0.886188282217025	DLPFC
2146	3	197847715	197848496	291	11	0.0614569544983721	0.826356065842989	DLPFC
2147	3	197880556	197883526	270	11	0.10493313787756	0.842657261859674	DLPFC
2148	3	197913333	197913564	253	11	0.21175668233797	0.844442211532952	DLPFC
2149	3	20038706	20039041	264	12	0.0931020399420445	0.828658796320384	DLPFC
215	1	15909900	15910110	304	11	0.182125618061634	0.899836416531026	DLPFC
2150	3	20042371	20043151	274	11	0.118843874825343	0.794905206256074	DLPFC
2151	3	20055273	20056962	267	11	0.1276297389555	0.835711802198048	DLPFC
2152	3	20072438	20073441	275	11	0.057262228598626	0.763869327410566	DLPFC
2153	3	21917139	21918210	537	11	0.57738887805469	0.918514726106409	DLPFC
2154	3	21944421	21945121	514	12	0.0775897960404898	0.949755018405729	DLPFC
2155	3	22669954	22670758	314	11	0.717817077898592	0.907551228414492	DLPFC
2156	3	22672694	22673504	317	11	0.569475841470953	0.89941188065226	DLPFC
2157	3	23480468	23482556	328	12	0.0403686639306564	0.730851440375682	DLPFC
2158	3	23611518	23612514	289	17	0.093295099658205	0.857500008146097	DLPFC
2159	3	23663368	23664072	317	11	0.0630454454548818	0.837197458728304	DLPFC
216	1	15911208	15914692	304	11	0.18814926466035	0.889513491267548	DLPFC
2160	3	23671400	23671698	324	11	0.169781949992463	0.86031437797469	DLPFC
2161	3	23672232	23672330	330	11	0.0619617319813932	0.810709493090702	DLPFC
2162	3	23763030	23763453	401	21	0.0926937978920233	0.891967375105733	DLPFC
2163	3	23776482	23777642	403	11	0.0731690574618562	0.905180680922179	DLPFC
2164	3	23809931	23810110	404	13	0.118397991379788	0.935300248172348	DLPFC
2165	3	25429438	25429824	403	11	0.223623294480539	0.877418916165102	DLPFC
2166	3	25784270	25784358	355	20	0.110967855328753	0.883641627064611	DLPFC
2167	3	26217370	26218898	250	11	0.469080553028019	0.816064080435706	DLPFC
2168	3	26243851	26244917	250	11	0.678270121584654	0.871107703619857	DLPFC
2169	3	27680304	27681413	324	11	0.173728843107811	0.909597606006526	DLPFC
217	1	1592410	1592801	218	13	0.20701154004259	0.820019605222756	DLPFC
2170	3	27726286	27726641	337	11	0.185709407280666	0.912777058197805	DLPFC
2171	3	29453090	29453797	531	11	0.0965208706964979	0.950457336309026	DLPFC
2172	3	30680916	30682402	473	11	0.113432041101163	0.956627453742206	DLPFC
2174	3	32105833	32106188	511	13	0.0897259228426082	0.916980681216401	DLPFC
2175	3	32450990	32451317	415	11	0.0270367459972092	0.810337452873822	DLPFC
2176	3	32501097	32501405	419	11	0.0849022165423463	0.907038271658851	DLPFC
2177	3	32577559	32577918	452	17	0.0610380988852629	0.855683834196709	DLPFC
2178	3	32626554	32626890	453	11	0.337233565941271	0.865962760760243	DLPFC
2179	3	32902547	32903377	329	11	0.0910408120967883	0.878582369186322	DLPFC
218	1	15980059	15981321	286	11	0.221458716797144	0.889357330535302	DLPFC
2180	3	33114846	33115004	274	11	0.166531016789557	0.875745688956226	DLPFC
2181	3	33115147	33115497	287	11	0.0844058641502621	0.845431937721612	DLPFC
2182	3	33441569	33441745	275	12	0.112459881868987	0.841602009901256	DLPFC
2183	3	33844511	33845507	228	11	0.105695366544213	0.875665357222491	DLPFC
2184	3	34043841	34044633	230	11	0.116872779075264	0.834950614091648	DLPFC
2185	3	35640391	35640859	263	16	0.13046612460149	0.83067137788335	DLPFC
2186	3	37183391	37184162	285	16	0.12129244975305	0.788336911886879	DLPFC
2187	3	37280914	37282237	249	19	0.0872494321749378	0.789700972561766	DLPFC
2188	3	37694013	37694644	277	11	0.0743340821282419	0.837116959834754	DLPFC
2189	3	38005086	38005368	280	11	0.0582402595736355	0.844632733289892	DLPFC
219	1	15988310	15989054	290	16	0.14481957853861	0.883143668595023	DLPFC
2190	3	38579857	38580070	315	11	0.246213215331219	0.862911446051361	DLPFC
2191	3	38952134	38952679	356	11	0.0439566439914717	0.884790395848205	DLPFC
2192	3	39178416	39178741	291	11	0.136595280153955	0.815279053965583	DLPFC
2193	3	39405780	39406268	272	11	0.337322268825339	0.850063880376345	DLPFC
2194	3	39470132	39474418	287	15	0.221959709384483	0.873437632230569	DLPFC
2195	3	39478544	39480109	288	11	0.11555250956441	0.888980098277608	DLPFC
2196	3	39483971	39494109	280	11	0.194064709428981	0.868948527326447	DLPFC
2197	3	39501330	39507123	295	16	0.146552213651509	0.906426512052476	DLPFC
2198	3	40078836	40079600	209	11	0.126251975179975	0.774451203958458	DLPFC
2199	3	40387509	40387796	214	11	0.0539017125462314	0.735152918076276	DLPFC
22	1	10336171	10337027	362	11	0.0708516683291409	0.896883710219984	DLPFC
220	1	160067912	160069529	440	11	0.100429065091797	0.921720931606967	DLPFC
2200	3	40780996	40781225	234	11	0.173487031706641	0.869197534815897	DLPFC
2201	3	41304780	41305310	265	11	0.103477744312183	0.856407211510492	DLPFC
2202	3	42091154	42091657	299	11	0.107882404921821	0.843241861798406	DLPFC
2203	3	42176065	42176692	281	16	0.10532762247562	0.857883523325121	DLPFC
2204	3	42685810	42686239	350	11	0.147237665548639	0.913209107187121	DLPFC
2205	3	42732651	42734457	365	11	0.124340317385577	0.924684809475612	DLPFC
2206	3	42936162	42936561	280	11	0.12622497213052	0.844530758702636	DLPFC
2207	3	4302969	4303050	542	12	0.120610473604158	0.940223727932547	DLPFC
2208	3	4304172	4304244	536	11	0.146305614796309	0.9200130495841	DLPFC
2209	3	44049664	44050335	210	14	0.23011206616876	0.835015127844956	DLPFC
221	1	16074748	16075045	295	15	0.130177495644507	0.871422703846589	DLPFC
2210	3	4466345	4466452	605	11	0.150667424978559	0.972301911280979	DLPFC
2211	3	44861210	44861290	275	15	0.100192133362835	0.82564034902917	DLPFC
2212	3	45036428	45036657	280	13	0.0552168149748942	0.723104751795367	DLPFC
2213	3	45611899	45612335	312	11	0.175319071835961	0.856363262084953	DLPFC
2214	3	45957802	45958018	249	11	0.015301196853709	0.7148836388136	DLPFC
2215	3	45966935	45967212	243	11	0.106874572325288	0.740636638960303	DLPFC
2216	3	45988284	45989100	247	11	0.117084054478778	0.743783597859437	DLPFC
2217	3	46488698	46489147	232	11	0.0888637985853857	0.744727674505475	DLPFC
2218	3	46558314	46559451	226	15	0.564454283861584	0.82049741625277	DLPFC
2219	3	46612163	46612641	216	19	0.0369797494425773	0.631522307699227	DLPFC
222	1	160985050	160985590	358	11	0.145962101687948	0.932525520962311	DLPFC
2220	3	46628864	46629338	218	18	0.0424627836488938	0.670877897947493	DLPFC
2221	3	46663317	46663458	223	14	0.232872379751402	0.763295176527457	DLPFC
2222	3	46717758	46718487	207	15	0.100753412968451	0.76948001950903	DLPFC
2223	3	46725612	46726011	209	18	0.221895352758032	0.742083499306627	DLPFC
2224	3	46753995	46757520	210	11	0.16167876908252	0.781435859943444	DLPFC
2225	3	47535974	47536872	89	15	0.0344578044717374	0.432668327979197	DLPFC
2226	3	47573734	47574143	98	11	0.0749268132130432	0.503032073326896	DLPFC
2227	3	4763652	4764085	737	11	0.0831916487664652	0.965859032736138	DLPFC
2228	3	48039257	48040413	116	11	0.051503275366586	0.483134517882398	DLPFC
2229	3	48089739	48089814	115	11	0.138180084677177	0.640555115755735	DLPFC
223	1	161197025	161197792	305	11	0.15003097414421	0.89762440484106	DLPFC
2230	3	48130250	48130704	119	11	0.0830636758072916	0.467922035167006	DLPFC
2231	3	48194300	48194688	123	11	0.151583913993974	0.641052791229113	DLPFC
2232	3	48414537	48414830	119	12	0.0949974008812117	0.627935755461644	DLPFC
2233	3	48423159	48428446	119	18	0.109082759435845	0.610983530032804	DLPFC
2234	3	48503402	48503611	116	19	0.076619922487423	0.553643574724447	DLPFC
2235	3	48532173	48532761	122	11	0.0731186543790415	0.566154767882952	DLPFC
2236	3	48543160	48543623	121	11	0.0985998877815475	0.555401979301905	DLPFC
2237	3	48610250	48610537	111	11	0.0877105962412278	0.591254147159954	DLPFC
2238	3	4867498	4867760	788	15	0.129271231740105	0.964697082110123	DLPFC
2239	3	48747155	48748012	107	11	0.0579416480957641	0.557841254934976	DLPFC
224	1	161200531	161201421	306	11	0.0557931322827795	0.858031700440133	DLPFC
2240	3	48898096	48898285	104	13	0.0680021413831105	0.577132612622042	DLPFC
2241	3	49199177	49199912	86	17	0.144932072730405	0.487376076577466	DLPFC
2242	3	49448985	49449749	92	11	0.489330969568242	0.677264463993209	DLPFC
2243	3	49519433	49519643	91	13	0.020479625477486	0.310877908657571	DLPFC
2244	3	4952811	4953797	786	11	0.595678733872143	0.937303087491309	DLPFC
2245	3	49534685	49535462	88	14	0.0491274359743076	0.463965954073175	DLPFC
2246	3	49720113	49720420	103	11	0.0221455603393901	0.411721386141799	DLPFC
2247	3	49789349	49790517	91	13	0.0458306335486017	0.482198924632402	DLPFC
2248	3	49930391	49930552	107	11	0.167485736967859	0.634580897459	DLPFC
2249	3	49939640	49939757	105	11	0.0840735242076962	0.584880039033893	DLPFC
225	1	16136294	16137027	290	11	0.124874202585367	0.870264923578714	DLPFC
2250	3	49983863	49984768	108	13	0.516293373047469	0.788394824494084	DLPFC
2251	3	50212782	50213663	114	11	0.0519671339289805	0.550625421136738	DLPFC
2252	3	50258133	50258505	117	15	0.037070238470642	0.414894111906159	DLPFC
2253	3	50300615	50300822	113	15	0.0625355528877399	0.450697517886891	DLPFC
2254	3	50388471	50388638	107	13	0.115535785262055	0.513382169120846	DLPFC
2255	3	50601273	50601765	102	11	0.242611772751695	0.455092906115509	DLPFC
2256	3	50676223	50677656	99	11	0.11451794184798	0.555240065444794	DLPFC
2257	3	51955325	51955544	159	16	0.0958251834673117	0.722624284310556	DLPFC
2258	3	51956887	51957462	155	11	0.136688302309524	0.764194225702674	DLPFC
2259	3	51964371	51966736	158	11	0.107720595065707	0.746988149326075	DLPFC
226	1	161379128	161379370	274	13	0.578960699779901	0.853895480491667	DLPFC
2260	3	51973374	51973503	164	11	0.189584885760887	0.787211381234768	DLPFC
2261	3	51996190	51996292	160	11	0.139254272527637	0.766056808871803	DLPFC
2262	3	52028524	52029328	167	12	0.136259574162505	0.791541804170931	DLPFC
2263	3	52039758	52041532	177	11	0.154097005150107	0.803584145044864	DLPFC
2264	3	52046534	52047842	174	11	0.157734709800772	0.796383628283307	DLPFC
2265	3	52172327	52172901	170	16	0.20882562007668	0.798568342439167	DLPFC
2266	3	52279307	52280348	160	17	0.0710595882548847	0.745608832843705	DLPFC
2267	3	52366219	52366842	173	11	0.109055735313738	0.766855195348115	DLPFC
2268	3	52368648	52368857	173	15	0.087789931864299	0.768005213828494	DLPFC
2269	3	52518577	52519151	151	12	0.362271763743823	0.787792314005733	DLPFC
227	1	161524809	161525279	272	17	0.164929406195651	0.852687437616303	DLPFC
2270	3	52597080	52597983	155	11	0.0953573872595893	0.601243148290807	DLPFC
2271	3	52711859	52712749	157	18	0.0494360838670653	0.601171649060045	DLPFC
2272	3	53182920	53183195	250	11	0.032239152253356	0.724068332342844	DLPFC
2273	3	53259420	53260078	284	11	0.0654342003141294	0.760220789909571	DLPFC
2274	3	536351	536673	571	11	0.0912437631699667	0.946576922542692	DLPFC
2275	3	55827342	55828446	330	11	0.091002720649188	0.896489235638516	DLPFC
2276	3	56799182	56801009	316	15	0.0754631556813949	0.825116924708228	DLPFC
2277	3	56802533	56802659	310	11	0.164215420517584	0.918087908939819	DLPFC
2278	3	56895173	56896026	306	11	0.125009705078038	0.901178861523954	DLPFC
2279	3	57017215	57018139	287	11	0.114303035424863	0.841632603804046	DLPFC
228	1	161605926	161606236	297	11	0.145531953904488	0.85203676127644	DLPFC
2280	3	57151973	57152830	299	11	0.066509507179894	0.819875356289473	DLPFC
2281	3	57195995	57197276	287	16	0.102197628850014	0.880726039506176	DLPFC
2282	3	57545304	57545717	181	14	0.0883608746246968	0.717371430259588	DLPFC
2283	3	57948250	57949137	222	11	0.0944000275993703	0.788009935116176	DLPFC
2284	3	58058988	58059692	233	11	0.0867566986608161	0.814379581359275	DLPFC
2285	3	58177496	58177685	325	11	0.0998824154320604	0.882487239339254	DLPFC
2286	3	58186923	58188030	325	11	0.0932387265623468	0.876565043987353	DLPFC
2287	3	58249400	58249677	338	11	0.0978802088136694	0.913608835211128	DLPFC
2288	3	58253538	58254719	354	11	0.11892127907227	0.902398397343022	DLPFC
2289	3	58287270	58288521	355	11	0.18724192966714	0.915326149559476	DLPFC
229	1	161613082	161613311	290	11	0.0948189669787398	0.87805586699294	DLPFC
2290	3	58307895	58308183	349	11	0.127061422906054	0.869888323465791	DLPFC
2291	3	58334315	58335968	364	16	0.113357600239059	0.860521568995239	DLPFC
2292	3	58342853	58343630	358	11	0.0981165220140222	0.910835138456802	DLPFC
2293	3	58374927	58375521	339	14	0.059863041072446	0.914295950741397	DLPFC
2294	3	58586135	58586222	281	15	0.202197235642172	0.887352783829655	DLPFC
2295	3	58626999	58627459	276	11	0.1346411262005	0.888740545294247	DLPFC
2296	3	60803293	60804355	476	11	0.132042884269916	0.953296011958576	DLPFC
2297	3	61559722	61560045	389	12	0.128333503613069	0.917159044285515	DLPFC
2298	3	61829239	61829857	415	11	0.0846314669033598	0.93713721107035	DLPFC
2299	3	61848715	61849533	413	11	0.0816873844017675	0.911923251455827	DLPFC
23	1	10350018	10351263	356	16	0.0884918023272873	0.891253242646917	DLPFC
230	1	161620810	161621894	299	15	0.542691528153054	0.891399081590153	DLPFC
2300	3	61917017	61917282	436	11	0.097375539046168	0.905673074617976	DLPFC
2301	3	62187847	62188502	478	13	0.127911613240034	0.948518940370744	DLPFC
2302	3	62739839	62741758	447	12	0.563946761953901	0.921903730278414	DLPFC
2303	3	63296350	63297668	442	14	0.635672941000929	0.932434139437283	DLPFC
2304	3	63343581	63344792	452	14	0.0544504870639709	0.930490401150023	DLPFC
2305	3	63562382	63563184	392	11	0.335169298400933	0.908085356372294	DLPFC
2306	3	64265410	64266976	452	11	0.0705357339994005	0.910681556310501	DLPFC
2307	3	64444207	64444632	475	15	0.0626661722077029	0.928454470673039	DLPFC
2308	3	64463773	64464384	498	11	0.113125633653185	0.943385751318207	DLPFC
2309	3	64532992	64533281	516	11	0.087919063165171	0.917913088184949	DLPFC
231	1	161764940	161765176	305	14	0.0991676211991583	0.851133321650417	DLPFC
2310	3	65548561	65548694	514	16	0.0814454290033829	0.933480087052495	DLPFC
2311	3	65594985	65596342	518	11	0.107005303792965	0.946071024251672	DLPFC
