vmr_id	feature_type	nearest_feature_id	nearest_feature_name	nearest_distance	seqnames	start	end	h2_category	h2_unscaled	r_squared_cv	num_snps	population	vmr_length	log_nearest_distance	within_10kb	within_100kb
chr19_3398804_3399347	gene	ENSG00000141905	NFIC	0	chr19	3398804	3399347	Non-heritable	0.0812236554953616	0.973050045640292	886	AA	543	0	TRUE	TRUE
chr19_3403547_3403666	gene	ENSG00000141905	NFIC	0	chr19	3403547	3403666	Non-heritable	0.0921689977753348	0.958448824016844	894	AA	119	0	TRUE	TRUE
chr1_30807491_30807750	gene	ENSG00000229607	ENSG00000229607	2569	chr1	30807491	30807750	Non-heritable	0.0831701543401076	0.924109567408283	564	AA	259	7.85166117788927	TRUE	TRUE
chr19_3421317_3421728	gene	ENSG00000141905	NFIC	0	chr19	3421317	3421728	Heritable	0.109462800336673	0.970901010827664	918	AA	411	0	TRUE	TRUE
chr19_34232841_34233589	gene	ENSG00000257103	LSM14A	3552	chr19	34232841	34233589	Heritable	0.166032558959949	0.889667068912946	433	AA	748	8.17554759602103	TRUE	TRUE
chr19_3493336_3494266	gene	ENSG00000129932	DOHH	0	chr19	3493336	3494266	Non-heritable	0.0838658387209113	0.969629766278286	909	AA	930	0	TRUE	TRUE
chr19_35066947_35067175	gene	ENSG00000227392	HPN-AS1	0	chr19	35066947	35067175	Non-heritable	0.0508873139907475	0.885343167464329	583	AA	228	0	TRUE	TRUE
chr19_35106394_35107249	gene	ENSG00000285526	ENSG00000285526	0	chr19	35106394	35107249	Heritable	0.159410565558651	0.884992651104052	586	AA	855	0	TRUE	TRUE
chr19_35126289_35127180	gene	ENSG00000153902	LGI4	0	chr19	35126289	35127180	Non-heritable	0.0655940992133776	0.915290452132553	614	AA	891	0	TRUE	TRUE
chr19_35291447_35293206	gene	ENSG00000105695	MAG	0	chr19	35291447	35293206	Heritable	0.109080356713168	0.940197068353492	595	AA	1759	0	TRUE	TRUE
chr19_3536489_3536802	gene	ENSG00000105325	FZR1	0	chr19	3536489	3536802	Non-heritable	0.0403494017841471	0.939672270795792	854	AA	313	0	TRUE	TRUE
chr19_3539160_3539522	gene	ENSG00000183397	TEKTIP1	0	chr19	3539160	3539522	Non-heritable	0.035805991069531	0.957994701395663	851	AA	362	0	TRUE	TRUE
chr19_3543132_3544177	gene	ENSG00000183397	TEKTIP1	0	chr19	3543132	3544177	Non-heritable	0.0549597789963008	0.949488833103088	861	AA	1045	0	TRUE	TRUE
chr1_3101138_3101646	gene	ENSG00000142611	PRDM16	0	chr1	3101138	3101646	Non-heritable	0.0909217016110608	0.949306301277996	761	AA	508	0	TRUE	TRUE
chr19_3548580_3548990	gene	ENSG00000267436	MFSD12-AS1	0	chr19	3548580	3548990	Non-heritable	0.0842781829743526	0.940299096967883	839	AA	410	0	TRUE	TRUE
chr19_35533480_35533592	gene	ENSG00000105679	GAPDHS	0	chr19	35533480	35533592	Non-heritable	0.086727562775493	0.926065558880037	608	AA	112	0	TRUE	TRUE
chr19_35774647_35775089	gene	ENSG00000004777	ARHGAP33	0	chr19	35774647	35775089	Heritable	0.608116582561697	0.893136760342908	538	AA	442	0	TRUE	TRUE
chr19_36096961_36097611	gene	ENSG00000075702	WDR62	0	chr19	36096961	36097611	Non-heritable	0.0761559596711528	0.741541531352489	330	AA	650	0	TRUE	TRUE
chr19_36151475_36152846	gene	ENSG00000294115	ENSG00000294115	0	chr19	36151475	36152846	Non-heritable	0.0801611342484596	0.79309992064556	313	AA	1371	0	TRUE	TRUE
chr19_36257001_36257319	gene	ENSG00000267053	ENSG00000267053	288	chr19	36257001	36257319	Heritable	0.12500466585777	0.809404580193721	298	AA	318	5.66642668811243	TRUE	TRUE
chr19_36257898_36258112	gene	ENSG00000267053	ENSG00000267053	0	chr19	36257898	36258112	Non-heritable	0.0823434388322079	0.77871725260744	296	AA	214	0	TRUE	TRUE
chr19_36277306_36277350	gene	ENSG00000232677	LINC00665	0	chr19	36277306	36277350	Non-heritable	0.0468176480594788	0.783605384199387	300	AA	44	0	TRUE	TRUE
chr19_36294887_36295044	gene	ENSG00000232677	LINC00665	0	chr19	36294887	36295044	Non-heritable	0.0225093407656821	0.628517443050322	291	AA	157	0	TRUE	TRUE
chr19_36310112_36310223	gene	ENSG00000232677	LINC00665	0	chr19	36310112	36310223	Heritable	0.198066843497033	0.788621730421775	270	AA	111	0	TRUE	TRUE
chr1_31154431_31154704	gene	ENSG00000308292	ENSG00000308292	0	chr1	31154431	31154704	Heritable	0.23400436946906	0.847873299176803	441	AA	273	0	TRUE	TRUE
chr19_3644461_3645280	gene	ENSG00000186111	PIP5K1C	0	chr19	3644461	3645280	Non-heritable	0.01822471500163	0.955979303342728	789	AA	819	0	TRUE	TRUE
chr19_3648833_3650146	gene	ENSG00000186111	PIP5K1C	0	chr19	3648833	3650146	Non-heritable	0.0649637652596306	0.958668523324464	789	AA	1313	0	TRUE	TRUE
chr19_3656249_3656351	gene	ENSG00000186111	PIP5K1C	0	chr19	3656249	3656351	Non-heritable	0.0657088915957	0.957852062888481	784	AA	102	0	TRUE	TRUE
chr19_3670963_3671254	gene	ENSG00000186111	PIP5K1C	0	chr19	3670963	3671254	Heritable	0.114299077459882	0.945528010147157	783	AA	291	0	TRUE	TRUE
chr19_36775492_36775703	gene	ENSG00000267353	ENSG00000267353	0	chr19	36775492	36775703	Heritable	0.173011370018638	0.698567417345587	134	AA	211	0	TRUE	TRUE
chr19_36972298_36972758	gene	ENSG00000198453	ZNF568	0	chr19	36972298	36972758	Heritable	0.420479814933861	0.879442219540591	120	AA	460	0	TRUE	TRUE
chr19_37171763_37172157	gene	ENSG00000196967	ZNF585A	0	chr19	37171763	37172157	Non-heritable	0.0935917823964257	0.585059563228325	122	AA	394	0	TRUE	TRUE
chr19_3718921_3719628	gene	ENSG00000105289	TJP3	0	chr19	3718921	3719628	Heritable	0.138102755338247	0.92606972997977	801	AA	707	0	TRUE	TRUE
chr19_37303621_37304569	gene	ENSG00000286449	ENSG00000286449	0	chr19	37303621	37304569	Heritable	0.174305657408217	0.744946707128235	121	AA	948	0	TRUE	TRUE
chr19_37316851_37317043	gene	ENSG00000181666	ZNF875	0	chr19	37316851	37317043	Heritable	0.270169231228714	0.74156109745311	122	AA	192	0	TRUE	TRUE
chr1_31181415_31181632	gene	ENSG00000084628	NKAIN1	0	chr1	31181415	31181632	Non-heritable	0.045380139352309	0.830609129267842	451	AA	217	0	TRUE	TRUE
chr19_37403442_37403962	gene	ENSG00000279936	ENSG00000279936	0	chr19	37403442	37403962	Non-heritable	0.0874330509552019	0.536742337395944	115	AA	520	0	TRUE	TRUE
chr19_37855813_37855901	gene	ENSG00000291089	ENSG00000291089	0	chr19	37855813	37855901	Heritable	0.215148342773991	0.690780328386274	216	AA	88	0	TRUE	TRUE
chr19_37977808_37978240	gene	ENSG00000105738	SIPA1L3	0	chr19	37977808	37978240	Non-heritable	0.0511099826648157	0.650679021379382	246	AA	432	0	TRUE	TRUE
chr19_37983998_37984583	gene	ENSG00000105738	SIPA1L3	0	chr19	37983998	37984583	Heritable	0.116521817287017	0.767926958627372	252	AA	585	0	TRUE	TRUE
chr19_38152462_38152673	gene	ENSG00000105738	SIPA1L3	0	chr19	38152462	38152673	Non-heritable	0.0524678131442978	0.710733360248948	285	AA	211	0	TRUE	TRUE
chr19_38183176_38183573	gene	ENSG00000105738	SIPA1L3	0	chr19	38183176	38183573	Non-heritable	0.0610904521237639	0.807804794754776	291	AA	397	0	TRUE	TRUE
chr19_38222667_38223024	gene	ENSG00000011332	DPF1	0	chr19	38222667	38223024	Non-heritable	0.098826531517571	0.810929801743233	286	AA	357	0	TRUE	TRUE
chr19_38244488_38244801	gene	ENSG00000167642	SPINT2	0	chr19	38244488	38244801	Heritable	0.151138549157879	0.824448508274029	282	AA	313	0	TRUE	TRUE
chr19_38255359_38255638	gene	ENSG00000167641	PPP1R14A	0	chr19	38255359	38255638	Heritable	0.105201457875684	0.771551434685673	293	AA	279	0	TRUE	TRUE
chr19_38265190_38265304	gene	ENSG00000167642	SPINT2	0	chr19	38265190	38265304	Non-heritable	0.0805043679808235	0.836675638720823	306	AA	114	0	TRUE	TRUE
chrX_134796758_134797220	gene	ENSG00000156500	PABIR3	0	chrX	134796758	134797220	Non-heritable	0.00960570303197535	0.567420723457358	187	AA	462	0	TRUE	TRUE
chr1_3121560_3122225	gene	ENSG00000142611	PRDM16	0	chr1	3121560	3122225	Non-heritable	0.0680134607003219	0.948864682517286	762	AA	665	0	TRUE	TRUE
chr19_38294224_38294490	gene	ENSG00000267748	ENSG00000267748	0	chr19	38294224	38294490	Non-heritable	0.0784909194510632	0.685804314183001	297	AA	266	0	TRUE	TRUE
chr19_3838809_3838900	gene	ENSG00000105278	ZFR2	0	chr19	3838809	3838900	Heritable	0.102627112230522	0.964369382020973	762	AA	91	0	TRUE	TRUE
chr19_38395843_38396027	gene	ENSG00000188766	SPRED3	0	chr19	38395843	38396027	Heritable	0.133329753187208	0.824122061724178	359	AA	184	0	TRUE	TRUE
chr19_38502946_38503224	gene	ENSG00000196218	RYR1	0	chr19	38502946	38503224	Non-heritable	0.0617453542647597	0.742604438112731	364	AA	278	0	TRUE	TRUE
chr19_38506830_38506956	gene	ENSG00000196218	RYR1	0	chr19	38506830	38506956	Heritable	0.18317270857307	0.814392470290734	379	AA	126	0	TRUE	TRUE
chr19_38564927_38565621	gene	ENSG00000196218	RYR1	0	chr19	38564927	38565621	Non-heritable	0.0236725040899905	0.679411844359219	407	AA	694	0	TRUE	TRUE
chr19_38869277_38869458	gene	ENSG00000187994	RINL	0	chr19	38869277	38869458	Heritable	0.176551846850694	0.870401015795108	416	AA	181	0	TRUE	TRUE
chr19_3890451_3890897	gene	ENSG00000167654	ATCAY	0	chr19	3890451	3890897	Non-heritable	0.0694062716351734	0.951044735403657	717	AA	446	0	TRUE	TRUE
chr19_38989113_38989410	gene	ENSG00000287271	ENSG00000287271	0	chr19	38989113	38989410	Non-heritable	0.0952743314084829	0.821777156175874	422	AA	297	0	TRUE	TRUE
chr19_39172562_39172848	gene	ENSG00000130669	PAK4	0	chr19	39172562	39172848	Non-heritable	0.0533678871870314	0.87758386296217	457	AA	286	0	TRUE	TRUE
chr1_3125977_3126523	gene	ENSG00000142611	PRDM16	0	chr1	3125977	3126523	Non-heritable	0.0616045900866423	0.913706299340088	771	AA	546	0	TRUE	TRUE
chr19_39352033_39352860	gene	ENSG00000179134	SAMD4B	0	chr19	39352033	39352860	Heritable	0.156287016269908	0.906477680997148	485	AA	827	0	TRUE	TRUE
chr19_39407698_39407858	gene	ENSG00000128016	ZFP36	0	chr19	39407698	39407858	Non-heritable	0.0505420091093798	0.815105350851695	469	AA	160	0	TRUE	TRUE
chr19_39858176_39859213	gene	ENSG00000275395	FCGBP	4109	chr19	39858176	39859213	Heritable	0.424453455825782	0.867400987615494	366	AA	1037	8.32117830749028	TRUE	TRUE
chr19_39891653_39892085	gene	ENSG00000275395	FCGBP	0	chr19	39891653	39892085	Heritable	0.112387665573523	0.857737710622336	370	AA	432	0	TRUE	TRUE
chr19_4016569_4017271	gene	ENSG00000105229	PIAS4	0	chr19	4016569	4017271	Heritable	0.100698880794183	0.95221864404713	702	AA	702	0	TRUE	TRUE
chr19_4018063_4018363	gene	ENSG00000105229	PIAS4	0	chr19	4018063	4018363	Non-heritable	0.0486324787767235	0.926236606350073	695	AA	300	0	TRUE	TRUE
chr19_4034168_4034996	gene	ENSG00000105229	PIAS4	0	chr19	4034168	4034996	Non-heritable	0.0838260213487916	0.946577013233229	708	AA	828	0	TRUE	TRUE
chr19_40512430_40513299	gene	ENSG00000160460	SPTBN4	0	chr19	40512430	40513299	Non-heritable	0.0673690450680045	0.806635499771314	346	AA	869	0	TRUE	TRUE
chr19_40583481_40583686	gene	ENSG00000160410	SHKBP1	0	chr19	40583481	40583686	Heritable	0.175758109891955	0.864440680414383	384	AA	205	0	TRUE	TRUE
chr1_3139387_3139588	gene	ENSG00000142611	PRDM16	0	chr1	3139387	3139588	Non-heritable	0.0667518443863985	0.900684595247216	782	AA	201	0	TRUE	TRUE
chr19_40613877_40614601	gene	ENSG00000090006	LTBP4	0	chr19	40613877	40614601	Heritable	0.11536970978802	0.848950824318205	396	AA	724	0	TRUE	TRUE
chr19_40634958_40635378	gene	ENSG00000090006	LTBP4	5139	chr19	40634958	40635378	Heritable	0.133450385265823	0.86683867821407	407	AA	420	8.54480835844921	TRUE	TRUE
chr19_40717984_40718257	gene	ENSG00000086544	ITPKC	0	chr19	40717984	40718257	Non-heritable	0.0638573226451881	0.88673960553394	447	AA	273	0	TRUE	TRUE
chr19_40800801_40800909	gene	ENSG00000269858	EGLN2	0	chr19	40800801	40800909	Heritable	0.119492680628038	0.858595717400679	451	AA	108	0	TRUE	TRUE
chr19_40812089_40812234	gene	ENSG00000233622	CYP2T1P	0	chr19	40812089	40812234	Non-heritable	0.0626898504960823	0.852975577823716	464	AA	145	0	TRUE	TRUE
chr19_40818016_40818486	gene	ENSG00000293114	ENSG00000293114	0	chr19	40818016	40818486	Non-heritable	0.0621441362796646	0.775445649239805	467	AA	470	0	TRUE	TRUE
chr19_40827246_40827644	gene	ENSG00000300700	ENSG00000300700	0	chr19	40827246	40827644	Non-heritable	0.0364350193887327	0.872719815698011	451	AA	398	0	TRUE	TRUE
chr19_40879960_40880918	gene	ENSG00000198077	CYP2A7	0	chr19	40879960	40880918	Heritable	0.320250999386624	0.871629747319283	471	AA	958	0	TRUE	TRUE
chr19_40908556_40909342	gene	ENSG00000198251	CYP2A7P2	0	chr19	40908556	40909342	Heritable	0.433657034035687	0.845494561959198	459	AA	786	0	TRUE	TRUE
chr19_4098562_4098856	gene	ENSG00000126934	MAP2K2	0	chr19	4098562	4098856	Non-heritable	0.0634810719643115	0.946208632572244	686	AA	294	0	TRUE	TRUE
chr1_31434531_31435022	gene	ENSG00000305880	ENSG00000305880	0	chr1	31434531	31435022	Non-heritable	0.0637692239424579	0.80555071237043	333	AA	491	0	TRUE	TRUE
chr19_41025233_41025621	gene	ENSG00000213908	CYP2A7P1	0	chr19	41025233	41025621	Non-heritable	0.095849479604059	0.861141226829597	463	AA	388	0	TRUE	TRUE
chr19_4112434_4112582	gene	ENSG00000126934	MAP2K2	0	chr19	4112434	4112582	Non-heritable	0.0923006059279505	0.937062109603774	697	AA	148	0	TRUE	TRUE
chr19_41127585_41127875	gene	ENSG00000301056	ENSG00000301056	0	chr19	41127585	41127875	Heritable	0.237309423486417	0.85087683373956	451	AA	290	0	TRUE	TRUE
chr19_41411541_41412229	gene	ENSG00000248098	BCKDHA	0	chr19	41411541	41412229	Heritable	0.213998928628625	0.845605156511213	406	AA	688	0	TRUE	TRUE
chr19_41646326_41646595	gene	ENSG00000306768	ENSG00000306768	0	chr19	41646326	41646595	Heritable	0.305729710426308	0.822875715723298	318	AA	269	0	TRUE	TRUE
chr19_41999134_41999519	gene	ENSG00000105737	GRIK5	0	chr19	41999134	41999519	Non-heritable	0.0965242233678261	0.666655176311818	215	AA	385	0	TRUE	TRUE
chr19_42323620_42323720	gene	ENSG00000167619	TMEM145	0	chr19	42323620	42323720	Heritable	0.134318103725902	0.426273084470184	134	AA	100	0	TRUE	TRUE
chr19_42412056_42412521	gene	ENSG00000079435	LIPE	0	chr19	42412056	42412521	Non-heritable	0.0775062449721798	0.575921267795033	140	AA	465	0	TRUE	TRUE
chr1_31586645_31588089	gene	ENSG00000142910	TINAGL1	0	chr1	31586645	31588089	Non-heritable	0.0711157765481203	0.754834939980119	331	AA	1444	0	TRUE	TRUE
chr19_43198995_43202410	gene	ENSG00000243137	PSG4	0	chr19	43198995	43202410	Heritable	0.147410811470529	0.821187573465182	366	AA	3415	0	TRUE	TRUE
chr19_43203588_43205985	gene	ENSG00000243137	PSG4	0	chr19	43203588	43205985	Heritable	0.190801410408711	0.832938892144423	380	AA	2397	0	TRUE	TRUE
chr19_43207187_43209912	gene	ENSG00000243137	PSG4	0	chr19	43207187	43209912	Non-heritable	0.0928564421019613	0.813884295629932	378	AA	2725	0	TRUE	TRUE
chr19_43218406_43219414	gene	ENSG00000183668	PSG9	0	chr19	43218406	43219414	Heritable	0.1009761257046	0.79555413783378	393	AA	1008	0	TRUE	TRUE
chr19_43238788_43242516	gene	ENSG00000183668	PSG9	0	chr19	43238788	43242516	Non-heritable	0.0588301175034713	0.761461485904642	397	AA	3728	0	TRUE	TRUE
chr19_43246784_43249659	gene	ENSG00000183668	PSG9	0	chr19	43246784	43249659	Non-heritable	0.0950165874531075	0.83330044827767	393	AA	2875	0	TRUE	TRUE
chr19_43353709_43354829	gene	ENSG00000204936	CD177	0	chr19	43353709	43354829	Non-heritable	0.090690662272796	0.889843645703177	420	AA	1120	0	TRUE	TRUE
chr19_4357644_4358130	gene	ENSG00000269318	ENSG00000269318	0	chr19	4357644	4358130	Non-heritable	0.0802098929137044	0.936104315965561	697	AA	486	0	TRUE	TRUE
chr19_43667729_43668010	gene	ENSG00000011422	PLAUR	0	chr19	43667729	43668010	Heritable	0.108763058890497	0.824064949810262	442	AA	281	0	TRUE	TRUE
chr19_44757278_44757668	gene	ENSG00000069399	BCL3	0	chr19	44757278	44757668	Non-heritable	0.0828993306789354	0.927028024115423	637	AA	390	0	TRUE	TRUE
chr1_3161694_3161794	gene	ENSG00000306427	ENSG00000306427	0	chr1	3161694	3161794	Heritable	0.107608088422278	0.945918493580921	774	AA	100	0	TRUE	TRUE
chr19_4504366_4504825	gene	ENSG00000167676	PLIN4	0	chr19	4504366	4504825	Non-heritable	0.0770376771546413	0.89135318047723	697	AA	459	0	TRUE	TRUE
chr19_45234163_45234630	gene	ENSG00000283632	EXOC3L2	0	chr19	45234163	45234630	Non-heritable	0.0838093383967359	0.872130700743267	575	AA	467	0	TRUE	TRUE
chr19_45543991_45544297	gene	ENSG00000125741	OPA3	0	chr19	45543991	45544297	Non-heritable	0.0777421921745398	0.901907986528922	504	AA	306	0	TRUE	TRUE
chr19_45895627_45895797	gene	ENSG00000176182	MYPOP	0	chr19	45895627	45895797	Non-heritable	0.0656814823592654	0.88454954584615	511	AA	170	0	TRUE	TRUE
chr19_4610074_4610485	gene	ENSG00000267408	ENSG00000267408	10708	chr19	4610074	4610485	Non-heritable	0.0810388122046538	0.930895331561736	695	AA	411	9.27883978840087	FALSE	TRUE
chr19_46395926_46396302	gene	ENSG00000269151	ENSG00000269151	0	chr19	46395926	46396302	Heritable	0.151572349762635	0.940931371406759	575	AA	376	0	TRUE	TRUE
chr19_46402741_46402908	gene	ENSG00000269151	ENSG00000269151	0	chr19	46402741	46402908	Non-heritable	0.0560439824775479	0.891296871001479	565	AA	167	0	TRUE	TRUE
chr19_46404577_46405017	gene	ENSG00000269151	ENSG00000269151	0	chr19	46404577	46405017	Non-heritable	0.0968079482596312	0.896409182645649	580	AA	440	0	TRUE	TRUE
chr19_46492874_46493227	gene	ENSG00000204851	PNMA8B	0	chr19	46492874	46493227	Heritable	0.125074668159824	0.896747424320118	535	AA	353	0	TRUE	TRUE
chr19_46614212_46614481	gene	ENSG00000302712	ENSG00000302712	0	chr19	46614212	46614481	Non-heritable	0.0477206336822011	0.872244518649998	533	AA	269	0	TRUE	TRUE
chr1_31694898_31695925	gene	ENSG00000084636	COL16A1	0	chr1	31694898	31695925	Non-heritable	0.0933212259143974	0.765757480424557	308	AA	1027	0	TRUE	TRUE
chr19_46649210_46649464	gene	ENSG00000197380	DACT3	0	chr19	46649210	46649464	Non-heritable	0.0550199525208461	0.849139106857924	555	AA	254	0	TRUE	TRUE
chr19_46697778_46697854	gene	ENSG00000105287	PRKD2	0	chr19	46697778	46697854	Non-heritable	0.0745522480167127	0.901971953446432	557	AA	76	0	TRUE	TRUE
chr19_4684344_4684622	gene	ENSG00000205790	DPP9-AS1	0	chr19	4684344	4684622	Non-heritable	0.089216924550158	0.935815397544586	640	AA	278	0	TRUE	TRUE
chr19_46972507_46972580	gene	ENSG00000160007	ARHGAP35	0	chr19	46972507	46972580	Non-heritable	0.0526263963656625	0.912669706051834	485	AA	73	0	TRUE	TRUE
chr19_46998923_46999264	gene	ENSG00000160007	ARHGAP35	0	chr19	46998923	46999264	Non-heritable	0.0958466939444891	0.90159569256349	480	AA	341	0	TRUE	TRUE
chr19_47004282_47004378	gene	ENSG00000160007	ARHGAP35	0	chr19	47004282	47004378	Non-heritable	0.0721352114039661	0.901959782933792	468	AA	96	0	TRUE	TRUE
chr19_47267472_47267661	gene	ENSG00000105321	CCDC9	0	chr19	47267472	47267661	Heritable	0.107761884565552	0.898542734608139	434	AA	189	0	TRUE	TRUE
chr19_47379345_47380054	gene	ENSG00000134815	DHX34	0	chr19	47379345	47380054	Heritable	0.104408707112725	0.859255737523314	439	AA	709	0	TRUE	TRUE
chr19_47545214_47545904	gene	ENSG00000118156	ZNF541	0	chr19	47545214	47545904	Non-heritable	0.0652300294145727	0.8910495035027	506	AA	690	0	TRUE	TRUE
chr19_4763716_4764278	gene	ENSG00000176840	MIR7-3HG	4752	chr19	4763716	4764278	Heritable	0.125843960178501	0.941226065257901	655	AA	562	8.46653127661401	TRUE	TRUE
chr1_3171357_3171568	gene	ENSG00000142611	PRDM16	0	chr1	3171357	3171568	Non-heritable	0.0429686904455544	0.870834328379744	803	AA	211	0	TRUE	TRUE
chr19_47773722_47774467	gene	ENSG00000269656	NOP53-AS1	0	chr19	47773722	47774467	Non-heritable	0.0499336042844219	0.905779151260283	576	AA	745	0	TRUE	TRUE
chr19_4784704_4785477	gene	ENSG00000268536	ENSG00000268536	0	chr19	4784704	4785477	Heritable	0.111927734578912	0.913588761384634	640	AA	773	0	TRUE	TRUE
chr19_48123392_48123720	gene	ENSG00000269534	ENSG00000269534	0	chr19	48123392	48123720	Heritable	0.127488656532625	0.899592937365736	641	AA	328	0	TRUE	TRUE
chr19_48395578_48395817	gene	ENSG00000105464	GRIN2D	0	chr19	48395578	48395817	Non-heritable	0.038933230514923	0.891776358307268	624	AA	239	0	TRUE	TRUE
chr19_48497305_48498024	gene	ENSG00000142235	LMTK3	0	chr19	48497305	48498024	Heritable	0.106416622375029	0.922874458617591	671	AA	719	0	TRUE	TRUE
chr19_48568896_48569320	gene	ENSG00000088002	SULT2B1	0	chr19	48568896	48569320	Heritable	0.130460985278315	0.89130951101329	607	AA	424	0	TRUE	TRUE
chr19_48608881_48609021	gene	ENSG00000105523	FAM83E	0	chr19	48608881	48609021	Non-heritable	0.078960131590169	0.90285313365267	598	AA	140	0	TRUE	TRUE
chr19_48612989_48613675	gene	ENSG00000105523	FAM83E	0	chr19	48612989	48613675	Heritable	0.129411121479059	0.902779945109108	609	AA	686	0	TRUE	TRUE
chr1_3173090_3173662	gene	ENSG00000142611	PRDM16	0	chr1	3173090	3173662	Heritable	0.111099533077538	0.948767408670223	807	AA	572	0	TRUE	TRUE
chr19_48728916_48729298	gene	ENSG00000105538	RASIP1	0	chr19	48728916	48729298	Heritable	0.128956884924656	0.913745747088429	614	AA	382	0	TRUE	TRUE
chr19_4877678_4877957	gene	ENSG00000105355	PLIN3	9983	chr19	4877678	4877957	Non-heritable	0.0541641679776738	0.905066458946193	656	AA	279	9.20873909060921	TRUE	TRUE
chr19_48859158_48859417	gene	ENSG00000105559	PLEKHA4	0	chr19	48859158	48859417	Non-heritable	0.0968060813006821	0.933226451800352	602	AA	259	0	TRUE	TRUE
chr19_49166266_49166421	gene	ENSG00000130529	TRPM4	0	chr19	49166266	49166421	Heritable	0.127312689062838	0.872029188886024	545	AA	155	0	TRUE	TRUE
chr19_49196442_49196938	gene	ENSG00000130529	TRPM4	0	chr19	49196442	49196938	Non-heritable	0.0753133788199064	0.902558974508016	557	AA	496	0	TRUE	TRUE
chr19_49388013_49388341	gene	ENSG00000161609	KASH5	0	chr19	49388013	49388341	Non-heritable	0.083129362653724	0.872262382653807	530	AA	328	0	TRUE	TRUE
chr19_49630783_49631056	gene	ENSG00000126458	RRAS	4235	chr19	49630783	49631056	Non-heritable	0.0979720874831411	0.886258233990613	455	AA	273	8.3513747067213	TRUE	TRUE
chr19_49672110_49672236	gene	ENSG00000126453	BCL2L12	0	chr19	49672110	49672236	Non-heritable	0.0933762244243641	0.865014154504697	423	AA	126	0	TRUE	TRUE
chr19_49692283_49692423	gene	ENSG00000169169	CPT1C	0	chr19	49692283	49692423	Non-heritable	0.0670620101169128	0.885409954183596	418	AA	140	0	TRUE	TRUE
chr1_31754228_31754484	gene	ENSG00000121753	ADGRB2	0	chr1	31754228	31754484	Non-heritable	0.0683350838347166	0.763569276337502	291	AA	256	0	TRUE	TRUE
chr19_49746207_49746670	gene	ENSG00000126467	TSKS	0	chr19	49746207	49746670	Heritable	0.124370667397083	0.832773629101848	412	AA	463	0	TRUE	TRUE
chr19_49858410_49858821	gene	ENSG00000269352	PTOV1-AS2	0	chr19	49858410	49858821	Non-heritable	0.0751243693664717	0.845396009606601	498	AA	411	0	TRUE	TRUE
chr19_50026411_50026537	gene	ENSG00000142528	ZNF473	0	chr19	50026411	50026537	Heritable	0.329357386473099	0.874178571445842	485	AA	126	0	TRUE	TRUE
chr19_50051382_50051655	gene	ENSG00000204666	ZNF473CR	0	chr19	50051382	50051655	Heritable	0.104499873809725	0.861695992161336	515	AA	273	0	TRUE	TRUE
chr19_50054787_50055241	gene	ENSG00000204666	ZNF473CR	0	chr19	50054787	50055241		0.00756432528176596		533	AA	454	0	TRUE	TRUE
chr19_50056053_50057430	gene	ENSG00000204666	ZNF473CR	0	chr19	50056053	50057430	Heritable	0.1250868280207	0.841235298578231	534	AA	1377	0	TRUE	TRUE
chr19_5011896_5012141	gene	ENSG00000127663	KDM4B	0	chr19	5011896	5012141	Non-heritable	0.0736665364226997	0.933757595949112	745	AA	245	0	TRUE	TRUE
chr19_50225278_50225677	gene	ENSG00000105357	MYH14	0	chr19	50225278	50225677	Heritable	0.108345358225857	0.939783679207522	632	AA	399	0	TRUE	TRUE
chr19_50357876_50358880	gene	ENSG00000131400	NAPSA	0	chr19	50357876	50358880	Heritable	0.109850594340201	0.944421781610876	737	AA	1004	0	TRUE	TRUE
chr19_50369541_50369764	gene	ENSG00000131408	NR1H2	0	chr19	50369541	50369764	Heritable	0.137143460730502	0.903154155031251	726	AA	223	0	TRUE	TRUE
chrX_134797480_134797725	gene	ENSG00000156500	PABIR3	0	chrX	134797480	134797725	Non-heritable	0.0881094755225961	0.620511014461656	185	AA	245	0	TRUE	TRUE
chr1_31755592_31756335	gene	ENSG00000121753	ADGRB2	0	chr1	31755592	31756335	Heritable	0.176539517689813	0.85097059578447	291	AA	743	0	TRUE	TRUE
chr19_50458397_50458825	gene	ENSG00000086967	MYBPC2	0	chr19	50458397	50458825	Heritable	0.120848473533417	0.940956270258141	773	AA	428	0	TRUE	TRUE
chr19_50466153_50466872	gene	ENSG00000142530	GARIN5A	0	chr19	50466153	50466872	Heritable	0.110587320614895	0.95122318008335	782	AA	719	0	TRUE	TRUE
chr19_5054604_5055118	gene	ENSG00000127663	KDM4B	0	chr19	5054604	5055118	Non-heritable	0.090868710249067	0.930880167474637	760	AA	514	0	TRUE	TRUE
chr19_50549017_50549346	gene	ENSG00000131409	LRRC4B	0	chr19	50549017	50549346	Non-heritable	0.0826958488136386	0.961730836330764	859	AA	329	0	TRUE	TRUE
chr19_50604368_50605017	gene	ENSG00000298650	ENSG00000298650	0	chr19	50604368	50605017	Non-heritable	0.0841205630655507	0.955686568112853	928	AA	649	0	TRUE	TRUE
chr19_5078578_5079306	gene	ENSG00000127663	KDM4B	0	chr19	5078578	5079306	Non-heritable	0.0675151846633397	0.910915115129387	753	AA	728	0	TRUE	TRUE
