cohort	tissue	population	modality	vmr_id	seqnames	start	end	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta	vmr_length	num_snps	chromatin_state	cpg_density_proxy	h2_category	h2_unscaled	r_squared_cv	methylation_variance	min_distance	any_sig_fdr_05	any_sig_fdr_10	h2_scaled	log_vmr_length	log_num_snps	log_min_distance	log_max_abs_beta
BA_only	hippocampus	AA	expression_nearest_gene	chr10_36450128_36450435	chr10	36450128	36450435	1	1	0	0	0.769664105769154	0.98130264750116	0.00420418836818955	0.00420418836818955	307	312	Intergenic	0	Heritable	0.161689821567966	0.858041781636303	0.00667506062849351	11339	0	0	1.61689821567966	5.7268477475872	5.74620319054015	9.33609157728174	-5.47167164149797
BA_only	hippocampus	AA	expression_nearest_gene	chr10_38355750_38356563	chr10	38355750	38356563	1	1	0	0	0.188322375290734	0.796008732014767	0.469724189398431	-0.469724189398431	813	65	Promoter	2	Heritable	0.141598487999936	0.492187576732276	0.00817358742347735	0	0	0	1.41598487999936	6.70073110954781	4.18965474202643	0	-0.755609566308855
BA_only	hippocampus	AA	expression_nearest_gene	chr10_38401902_38402378	chr10	38401902	38402378	1	1	0	0	0.119945944131917	0.736861866320154	0.640507999358576	-0.640507999358576	476	62	Promoter	1	Non-heritable	0.0877254068299189	0.437804506690683	0.00642039827059578	23396	0	0	0.877254068299189	6.16541785423142	4.14313472639153	10.0603630879986	-0.445493652870175
BA_only	hippocampus	AA	expression_nearest_gene	chr10_3992730_3992913	chr10	3992730	3992913	1	1	0	0	0.471285814521401	0.914285899877158	0.00626363403232443	-0.00626363403232443	183	595	Enhancer	0	Heritable	0.192365065098909	0.928423940778036	0.00832845685646352	1470	0	0	1.92365065098909	5.20948615284142	6.39024066706535	7.29369772060144	-5.07299314944279
BA_only	hippocampus	AA	expression_nearest_gene	chr10_42177911_42179463	chr10	42177911	42179463	1	1	0	1	0.000880069611545276	0.0657752927691857	3.10451492418058	-3.10451492418058	1552	70	Intergenic	2	Heritable	0.219748062583468	0.569449161190163	0.00562965688653038	74608	0	1	2.19748062583468	7.34729970074316	4.26267987704132	11.2200164223467	1.13285748230587
BA_only	hippocampus	AA	expression_nearest_gene	chr10_42367154_42369565	chr10	42367154	42369565	1	1	1	1	4.01345131227846e-07	0.000118912828880936	4.06808860373699	-4.06808860373699	2411	105	Promoter	2	Heritable	0.117220511897591	0.682798912530508	0.00672047416521048	0	1	1	1.17220511897591	7.78779687818117	4.66343909411207	0	1.40317326107025
BA_only	hippocampus	AA	expression_nearest_gene	chr10_4315723_4316782	chr10	4315723	4316782	1	1	0	0	0.439179105634655	0.903404378959856	0.0965131763532462	-0.0965131763532462	1059	653	Enhancer	0	Heritable	0.115519551813045	0.965363079298188	0.00807390656554085	67463	0	0	1.15519551813045	6.96508034560141	6.4831073514572	11.1193494012545	-2.3380756338248
BA_only	hippocampus	AA	expression_nearest_gene	chr10_43409915_43410161	chr10	43409915	43410161	1	1	0	0	0.380254990449902	0.892892564213561	0.325439242639927	0.325439242639927	246	278	Promoter	1	Non-heritable	0.0600882450045912	0.734533384436797	0.00906642138922328	728	0	0	0.600882450045912	5.50533153593236	5.63121178182137	6.59167373200866	-1.12257946258498
BA_only	hippocampus	AA	expression_nearest_gene	chr10_43454886_43455157	chr10	43454886	43455157	1	1	0	0	0.431579935723279	0.901179750002598	0.363269084103671	0.363269084103671	271	286	Genic/other	1	Heritable	0.137503445966429	0.849926591748184	0.00774215582002652	0	0	0	1.37503445966429	5.6021188208797	5.65948221575962	0	-1.0126114132782
BA_only	hippocampus	AA	expression_nearest_gene	chr10_44292429_44292547	chr10	44292429	44292547	1	1	0	0	0.434101384357373	0.901581860518618	0.308588019990594	0.308588019990594	118	295	Promoter	1	Non-heritable	0.0627384371828545	0.859072828792501	0.00579626151975641	21	0	0	0.627384371828545	4.77068462446567	5.69035945432406	3.09104245335832	-1.17574812791101
BA_only	hippocampus	AA	expression_nearest_gene	chr10_44566264_44567488	chr10	44566264	44567488	1	1	0	0	0.881752618992838	0.990024062569166	0.00410845573092532	0.00410845573092532	1224	342	Intergenic	0	Heritable	0.731764639214503	0.891668449573657	0.0104511219273559	23719	0	0	7.31764639214503	7.10987946307227	5.83773044716594	10.0740738531117	-5.49470562164636
BA_only	hippocampus	AA	expression_nearest_gene	chr10_44864074_44864483	chr10	44864074	44864483	1	1	0	0	0.932975556546952	0.996015697408073	0.0592165097810202	0.0592165097810202	409	307	Genic/other	1	Heritable	0.11168576871849	0.871990158103692	0.0107779784269543	0	0	0	1.1168576871849	6.0137151560428	5.73009978297357	0	-2.82655472566441
BA_only	hippocampus	AA	expression_nearest_gene	chr10_45513404_45515009	chr10	45513404	45515009	1	1	0	0	0.281122310403347	0.847232922839002	0.414095655347118	0.414095655347118	1605	164	Genic/other	0	Non-heritable	0.0758488235461211	0.5935219108061	0.00658511291084435	100490	0	0	0.758488235461211	7.38087903556412	5.10594547390058	11.5178234502324	-0.881658256133028
BA_only	hippocampus	AA	expression_nearest_gene	chr10_45600383_45601265	chr10	45600383	45601265	1	1	0	0	0.523509929188999	0.924996685841907	0.176639242909636	-0.176639242909636	882	143	Intergenic	0	Heritable	0.123891697689477	0.662443227661363	0.0115539182131399	14234	0	0	1.23891697689477	6.78219205600679	4.969813299576	9.56345899971214	-1.73364574535414
BA_only	hippocampus	AA	expression_nearest_gene	chr10_46281209_46282430	chr10	46281209	46282430	1	1	0	0	0.198912237808436	0.799145413952393	0.0996698804610506	0.0996698804610506	1221	87	Intergenic	1	Heritable	0.110845627857975	0.553585019615285	0.010446836019916	3914	0	0	1.10845627857975	7.10742547411071	4.47733681447821	8.2725706084249	-2.30589164901962
BA_only	hippocampus	AA	expression_nearest_gene	chr10_46283446_46284151	chr10	46283446	46284151	1	1	0	0	0.506098293731715	0.921411406315203	0.0483743053015414	-0.0483743053015414	705	89	Genic/other	1	Heritable	0.47947262590324	0.874139861736149	0.0126675520041919	2193	0	0	4.7947262590324	6.55819780281227	4.49980967033027	7.69348164083518	-3.02878628170566
BA_only	hippocampus	AA	expression_nearest_gene	chr10_46465949_46466131	chr10	46465949	46466131	1	1	0	0	0.833800499006589	0.986673261281905	0.132783540319287	-0.132783540319287	182	68	Promoter	0	Non-heritable	0.0436897706355381	0.337984910536117	0.00777652729323543	0	0	0	0.436897706355381	5.2040066870768	4.23410650459726	0	-2.01903491768975
BA_only	hippocampus	AA	expression_nearest_gene	chr10_46467429_46467917	chr10	46467429	46467917	1	1	0	0	0.699893769181897	0.968042465677396	0.147819562885968	-0.147819562885968	488	63	Genic/other	0	Heritable	0.116639858884131	0.386235127520941	0.0228663309728525	0	0	0	1.16639858884131	6.19031540585315	4.15888308335967	0	-1.91176285104935
BA_only	hippocampus	AA	expression_nearest_gene	chr10_46579592_46579624	chr10	46579592	46579624	1	1	0	0	0.766805072126953	0.980743075762949	0.0954117944217652	0.0954117944217652	32	69	Genic/other	1	Non-heritable	0.0703684064054797	0.346798446336465	0.007177135590932	0	0	0	0.703684064054797	3.46573590279973	4.24849524204936	0	-2.34955297210537
BA_only	hippocampus	AA	expression_nearest_gene	chr10_46786160_46786273	chr10	46786160	46786273	1	1	1	1	5.94749272022045e-05	0.00795812896886271	1.34252762688605	-1.34252762688605	113	24	Promoter	1	Heritable	0.198168124376538	0.426762267511842	0.0143014970156334	0	1	1	1.98168124376538	4.72738781871234	3.2188758248682	0	0.294554133323851
BA_only	hippocampus	AA	expression_nearest_gene	chr10_46890447_46891493	chr10	46890447	46891493	1	1	0	0	0.66605530691097	0.961384256945825	0.16883906662491	0.16883906662491	1046	4	Genic/other	0	Low prediction	0.0140760581865768	0.0253311665651814	0.00852405854523727	0	0	0	0.140760581865768	6.95272864462487	1.6094379124341	0	-1.77880922701841
BA_only	hippocampus	AA	expression_nearest_gene	chr10_46910606_46912723	chr10	46910606	46912723	1	1	1	1	0.000343365887561791	0.0331228302699142	2.5147268078048	-2.5147268078048	2117	3	Promoter	2	Low prediction	0.0349166650639687	0.0518608251103225	0.0109672754074747	0	1	1	0.349166650639687	7.65775527113487	1.38629436111989	0	0.922164176500825
BA_only	hippocampus	AA	expression_nearest_gene	chr10_47381956_47383470	chr10	47381956	47383470	1	1	0	0	0.0173774030990509	0.432861185441085	1.88212505327257	-1.88212505327257	1514	2	Genic/other	2	Low prediction	0.0113818100109445	0.0162871427155073	0.00720471878403625	0	0	0	0.113818100109445	7.32251043399739	1.09861228866811	0	0.632401491278694
BA_only	hippocampus	AA	expression_nearest_gene	chr10_48140579_48140632	chr10	48140579	48140632	1	1	0	0	0.0842681532690923	0.703242011235289	0.911959191625192	0.911959191625192	53	164	Promoter	1	Heritable	0.209135440279243	0.692611391309151	0.0149716540325633	12455	0	0	2.09135440279243	3.97029191355212	5.10594547390058	9.42995771351383	-0.0921600249685447
BA_only	hippocampus	AA	expression_nearest_gene	chr10_4815227_4815376	chr10	4815227	4815376	1	1	0	0	0.761517423616159	0.980224755053477	0.153381803176902	0.153381803176902	149	487	Genic/other	0	Heritable	0.256817041117556	0.9235473133693	0.00805136535326294	0	0	0	2.56817041117556	5.00394630594546	6.19031540585315	0	-1.87482495524638
BA_only	hippocampus	AA	expression_nearest_gene	chr10_48305952_48306111	chr10	48305952	48306111	1	1	0	0	0.162596718243723	0.779740457153096	0.408487688704941	0.408487688704941	159	254	Promoter	1	Heritable	0.120731100999298	0.771207759968646	0.00769207725463942	527	0	0	1.20731100999298	5.06890420222023	5.54126354515843	6.26909628370626	-0.895293478464893
BA_only	hippocampus	AA	expression_nearest_gene	chr10_48491551_48492063	chr10	48491551	48492063	1	1	0	0	0.787446942430484	0.984966165662788	0.140140818728067	0.140140818728067	512	321	Genic/other	0	Heritable	0.161250710968155	0.829921224115499	0.00675701403163233	0	0	0	1.61250710968155	6.23832462503951	5.77455154554441	0	-1.96510744248461
BA_only	hippocampus	AA	expression_nearest_gene	chr10_48509254_48509650	chr10	48509254	48509650	1	1	0	0	0.782732839464988	0.983062769695117	0.144160445819935	-0.144160445819935	396	336	Genic/other	0	Non-heritable	0.0993522941498816	0.867213521927165	0.00639235279212152	0	0	0	0.993522941498816	5.98141421125448	5.82008293035236	0	-1.93682832322412
BA_only	hippocampus	AA	expression_nearest_gene	chr10_48670811_48671632	chr10	48670811	48671632	1	1	0	0	0.2990417762572	0.854287388371118	0.727991227188765	0.727991227188765	821	363	Enhancer	0	Non-heritable	0.094436433765144	0.864132189354417	0.00559442889128867	13240	0	0	0.94436433765144	6.71052310945243	5.89715386763674	9.49107335533976	-0.317466267686514
BA_only	hippocampus	AA	expression_nearest_gene	chr10_48819255_48819505	chr10	48819255	48819505	1	1	0	0	0.433696829366229	0.901581860518618	0.494283472843684	0.494283472843684	250	408	Genic/other	0	Heritable	0.120413127171761	0.899105672882402	0.00730497141287876	0	0	0	1.20413127171761	5.52146091786225	6.0137151560428	0	-0.704646074473967
BA_only	hippocampus	AA	expression_nearest_gene	chr10_50024391_50025336	chr10	50024391	50025336	1	1	0	0	0.639413630244788	0.95804853150881	0.101192370338533	0.101192370338533	945	312	Genic/other	2	Heritable	0.156308148155779	0.876090162676401	0.0124185934714391	0	0	0	1.56308148155779	6.85118492749374	5.74620319054015	0	-2.29073181806094
BA_only	hippocampus	AA	expression_nearest_gene	chr10_5094729_5095990	chr10	5094729	5095990	1	1	0	0	0.197434003567335	0.799145413952393	0.730982310494145	-0.730982310494145	1261	534	Promoter	0	Heritable	0.119460766903393	0.922869261927161	0.00541344912575096	0	0	0	1.19460766903393	7.13966033596492	6.28226674689601	0	-0.313366004895356
BA_only	hippocampus	AA	expression_nearest_gene	chr10_52232077_52233363	chr10	52232077	52233363	1	1	0	0	0.118973169367964	0.736861866320154	0.592813916312952	-0.592813916312952	1286	455	Genic/other	0	Non-heritable	0.0894680005360073	0.942678213038923	0.00977731156775732	0	0	0	0.894680005360073	7.15929190479756	6.12249280951439	0	-0.522874712845447
BA_only	hippocampus	AA	expression_nearest_gene	chr10_5238450_5240778	chr10	5238450	5240778	1	1	0	0	0.268770683261255	0.836492721657254	0.0514287830461512	-0.0514287830461512	2328	537	Genic/other	0	Heritable	0.651486159564004	0.916999218199509	0.00720065804164609	19500	0	0	6.51486159564004	7.75276480885133	6.28785856016178	9.87822102528824	-2.96755708736586
BA_only	hippocampus	AA	expression_nearest_gene	chr10_52728739_52730813	chr10	52728739	52730813	1	1	0	0	0.424019690532716	0.899901696009976	0.381128777528434	0.381128777528434	2074	448	Genic/other	0	Non-heritable	0.0739881716372325	0.841925256115763	0.00721213295767286	0	0	0	0.739881716372325	7.63723438878947	6.10702288774226	0	-0.964617935964005
BA_only	hippocampus	AA	expression_nearest_gene	chr10_5276982_5279146	chr10	5276982	5279146	1	1	0	0	0.477647020748625	0.91763011126551	0.0625170875456373	0.0625170875456373	2164	488	Genic/other	0	Heritable	0.527368024402547	0.940199136756435	0.00664530878982011	5745	0	0	5.27368024402547	7.67971363996637	6.19236248947487	8.65625923953924	-2.7723151989205
BA_only	hippocampus	AA	expression_nearest_gene	chr10_52778255_52779168	chr10	52778255	52779168	1	1	0	0	0.439108905801577	0.903404378959856	0.00706007200711925	-0.00706007200711925	913	451	Intergenic	0	Heritable	0.393082723989931	0.927241415822784	0.0092415806378497	5470	0	0	3.93082723989931	6.81673588059497	6.11368217983223	8.60721669406383	-4.95329861180518
BA_only	hippocampus	AA	expression_nearest_gene	chr10_53563667_53566318	chr10	53563667	53566318	1	1	0	0	0.267873884282704	0.836492721657254	0.554645240394834	0.554645240394834	2651	375	Intergenic	0	Heritable	0.736659517209758	0.868167771383963	0.00944164560006115	236452	0	0	7.36659517209758	7.88269220628903	5.9295891433899	12.3735047356633	-0.589426558081525
BA_only	hippocampus	AA	expression_nearest_gene	chr10_53568988_53569655	chr10	53568988	53569655	1	1	0	0	0.366398211952881	0.883989769322389	0.55651325561422	0.55651325561422	667	374	Intergenic	0	Heritable	0.719158836781161	0.877302686656841	0.00737405549488379	233115	0	0	7.19158836781161	6.50279004591562	5.92692602597041	12.3592914627369	-0.586064270968941
BA_only	hippocampus	AA	expression_nearest_gene	chr10_5370814_5370862	chr10	5370814	5370862	1	1	0	0	0.919105252129978	0.995434551744832	0.00325539576518555	0.00325539576518555	48	479	Genic/other	0	Heritable	0.127934890208249	0.931313702246851	0.00865453490311197	0	0	0	1.27934890208249	3.87120101090789	6.17378610390194	0	-5.72743835204772
BA_only	hippocampus	AA	expression_nearest_gene	chr10_55866326_55866452	chr10	55866326	55866452	1	1	0	0	0.616574634539108	0.953466303767955	0.317537238761027	-0.317537238761027	126	205	Intergenic	0	Heritable	0.160632172475489	0.730289343922959	0.00671999296774672	238383	0	0	1.60632172475489	4.83628190695148	5.32787616878958	12.3816380978271	-1.14716014859835
BA_only	hippocampus	AA	expression_nearest_gene	chr10_5616580_5616943	chr10	5616580	5616943	1	1	0	0	0.603182864292767	0.949280612065011	0.0352111523544849	0.0352111523544849	363	519	Genic/other	1	Heritable	0.10325155137062	0.933033398312056	0.0110320684191426	0	0	0	1.0325155137062	5.89440283426485	6.25382881157547	0	-3.34639213430426
BA_only	hippocampus	AA	expression_nearest_gene	chr10_575988_576369	chr10	575988	576369	1	1	0	0	0.0204107226124438	0.457641499440092	0.623815437606737	-0.623815437606737	381	283	Genic/other	0	Non-heritable	0.0801321417446363	0.747132687056842	0.00641753211969767	0	0	0	0.801321417446363	5.9427993751267	5.64897423816121	0	-0.471900711397934
BA_only	hippocampus	AA	expression_nearest_gene	chr10_58203347_58204751	chr10	58203347	58204751	1	1	0	0	0.792682323458578	0.984966165662788	0.0949035410462251	0.0949035410462251	1404	253	Genic/other	0	Heritable	0.612656664024052	0.857659381114123	0.00982544936184911	0	0	0	6.12656664024052	7.24708058458576	5.53733426701854	0	-2.35489415524414
BA_only	hippocampus	AA	expression_nearest_gene	chr10_58443832_58444119	chr10	58443832	58444119	1	1	0	0	0.018903813413404	0.447411502442043	0.880468624013883	0.880468624013883	287	294	Intergenic	0	Heritable	0.499325496543675	0.856073132247222	0.00515305983589957	44611	0	0	4.99325496543675	5.65948221575962	5.68697535633982	10.7057581601144	-0.127300974606131
BA_only	hippocampus	AA	expression_nearest_gene	chr10_58517488_58519240	chr10	58517488	58519240	1	1	0	0	0.179394727896816	0.795860247396785	0.504789489623703	-0.504789489623703	1752	291	Genic/other	1	Heritable	0.683185916557835	0.895193719254837	0.0144277473952767	0	0	0	6.83185916557835	7.46851327149634	5.67675380226828	0	-0.683613769033874
BA_only	hippocampus	AA	expression_nearest_gene	chr10_58796364_58796767	chr10	58796364	58796767	1	1	0	0	0.314402058912137	0.863562135584557	0.545914576741218	-0.545914576741218	403	274	Genic/other	0	Heritable	0.104863735774032	0.871516464584523	0.00677098064233534	0	0	0	1.04863735774032	5.99893656194668	5.61677109766657	0	-0.605292750014285
BA_only	hippocampus	AA	expression_nearest_gene	chr10_60388618_60389884	chr10	60388618	60389884	1	1	0	0	0.365402728542051	0.883316910200746	0.335242996230889	0.335242996230889	1266	380	Promoter	0	Non-heritable	0.0805614110345607	0.816580464422091	0.00684048452111255	0	0	0	0.805614110345607	7.14361760270412	5.9427993751267	0	-1.09289961839249
BA_only	hippocampus	AA	expression_nearest_gene	chr10_604879_605309	chr10	604879	605309	1	1	0	0	0.527180065316101	0.926366713464432	0.130873606130255	-0.130873606130255	430	285	Genic/other	1	Heritable	0.390343409454587	0.837051182036348	0.010275933346341	0	0	0	3.90343409454587	6.06378520868761	5.65599181081985	0	-2.0335231838282
BA_only	hippocampus	AA	expression_nearest_gene	chr10_607746_609092	chr10	607746	609092	1	1	0	0	0.184843461212202	0.796008732014767	0.237155563724279	-0.237155563724279	1346	282	Genic/other	2	Heritable	0.169962492923397	0.833843778648924	0.0121257126509272	0	0	0	1.69962492923397	7.20489251020467	5.64544689764324	0	-1.43903892398606
BA_only	hippocampus	AA	expression_nearest_gene	chr10_61452111_61452331	chr10	61452111	61452331	1	1	0	0	0.507364053957545	0.921833594312701	0.403137058837001	-0.403137058837001	220	278	Promoter	1	Heritable	0.137335129213281	0.843309964017998	0.0100084074002551	0	0	0	1.37335129213281	5.39362754635236	5.63121178182137	0	-0.908478653679927
BA_only	hippocampus	AA	expression_nearest_gene	chr10_614590_615862	chr10	614590	615862	1	1	0	0	0.236009708850252	0.823008215477801	0.306328260754299	-0.306328260754299	1272	275	Genic/other	0	Non-heritable	0.0353840059389696	0.751443749906573	0.00727977087039366	0	0	0	0.353840059389696	7.14834574390007	5.62040086571715	0	-1.18309797180447
BA_only	hippocampus	AA	expression_nearest_gene	chr10_6174396_6175093	chr10	6174396	6175093	1	1	0	0	0.0681392639767697	0.675064045815382	1.0769177175456	-1.0769177175456	697	650	Genic/other	0	Non-heritable	0.0666951307726405	0.940695745024432	0.00665090874037033	0	0	0	0.666951307726405	6.54678541076052	6.47850964220857	0	0.0741030048622991
BA_only	hippocampus	AA	expression_nearest_gene	chr10_61867277_61868187	chr10	61867277	61868187	1	1	0	0	0.537620435599162	0.929750230409643	0.159394389140768	0.159394389140768	910	319	Intergenic	0	Heritable	0.147530491641331	0.856415917900011	0.0167696847528824	33496	0	0	1.47530491641331	6.8134445995109	5.76832099579377	10.4192111615643	-1.8363736503778
BA_only	hippocampus	AA	expression_nearest_gene	chr10_621990_623230	chr10	621990	623230	1	1	0	0	0.0985585172262929	0.718489858444048	0.399355328129559	-0.399355328129559	1240	279	Genic/other	2	Non-heritable	0.0498435615554017	0.795231000365443	0.00725723826675781	0	0	0	0.498435615554017	7.12286665859908	5.63478960316925	0	-0.917903686662731
BA_only	hippocampus	AA	expression_nearest_gene	chr10_62375105_62377323	chr10	62375105	62377323	1	1	0	0	0.335724462552278	0.874739365996765	0.416931776396458	-0.416931776396458	2218	375	Promoter	2	Heritable	0.111469763013139	0.90139245203429	0.00780433722477692	0	0	0	1.11469763013139	7.70436116791031	5.9295891433899	0	-0.874832652347369
BA_only	hippocampus	AA	expression_nearest_gene	chr10_62379243_62379967	chr10	62379243	62379967	1	1	0	0	0.648342660032009	0.96049512799842	0.210973719325575	-0.210973719325575	724	373	Genic/other	0	Non-heritable	0.0362727974851787	0.909836567321292	0.00696364679659981	0	0	0	0.362727974851787	6.58479139238572	5.92425579741453	0	-1.55602165882353
BA_only	hippocampus	AA	expression_nearest_gene	chr10_62386170_62387290	chr10	62386170	62387290	1	1	0	0	0.489551453441361	0.920402979388113	0.309595990928361	0.309595990928361	1120	367	Enhancer	0	Heritable	0.148530946770815	0.908565934450464	0.00615620325081373	0	0	0	1.48530946770815	7.02108396428914	5.90808293816893	0	-1.17248705424805
BA_only	hippocampus	AA	expression_nearest_gene	chr10_6247220_6247732	chr10	6247220	6247732	1	1	0	0	0.141131694947729	0.765144148335685	0.803220729447926	-0.803220729447926	512	704	Genic/other	0	Non-heritable	0.0728072679082095	0.963441637841241	0.00789894528247974	0	0	0	0.728072679082095	6.23832462503951	6.55819780281227	0	-0.219125709352225
BA_only	hippocampus	AA	expression_nearest_gene	chr10_625953_626149	chr10	625953	626149	1	1	0	0	0.438598760896327	0.903404378959856	0.20074341812184	-0.20074341812184	196	290	Genic/other	1	Non-heritable	0.0664054252468911	0.759878363493256	0.00675867703490264	0	0	0	0.664054252468911	5.27811465923052	5.67332326717149	0	-1.60572766331956
BA_only	hippocampus	AA	expression_nearest_gene	chr10_627055_627650	chr10	627055	627650	1	1	0	0	0.852846228319173	0.986673261281905	0.0395153644752817	-0.0395153644752817	595	287	Promoter	1	Heritable	0.16448999984453	0.784570037063539	0.0102305712521004	0	0	0	1.6448999984453	6.38856140554563	5.66296048013595	0	-3.231065455582
BA_only	hippocampus	AA	expression_nearest_gene	chr10_628469_628908	chr10	628469	628908	1	1	0	0	0.141099790307717	0.765144148335685	0.345182416582901	-0.345182416582901	439	292	Promoter	1	Non-heritable	0.0537215611887347	0.857915673325676	0.00843413887426181	0	0	0	0.537215611887347	6.08449941307517	5.68017260901707	0	-1.06368222899774
BA_only	hippocampus	AA	expression_nearest_gene	chr10_63502823_63503806	chr10	63502823	63503806	1	1	0	0	0.183465299494327	0.796008732014767	0.323594087952401	0.323594087952401	983	216	Genic/other	0	Heritable	0.162751958918628	0.778765254351689	0.00760179546544337	0	0	0	1.62751958918628	6.89060912014717	5.37989735354046	0	-1.12826533267735
BA_only	hippocampus	AA	expression_nearest_gene	chr10_635099_635895	chr10	635099	635895	1	1	0	0	0.541323839711183	0.930054042623079	0.15902891691448	-0.15902891691448	796	298	Genic/other	2	Heritable	0.122225588361212	0.762217672224076	0.0071901783405761	0	0	0	1.22225588361212	6.67959918584438	5.70044357339069	0	-1.83866916302946
BA_only	hippocampus	AA	expression_nearest_gene	chr10_63556870_63557210	chr10	63556870	63557210	1	1	0	0	0.569348263243593	0.936534606217387	0.229640640141838	0.229640640141838	340	227	Genic/other	0	Non-heritable	0.0916231754441553	0.694468576455033	0.0105192133591017	0	0	0	0.916231754441553	5.82894561761021	5.42934562895444	0	-1.47123958255172
BA_only	hippocampus	AA	expression_nearest_gene	chr10_639602_639940	chr10	639602	639940	1	1	0	0	0.0750676395093973	0.695853517829358	0.442394169971458	-0.442394169971458	338	286	Genic/other	2	Non-heritable	0.0761085586417823	0.760104610793992	0.00834503754539658	0	0	0	0.761085586417823	5.82304589548302	5.65948221575962	0	-0.815553984440435
BA_only	hippocampus	AA	expression_nearest_gene	chr10_64041465_64041639	chr10	64041465	64041639	1	1	0	0	0.643418663571621	0.958656830637603	0.259556063848616	0.259556063848616	174	236	Genic/other	0	Heritable	0.182977012451782	0.76174118712883	0.00726656639814053	0	0	0	1.82977012451782	5.15905529921453	5.46806014113513	0	-1.34878251552397
BA_only	hippocampus	AA	expression_nearest_gene	chr10_64726241_64727873	chr10	64726241	64727873	1	1	0	0	0.183566609888504	0.796008732014767	0.6898740293425	-0.6898740293425	1632	242	Intergenic	0	Heritable	0.641400691557243	0.872886635489186	0.00765999359121278	32794	0	0	6.41400691557243	7.39756153552405	5.49306144334055	10.3980313437278	-0.371246249732954
BA_only	hippocampus	AA	expression_nearest_gene	chr10_65053953_65054112	chr10	65053953	65054112	1	1	0	0	0.0571043132891683	0.634186590424284	0.124070426703736	-0.124070426703736	159	283	Promoter	1	Non-heritable	0.0612651553406333	0.822362243584845	0.00784398249121394	36313	0	0	0.612651553406333	5.06890420222023	5.64897423816121	10.4999586208306	-2.08690583671622
BA_only	hippocampus	AA	expression_nearest_gene	chr10_654387_655678	chr10	654387	655678	1	1	0	0	0.0909124982974656	0.706189218984808	0.376842491943819	-0.376842491943819	1291	305	Enhancer	0	Non-heritable	0.0722335705999547	0.768508007516641	0.00965594185616008	0	0	0	0.722335705999547	7.16317239084664	5.72358510195238	0	-0.975927945550228
BA_only	hippocampus	AA	expression_nearest_gene	chr10_6581249_6582138	chr10	6581249	6582138	1	1	0	0	0.398606004519205	0.895415868166489	0.361529389157563	-0.361529389157563	889	739	Promoter	1	Non-heritable	0.0724729160073304	0.975350772393663	0.00732897682370729	0	0	0	0.724729160073304	6.79009723551391	6.60665018619822	0	-1.01741191521962
BA_only	hippocampus	AA	expression_nearest_gene	chr10_6603247_6603875	chr10	6603247	6603875	1	1	0	0	0.75776720421463	0.979861208961839	0.139793680490688	-0.139793680490688	628	727	Genic/other	0	Heritable	0.128116524707343	0.943076704096601	0.00791071079752026	0	0	0	1.28116524707343	6.4425401664682	6.59030104819669	0	-1.96758758259944
BA_only	hippocampus	AA	expression_nearest_gene	chr10_662816_664443	chr10	662816	664443	1	1	0	0	0.247071978812395	0.827412876426345	0.281600731689675	-0.281600731689675	1627	302	Promoter	0	Non-heritable	0.0928795479395204	0.772226445969071	0.0078684269651876	0	0	0	0.928795479395204	7.39449310721904	5.71373280550937	0	-1.26726502086054
BA_only	hippocampus	AA	expression_nearest_gene	chr10_66926946_66927496	chr10	66926946	66927496	1	1	0	0	0.160789267903145	0.779740457153096	0.899496672169718	-0.899496672169718	550	349	Genic/other	0	Heritable	0.169030229260722	0.897855148536924	0.00967285723636044	0	0	0	1.69030229260722	6.30991827822652	5.85793315448346	0	-0.105919914125625
BA_only	hippocampus	AA	expression_nearest_gene	chr10_66941053_66942175	chr10	66941053	66942175	1	1	0	0	0.956109417793861	0.996015697408073	0.0400322901343557	0.0400322901343557	1122	348	Genic/other	0	Heritable	0.176088626986306	0.891061309064465	0.00662257184388667	0	0	0	1.76088626986306	7.02286808608264	5.85507192220243	0	-3.21806864736474
BA_only	hippocampus	AA	expression_nearest_gene	chr10_67050121_67050650	chr10	67050121	67050650	1	1	0	0	0.693917837611143	0.967191002715858	0.2675373615265	-0.2675373615265	529	338	Genic/other	0	Non-heritable	0.0682765581153266	0.898614197699604	0.00749584520351939	0	0	0	0.682765581153266	6.2709884318583	5.82600010738045	0	-1.31849601576302
BA_only	hippocampus	AA	expression_nearest_gene	chr10_67230374_67230866	chr10	67230374	67230866	1	1	0	0	0.00288606181623458	0.163677112051506	2.07303246197757	-2.07303246197757	492	281	Genic/other	0	Non-heritable	0.0634921388141032	0.790320898895311	0.00634790937553328	0	0	0	0.634921388141032	6.19847871649231	5.64190707093811	0	0.729012497574843
BA_only	hippocampus	AA	expression_nearest_gene	chr10_67386476_67387529	chr10	67386476	67387529	1	1	0	0	0.791800218385314	0.984966165662788	0.148951568790267	-0.148951568790267	1053	242	Promoter	0	Heritable	0.129961992968994	0.804795971749145	0.00907075225085374	0	0	0	1.29961992968994	6.95939851213398	5.49306144334055	0	-1.90413400041432
