cohort	tissue	population	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
BA_only	hippocampus	AA	expression_nearest_gene	chr15_84503220_84503318	chr15	84503220	84503318	Heritable	0.141696311798548	1	1	0	0	0.184363677369659	0.796008732014767	0.174267333573878	0.174267333573878
BA_only	hippocampus	AA	expression_nearest_gene	chr15_85098764_85099377	chr15	85098764	85099377	Non-heritable	0.0910539541792787	1	1	0	0	0.346650358533881	0.88082811422286	0.290857494268749	-0.290857494268749
BA_only	hippocampus	AA	expression_nearest_gene	chr15_85793066_85793212	chr15	85793066	85793212	Heritable	0.116137593234821	1	1	0	0	0.264940032734612	0.836253025292481	0.739609240297014	-0.739609240297014
BA_only	hippocampus	AA	expression_nearest_gene	chr15_86232264_86232882	chr15	86232264	86232882	Non-heritable	0.0716710757702572	1	1	0	0	0.215360365300688	0.809819119451268	1.23242182213722	-1.23242182213722
BA_only	hippocampus	AA	expression_nearest_gene	chr15_86234925_86235461	chr15	86234925	86235461	Heritable	0.10965700570883	1	1	0	0	0.0991954304348026	0.721231630926488	1.55782453422579	1.55782453422579
BA_only	hippocampus	AA	expression_nearest_gene	chr15_86917331_86917690	chr15	86917331	86917690	Heritable	0.125073642728257	1	1	0	0	0.996013905253206	0.999985486788992	0.00497220289816447	0.00497220289816447
BA_only	hippocampus	AA	expression_nearest_gene	chr15_88253980_88254697	chr15	88253980	88254697	Non-heritable	0.0687388935840744	1	1	0	0	0.300194834572107	0.854793224726511	0.373286757101759	0.373286757101759
BA_only	hippocampus	AA	expression_nearest_gene	chr15_88648977_88649687	chr15	88648977	88649687	Non-heritable	0.0528206693970784	1	1	0	0	0.916921149586646	0.995434551744832	0.0796059898295645	-0.0796059898295645
BA_only	hippocampus	AA	expression_nearest_gene	chr15_88681668_88682071	chr15	88681668	88682071	Heritable	0.122327221868063	1	1	0	0	0.555267049011412	0.932027345379171	0.385287997493863	-0.385287997493863
BA_only	hippocampus	AA	expression_nearest_gene	chr15_88967349_88968470	chr15	88967349	88968470	Heritable	0.456218830525116	1	1	0	0	0.338695287397368	0.876127806917485	0.84018704052035	-0.84018704052035
BA_only	hippocampus	AA	expression_nearest_gene	chr15_89089679_89090942	chr15	89089679	89090942	Heritable	0.102910593504646	1	1	0	0	0.598147892329531	0.948258153022318	0.295089395175452	0.295089395175452
BA_only	hippocampus	AA	expression_nearest_gene	chr15_89091510_89092291	chr15	89091510	89092291	Non-heritable	0.0691222018731813	1	1	0	0	0.0723500855205615	0.689289327778408	0.915851432817384	0.915851432817384
BA_only	hippocampus	AA	expression_nearest_gene	chr15_89242218_89242455	chr15	89242218	89242455	Heritable	0.214588063159799	1	1	0	0	0.913558238168228	0.995434551744832	0.0587888731072468	0.0587888731072468
BA_only	hippocampus	AA	expression_nearest_gene	chr15_89372351_89373169	chr15	89372351	89373169	Non-heritable	0.0524137870671611	1	1	0	0	0.880928956100395	0.990024062569166	0.102028171984671	0.102028171984671
BA_only	hippocampus	AA	expression_nearest_gene	chr15_89389781_89390116	chr15	89389781	89390116	Heritable	0.12478306023543	1	1	0	0	0.51888928102869	0.923521272415937	0.399319651737226	-0.399319651737226
BA_only	hippocampus	AA	expression_nearest_gene	chr15_89469015_89470320	chr15	89469015	89470320	Heritable	0.104524258300126	1	1	0	0	0.43739578795127	0.90264563603078	0.443055372936113	-0.443055372936113
BA_only	hippocampus	AA	expression_nearest_gene	chr15_89948755_89949242	chr15	89948755	89949242	Heritable	0.103428983395202	1	1	0	0	0.0451826974831972	0.597614647931138	0.776919827974005	-0.776919827974005
BA_only	hippocampus	AA	expression_nearest_gene	chr15_90389720_90390999	chr15	90389720	90390999	Heritable	0.12186367569258	1	1	0	0	0.201095299929513	0.799145413952393	0.625349435084267	-0.625349435084267
BA_only	hippocampus	AA	expression_nearest_gene	chr15_90596962_90597357	chr15	90596962	90597357	Non-heritable	0.0819279351753876	1	1	0	0	0.825380104186634	0.986673261281905	0.113993143077249	-0.113993143077249
BA_only	hippocampus	AA	expression_nearest_gene	chr15_90750231_90750930	chr15	90750231	90750930	Non-heritable	0.0850451305965109	1	1	0	0	0.0834161164506238	0.703242011235289	0.813470889106172	-0.813470889106172
BA_only	hippocampus	AA	expression_nearest_gene	chr15_90818597_90818774	chr15	90818597	90818774	Non-heritable	0.0789353203590169	1	1	0	0	0.0236623559742751	0.494171697322228	1.20959393280388	-1.20959393280388
BA_only	hippocampus	AA	expression_nearest_gene	chr15_90895362_90895926	chr15	90895362	90895926	Heritable	0.122510983894395	1	1	0	0	0.818207785543745	0.986225335081945	0.119584341154043	0.119584341154043
BA_only	hippocampus	AA	expression_nearest_gene	chr15_91271036_91271992	chr15	91271036	91271992	Heritable	0.108764304818508	1	1	0	0	0.403669988019213	0.897092478062521	0.569270232761504	-0.569270232761504
BA_only	hippocampus	AA	expression_nearest_gene	chr15_91732442_91733514	chr15	91732442	91733514	Non-heritable	0.0938202179059301	1	1	0	0	0.313123445582206	0.863549021859296	0.228824425677326	0.228824425677326
BA_only	hippocampus	AA	expression_nearest_gene	chr15_91855338_91855965	chr15	91855338	91855965	Heritable	0.152978313502212	1	1	0	0	0.680914138569217	0.963614038146365	0.155560272475706	-0.155560272475706
BA_only	hippocampus	AA	expression_nearest_gene	chr15_92117069_92117715	chr15	92117069	92117715	Heritable	0.286303496609195	1	1	0	0	0.251068230886073	0.827412876426345	0.420083129988377	-0.420083129988377
BA_only	hippocampus	AA	expression_nearest_gene	chr15_92124259_92124849	chr15	92124259	92124849	Non-heritable	0.084414866397329	1	1	0	0	0.659047660447303	0.961112814240765	0.158084204536749	-0.158084204536749
BA_only	hippocampus	AA	expression_nearest_gene	chr15_92722070_92724341	chr15	92722070	92724341	Heritable	0.560528094742486	1	1	0	0	0.00614649479874137	0.248738150489553	0.948175632306404	-0.948175632306404
BA_only	hippocampus	AA	expression_nearest_gene	chr15_92733776_92734804	chr15	92733776	92734804	Non-heritable	0.0545892317278731	1	1	0	0	0.315747214981184	0.863562135584557	0.390696380423114	-0.390696380423114
BA_only	hippocampus	AA	expression_nearest_gene	chr15_92808270_92808498	chr15	92808270	92808498	Non-heritable	0.0979332528745112	1	1	0	0	0.113660904024489	0.736861866320154	0.609635745552366	-0.609635745552366
BA_only	hippocampus	AA	expression_nearest_gene	chr15_93066286_93066982	chr15	93066286	93066982	Heritable	0.107341728234881	1	1	0	0	0.827671245931191	0.986673261281905	0.17126086476361	-0.17126086476361
BA_only	hippocampus	AA	expression_nearest_gene	chr15_95169293_95170010	chr15	95169293	95170010	Non-heritable	0.0919645177790128	1	1	0	0	0.415544814774124	0.899901696009976	0.513318519393899	-0.513318519393899
BA_only	hippocampus	AA	expression_nearest_gene	chr15_95464169_95464726	chr15	95464169	95464726	Heritable	0.121664393397816	1	1	0	0	0.647162395325671	0.960439934100494	0.15938582509229	-0.15938582509229
BA_only	hippocampus	AA	expression_nearest_gene	chr15_96320199_96321176	chr15	96320199	96321176	Heritable	0.109853995074191	1	1	0	0	0.296262482147082	0.853893572226618	0.813542400990343	0.813542400990343
BA_only	hippocampus	AA	expression_nearest_gene	chr15_96322769_96326271	chr15	96322769	96326271	Heritable	0.101955257690126	1	1	0	0	0.963719788851016	0.996015697408073	0.0376936766025082	0.0376936766025082
BA_only	hippocampus	AA	expression_nearest_gene	chr15_96328293_96329791	chr15	96328293	96329791	Heritable	0.153458447804607	1	1	0	0	0.74398291021577	0.978298022372805	0.243560646844548	-0.243560646844548
BA_only	hippocampus	AA	expression_nearest_gene	chr15_96334192_96337603	chr15	96334192	96337603	Non-heritable	0.0658885573688732	1	1	0	0	0.365205260479496	0.883306950710758	0.793633503436828	-0.793633503436828
BA_only	hippocampus	AA	expression_nearest_gene	chr15_96338869_96339542	chr15	96338869	96339542	Non-heritable	0.0585984687652733	1	1	0	0	0.974476200738456	0.99746545954682	0.0206527876265381	0.0206527876265381
BA_only	hippocampus	AA	expression_nearest_gene	chr15_96341916_96345141	chr15	96341916	96345141	Non-heritable	0.0949317322743545	1	1	0	0	0.877752394619251	0.990024062569166	0.113620865815919	0.113620865815919
BA_only	hippocampus	AA	expression_nearest_gene	chr15_96700452_96701959	chr15	96700452	96701959	Heritable	0.146278813614762	1	1	0	0	0.323991995296959	0.869006657931966	0.0217775036429441	0.0217775036429441
BA_only	hippocampus	AA	expression_nearest_gene	chr15_97712089_97713543	chr15	97712089	97713543	Heritable	0.401448687697197	1	1	0	0	0.00710397822962614	0.278441681344786	1.61311601754922	1.61311601754922
BA_only	hippocampus	AA	expression_nearest_gene	chr15_97726986_97727953	chr15	97726986	97727953	Non-heritable	0.052724291606183	1	1	0	0	0.854464666236306	0.986673261281905	0.155486358445145	-0.155486358445145
BA_only	hippocampus	AA	expression_nearest_gene	chr15_97875393_97875685	chr15	97875393	97875685	Non-heritable	0.0556558364722702	1	1	0	1	0.000630643449286435	0.0507943500512647	2.15883648537683	-2.15883648537683
BA_only	hippocampus	AA	expression_nearest_gene	chr15_98433535_98433897	chr15	98433535	98433897	Heritable	0.2342526355453	1	1	0	0	0.520031954302471	0.924006231075882	0.0967896867775942	0.0967896867775942
BA_only	hippocampus	AA	expression_nearest_gene	chr15_98651387_98652065	chr15	98651387	98652065	Non-heritable	0.0933417906353303	1	1	0	0	0.803831423281647	0.985748039548343	0.0910825681210525	0.0910825681210525
BA_only	hippocampus	AA	expression_nearest_gene	chr15_99537514_99538193	chr15	99537514	99538193	Non-heritable	0.0801375410503578	1	1	0	0	0.367158256935639	0.883989769322389	0.45608712757226	0.45608712757226
BA_only	hippocampus	AA	expression_nearest_gene	chr15_99712459_99713090	chr15	99712459	99713090	Non-heritable	0.0552801781321327	1	1	0	0	0.965880699812915	0.996015697408073	0.0182312821149253	0.0182312821149253
BA_only	hippocampus	AA	expression_nearest_gene	chr15_99732061_99732360	chr15	99732061	99732360	Heritable	0.112917809094625	1	1	0	0	0.510570712243856	0.922766293185213	0.359380624469893	0.359380624469893
BA_only	hippocampus	AA	expression_nearest_gene	chr15_99986455_99986971	chr15	99986455	99986971	Heritable	0.107796740485593	1	1	0	0	0.639630617769181	0.95804853150881	0.244469355103922	-0.244469355103922
BA_only	hippocampus	AA	expression_nearest_gene	chr16_10039631_10040288	chr16	10039631	10040288	Non-heritable	0.0682380023479366	1	1	0	0	0.187813665063713	0.796008732014767	0.950971410207158	-0.950971410207158
BA_only	hippocampus	AA	expression_nearest_gene	chr16_1027422_1027645	chr16	1027422	1027645	Heritable	0.106176193782484	1	1	0	0	0.825116038157386	0.986673261281905	0.0318939834024715	-0.0318939834024715
BA_only	hippocampus	AA	expression_nearest_gene	chr16_1030531_1030838	chr16	1030531	1030838	Heritable	0.173796593089671	1	1	0	0	0.183257947678303	0.796008732014767	0.17237250989633	-0.17237250989633
BA_only	hippocampus	AA	expression_nearest_gene	chr16_1046264_1047090	chr16	1046264	1047090	Non-heritable	0.0741249708533261	1	1	0	0	0.938712635713374	0.996015697408073	0.0093601193080316	0.0093601193080316
BA_only	hippocampus	AA	expression_nearest_gene	chr16_1048920_1049150	chr16	1048920	1049150	Non-heritable	0.0735915267960048	1	1	0	0	0.259907295033051	0.832827701658628	0.162621564521828	0.162621564521828
BA_only	hippocampus	AA	expression_nearest_gene	chr16_10942940_10943188	chr16	10942940	10943188	Non-heritable	0.0952507949111379	1	1	0	0	0.84387162220255	0.986673261281905	0.144747782609467	-0.144747782609467
BA_only	hippocampus	AA	expression_nearest_gene	chr16_1096135_1096334	chr16	1096135	1096334	Non-heritable	0.063929328002941	1	1	0	0	0.714782238119388	0.972026651539142	0.161574035350765	-0.161574035350765
BA_only	hippocampus	AA	expression_nearest_gene	chr16_11016977_11017602	chr16	11016977	11017602	Heritable	0.104971935870667	1	1	0	0	0.923476335783523	0.996015697408073	0.0315638312670021	0.0315638312670021
BA_only	hippocampus	AA	expression_nearest_gene	chr16_11526378_11527228	chr16	11526378	11527228	Non-heritable	0.0794640151080725	1	1	0	0	0.147561194888598	0.769916775343277	0.634703225125692	0.634703225125692
BA_only	hippocampus	AA	expression_nearest_gene	chr16_11547295_11548002	chr16	11547295	11548002	Non-heritable	0.0574778200083435	1	1	0	0	0.340834854248168	0.877036585249007	0.363509152608891	0.363509152608891
BA_only	hippocampus	AA	expression_nearest_gene	chr16_11622038_11622685	chr16	11622038	11622685	Heritable	0.1384281289776	1	1	0	0	0.332366093410162	0.87064255966102	0.408405643877217	-0.408405643877217
BA_only	hippocampus	AA	expression_nearest_gene	chr16_1163469_1163857	chr16	1163469	1163857	Non-heritable	0.0934798481178229	1	1	0	0	0.543696258929668	0.930673779017043	0.649336494493266	-0.649336494493266
BA_only	hippocampus	AA	expression_nearest_gene	chr16_11650334_11650446	chr16	11650334	11650446	Heritable	0.105574487762305	1	1	0	0	0.852927464631527	0.986673261281905	0.0788643320504132	0.0788643320504132
BA_only	hippocampus	AA	expression_nearest_gene	chr16_11989011_11989579	chr16	11989011	11989579	Non-heritable	0.0802997238150723	1	1	0	0	0.318141302981893	0.863928068588473	0.371937472145518	-0.371937472145518
BA_only	hippocampus	AA	expression_nearest_gene	chr16_12002510_12002858	chr16	12002510	12002858	Heritable	0.166816015217263	1	1	0	0	0.400948336642193	0.895415868166489	0.25913438279775	-0.25913438279775
BA_only	hippocampus	AA	expression_nearest_gene	chr16_12009648_12009906	chr16	12009648	12009906	Heritable	0.120270863478783	1	1	0	0	0.514268614195099	0.923027772870855	0.241816200405074	-0.241816200405074
BA_only	hippocampus	AA	expression_nearest_gene	chr16_12804238_12804485	chr16	12804238	12804485	Heritable	0.16378191665391	1	1	0	0	0.802312111195884	0.985554211016758	0.0736914795678167	-0.0736914795678167
BA_only	hippocampus	AA	expression_nearest_gene	chr16_12904110_12904261	chr16	12904110	12904261	Heritable	0.127165132194533	1	1	0	0	0.0712061546457632	0.686890998768897	1.13667289800122	-1.13667289800122
BA_only	hippocampus	AA	expression_nearest_gene	chr16_1323361_1323785	chr16	1323361	1323785	Heritable	0.119013478173914	1	1	0	0	0.571701241958014	0.937874926494698	0.220238510658611	-0.220238510658611
BA_only	hippocampus	AA	expression_nearest_gene	chr16_14303519_14303854	chr16	14303519	14303854	Non-heritable	0.0731170712870109	1	1	0	0	0.303398445526763	0.85742747149621	0.565383303945735	-0.565383303945735
BA_only	hippocampus	AA	expression_nearest_gene	chr16_1483731_1484213	chr16	1483731	1484213	Non-heritable	0.0848620873043052	1	1	0	0	0.112882754689491	0.736861866320154	0.193811221087435	-0.193811221087435
BA_only	hippocampus	AA	expression_nearest_gene	chr16_14989485_14990306	chr16	14989485	14990306	Heritable	0.156955774785488	1	1	0	0	0.358637607187714	0.881945609090888	0.160342801251724	-0.160342801251724
BA_only	hippocampus	AA	expression_nearest_gene	chr16_15135905_15136064	chr16	15135905	15136064	Non-heritable	0.0732888920129806	1	1	0	0	0.983575442853373	0.997745531637284	0.000270965839706965	-0.000270965839706965
BA_only	hippocampus	AA	expression_nearest_gene	chr16_15142317_15142693	chr16	15142317	15142693	Heritable	0.183388228402872	1	1	0	0	0.423140984790789	0.899901696009976	0.0107518909844096	-0.0107518909844096
BA_only	hippocampus	AA	expression_nearest_gene	chr16_15145319_15146556	chr16	15145319	15146556	Non-heritable	0.0911165980323648	1	1	0	0	0.359953443783187	0.881977416584278	0.0365809509611816	0.0365809509611816
BA_only	hippocampus	AA	expression_nearest_gene	chr16_15207107_15208134	chr16	15207107	15208134	Heritable	0.103249671253712	1	1	0	0	0.981253775908782	0.997581438359223	0.000712345382866746	-0.000712345382866746
BA_only	hippocampus	AA	expression_nearest_gene	chr16_18559426_18560662	chr16	18559426	18560662	Heritable	0.26593634811901	1	1	0	0	0.516072045018611	0.92323918889625	0.458381077110339	-0.458381077110339
BA_only	hippocampus	AA	expression_nearest_gene	chr16_18759680_18759996	chr16	18759680	18759996	Heritable	0.112919352340316	1	1	0	0	0.1327015000256	0.753431237827004	0.521107635925869	0.521107635925869
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19005323_19006375	chr16	19005323	19006375	Heritable	0.112050757946943	1	1	0	0	0.279881168600216	0.846788539280595	0.425659100239217	0.425659100239217
BA_only	hippocampus	AA	expression_nearest_gene	chr16_1903035_1903165	chr16	1903035	1903165	Heritable	0.129751370424206	1	1	0	0	0.119633465265398	0.736861866320154	0.410340374927641	0.410340374927641
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19172715_19173027	chr16	19172715	19173027	Heritable	0.120131008914273	1	1	0	0	0.357674801219216	0.881945609090888	0.441830684575912	-0.441830684575912
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19577838_19578877	chr16	19577838	19578877	Non-heritable	0.0906103795267788	1	1	0	0	0.12878040016833	0.750781588050927	0.333958326081564	-0.333958326081564
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19758144_19758543	chr16	19758144	19758543	Heritable	0.12882621250641	1	1	0	0	0.401609719894798	0.895415868166489	0.292786078367175	-0.292786078367175
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19765452_19766190	chr16	19765452	19766190	Heritable	0.11158971239919	1	1	0	0	0.708144330973488	0.96940949382562	0.133841854972301	-0.133841854972301
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19783503_19784479	chr16	19783503	19784479	Heritable	0.121130993749935	1	1	0	0	0.647291141241449	0.960459185787705	0.131599211773566	0.131599211773566
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19853694_19854035	chr16	19853694	19854035	Heritable	0.135857705892047	1	1	0	0	0.345767245850745	0.879744045665039	0.251754553122531	0.251754553122531
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19872227_19873008	chr16	19872227	19873008	Heritable	0.122698414013513	1	1	0	0	0.0282440273583554	0.509352853063749	1.05844079205988	-1.05844079205988
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19874411_19874783	chr16	19874411	19874783	Heritable	0.110854532090822	1	1	0	0	0.274167578795181	0.839229660105763	0.561464899647127	-0.561464899647127
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19875253_19875403	chr16	19875253	19875403	Non-heritable	0.0901138085462588	1	1	0	0	0.0787922047489648	0.701126849370053	0.95146790709201	-0.95146790709201
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19878285_19878880	chr16	19878285	19878880	Heritable	0.14848001715631	1	1	0	0	0.336565457619144	0.875888120396465	0.511201099173775	-0.511201099173775
BA_only	hippocampus	AA	expression_nearest_gene	chr16_19882104_19882664	chr16	19882104	19882664	Non-heritable	0.0766749765156895	1	1	0	0	0.475383632785148	0.915645486764205	0.342529658286821	-0.342529658286821
BA_only	hippocampus	AA	expression_nearest_gene	chr16_20122291_20123146	chr16	20122291	20123146	Heritable	0.107746022999213	1	1	0	0	0.418009771594352	0.899901696009976	0.38265157206815	0.38265157206815
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2032803_2033026	chr16	2032803	2033026	Heritable	0.136236914131159	1	1	0	0	0.198595567701034	0.799145413952393	0.998061545177563	-0.998061545177563
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2056664_2057227	chr16	2056664	2057227	Heritable	0.129013863356137	1	1	0	0	0.810857149815138	0.986212785870845	0.168174481598911	-0.168174481598911
BA_only	hippocampus	AA	expression_nearest_gene	chr16_21189141_21189510	chr16	21189141	21189510	Non-heritable	0.0872868359766815	1	1	0	0	0.946206115665867	0.996015697408073	0.0317523672484588	0.0317523672484588
BA_only	hippocampus	AA	expression_nearest_gene	chr16_22188977_22189374	chr16	22188977	22189374	Non-heritable	0.0915864472212727	1	1	0	0	0.330295562006899	0.870242190983135	0.453680978655274	0.453680978655274
BA_only	hippocampus	AA	expression_nearest_gene	chr16_22947889_22948554	chr16	22947889	22948554	Non-heritable	0.0825151201790923	1	1	0	0	0.556326170948378	0.932027345379171	0.620216222473625	-0.620216222473625
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2450641_2451061	chr16	2450641	2451061	Heritable	0.129369879845753	1	1	0	0	0.23745619806642	0.824401494942338	0.480156211803967	-0.480156211803967
BA_only	hippocampus	AA	expression_nearest_gene	chr16_24611059_24611352	chr16	24611059	24611352	Heritable	0.128647854835839	1	1	0	0	0.080156641640326	0.701126849370053	0.596100135310984	-0.596100135310984
BA_only	hippocampus	AA	expression_nearest_gene	chr16_24671603_24672078	chr16	24671603	24672078	Non-heritable	0.0948112909487595	1	1	0	0	0.940677760036024	0.996015697408073	0.0232969786528479	-0.0232969786528479
BA_only	hippocampus	AA	expression_nearest_gene	chr16_24731280_24731889	chr16	24731280	24731889	Heritable	0.1239914621469	1	1	0	0	0.772863592397439	0.982331295009829	0.0938105279930017	-0.0938105279930017
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2482535_2483224	chr16	2482535	2483224	Non-heritable	0.0684445579012726	1	1	0	0	0.0454406605773323	0.597614647931138	0.779199384008969	-0.779199384008969
BA_only	hippocampus	AA	expression_nearest_gene	chr16_25048325_25049074	chr16	25048325	25049074	Non-heritable	0.0910732103466964	1	1	0	0	0.228603906811386	0.817205398186111	0.424804516681877	0.424804516681877
BA_only	hippocampus	AA	expression_nearest_gene	chr16_25064605_25065251	chr16	25064605	25065251	Non-heritable	0.0106489203984946	1	1	0	0	0.670437256875	0.961384256945825	0.256940904993904	-0.256940904993904
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2543543_2543798	chr16	2543543	2543798	Heritable	0.126121943784422	1	1	0	0	0.484455419275372	0.919641859145593	0.228739830721104	-0.228739830721104
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2547254_2547342	chr16	2547254	2547342	Non-heritable	0.0886032524519875	1	1	0	0	0.0847672795093368	0.703242011235289	0.570204404693012	0.570204404693012
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2556796_2557492	chr16	2556796	2557492	Non-heritable	0.0996518948600119	1	1	0	0	0.926109846677112	0.996015697408073	0.0412670840797169	-0.0412670840797169
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2560944_2561308	chr16	2560944	2561308	Heritable	0.121795605411496	1	1	0	0	0.70375754984032	0.969346278179528	0.136473147973656	0.136473147973656
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2576066_2576398	chr16	2576066	2576398	Heritable	0.145616684350046	1	1	0	0	0.45879715830115	0.909916620909955	0.280654650360013	0.280654650360013
BA_only	hippocampus	AA	expression_nearest_gene	chr16_25838675_25839686	chr16	25838675	25839686	Heritable	0.113970361836851	1	1	0	0	0.858192705522441	0.986673261281905	0.177567379897569	0.177567379897569
BA_only	hippocampus	AA	expression_nearest_gene	chr16_26030979_26031701	chr16	26030979	26031701	Heritable	0.156375099880103	1	1	0	0	0.825352102838625	0.986673261281905	0.217697100647264	0.217697100647264
BA_only	hippocampus	AA	expression_nearest_gene	chr16_26042130_26042557	chr16	26042130	26042557	Non-heritable	0.0894099652474897	1	1	0	0	0.210803658238612	0.806036629170713	1.19415594143654	-1.19415594143654
BA_only	hippocampus	AA	expression_nearest_gene	chr16_26813083_26814242	chr16	26813083	26814242	Heritable	0.34609050522017	1	1	0	0	0.910887555528312	0.995434551744832	0.00262279642201194	-0.00262279642201194
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2693586_2693754	chr16	2693586	2693754	Non-heritable	0.0833724600787148	1	1	0	0	0.160657303355629	0.779740457153096	0.559036530587185	-0.559036530587185
BA_only	hippocampus	AA	expression_nearest_gene	chr16_27235167_27235581	chr16	27235167	27235581	Heritable	0.116129025852311	1	1	0	0	0.429383820224214	0.900674632763611	0.258586385657968	-0.258586385657968
BA_only	hippocampus	AA	expression_nearest_gene	chr16_27712648_27714006	chr16	27712648	27714006	Heritable	0.102547457347722	1	1	0	0	0.887978869996646	0.992437638947217	0.0769842125429676	-0.0769842125429676
BA_only	hippocampus	AA	expression_nearest_gene	chr16_27717777_27719252	chr16	27717777	27719252	Heritable	0.10967949293506	1	1	0	0	0.0778068466356699	0.700852985547793	0.844191403923468	-0.844191403923468
BA_only	hippocampus	AA	expression_nearest_gene	chr16_28059602_28060384	chr16	28059602	28060384	Non-heritable	0.0806228765653959	1	1	0	0	0.676803185698333	0.962772238133735	0.25229180147078	0.25229180147078
BA_only	hippocampus	AA	expression_nearest_gene	chr16_28281510_28281813	chr16	28281510	28281813	Heritable	0.13902403084774	1	1	0	0	0.972715392614731	0.99746545954682	0.0302309715729372	0.0302309715729372
BA_only	hippocampus	AA	expression_nearest_gene	chr16_28616015_28616208	chr16	28616015	28616208	Non-heritable	0.0856732919585813	1	1	0	0	0.272299701085402	0.837645799979599	0.608940520630225	0.608940520630225
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2867731_2867836	chr16	2867731	2867836	Heritable	0.153958446965126	1	1	0	0	0.0527954103263015	0.621176254784989	0.672672072076308	0.672672072076308
BA_only	hippocampus	AA	expression_nearest_gene	chr16_28740682_28740773	chr16	28740682	28740773	Non-heritable	0.0508005247612211	1	1	0	0	0.679377177231316	0.963614038146365	0.173259368657103	-0.173259368657103
BA_only	hippocampus	AA	expression_nearest_gene	chr16_28747058_28747167	chr16	28747058	28747167	Heritable	0.101110354180488	1	1	0	0	0.426800335414413	0.899901696009976	0.0999026966364815	-0.0999026966364815
BA_only	hippocampus	AA	expression_nearest_gene	chr16_28888908_28889191	chr16	28888908	28889191	Heritable	0.134939471723748	1	1	0	0	0.00817851160431522	0.302897019059817	0.726438916298397	-0.726438916298397
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2907176_2907286	chr16	2907176	2907286	Non-heritable	0.0909356660808193	1	1	0	0	0.614606245983333	0.952549887215592	0.364651644124718	0.364651644124718
BA_only	hippocampus	AA	expression_nearest_gene	chr16_29074844_29075239	chr16	29074844	29075239	Non-heritable	0.0816157191440516	1	1	0	0	0.357166871535912	0.881945609090888	0.418904287730948	-0.418904287730948
BA_only	hippocampus	AA	expression_nearest_gene	chr16_2926498_2926735	chr16	2926498	2926735	Non-heritable	0.0759303166022241	1	1	0	0	0.11736611247807	0.736861866320154	0.900040966922833	-0.900040966922833
BA_only	hippocampus	AA	expression_nearest_gene	chr16_29469561_29470004	chr16	29469561	29470004	Non-heritable	0.0804314159379122	1	1	0	0	0.378342715397076	0.892892564213561	0.0028824340681172	0.0028824340681172
BA_only	hippocampus	AA	expression_nearest_gene	chr16_29611653_29612114	chr16	29611653	29612114	Non-heritable	0.084124764286626	1	1	0	0	0.178065314048018	0.795860247396785	0.156612178977377	-0.156612178977377
BA_only	hippocampus	AA	expression_nearest_gene	chr16_29618445_29618613	chr16	29618445	29618613	Non-heritable	0.0848708726756637	1	1	0	0	0.111934414000447	0.736861866320154	0.204972853477422	-0.204972853477422
BA_only	hippocampus	AA	expression_nearest_gene	chr16_29666286_29666633	chr16	29666286	29666633	Heritable	0.128404965116016	1	1	0	0	0.90648144500826	0.995400113108327	0.0692171722083401	0.0692171722083401
BA_only	hippocampus	AA	expression_nearest_gene	chr16_29674260_29674450	chr16	29674260	29674450	Non-heritable	0.0713979418404324	1	1	0	0	0.867379129591807	0.987515447351129	0.102308656180196	0.102308656180196
BA_only	hippocampus	AA	expression_nearest_gene	chr16_29876444_29876586	chr16	29876444	29876586	Heritable	0.117721105484317	1	1	0	0	0.130631354158932	0.752558217276564	1.30184558298186	1.30184558298186
BA_only	hippocampus	AA	expression_nearest_gene	chr16_30123778_30123974	chr16	30123778	30123974	Non-heritable	0.0691799424960274	1	1	0	0	0.519055477326716	0.923521272415937	0.315565172179199	-0.315565172179199
BA_only	hippocampus	AA	expression_nearest_gene	chr16_30137557_30138033	chr16	30137557	30138033	Non-heritable	0.0745094506364676	1	1	0	0	0.501041329516139	0.921411406315203	0.361440431565758	-0.361440431565758
