cohort	tissue	population	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
BA_only	caudate	AA	psi	chr14_90522594_90523115	chr14	90522594	90523115	Heritable	0.124205078081568	64	64	0	0	0.0418421698414284	0.904477916675542	5.14454082360181	5.14454082360181
BA_only	caudate	AA	psi	chr14_90536282_90536586	chr14	90536282	90536586	Heritable	0.122467041767675	65	65	0	0	0.00601488952352973	0.763624925296592	4.56121626619472	-4.56121626619472
BA_only	caudate	AA	psi	chr14_90553994_90554913	chr14	90553994	90554913	Non-heritable	0.079908290084963	63	63	0	0	0.00294667653690034	0.682157653603507	4.20502880996764	4.20502880996764
BA_only	caudate	AA	psi	chr14_90556054_90556380	chr14	90556054	90556380	Non-heritable	0.0709183792147994	63	63	0	0	0.030132967940854	0.888050961409751	6.87779232394298	-6.87779232394298
BA_only	caudate	AA	psi	chr14_90577009_90577525	chr14	90577009	90577525	Non-heritable	0.0824386873206426	72	72	0	0	0.0252729571992673	0.879220970519013	6.33591028251178	-6.33591028251178
BA_only	caudate	AA	psi	chr14_90578164_90578502	chr14	90578164	90578502	Non-heritable	0.0833346365101151	72	72	0	0	0.00974319070978577	0.807275389489973	3.45659311660814	-3.45659311660814
BA_only	caudate	AA	psi	chr14_90733193_90733782	chr14	90733193	90733782	Heritable	0.142200895711691	31	31	0	0	0.0421032231722494	0.904790844792016	4.76635284610203	-4.76635284610203
BA_only	caudate	AA	psi	chr14_90773348_90773752	chr14	90773348	90773752	Heritable	0.434406628693843	32	32	0	0	0.00479515142882788	0.737536126645388	1.58835932878907	-1.58835932878907
BA_only	caudate	AA	psi	chr14_91244403_91244861	chr14	91244403	91244861	Heritable	0.135540769300016	153	153	0	0	0.00669754302641994	0.771698365145129	1.23272934450791	-1.23272934450791
BA_only	caudate	AA	psi	chr14_91269504_91269910	chr14	91269504	91269910	Non-heritable	0.0728495067147754	154	154	0	0	0.000373014386283516	0.392191871433519	2.38596171674789	2.38596171674789
BA_only	caudate	AA	psi	chr14_91299344_91299536	chr14	91299344	91299536	Non-heritable	0.050060542438197	157	157	0	0	0.0140861401994861	0.839243332737818	2.89253832192253	2.89253832192253
BA_only	caudate	AA	psi	chr14_91351595_91351731	chr14	91351595	91351731	Non-heritable	0.0935689734209328	152	152	0	0	0.00929741795154423	0.802090918814209	3.5703787894839	-3.5703787894839
BA_only	caudate	AA	psi	chr14_91352045_91352477	chr14	91352045	91352477	Non-heritable	0.0850389640582793	152	152	0	0	0.00241148098082291	0.655965761163427	1.72108679968717	-1.72108679968717
BA_only	caudate	AA	psi	chr14_91367167_91367584	chr14	91367167	91367584	Heritable	0.135368311929951	152	152	0	0	0.00828883252256109	0.788544096656096	2.86537888353734	-2.86537888353734
BA_only	caudate	AA	psi	chr14_91375547_91375805	chr14	91375547	91375805	Non-heritable	0.0697258578215315	152	152	0	0	0.000459758243838471	0.420997980883301	1.97103149435429	-1.97103149435429
BA_only	caudate	AA	psi	chr14_91416491_91416769	chr14	91416491	91416769	Non-heritable	0.0659340355465669	53	53	0	0	0.00631800152108262	0.767241198129019	13.1281234713496	-13.1281234713496
BA_only	caudate	AA	psi	chr14_92443057_92443630	chr14	92443057	92443630	Heritable	0.266331197935255	14	14	0	0	0.0194594106322694	0.862635137291894	1.0815994046278	-1.0815994046278
BA_only	caudate	AA	psi	chr14_92719067_92719777	chr14	92719067	92719777	Non-heritable	0.060567554054172	41	41	0	0	0.0475342899168289	0.910735462822225	1.29909944057109	-1.29909944057109
BA_only	caudate	AA	psi	chr14_92952820_92953523	chr14	92952820	92953523	Heritable	0.104977638695493	43	43	0	0	0.0195898305325825	0.862635137291894	1.02589977845886	-1.02589977845886
BA_only	caudate	AA	psi	chr14_92958743_92959638	chr14	92958743	92959638	Heritable	0.119629086050123	46	46	0	0	0.0165583534729712	0.853330818896145	0.648709840353175	0.648709840353175
BA_only	caudate	AA	psi	chr14_92973478_92973746	chr14	92973478	92973746	Heritable	0.108815521531923	43	43	0	0	0.00185133012770358	0.616931595873631	1.84658334281366	-1.84658334281366
BA_only	caudate	AA	psi	chr14_93009629_93012654	chr14	93009629	93012654	Non-heritable	0.0653476766632788	32	32	0	0	0.000733902961386263	0.488842030665059	2.2818721579126	2.2818721579126
BA_only	caudate	AA	psi	chr14_93019405_93020259	chr14	93019405	93020259	Non-heritable	0.0520926540353554	33	33	0	0	0.0116025667924899	0.822390023963695	1.10899030446984	1.10899030446984
BA_only	caudate	AA	psi	chr14_93151447_93152379	chr14	93151447	93152379	Heritable	0.671209996461857	37	37	0	0	0.00104898215618076	0.540791529351451	1.07243743174933	1.07243743174933
BA_only	caudate	AA	psi	chr14_93231090_93232346	chr14	93231090	93232346	Heritable	0.234587801158203	30	30	0	0	0.0216867046086495	0.869682090170139	0.797715765534263	0.797715765534263
BA_only	caudate	AA	psi	chr14_93730165_93731103	chr14	93730165	93731103	Heritable	0.115378334968947	25	25	0	0	0.00462642164672076	0.731066778215054	3.15775062974156	-3.15775062974156
BA_only	caudate	AA	psi	chr14_93733045_93733820	chr14	93733045	93733820	Non-heritable	0.0536374589620574	25	25	0	0	0.0770085851353741	0.92914084999454	2.24491360944557	-2.24491360944557
BA_only	caudate	AA	psi	chr14_93743776_93745156	chr14	93743776	93745156	Heritable	0.19644084421089	25	25	0	0	0.0562849238257994	0.917746378725161	6.66938863296413	-6.66938863296413
BA_only	caudate	AA	psi	chr14_93749194_93749350	chr14	93749194	93749350	Non-heritable	0.0563401368604631	25	25	0	0	0.015319733058262	0.845571913673667	4.2904724026859	-4.2904724026859
BA_only	caudate	AA	psi	chr14_93753554_93754120	chr14	93753554	93754120	Non-heritable	0.0539837456575278	25	25	0	0	0.016520410643342	0.853107654078885	10.346905690637	-10.346905690637
BA_only	caudate	AA	psi	chr14_93787406_93787746	chr14	93787406	93787746	Heritable	0.103001253284903	25	25	0	0	0.00751443908413646	0.780151565257166	1.83660794886807	1.83660794886807
BA_only	caudate	AA	psi	chr14_93825321_93825466	chr14	93825321	93825466	Heritable	0.126245004073504	29	29	0	0	0.0106444644544347	0.815981264386902	2.76322506133435	2.76322506133435
BA_only	caudate	AA	psi	chr14_93926062_93926411	chr14	93926062	93926411	Heritable	0.104396967796325	65	65	0	0	0.0146564703184978	0.842409391535821	9.92413643038434	-9.92413643038434
BA_only	caudate	AA	psi	chr14_93926709_93926933	chr14	93926709	93926933	Heritable	0.183100114748137	65	65	0	0	0.0205698249221916	0.865725165341238	3.0511385919358	-3.0511385919358
BA_only	caudate	AA	psi	chr14_93927214_93927385	chr14	93927214	93927385	Heritable	0.141609104605738	65	65	0	0	0.0102268422354009	0.811517272013979	2.81511545698424	-2.81511545698424
BA_only	caudate	AA	psi	chr14_94041891_94042652	chr14	94041891	94042652	Heritable	0.233517026010419	68	68	0	0	0.000469913639218898	0.425189224500396	1.54252224711224	-1.54252224711224
BA_only	caudate	AA	psi	chr14_94655396_94655489	chr14	94655396	94655489	Heritable	0.490172157908946	43	43	0	0	0.00210911092971452	0.634650290826295	9.40003773992067	-9.40003773992067
BA_only	caudate	AA	psi	chr14_94864349_94865012	chr14	94864349	94865012	Heritable	0.107928372577705	35	35	0	0	0.0121389226731291	0.827783764672221	3.20215141891239	-3.20215141891239
BA_only	caudate	AA	psi	chr14_95318450_95318976	chr14	95318450	95318976	Non-heritable	0.0968139666196243	140	140	0	0	0.00389144576229994	0.712748948210642	4.99336129481485	4.99336129481485
BA_only	caudate	AA	psi	chr14_95360015_95360233	chr14	95360015	95360233	Non-heritable	0.0408179484880948	138	138	0	0	0.000342306188527268	0.376644660792734	7.09847655930616	-7.09847655930616
BA_only	caudate	AA	psi	chr14_95360591_95360800	chr14	95360591	95360800	Non-heritable	0.0995981896596149	138	138	0	0	0.000155337884765929	0.258410022378193	6.96287752577059	-6.96287752577059
BA_only	caudate	AA	psi	chr14_95387227_95387799	chr14	95387227	95387799	Non-heritable	0.094712425887986	136	136	0	0	2.90561260367567e-05	0.10471056801138	4.62206709840025	4.62206709840025
BA_only	caudate	AA	psi	chr14_95499626_95501229	chr14	95499626	95501229	Non-heritable	0.0806644990699135	83	83	0	0	0.00260666523467847	0.664707593941937	13.7797009399698	-13.7797009399698
BA_only	caudate	AA	psi	chr14_95514957_95515587	chr14	95514957	95515587	Non-heritable	0.0458940918347967	83	83	0	0	0.0268090285682094	0.882369765443526	11.914436322454	-11.914436322454
BA_only	caudate	AA	psi	chr14_95553462_95553897	chr14	95553462	95553897	Heritable	0.423529703684448	83	83	0	0	0.00291740877310699	0.680872700316333	2.5164338973185	-2.5164338973185
BA_only	caudate	AA	psi	chr14_95571013_95572350	chr14	95571013	95572350	Heritable	0.703196821112842	81	81	0	0	0.0501935307591266	0.913601023844124	3.7002832331575	-3.7002832331575
BA_only	caudate	AA	psi	chr14_95641962_95643232	chr14	95641962	95643232	Heritable	0.415035665028359	81	81	0	0	0.00536332711877363	0.748823700707043	4.02769516297224	-4.02769516297224
BA_only	caudate	AA	psi	chr14_95714338_95714707	chr14	95714338	95714707	Non-heritable	0.0891175095270595	79	79	0	0	0.00322238016468068	0.690044374047307	6.08351906826571	-6.08351906826571
BA_only	caudate	AA	psi	chr14_96073995_96076329	chr14	96073995	96076329	Heritable	0.674654494826536	12	12	0	0	0.0156331189841926	0.846336717161114	0.620237593780355	0.620237593780355
BA_only	caudate	AA	psi	chr14_96423757_96423905	chr14	96423757	96423905	Heritable	0.126210825216385	119	119	0	0	0.0252733713178749	0.879220970519013	2.58316269015016	2.58316269015016
BA_only	caudate	AA	psi	chr14_96584469_96584720	chr14	96584469	96584720	Heritable	0.101039121357657	250	250	0	0	0.00100777426693997	0.537303770558413	2.2901034519413	2.2901034519413
BA_only	caudate	AA	psi	chr14_96614940_96615174	chr14	96614940	96615174	Non-heritable	0.0834773820737204	294	294	0	0	0.00216804078388517	0.640342708749758	3.67793790343555	3.67793790343555
BA_only	caudate	AA	psi	chr14_96616574_96616802	chr14	96616574	96616802	Non-heritable	0.0951423464565102	294	294	0	0	0.0106149434093873	0.815981264386902	2.6305588301615	-2.6305588301615
BA_only	caudate	AA	psi	chr14_96624727_96625306	chr14	96624727	96625306	Heritable	0.101163171980607	294	294	0	0	0.000749395757674206	0.495337424829162	2.27126113002448	2.27126113002448
BA_only	caudate	AA	psi	chr14_97457684_97458200	chr14	97457684	97458200	Non-heritable	0.0991046762829182	42	42	0	0	0.0776689448138108	0.929507885956706	3.54783000656934	3.54783000656934
BA_only	caudate	AA	psi	chr14_97634754_97635380	chr14	97634754	97635380	Heritable	0.10711102895368	17	17	0	0	0.002039971029955	0.629764278254648	4.83052270315845	4.83052270315845
BA_only	caudate	AA	psi	chr14_98619837_98620711	chr14	98619837	98620711	Heritable	0.443587752231411	1	1	0	0	0.796678260522307	0.996239257280361	0.330711109877884	-0.330711109877884
BA_only	caudate	AA	psi	chr14_99036305_99036691	chr14	99036305	99036691	Non-heritable	0.0643467178810062	63	63	0	0	0.0045398257794608	0.729158324834531	6.88965880963853	-6.88965880963853
BA_only	caudate	AA	psi	chr14_99066613_99066931	chr14	99066613	99066931	Non-heritable	0.0891560959841428	63	63	0	0	0.000880320601122732	0.519078368797875	6.71112769392756	-6.71112769392756
BA_only	caudate	AA	psi	chr14_99190765_99191390	chr14	99190765	99191390	Non-heritable	0.0599759625703005	62	62	0	0	0.0223353107267179	0.870589312667718	2.71762363421551	-2.71762363421551
BA_only	caudate	AA	psi	chr14_99231084_99231194	chr14	99231084	99231194	Heritable	0.134314546595892	69	69	0	0	0.0322811931629952	0.891835761232688	4.7774284324698	4.7774284324698
BA_only	caudate	AA	psi	chr14_99247122_99247450	chr14	99247122	99247450	Non-heritable	0.0660116150814352	71	71	0	0	0.014296348202464	0.840012932465486	4.07888631430756	4.07888631430756
BA_only	caudate	AA	psi	chr14_99268498_99268780	chr14	99268498	99268780	Heritable	0.114113206306266	62	62	0	0	0.0700222872294143	0.926207865393326	3.84785839728696	-3.84785839728696
BA_only	caudate	AA	psi	chr14_99320085_99320322	chr14	99320085	99320322	Non-heritable	0.0786045831004911	38	38	0	0	0.0207834972060762	0.866897139747926	3.70608708615995	3.70608708615995
BA_only	caudate	AA	psi	chr14_99334145_99334693	chr14	99334145	99334693	Heritable	0.113399535140588	28	28	0	0	0.056094386915246	0.917495895252137	1.87016872819593	-1.87016872819593
BA_only	caudate	AA	psi	chr14_99357690_99358162	chr14	99357690	99358162	Non-heritable	0.0865093877286866	28	28	0	0	0.0748212231985126	0.928161504342173	0.9241340703083	0.9241340703083
BA_only	caudate	AA	psi	chr14_99511558_99512004	chr14	99511558	99512004	Heritable	0.104835530597627	43	43	0	0	0.0187928491602313	0.859972228261328	1.72293776969346	-1.72293776969346
BA_only	caudate	AA	psi	chr14_99534473_99535795	chr14	99534473	99535795	Non-heritable	0.086311103705139	47	47	0	0	0.00311791963263901	0.687985472947657	2.18325606060963	-2.18325606060963
BA_only	caudate	AA	psi	chr14_99554251_99554596	chr14	99554251	99554596	Non-heritable	0.0574770646923647	57	57	0	0	0.0130704802219012	0.833184177976742	1.23045025322822	-1.23045025322822
BA_only	caudate	AA	psi	chr14_99581353_99581983	chr14	99581353	99581983	Heritable	0.1196965089788	57	57	0	0	0.0815443765027441	0.93102746792857	1.2130436017817	1.2130436017817
BA_only	caudate	AA	psi	chr14_99592774_99593034	chr14	99592774	99593034	Non-heritable	0.0537475338785523	57	57	0	0	0.0368195772081916	0.899883784398865	0.782261313404589	0.782261313404589
BA_only	caudate	AA	psi	chr14_99602778_99603067	chr14	99602778	99603067	Non-heritable	0.0322330980530888	58	58	0	0	0.00510142074229663	0.745367400798303	1.9657315401051	1.9657315401051
BA_only	caudate	AA	psi	chr14_99737837_99738046	chr14	99737837	99738046	Heritable	0.127917973047024	67	67	0	0	0.00740193016698766	0.779775040366273	0.992603157250953	-0.992603157250953
BA_only	caudate	AA	psi	chr14_99749829_99750115	chr14	99749829	99750115	Heritable	0.204439148624885	64	64	0	0	0.0040277102119532	0.716714783881243	1.79091193925794	1.79091193925794
BA_only	caudate	AA	psi	chr14_99815055_99815884	chr14	99815055	99815884	Heritable	0.117122623835456	73	73	0	0	0.0218556818528302	0.869815558787619	2.10209776758806	2.10209776758806
BA_only	caudate	AA	psi	chr15_100059117_100059615	chr15	100059117	100059615	Heritable	0.255858814274955	153	153	0	0	0.0147089497035847	0.842786742847611	6.03182957657825	6.03182957657825
BA_only	caudate	AA	psi	chr15_100078190_100080018	chr15	100078190	100080018	Heritable	0.585006717605775	140	140	0	0	0.00231646457611886	0.650765037807883	4.31538387097655	4.31538387097655
BA_only	caudate	AA	psi	chr15_100125731_100126100	chr15	100125731	100126100	Non-heritable	0.0846099249075125	114	114	0	0	0.000356765980756496	0.381953138171656	8.9112909978929	-8.9112909978929
BA_only	caudate	AA	psi	chr15_100284894_100284994	chr15	100284894	100284994	Heritable	0.10650958267697	23	23	0	0	0.102087277131201	0.942079185663091	1.98608089186926	-1.98608089186926
BA_only	caudate	AA	psi	chr15_100307968_100308464	chr15	100307968	100308464	Non-heritable	0.0818918375512223	23	23	0	0	0.0106894616356325	0.816139203997066	1.96442127094244	1.96442127094244
BA_only	caudate	AA	psi	chr15_100544138_100545005	chr15	100544138	100545005	Non-heritable	0.0850282880167979	38	38	0	0	0.0164287614638497	0.852725428546813	1.47406075607972	1.47406075607972
BA_only	caudate	AA	psi	chr15_100661086_100661403	chr15	100661086	100661403	Non-heritable	0.0530727849191769	62	62	0	0	0.0485285519796073	0.912235620410341	1.62340898782755	1.62340898782755
BA_only	caudate	AA	psi	chr15_100688075_100688160	chr15	100688075	100688160	Heritable	0.256066643728605	66	66	0	0	0.0129863193500229	0.832873765341195	2.16288221417814	-2.16288221417814
BA_only	caudate	AA	psi	chr15_100690251_100691267	chr15	100690251	100691267	Non-heritable	0.0615093213843018	66	66	0	0	0.021332540139975	0.868797225359699	1.70072790197973	-1.70072790197973
BA_only	caudate	AA	psi	chr15_100848958_100849540	chr15	100848958	100849540	Heritable	0.102573370644282	68	68	0	0	0.00781484826749636	0.783901095167113	1.44619050535346	1.44619050535346
BA_only	caudate	AA	psi	chr15_100849989_100850180	chr15	100849989	100850180	Non-heritable	0.0648994942637222	68	68	0	0	0.00359210672870212	0.70371373021889	3.30821463608744	-3.30821463608744
BA_only	caudate	AA	psi	chr15_100861375_100862039	chr15	100861375	100862039	Heritable	0.105484280685926	58	58	0	0	0.0120275484392625	0.826379636604026	3.70228602848528	3.70228602848528
BA_only	caudate	AA	psi	chr15_100974269_100974575	chr15	100974269	100974575	Non-heritable	0.0769355182058528	61	61	0	0	0.0538478258492178	0.91621812545668	1.83699412321578	-1.83699412321578
BA_only	caudate	AA	psi	chr15_101007659_101008013	chr15	101007659	101008013	Non-heritable	0.0821649429814822	61	61	0	0	0.023513658711351	0.876021731791049	2.83947851749258	2.83947851749258
BA_only	caudate	AA	psi	chr15_101063722_101064552	chr15	101063722	101064552	Non-heritable	0.066708279703644	113	113	0	0	0.0076362130474634	0.780352037489489	3.83002363261006	-3.83002363261006
BA_only	caudate	AA	psi	chr15_101089352_101089590	chr15	101089352	101089590	Heritable	0.181989631330622	115	115	0	0	0.00108014438714456	0.543590071133612	3.58133813363893	3.58133813363893
BA_only	caudate	AA	psi	chr15_101121324_101122127	chr15	101121324	101122127	Heritable	0.113296819341698	94	94	0	0	0.00625773884284789	0.766420591014553	2.19537709106069	2.19537709106069
BA_only	caudate	AA	psi	chr15_101267457_101267907	chr15	101267457	101267907	Non-heritable	0.066064433090608	85	85	0	0	0.00954817282302647	0.803978187208759	4.62131625994054	4.62131625994054
BA_only	caudate	AA	psi	chr15_101427750_101428078	chr15	101427750	101428078	Non-heritable	0.0713366686765725	90	90	0	0	0.0208820783959617	0.867640966700615	2.4971445057881	2.4971445057881
BA_only	caudate	AA	psi	chr15_101437251_101437776	chr15	101437251	101437776	Non-heritable	0.0495921598466989	91	91	0	0	0.00236828924360932	0.653500139038076	3.88795945673191	3.88795945673191
BA_only	caudate	AA	psi	chr15_101469462_101469837	chr15	101469462	101469837	Non-heritable	0.0715969627037049	90	90	0	0	0.0127043283540091	0.831558626078032	3.25459609878352	-3.25459609878352
BA_only	caudate	AA	psi	chr15_101480040_101480662	chr15	101480040	101480662	Heritable	0.116087285282063	90	90	0	0	0.00997848229491196	0.808862325810026	5.0409839590506	-5.0409839590506
BA_only	caudate	AA	psi	chr15_101502090_101502305	chr15	101502090	101502305	Heritable	0.105665394707571	112	112	0	0	0.0071284984959693	0.776795916045103	5.05175766923563	5.05175766923563
BA_only	caudate	AA	psi	chr15_101523299_101523856	chr15	101523299	101523856	Non-heritable	0.0869607747980963	112	112	0	0	0.00626878477036565	0.766420591014553	8.36053035956164	-8.36053035956164
BA_only	caudate	AA	psi	chr15_101676041_101676623	chr15	101676041	101676623	Heritable	0.166814453971398	53	53	0	0	0.000965249510627559	0.531090380289393	6.3832650985488	6.3832650985488
BA_only	caudate	AA	psi	chr15_101980247_101980271	chr15	101980247	101980271	Non-heritable	0.0243867041499012	253	253	2	2	2.93802653750319e-10	1.05103958124065e-05	5.46299889841826	-5.46299889841826
BA_only	caudate	AA	psi	chr15_22956555_22956787	chr15	22956555	22956787		0.00770751394514574	61	61	0	0	0.0553664299769858	0.917155795686148	0.933285016335551	-0.933285016335551
BA_only	caudate	AA	psi	chr15_23040031_23040130	chr15	23040031	23040130	Non-heritable	0.0273458072546072	46	46	0	0	0.00593894160967943	0.76258666117628	0.599675617336539	-0.599675617336539
BA_only	caudate	AA	psi	chr15_23647427_23647982	chr15	23647427	23647982	Heritable	0.110502081787984	32	32	0	0	0.154008325179702	0.956144354280721	3.52199913726063	-3.52199913726063
BA_only	caudate	AA	psi	chr15_23687157_23687265	chr15	23687157	23687265	Heritable	0.117397150275003	41	41	0	0	0.00883481109587657	0.796568302477895	3.27988152841066	-3.27988152841066
BA_only	caudate	AA	psi	chr15_24260823_24261332	chr15	24260823	24261332	Non-heritable	0.0948593055270665	67	67	0	0	4.15767354612919e-05	0.127843667580264	1.45082276976846	-1.45082276976846
BA_only	caudate	AA	psi	chr15_24425739_24432683	chr15	24425739	24432683	Non-heritable	0.0741508671189206	84	84	1	1	5.78697938859329e-07	0.00643021091578602	3.23321707285283	-3.23321707285283
BA_only	caudate	AA	psi	chr15_24437272_24471773	chr15	24437272	24471773	Non-heritable	0.0751945472379169	84	84	0	1	1.50826890726997e-05	0.0725314154646234	1.34572706278478	1.34572706278478
BA_only	caudate	AA	psi	chr15_24473069_24477122	chr15	24473069	24477122	Non-heritable	0.0538660664304149	83	83	0	0	0.000382713438701645	0.395862803111761	1.99884201393102	1.99884201393102
BA_only	caudate	AA	psi	chr15_24954626_24955801	chr15	24954626	24955801	Non-heritable	0.0597576458402871	141	141	0	0	0.0218243771736635	0.869772857869079	1.35745879307183	1.35745879307183
BA_only	caudate	AA	psi	chr15_25695954_25696336	chr15	25695954	25696336	Non-heritable	0.0512986170199862	18	18	0	0	0.00599221359344368	0.763282332540207	1.18346183214359	1.18346183214359
BA_only	caudate	AA	psi	chr15_25718014_25718494	chr15	25718014	25718494	Non-heritable	0.070078160583604	18	18	0	0	0.013020364545462	0.833028767244867	3.01378895106879	3.01378895106879
BA_only	caudate	AA	psi	chr15_26326252_26327669	chr15	26326252	26327669	Heritable	0.562200671025943	2	2	0	0	0.253281511974088	0.969061010706521	0.856444188229886	0.856444188229886
BA_only	caudate	AA	psi	chr15_26670088_26670589	chr15	26670088	26670589	Non-heritable	0.0557905069592687	52	52	0	0	0.0122986255316406	0.828602215142803	1.97686200132592	1.97686200132592
BA_only	caudate	AA	psi	chr15_26865440_26866657	chr15	26865440	26866657	Non-heritable	0.0929834468652139	50	50	0	0	0.0255800666706265	0.879410274303618	1.74248605175841	1.74248605175841
BA_only	caudate	AA	psi	chr15_26892198_26892550	chr15	26892198	26892550	Heritable	0.157779846994353	49	49	0	0	0.0167242931858326	0.854229131370793	1.1238438699017	1.1238438699017
BA_only	caudate	AA	psi	chr15_26894045_26894384	chr15	26894045	26894384	Non-heritable	0.0978088612684848	49	49	0	0	0.0115329202872739	0.822302730960029	2.18154651854348	-2.18154651854348
BA_only	caudate	AA	psi	chr15_27263761_27264153	chr15	27263761	27264153	Non-heritable	0.0917998837977234	1	1	0	0	0.375340698212432	0.979912246535397	0.42280776099973	-0.42280776099973
BA_only	caudate	AA	psi	chr15_27543067_27543337	chr15	27543067	27543337	Heritable	0.127026747626484	3	3	0	0	0.0747033246055854	0.928077759321567	0.236949442723946	-0.236949442723946
BA_only	caudate	AA	psi	chr15_27654852_27655758	chr15	27654852	27655758	Heritable	0.78439735530367	3	3	0	0	0.425616862295692	0.982366327989709	0.173478447172699	-0.173478447172699
BA_only	caudate	AA	psi	chr15_27679684_27681329	chr15	27679684	27681329	Non-heritable	0.0930863467516788	3	3	0	0	0.342246941280918	0.977379731567394	0.363917605057333	-0.363917605057333
BA_only	caudate	AA	psi	chr15_27827152_27827748	chr15	27827152	27827748	Heritable	0.515393934819731	1	1	0	0	0.811629396998491	0.996622794702826	0.145859391558108	-0.145859391558108
BA_only	caudate	AA	psi	chr15_27954915_27955564	chr15	27954915	27955564	Heritable	0.133009228384395	3	3	0	0	0.266752061318063	0.970666460553261	0.0990837838341212	-0.0990837838341212
BA_only	caudate	AA	psi	chr15_27995733_27997498	chr15	27995733	27997498	Heritable	0.76090367205104	3	3	0	0	0.399566636525626	0.981325302241049	0.0500500234097577	-0.0500500234097577
BA_only	caudate	AA	psi	chr15_28099667_28099869	chr15	28099667	28099869	Non-heritable	0.0679953696927556	5	5	0	0	0.201989045723218	0.963262440052623	0.801412404659924	-0.801412404659924
BA_only	caudate	AA	psi	chr15_28113626_28113833	chr15	28113626	28113833	Heritable	0.115726679690789	5	5	0	0	0.274159503014557	0.971680875759482	0.662138562795157	0.662138562795157
BA_only	caudate	AA	psi	chr15_28191840_28192158	chr15	28191840	28192158	Non-heritable	0.0794434317046892	6	6	0	0	0.297470906619518	0.974402723099942	0.198002894463675	-0.198002894463675
BA_only	caudate	AA	psi	chr15_28589767_28589920	chr15	28589767	28589920	Heritable	0.121283901082846	508	508	0	0	4.22973742300627e-05	0.12871038325875	4.30857480785476	4.30857480785476
BA_only	caudate	AA	psi	chr15_28789770_28790944	chr15	28789770	28790944	Non-heritable	0.0999899199033048	574	574	0	0	0.00181214254310324	0.614863286497611	3.9386985214312	-3.9386985214312
BA_only	caudate	AA	psi	chr15_28832737_28832986	chr15	28832737	28832986	Non-heritable	0.0949910238731284	573	573	0	0	0.000342007080409706	0.376598066800693	5.02527520782049	-5.02527520782049
BA_only	caudate	AA	psi	chr15_28861266_28861532	chr15	28861266	28861532	Non-heritable	0.0744316994640568	491	491	0	0	0.000759366948814823	0.497222629984678	4.13985956906754	4.13985956906754
BA_only	caudate	AA	psi	chr15_28876047_28876548	chr15	28876047	28876548	Heritable	0.122429114927037	448	448	0	0	0.00982493529523786	0.808575305590353	7.76041120637815	-7.76041120637815
BA_only	caudate	AA	psi	chr15_28887565_28887778	chr15	28887565	28887778	Heritable	0.101494258803058	424	424	0	0	0.000292084153339294	0.350577470855818	7.02753302961666	-7.02753302961666
BA_only	caudate	AA	psi	chr15_28936309_28936577	chr15	28936309	28936577	Non-heritable	0.0318799676508127	417	417	0	0	0.000756696409954651	0.496804726234864	9.67049004336666	-9.67049004336666
BA_only	caudate	AA	psi	chr15_29103439_29103589	chr15	29103439	29103589	Non-heritable	0.0617336070121337	89	89	0	0	0.00719393330045967	0.777525882243503	7.42203145613703	-7.42203145613703
BA_only	caudate	AA	psi	chr15_29104282_29104523	chr15	29104282	29104523	Heritable	0.100016414193381	84	84	0	0	0.00294584392258529	0.682157653603507	8.47359227062484	8.47359227062484
BA_only	caudate	AA	psi	chr15_29119252_29119875	chr15	29119252	29119875	Heritable	0.395748347886132	14	14	0	0	0.0274781288407447	0.88354096532494	2.12814923804378	-2.12814923804378
BA_only	caudate	AA	psi	chr15_29271395_29271692	chr15	29271395	29271692	Non-heritable	0.0695475464093689	4	4	0	0	0.0824181086231426	0.932367151434918	0.814876455088727	-0.814876455088727
BA_only	caudate	AA	psi	chr15_29668124_29668393	chr15	29668124	29668393	Non-heritable	0.057716037292943	21	21	0	0	0.0162282732098151	0.850350893624296	2.89920218312298	2.89920218312298
BA_only	caudate	AA	psi	chr15_29675595_29675846	chr15	29675595	29675846	Heritable	0.157848047459241	21	21	0	0	0.0115925987682494	0.822302730960029	4.44624143484298	4.44624143484298
BA_only	caudate	AA	psi	chr15_29969588_29970157	chr15	29969588	29970157	Non-heritable	0.0979635647116327	72	72	0	0	0.0267224659936284	0.882369765443526	2.6655054464742	2.6655054464742
BA_only	caudate	AA	psi	chr15_30503371_30503610	chr15	30503371	30503610	Non-heritable	0.0181257824419563	198	198	0	0	0.00897022216907021	0.798047454536848	5.36988334455989	-5.36988334455989
BA_only	caudate	AA	psi	chr15_31080883_31081296	chr15	31080883	31081296	Non-heritable	0.0458427085368213	110	110	0	0	0.0109930314988057	0.81691745165351	2.50700538186487	-2.50700538186487
BA_only	caudate	AA	psi	chr15_31105412_31105486	chr15	31105412	31105486	Heritable	0.112758961022587	110	110	0	0	0.00851276000390626	0.791645660216167	2.16602886934626	-2.16602886934626
BA_only	caudate	AA	psi	chr15_31223781_31224674	chr15	31223781	31224674	Heritable	0.330867730935307	41	41	0	0	0.0207816022391376	0.866889057646085	0.856162763895871	-0.856162763895871
BA_only	caudate	AA	psi	chr15_31266141_31266865	chr15	31266141	31266865	Non-heritable	0.0634795289970384	33	33	0	0	0.0107552522272126	0.81636462737985	1.49300852605345	-1.49300852605345
