reference	target_id	seqnames_hg19	pos_hg19	cell_type	marker_rank	marker_pvalue	signature_platform	mapping_status	seqnames_hg38	pos_hg38	overlaps_blacklist	overlaps_ct_snp	duplicated_reference_coordinate	eligible
"Lee"	"6:157452796"	"chr6"	157452796	"Endo"	243	1.11296552199835e-20	"WGBS"	"unique_liftover"	"chr6"	157131662	FALSE	FALSE	FALSE	TRUE
"Lee"	"3:105681502"	"chr3"	105681502	"Endo"	244	1.12812347105533e-20	"WGBS"	"unique_liftover"	"chr3"	105962655	FALSE	FALSE	FALSE	TRUE
"Lee"	"5:132689861"	"chr5"	132689861	"Endo"	245	1.13259805867627e-20	"WGBS"	"unique_liftover"	"chr5"	133354169	FALSE	FALSE	FALSE	TRUE
"Lee"	"14:46870431"	"chr14"	46870431	"Endo"	246	1.14521130256127e-20	"WGBS"	"unique_liftover"	"chr14"	46401228	FALSE	FALSE	FALSE	TRUE
"Lee"	"4:18831227"	"chr4"	18831227	"Endo"	247	1.14572773735502e-20	"WGBS"	"unique_liftover"	"chr4"	18829604	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:1583877"	"chr16"	1583877	"Endo"	248	1.16461124711313e-20	"WGBS"	"unique_liftover"	"chr16"	1533876	FALSE	TRUE	FALSE	FALSE
"Lee"	"5:117811576"	"chr5"	117811576	"Endo"	249	1.21423921691839e-20	"WGBS"	"unique_liftover"	"chr5"	118475881	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:129574782"	"chr2"	129574782	"Endo"	250	1.24422027631387e-20	"WGBS"	"unique_liftover"	"chr2"	128817208	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:974379"	"chr8"	974379	"Exc"	1	4.18989159585831e-135	"WGBS"	"unique_liftover"	"chr8"	1024379	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:974411"	"chr8"	974411	"Exc"	2	2.02043540796165e-131	"WGBS"	"unique_liftover"	"chr8"	1024411	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:974356"	"chr8"	974356	"Exc"	3	3.61447934213762e-129	"WGBS"	"unique_liftover"	"chr8"	1024356	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:91764381"	"chr2"	91764381	"Exc"	4	1.42081069246054e-127	"WGBS"	"unique_liftover"	"chr2"	91576322	TRUE	FALSE	FALSE	FALSE
"Lee"	"8:974434"	"chr8"	974434	"Exc"	5	8.63500360144818e-121	"WGBS"	"unique_liftover"	"chr8"	1024434	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:974361"	"chr8"	974361	"Exc"	6	5.15291140336577e-119	"WGBS"	"unique_liftover"	"chr8"	1024361	FALSE	FALSE	FALSE	TRUE
"Lee"	"21:14341021"	"chr21"	14341021	"Exc"	7	1.13330514299922e-108	"WGBS"	"unique_liftover"	"chr21"	12968700	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:974416"	"chr8"	974416	"Exc"	8	1.49380669404885e-98	"WGBS"	"unique_liftover"	"chr8"	1024416	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:22631102"	"chr16"	22631102	"Exc"	9	1.14078119363223e-87	"WGBS"	"unique_liftover"	"chr16"	22619781	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:91763987"	"chr2"	91763987	"Exc"	10	1.1711504389836e-86	"WGBS"	"unique_liftover"	"chr2"	91575928	TRUE	FALSE	FALSE	FALSE
"Lee"	"1:145030743"	"chr1"	145030743	"Exc"	11	6.79063249109123e-86	"WGBS"	"unique_liftover"	"chr1"	148853671	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:22671401"	"chr16"	22671401	"Exc"	12	1.27198394310152e-84	"WGBS"	"unique_liftover"	"chr16"	22660080	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:12433017"	"chr8"	12433017	"Exc"	13	1.59894118829335e-84	"WGBS"	"unique_liftover"	"chr8"	12575508	TRUE	FALSE	FALSE	FALSE
"Lee"	"16:22631075"	"chr16"	22631075	"Exc"	14	4.96318579153047e-84	"WGBS"	"unique_liftover"	"chr16"	22619754	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:145029781"	"chr1"	145029781	"Exc"	15	1.19275359762674e-81	"WGBS"	"unique_liftover"	"chr1"	148854633	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:91764017"	"chr2"	91764017	"Exc"	16	1.70761790398184e-80	"WGBS"	"unique_liftover"	"chr2"	91575958	TRUE	FALSE	FALSE	FALSE
"Lee"	"17:21223246"	"chr17"	21223246	"Exc"	17	4.61763101651604e-80	"WGBS"	"unique_liftover"	"chr17"	21319934	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:91763997"	"chr2"	91763997	"Exc"	18	1.4730364468089e-78	"WGBS"	"unique_liftover"	"chr2"	91575938	TRUE	FALSE	FALSE	FALSE
"Lee"	"1:144992725"	"chr1"	144992725	"Exc"	19	3.82277391462998e-78	"WGBS"	"unique_liftover"	"chr1"	148891762	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:91764002"	"chr2"	91764002	"Exc"	20	1.24059998396382e-77	"WGBS"	"unique_liftover"	"chr2"	91575943	TRUE	FALSE	FALSE	FALSE
"Lee"	"17:21222827"	"chr17"	21222827	"Exc"	21	2.36535996835806e-77	"WGBS"	"unique_liftover"	"chr17"	21319515	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:22631056"	"chr16"	22631056	"Exc"	22	1.23362216539791e-76	"WGBS"	"unique_liftover"	"chr16"	22619735	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:22671397"	"chr16"	22671397	"Exc"	23	3.24754481935254e-76	"WGBS"	"unique_liftover"	"chr16"	22660076	FALSE	FALSE	FALSE	TRUE
"Lee"	"11:1016648"	"chr11"	1016648	"Exc"	24	4.16324069981997e-76	"WGBS"	"unique_liftover"	"chr11"	1016648	TRUE	FALSE	FALSE	FALSE
"Lee"	"1:145020561"	"chr1"	145020561	"Exc"	25	3.85425057333298e-75	"WGBS"	"unique_liftover"	"chr1"	148863856	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:5943811"	"chr1"	5943811	"Exc"	26	4.39160737691904e-73	"WGBS"	"unique_liftover"	"chr1"	5883751	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:145029945"	"chr1"	145029945	"Exc"	27	1.4242319516911e-71	"WGBS"	"unique_liftover"	"chr1"	148854469	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:158134153"	"chr7"	158134153	"Exc"	28	1.49913136529437e-71	"WGBS"	"unique_liftover"	"chr7"	158341461	FALSE	TRUE	FALSE	FALSE
"Lee"	"10:47107882"	"chr10"	47107882	"Exc"	29	2.49603196775901e-71	"WGBS"	"unique_liftover"	"chr10"	46441878	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:158134645"	"chr7"	158134645	"Exc"	30	2.97064409528925e-71	"WGBS"	"unique_liftover"	"chr7"	158341953	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:70196655"	"chr16"	70196655	"Exc"	31	4.07215591568038e-71	"WGBS"	"unique_liftover"	"chr16"	70162752	FALSE	FALSE	FALSE	TRUE
"Lee"	"10:10802474"	"chr10"	10802474	"Exc"	32	5.97081765878264e-71	"WGBS"	"unique_liftover"	"chr10"	10760511	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:158153314"	"chr7"	158153314	"Exc"	33	2.22720645918395e-70	"WGBS"	"unique_liftover"	"chr7"	158360622	FALSE	FALSE	FALSE	TRUE
"Lee"	"10:10802471"	"chr10"	10802471	"Exc"	34	2.64782808123221e-70	"WGBS"	"unique_liftover"	"chr10"	10760508	FALSE	FALSE	FALSE	TRUE
"Lee"	"6:167616756"	"chr6"	167616756	"Exc"	35	5.17598863031527e-70	"WGBS"	"unique_liftover"	"chr6"	167203268	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:158153276"	"chr7"	158153276	"Exc"	36	5.21427552025199e-70	"WGBS"	"unique_liftover"	"chr7"	158360584	FALSE	FALSE	FALSE	TRUE
"Lee"	"12:185496"	"chr12"	185496	"Exc"	37	1.28675444513328e-69	"WGBS"	"unique_liftover"	"chr12"	76330	TRUE	FALSE	FALSE	FALSE
"Lee"	"7:158153104"	"chr7"	158153104	"Exc"	38	1.55290919419897e-69	"WGBS"	"unique_liftover"	"chr7"	158360412	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:579575"	"chr8"	579575	"Exc"	39	3.89370114201208e-69	"WGBS"	"unique_liftover"	"chr8"	629575	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:22631052"	"chr16"	22631052	"Exc"	40	4.49889200241615e-69	"WGBS"	"unique_liftover"	"chr16"	22619731	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:158134655"	"chr7"	158134655	"Exc"	41	6.14015064120526e-69	"WGBS"	"unique_liftover"	"chr7"	158341963	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:145038268"	"chr1"	145038268	"Exc"	42	6.67026409926628e-68	"WGBS"	"unique_liftover"	"chr1"	148846116	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:158153279"	"chr7"	158153279	"Exc"	43	7.12441470417313e-68	"WGBS"	"unique_liftover"	"chr7"	158360587	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:73175462"	"chr2"	73175462	"Exc"	44	1.1632102399989e-67	"WGBS"	"unique_liftover"	"chr2"	72948333	FALSE	FALSE	FALSE	TRUE
"Lee"	"5:49405869"	"chr5"	49405869	"Exc"	45	2.21819518040033e-67	"WGBS"	"unique_liftover"	"chr5"	50110035	TRUE	FALSE	FALSE	FALSE
"Lee"	"16:22631046"	"chr16"	22631046	"Exc"	46	4.31832667572561e-67	"WGBS"	"unique_liftover"	"chr16"	22619725	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:168571960"	"chr2"	168571960	"Exc"	47	6.2806014076277e-67	"WGBS"	"unique_liftover"	"chr2"	167715450	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:144992639"	"chr1"	144992639	"Exc"	48	7.83226884194867e-67	"WGBS"	"unique_liftover"	"chr1"	148891848	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:12433000"	"chr8"	12433000	"Exc"	49	1.00321887821498e-66	"WGBS"	"unique_liftover"	"chr8"	12575491	TRUE	FALSE	FALSE	FALSE
"Lee"	"1:206570911"	"chr1"	206570911	"Exc"	50	1.00677016490562e-66	"WGBS"	"unique_liftover"	"chr1"	206397552	FALSE	FALSE	FALSE	TRUE
"Lee"	"9:138059153"	"chr9"	138059153	"Exc"	51	1.21882563559369e-66	"WGBS"	"unique_liftover"	"chr9"	135167307	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:22631131"	"chr16"	22631131	"Exc"	52	2.0080199162501e-66	"WGBS"	"unique_liftover"	"chr16"	22619810	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:65372297"	"chr1"	65372297	"Exc"	53	6.28942907914288e-66	"WGBS"	"unique_liftover"	"chr1"	64906614	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:145030730"	"chr1"	145030730	"Exc"	54	7.16344356562683e-66	"WGBS"	"unique_liftover"	"chr1"	148853684	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:200312004"	"chr2"	200312004	"Exc"	55	9.0920012608064e-66	"WGBS"	"unique_liftover"	"chr2"	199447281	FALSE	FALSE	FALSE	TRUE
"Lee"	"10:47107888"	"chr10"	47107888	"Exc"	56	9.53505393278499e-66	"WGBS"	"unique_liftover"	"chr10"	46441872	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:14998888"	"chr16"	14998888	"Exc"	57	1.00087797405924e-65	"WGBS"	"unique_liftover"	"chr16"	14905031	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:21534969"	"chr16"	21534969	"Exc"	58	1.10554651834768e-65	"WGBS"	"unique_liftover"	"chr16"	21523648	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:155934246"	"chr1"	155934246	"Exc"	59	1.00688493863969e-64	"WGBS"	"unique_liftover"	"chr1"	155964455	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:68428655"	"chr2"	68428655	"Exc"	60	1.03949599390519e-64	"WGBS"	"unique_liftover"	"chr2"	68201523	FALSE	FALSE	FALSE	TRUE
"Lee"	"9:97062287"	"chr9"	97062287	"Exc"	61	1.85420926661586e-64	"WGBS"	"unique_liftover"	"chr9"	94300005	FALSE	FALSE	FALSE	TRUE
"Lee"	"4:153246654"	"chr4"	153246654	"Exc"	62	1.87418344923904e-64	"WGBS"	"unique_liftover"	"chr4"	152325502	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:144992687"	"chr1"	144992687	"Exc"	63	3.21414869915451e-64	"WGBS"	"unique_liftover"	"chr1"	148891800	FALSE	FALSE	FALSE	TRUE
"Lee"	"6:25609068"	"chr6"	25609068	"Exc"	64	4.73187799004157e-64	"WGBS"	"unique_liftover"	"chr6"	25608840	FALSE	FALSE	FALSE	TRUE
"Lee"	"15:84639408"	"chr15"	84639408	"Exc"	65	6.79848896316238e-64	"WGBS"	"unique_liftover"	"chr15"	83970656	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:159177050"	"chr1"	159177050	"Exc"	66	9.34734453344163e-64	"WGBS"	"unique_liftover"	"chr1"	159207260	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:110069074"	"chr2"	110069074	"Exc"	67	1.01366872975158e-63	"WGBS"	"unique_liftover"	"chr2"	109452618	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:151691111"	"chr7"	151691111	"Exc"	68	1.20561088103914e-63	"WGBS"	"unique_liftover"	"chr7"	151994026	FALSE	FALSE	FALSE	TRUE
"Lee"	"9:128927317"	"chr9"	128927317	"Exc"	69	1.2281431743712e-63	"WGBS"	"unique_liftover"	"chr9"	126165038	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:22631374"	"chr16"	22631374	"Exc"	70	2.56349896200074e-63	"WGBS"	"unique_liftover"	"chr16"	22620053	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:32202215"	"chr1"	32202215	"Exc"	71	2.65135250659932e-63	"WGBS"	"unique_liftover"	"chr1"	31736614	FALSE	FALSE	FALSE	TRUE
"Lee"	"5:838586"	"chr5"	838586	"Exc"	72	2.81660900725559e-63	"WGBS"	"unique_liftover"	"chr5"	838471	FALSE	FALSE	FALSE	TRUE
"Lee"	"11:1017155"	"chr11"	1017155	"Exc"	73	4.13651108276758e-63	"WGBS"	"unique_liftover"	"chr11"	1017155	TRUE	FALSE	FALSE	FALSE
"Lee"	"7:158134649"	"chr7"	158134649	"Exc"	74	8.54485727486795e-63	"WGBS"	"unique_liftover"	"chr7"	158341957	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:110069027"	"chr2"	110069027	"Exc"	75	9.0718957925092e-63	"WGBS"	"unique_liftover"	"chr2"	109452571	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:158153244"	"chr7"	158153244	"Exc"	76	1.59292055791769e-62	"WGBS"	"unique_liftover"	"chr7"	158360552	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:148929131"	"chr1"	148929131	"Exc"	77	1.96720299793569e-62	"WGBS"	"unique_liftover"	"chr1"	143423866	TRUE	FALSE	FALSE	FALSE
"Lee"	"8:10150974"	"chr8"	10150974	"Exc"	78	2.36338098742776e-62	"WGBS"	"unique_liftover"	"chr8"	10293464	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:579578"	"chr8"	579578	"Exc"	79	2.68581958055857e-62	"WGBS"	"unique_liftover"	"chr8"	629578	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:145023055"	"chr1"	145023055	"Exc"	80	3.52379950848711e-62	"WGBS"	"unique_liftover"	"chr1"	148861365	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:135625847"	"chr8"	135625847	"Exc"	81	3.67166935014618e-62	"WGBS"	"unique_liftover"	"chr8"	134613604	FALSE	FALSE	FALSE	TRUE
"Lee"	"5:69572521"	"chr5"	69572521	"Exc"	82	4.06004343488473e-62	"WGBS"	"unique_liftover"	"chr5"	70276694	TRUE	FALSE	FALSE	FALSE
"Lee"	"1:212810814"	"chr1"	212810814	"Exc"	83	4.36866899738e-62	"WGBS"	"unique_liftover"	"chr1"	212637472	FALSE	FALSE	FALSE	TRUE
"Lee"	"21:10704914"	"chr21"	10704914	"Exc"	84	4.62099602025565e-62	"WGBS"	"unique_liftover"	"chr21"	10807543	TRUE	FALSE	FALSE	FALSE
"Lee"	"1:29539740"	"chr1"	29539740	"Exc"	85	5.20559253804686e-62	"WGBS"	"unique_liftover"	"chr1"	29213228	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:74398267"	"chr16"	74398267	"Exc"	86	5.21690578987897e-62	"WGBS"	"unique_liftover"	"chr16"	74364369	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:227946304"	"chr1"	227946304	"Exc"	87	5.81089745810496e-62	"WGBS"	"unique_liftover"	"chr1"	227758603	FALSE	FALSE	FALSE	TRUE
"Lee"	"21:10717663"	"chr21"	10717663	"Exc"	88	6.05608155585247e-62	"WGBS"	"unique_liftover"	"chr21"	10794794	TRUE	FALSE	FALSE	FALSE
"Lee"	"2:39960563"	"chr2"	39960563	"Exc"	89	6.3103389552536e-62	"WGBS"	"unique_liftover"	"chr2"	39733423	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:135625860"	"chr8"	135625860	"Exc"	90	7.71695635957696e-62	"WGBS"	"unique_liftover"	"chr8"	134613617	FALSE	FALSE	FALSE	TRUE
"Lee"	"20:58293877"	"chr20"	58293877	"Exc"	91	8.84848852336676e-62	"WGBS"	"unique_liftover"	"chr20"	59718822	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:39960585"	"chr2"	39960585	"Exc"	92	9.94162867629307e-62	"WGBS"	"unique_liftover"	"chr2"	39733445	FALSE	FALSE	FALSE	TRUE
"Lee"	"15:64165586"	"chr15"	64165586	"Exc"	93	1.0963813906402e-61	"WGBS"	"unique_liftover"	"chr15"	63873387	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:162081579"	"chr1"	162081579	"Exc"	94	1.10622243888307e-61	"WGBS"	"unique_liftover"	"chr1"	162111789	FALSE	FALSE	FALSE	TRUE
"Lee"	"9:139527355"	"chr9"	139527355	"Exc"	95	1.13173096811793e-61	"WGBS"	"unique_liftover"	"chr9"	136632903	FALSE	FALSE	FALSE	TRUE
"Lee"	"4:3596607"	"chr4"	3596607	"Exc"	96	1.17181739759602e-61	"WGBS"	"unique_liftover"	"chr4"	3594880	FALSE	FALSE	FALSE	TRUE
"Lee"	"17:43177237"	"chr17"	43177237	"Exc"	97	1.41708890829827e-61	"WGBS"	"unique_liftover"	"chr17"	45099869	FALSE	FALSE	FALSE	TRUE
"Lee"	"17:43177222"	"chr17"	43177222	"Exc"	98	1.42564266312419e-61	"WGBS"	"unique_liftover"	"chr17"	45099854	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:68428604"	"chr2"	68428604	"Exc"	99	1.47526423399822e-61	"WGBS"	"unique_liftover"	"chr2"	68201472	FALSE	FALSE	FALSE	TRUE
"Lee"	"6:25609050"	"chr6"	25609050	"Exc"	100	1.81236037604073e-61	"WGBS"	"unique_liftover"	"chr6"	25608822	FALSE	FALSE	FALSE	TRUE
"Lee"	"11:70179828"	"chr11"	70179828	"Exc"	101	2.02282781231973e-61	"WGBS"	"unique_liftover"	"chr11"	70333722	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:145038253"	"chr1"	145038253	"Exc"	102	2.30080118790006e-61	"WGBS"	"unique_liftover"	"chr1"	148846131	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:239961425"	"chr2"	239961425	"Exc"	103	2.73264938567882e-61	"WGBS"	"unique_liftover"	"chr2"	239039729	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:158134428"	"chr7"	158134428	"Exc"	104	4.31836913380515e-61	"WGBS"	"unique_liftover"	"chr7"	158341736	FALSE	FALSE	FALSE	TRUE
"Lee"	"10:10802434"	"chr10"	10802434	"Exc"	105	4.58847840301672e-61	"WGBS"	"unique_liftover"	"chr10"	10760471	FALSE	FALSE	FALSE	TRUE
"Lee"	"3:127099726"	"chr3"	127099726	"Exc"	106	6.4283698742712e-61	"WGBS"	"unique_liftover"	"chr3"	127380883	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:97768194"	"chr7"	97768194	"Exc"	107	6.57724881578112e-61	"WGBS"	"unique_liftover"	"chr7"	98138882	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:204218340"	"chr1"	204218340	"Exc"	108	6.60365993954655e-61	"WGBS"	"unique_liftover"	"chr1"	204249212	FALSE	FALSE	FALSE	TRUE
"Lee"	"11:117041056"	"chr11"	117041056	"Exc"	109	6.77121394988516e-61	"WGBS"	"unique_liftover"	"chr11"	117170340	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:45698935"	"chr7"	45698935	"Exc"	110	6.94985206619262e-61	"WGBS"	"unique_liftover"	"chr7"	45659336	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:2125826"	"chr2"	2125826	"Exc"	111	6.95976733549079e-61	"WGBS"	"unique_liftover"	"chr2"	2122054	FALSE	FALSE	FALSE	TRUE
"Lee"	"15:58794224"	"chr15"	58794224	"Exc"	112	7.13788416348317e-61	"WGBS"	"unique_liftover"	"chr15"	58502025	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:145021651"	"chr1"	145021651	"Exc"	113	7.23661838332476e-61	"WGBS"	"unique_liftover"	"chr1"	148862766	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:6530430"	"chr1"	6530430	"Exc"	114	8.56952697699042e-61	"WGBS"	"unique_liftover"	"chr1"	6470370	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:168571967"	"chr2"	168571967	"Exc"	115	8.99302140304948e-61	"WGBS"	"unique_liftover"	"chr2"	167715457	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:107653026"	"chr2"	107653026	"Exc"	116	9.23367299442636e-61	"WGBS"	"unique_liftover"	"chr2"	107036570	FALSE	FALSE	FALSE	TRUE
"Lee"	"11:1916083"	"chr11"	1916083	"Exc"	117	9.5927399406678e-61	"WGBS"	"unique_liftover"	"chr11"	1894853	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:3221334"	"chr7"	3221334	"Exc"	118	1.03637488177572e-60	"WGBS"	"unique_liftover"	"chr7"	3181701	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:233763040"	"chr2"	233763040	"Exc"	119	1.13865905530517e-60	"WGBS"	"unique_liftover"	"chr2"	232898330	FALSE	FALSE	FALSE	TRUE
"Lee"	"11:74493132"	"chr11"	74493132	"Exc"	120	1.16785662463574e-60	"WGBS"	"unique_liftover"	"chr11"	74782087	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:32202221"	"chr1"	32202221	"Exc"	121	1.30068385332799e-60	"WGBS"	"unique_liftover"	"chr1"	31736620	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:101981459"	"chr2"	101981459	"Exc"	122	1.59308916558082e-60	"WGBS"	"unique_liftover"	"chr2"	101364997	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:19947174"	"chr2"	19947174	"Exc"	123	1.68076530556759e-60	"WGBS"	"unique_liftover"	"chr2"	19747413	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:110069076"	"chr2"	110069076	"Exc"	124	2.67212704848315e-60	"WGBS"	"unique_liftover"	"chr2"	109452620	FALSE	FALSE	FALSE	TRUE
"Lee"	"6:4512740"	"chr6"	4512740	"Exc"	125	2.74350973464309e-60	"WGBS"	"unique_liftover"	"chr6"	4512506	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:1048872"	"chr8"	1048872	"Exc"	126	2.81761494105301e-60	"WGBS"	"unique_liftover"	"chr8"	1098872	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:8228168"	"chr7"	8228168	"Exc"	127	3.03228405587844e-60	"WGBS"	"unique_liftover"	"chr7"	8188538	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:2173870"	"chr2"	2173870	"Exc"	128	3.23855216229714e-60	"WGBS"	"unique_liftover"	"chr2"	2170098	FALSE	FALSE	FALSE	TRUE
"Lee"	"15:58794217"	"chr15"	58794217	"Exc"	129	3.26626761877013e-60	"WGBS"	"unique_liftover"	"chr15"	58502018	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:168571895"	"chr2"	168571895	"Exc"	130	3.69208533721878e-60	"WGBS"	"unique_liftover"	"chr2"	167715385	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:230502711"	"chr1"	230502711	"Exc"	131	3.7097532908326e-60	"WGBS"	"unique_liftover"	"chr1"	230366965	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:89028052"	"chr16"	89028052	"Exc"	132	3.8304572006966e-60	"WGBS"	"unique_liftover"	"chr16"	88961644	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:239247849"	"chr2"	239247849	"Exc"	133	3.94095326981051e-60	"WGBS"	"unique_liftover"	"chr2"	238339208	FALSE	FALSE	FALSE	TRUE
"Lee"	"9:137722262"	"chr9"	137722262	"Exc"	134	4.12018917021892e-60	"WGBS"	"unique_liftover"	"chr9"	134830416	FALSE	FALSE	FALSE	TRUE
"Lee"	"20:58293790"	"chr20"	58293790	"Exc"	135	5.79898321597716e-60	"WGBS"	"unique_liftover"	"chr20"	59718735	FALSE	FALSE	FALSE	TRUE
"Lee"	"7:44719230"	"chr7"	44719230	"Exc"	136	5.9462264056968e-60	"WGBS"	"unique_liftover"	"chr7"	44679631	FALSE	FALSE	FALSE	TRUE
"Lee"	"19:38597311"	"chr19"	38597311	"Exc"	137	6.79514015852741e-60	"WGBS"	"unique_liftover"	"chr19"	38106671	FALSE	FALSE	FALSE	TRUE
"Lee"	"17:1847519"	"chr17"	1847519	"Exc"	138	7.05244030930867e-60	"WGBS"	"unique_liftover"	"chr17"	1944225	FALSE	FALSE	FALSE	TRUE
"Lee"	"1:234871431"	"chr1"	234871431	"Exc"	139	7.11983171062101e-60	"WGBS"	"unique_liftover"	"chr1"	234735684	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:110068937"	"chr2"	110068937	"Exc"	140	8.40118044654834e-60	"WGBS"	"unique_liftover"	"chr2"	109452481	FALSE	FALSE	FALSE	TRUE
"Lee"	"20:16295321"	"chr20"	16295321	"Exc"	141	8.64756887929666e-60	"WGBS"	"unique_liftover"	"chr20"	16314676	FALSE	FALSE	FALSE	TRUE
"Lee"	"21:14354593"	"chr21"	14354593	"Exc"	142	1.04130880424732e-59	"WGBS"	"unique_liftover"	"chr21"	12982272	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:22236835"	"chr8"	22236835	"Exc"	143	1.04619356272226e-59	"WGBS"	"unique_liftover"	"chr8"	22379322	FALSE	FALSE	FALSE	TRUE
"Lee"	"6:109347618"	"chr6"	109347618	"Exc"	144	1.07746894657458e-59	"WGBS"	"unique_liftover"	"chr6"	109026415	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:97393079"	"chr8"	97393079	"Exc"	145	1.15983682179008e-59	"WGBS"	"unique_liftover"	"chr8"	96380851	FALSE	FALSE	FALSE	TRUE
"Lee"	"16:22631157"	"chr16"	22631157	"Exc"	146	1.22566374623842e-59	"WGBS"	"unique_liftover"	"chr16"	22619836	FALSE	FALSE	FALSE	TRUE
"Lee"	"8:1048859"	"chr8"	1048859	"Exc"	147	1.23173595401332e-59	"WGBS"	"unique_liftover"	"chr8"	1098859	FALSE	FALSE	FALSE	TRUE
"Lee"	"2:240031653"	"chr2"	240031653	"Exc"	148	1.26513541046303e-59	"WGBS"	"unique_liftover"	"chr2"	239109957	FALSE	FALSE	FALSE	TRUE
