vmr_id	feature_type	nearest_feature_id	nearest_feature_name	nearest_distance	seqnames	start	end	h2_category	h2_unscaled	r_squared_cv	num_snps	population	vmr_length	log_nearest_distance	within_10kb	within_100kb
chr11_126163133_126163705	gene	ENSG00000254833	ENSG00000254833	0	chr11	126163133	126163705	Heritable	0.112697420435582	0.952394663588946	535	AA	572	0	TRUE	TRUE
chr11_126193924_126194225	gene	ENSG00000165526	RPUSD4	7870	chr11	126193924	126194225	Non-heritable	0.0865406839135154	0.92744189182391	541	AA	301	8.97094039814245	TRUE	TRUE
chr11_1262173_1263144	gene	ENSG00000117983	MUC5B	0	chr11	1262173	1263144	Heritable	0.232119594772971	0.916187460208863	398	AA	971	0	TRUE	TRUE
chr11_12628214_12629066	gene	ENSG00000286521	ENSG00000286521	0	chr11	12628214	12629066	Heritable	0.24855839842144	0.929920318916208	583	AA	852	0	TRUE	TRUE
chr11_126373016_126374028	gene	ENSG00000110080	ST3GAL4	0	chr11	126373016	126374028	Heritable	0.100639517464839	0.959389765526921	560	AA	1012	0	TRUE	TRUE
chr11_126414829_126416180	gene	ENSG00000110080	ST3GAL4	0	chr11	126414829	126416180	Heritable	0.12505039175418	0.96141652587646	591	AA	1351	0	TRUE	TRUE
chr11_126481660_126482373	gene	ENSG00000149571	KIRREL3	0	chr11	126481660	126482373	Heritable	0.153817115667333	0.952486734405783	554	AA	713	0	TRUE	TRUE
chrX_153968507_153969268	gene	ENSG00000235802	HCFC1-AS1	0	chrX	153968507	153969268	Non-heritable	0.070214556005099	0.721001964691915	281	AA	761	0	TRUE	TRUE
chr1_24755591_24756813	gene	ENSG00000169504	CLIC4	0	chr1	24755591	24756813	Non-heritable	0.0524528012714099	0.871596395750907	450	AA	1222	0	TRUE	TRUE
chr11_12675942_12676661	gene	ENSG00000187079	TEAD1	0	chr11	12675942	12676661	Heritable	0.11858126279617	0.955000506457269	565	AA	719	0	TRUE	TRUE
chr11_12680183_12680434	gene	ENSG00000187079	TEAD1	0	chr11	12680183	12680434	Heritable	0.134986012573259	0.958470795492464	552	AA	251	0	TRUE	TRUE
chr11_127363581_127364156	gene	ENSG00000307024	ENSG00000307024	0	chr11	127363581	127364156	Non-heritable	0.0873633764199156	0.906223745257528	372	AA	575	0	TRUE	TRUE
chr11_128450563_128451090	gene	ENSG00000296974	ENSG00000296974	0	chr11	128450563	128451090	Non-heritable	0.074675662272088	0.927117931362174	553	AA	527	0	TRUE	TRUE
chr11_12845906_12847093	gene	ENSG00000187079	TEAD1	0	chr11	12845906	12847093	Non-heritable	0.0965554962121975	0.941291218586536	503	AA	1187	0	TRUE	TRUE
chr11_12864488_12865120	gene	ENSG00000187079	TEAD1	0	chr11	12864488	12865120	Non-heritable	0.0992471055139746	0.943101303778702	506	AA	632	0	TRUE	TRUE
chr11_128777364_128777515	gene	ENSG00000151702	FLI1	0	chr11	128777364	128777515	Non-heritable	0.0876931730732267	0.939872961922525	506	AA	151	0	TRUE	TRUE
chr11_128790270_128790647	gene	ENSG00000151702	FLI1	0	chr11	128790270	128790647	Non-heritable	0.0847110075316868	0.93932192287462	504	AA	377	0	TRUE	TRUE
chr11_128901585_128902192	gene	ENSG00000120457	KCNJ5	0	chr11	128901585	128902192	Non-heritable	0.098756023686035	0.940880222427841	501	AA	607	0	TRUE	TRUE
chr11_12914022_12915015	gene	ENSG00000187079	TEAD1	0	chr11	12914022	12915015	Heritable	0.103689819113954	0.946476437221331	474	AA	993	0	TRUE	TRUE
chr1_247782427_247785470	gene	ENSG00000228336	OR9H1P	2902	chr1	247782427	247785470	Heritable	0.592260853738032	0.910189352991573	495	AA	3043	7.97349996402463	TRUE	TRUE
chr11_129277541_129278255	gene	ENSG00000293970	ENSG00000293970	0	chr11	129277541	129278255	Non-heritable	0.0911495626954423	0.936488221074242	511	AA	714	0	TRUE	TRUE
chr11_129291297_129292313	gene	ENSG00000308432	ENSG00000308432	0	chr11	129291297	129292313	Non-heritable	0.0887668965526624	0.942671394136252	512	AA	1016	0	TRUE	TRUE
chr11_129344447_129344777	gene	ENSG00000306048	ENSG00000306048	23761	chr11	129344447	129344777	Heritable	0.654354275862939	0.913339648794676	485	AA	330	10.0758429450182	FALSE	TRUE
chr11_12957616_12958319	gene	ENSG00000251381	LINC00958	3221	chr11	12957616	12958319	Heritable	0.693292765895587	0.91706350586329	464	AA	703	8.07775756373692	TRUE	TRUE
chr11_129618109_129618407	gene	ENSG00000281097	LINC01395	839	chr11	129618109	129618407	Heritable	0.108472530267157	0.943523384725071	463	AA	298	6.73340189183736	TRUE	TRUE
chr11_129853252_129853978	gene	ENSG00000289223	ENSG00000289223	0	chr11	129853252	129853978	Heritable	0.347077241093636	0.898413734780723	497	AA	726	0	TRUE	TRUE
chr11_1298969_1299373	gene	ENSG00000078902	TOLLIP	0	chr11	1298969	1299373	Non-heritable	0.052452627194524	0.829915761788716	402	AA	404	0	TRUE	TRUE
chr11_129922882_129923641	gene	ENSG00000170325	PRDM10	0	chr11	129922882	129923641	Heritable	0.120335652552557	0.940588783116433	505	AA	759	0	TRUE	TRUE
chr11_1299935_1300379	gene	ENSG00000078902	TOLLIP	0	chr11	1299935	1300379	Non-heritable	0.0847234381941046	0.856816510456459	419	AA	444	0	TRUE	TRUE
chr11_130071391_130072171	gene	ENSG00000084234	APLP2	0	chr11	130071391	130072171	Heritable	0.126214016817861	0.957207769446819	537	AA	780	0	TRUE	TRUE
chr1_24785579_24786103	gene	ENSG00000169504	CLIC4	0	chr1	24785579	24786103	Non-heritable	0.0593797354934415	0.845194313978982	445	AA	524	0	TRUE	TRUE
chr11_130139154_130139623	gene	ENSG00000084234	APLP2	0	chr11	130139154	130139623	Heritable	0.148311921972394	0.959341446541734	529	AA	469	0	TRUE	TRUE
chr11_130160524_130160693	gene	ENSG00000149418	ST14	0	chr11	130160524	130160693	Heritable	0.115275569204443	0.957564608489634	539	AA	169	0	TRUE	TRUE
chr11_130368965_130370333	gene	ENSG00000175773	ZBTB44-DT	0	chr11	130368965	130370333	Heritable	0.185950958251506	0.961229089784716	557	AA	1368	0	TRUE	TRUE
chr11_130418261_130418650	gene	ENSG00000134917	ADAMTS8	0	chr11	130418261	130418650	Heritable	0.175097606592799	0.960379101347343	545	AA	389	0	TRUE	TRUE
chr11_130862649_130863232	gene	ENSG00000254842	LINC02551	0	chr11	130862649	130863232	Heritable	0.355194093701436	0.947758191784215	679	AA	583	0	TRUE	TRUE
chr11_131653357_131653767	gene	ENSG00000224795	NTM-AS1	0	chr11	131653357	131653767	Non-heritable	0.0797309392766763	0.968095113273487	737	AA	410	0	TRUE	TRUE
chr11_131662321_131665579	gene	ENSG00000300914	ENSG00000300914	0	chr11	131662321	131665579	Non-heritable	0.0689515333434702	0.970323818837478	734	AA	3258	0	TRUE	TRUE
chr11_132071890_132072966	gene	ENSG00000182667	NTM	0	chr11	132071890	132072966	Heritable	0.138076248627501	0.933746225900869	575	AA	1076	0	TRUE	TRUE
chr11_13279270_13280249	gene	ENSG00000133794	BMAL1	0	chr11	13279270	13280249	Heritable	0.184557983674876	0.914440445114141	380	AA	979	0	TRUE	TRUE
chr11_133081943_133082361	gene	ENSG00000183715	OPCML	0	chr11	133081943	133082361	Non-heritable	0.0761222435747433	0.964111906565607	645	AA	418	0	TRUE	TRUE
chr1_247937024_247937201	gene	ENSG00000289367	ENSG00000289367	0	chr1	247937024	247937201	Heritable	0.285207039874816	0.885128804024404	407	AA	177	0	TRUE	TRUE
chr11_133468449_133470512	gene	ENSG00000183715	OPCML	0	chr11	133468449	133470512	Heritable	0.471865007520073	0.939631507856562	597	AA	2063	0	TRUE	TRUE
chr11_133787516_133788047	gene	ENSG00000299312	ENSG00000299312	0	chr11	133787516	133788047	Heritable	0.137795371558844	0.941429375723813	491	AA	531	0	TRUE	TRUE
chr11_133832887_133833291	gene	ENSG00000255258	LINC02743	8	chr11	133832887	133833291	Heritable	0.138312072414695	0.927525430850728	480	AA	404	2.19722457733622	TRUE	TRUE
chr11_133930790_133931076	gene	ENSG00000080854	IGSF9B	0	chr11	133930790	133931076	Heritable	0.417133894481829	0.923373794841221	504	AA	286	0	TRUE	TRUE
chr11_133934991_133935168	gene	ENSG00000080854	IGSF9B	0	chr11	133934991	133935168	Heritable	0.106114385440098	0.920124496116392	475	AA	177	0	TRUE	TRUE
chr11_134070274_134071245	gene	ENSG00000166086	JAM3	0	chr11	134070274	134071245	Non-heritable	0.0756760634403743	0.943824802977973	540	AA	971	0	TRUE	TRUE
chr11_134125669_134126096	gene	ENSG00000166086	JAM3	0	chr11	134125669	134126096	Heritable	0.106555765162848	0.962831618734889	545	AA	427	0	TRUE	TRUE
chr11_134287622_134287921	gene	ENSG00000166105	GLB1L3	0	chr11	134287622	134287921	Heritable	0.104422078422256	0.947552403613468	528	AA	299	0	TRUE	TRUE
chr1_247937369_247938282	gene	ENSG00000289367	ENSG00000289367	0	chr1	247937369	247938282	Heritable	0.312020646543003	0.885864539721195	423	AA	913	0	TRUE	TRUE
chr11_134851357_134852290	gene	ENSG00000251226	LINC02714	12099	chr11	134851357	134852290	Heritable	0.129767093004058	0.901151601822235	447	AA	933	9.40096073158483	FALSE	TRUE
chr11_13670035_13670181	gene	ENSG00000254791	FAR1-IT1	0	chr11	13670035	13670181	Non-heritable	0.08632858723921	0.854368642204295	327	AA	146	0	TRUE	TRUE
chr11_1383749_1383845	gene	ENSG00000293743	ENSG00000293743	760	chr11	1383749	1383845	Heritable	0.162320101932457	0.905624440054053	422	AA	96	6.63463335786169	TRUE	TRUE
chr11_14905910_14906091	gene	ENSG00000175868	CALCB	0	chr11	14905910	14906091	Heritable	0.280151533350888	0.832621881131446	230	AA	181	0	TRUE	TRUE
chr11_1541198_1541882	gene	ENSG00000184545	DUSP8	12168	chr11	1541198	1541882	Non-heritable	0.0934014596800519	0.851437460786228	415	AA	684	9.4066470133368	FALSE	TRUE
chr11_15651961_15652003	gene	ENSG00000254946	LINC02751	0	chr11	15651961	15652003	Heritable	0.128837458096163	0.900467170427199	325	AA	42	0	TRUE	TRUE
chr11_16603742_16604067	gene	ENSG00000110693	SOX6	0	chr11	16603742	16604067	Non-heritable	0.0513390784619607	0.824550629960578	228	AA	325	0	TRUE	TRUE
chr11_16814802_16815712	gene	ENSG00000166689	PLEKHA7	0	chr11	16814802	16815712	Non-heritable	0.0738278973539539	0.826214909336762	207	AA	910	0	TRUE	TRUE
chr11_17173792_17174960	gene	ENSG00000011405	PIK3C2A	0	chr11	17173792	17174960	Heritable	0.428082295052238	0.878250731675236	367	AA	1168	0	TRUE	TRUE
chr11_1744613_1745115	gene	ENSG00000250644	ENSG00000250644	0	chr11	1744613	1745115	Non-heritable	0.0648215137619447	0.873659216042742	449	AA	502	0	TRUE	TRUE
chr11_17718632_17718809	gene	ENSG00000129152	MYOD1	761	chr11	17718632	17718809	Non-heritable	0.0246115021664933	0.870509025977879	399	AA	177	6.63594655568665	TRUE	TRUE
chr11_18045609_18045781	gene	ENSG00000129167	TPH1	0	chr11	18045609	18045781	Heritable	0.174805916565025	0.871174245273125	354	AA	172	0	TRUE	TRUE
chr11_18105205_18105329	gene	ENSG00000166788	SAAL1	0	chr11	18105205	18105329	Non-heritable	0.0285912423981977	0.783427227989939	324	AA	124	0	TRUE	TRUE
chr11_18121432_18122351	gene	ENSG00000179826	MRGPRX3	0	chr11	18121432	18122351	Heritable	0.132020463481673	0.854909310293293	323	AA	919	0	TRUE	TRUE
chr11_1827712_1827822	gene	ENSG00000295045	ENSG00000295045	423	chr11	1827712	1827822	Heritable	0.117306581867424	0.938394842629225	482	AA	110	6.04973345523196	TRUE	TRUE
chr11_18411819_18412807	gene	ENSG00000166796	LDHC	0	chr11	18411819	18412807	Heritable	0.286564444494046	0.87194774234615	354	AA	988	0	TRUE	TRUE
chr11_18455733_18456208	gene	ENSG00000166800	LDHAL6A	0	chr11	18455733	18456208	Heritable	0.13876369354695	0.881330174827889	356	AA	475	0	TRUE	TRUE
chr11_1864008_1864227	gene	ENSG00000249086	ENSG00000249086	0	chr11	1864008	1864227	Heritable	0.122766465048584	0.942811925849119	469	AA	219	0	TRUE	TRUE
chr11_1908253_1908869	gene	ENSG00000229671	LINC01150	0	chr11	1908253	1908869	Heritable	0.129223078841924	0.941391547267752	496	AA	616	0	TRUE	TRUE
chr11_19187591_19188665	gene	ENSG00000129170	CSRP3	0	chr11	19187591	19188665	Heritable	0.135409355552817	0.93181736770707	500	AA	1074	0	TRUE	TRUE
chr11_19349224_19349579	gene	ENSG00000166833	NAV2	1144	chr11	19349224	19349579	Heritable	0.139648120012481	0.943580248337171	517	AA	355	7.04315991598834	TRUE	TRUE
chr11_19381492_19381980	gene	ENSG00000255270	NAV2-IT1	0	chr11	19381492	19381980	Non-heritable	0.0881850569295698	0.937666867401914	515	AA	488	0	TRUE	TRUE
chr11_19474523_19475388	gene	ENSG00000166833	NAV2	0	chr11	19474523	19475388	Non-heritable	0.066184835971889	0.938341809914985	566	AA	865	0	TRUE	TRUE
chr11_1948590_1949610	gene	ENSG00000214026	MRPL23	0	chr11	1948590	1949610	Heritable	0.13359887043362	0.936510638222713	531	AA	1020	0	TRUE	TRUE
chr11_1953177_1954789	gene	ENSG00000214026	MRPL23	0	chr11	1953177	1954789	Non-heritable	0.0718675919259751	0.931393386325039	525	AA	1612	0	TRUE	TRUE
chr11_19563644_19564549	gene	ENSG00000166833	NAV2	0	chr11	19563644	19564549	Heritable	0.104062471309711	0.95676758496436	598	AA	905	0	TRUE	TRUE
chr11_1959940_1960146	gene	ENSG00000214026	MRPL23	0	chr11	1959940	1960146	Non-heritable	0.0612460824357869	0.869162116389852	530	AA	206	0	TRUE	TRUE
chr11_19714844_19715366	gene	ENSG00000166833	NAV2	0	chr11	19714844	19715366	Non-heritable	0.0871758860678387	0.947951414372608	691	AA	522	0	TRUE	TRUE
chr11_2019002_2019244	gene	ENSG00000130600	H19	14449	chr11	2019002	2019244	Heritable	0.155730065328855	0.924166619333592	571	AA	242	9.57844969354058	FALSE	TRUE
chr11_20309895_20310602	gene	ENSG00000309220	ENSG00000309220	33511	chr11	20309895	20310602	Heritable	0.11826001888838	0.961410017674546	612	AA	707	10.4196588626269	FALSE	TRUE
chr11_20343717_20346086	gene	ENSG00000109854	HTATIP2	17598	chr11	20343717	20346086	Heritable	0.527889012490798	0.947055498145496	620	AA	2369	9.77559736123021	FALSE	TRUE
chr11_20609089_20609728	gene	ENSG00000165970	SLC6A5	0	chr11	20609089	20609728	Heritable	0.113161744515535	0.959158974567637	543	AA	639	0	TRUE	TRUE
chr11_2211135_2211516	gene	ENSG00000295409	ENSG00000295409	28044	chr11	2211135	2211516	Heritable	0.15143208732489	0.954855703493014	585	AA	381	10.2415656419424	FALSE	TRUE
chr11_22339743_22340227	gene	ENSG00000091664	SLC17A6	0	chr11	22339743	22340227	Non-heritable	0.0871617592693513	0.892829164303293	340	AA	484	0	TRUE	TRUE
chr11_22342819_22343695	gene	ENSG00000091664	SLC17A6	0	chr11	22342819	22343695	Heritable	0.105717546668903	0.888036351431753	358	AA	876	0	TRUE	TRUE
chr11_22343877_22344430	gene	ENSG00000091664	SLC17A6	0	chr11	22343877	22344430	Heritable	0.119416301944839	0.880070723955318	348	AA	553	0	TRUE	TRUE
chr11_22667493_22667873	gene	ENSG00000148935	GAS2	0	chr11	22667493	22667873	Heritable	0.124441801807052	0.915364444349571	356	AA	380	0	TRUE	TRUE
chr11_23083934_23084997	gene	ENSG00000255418	LINC02718	69589	chr11	23083934	23084997	Heritable	0.102649460066633	0.866713583503461	340	AA	1063	11.1503761578389	FALSE	TRUE
chr11_2314986_2315383	gene	ENSG00000064201	TSPAN32	0	chr11	2314986	2315383	Non-heritable	0.0804903231225817	0.962496963578962	633	AA	397	0	TRUE	TRUE
chr11_23477253_23478101	gene	ENSG00000254465	THAP12P4	0	chr11	23477253	23478101	Heritable	0.679984020071681	0.899365067478039	370	AA	848	0	TRUE	TRUE
chr11_24155414_24156167	gene	ENSG00000308482	ENSG00000308482	0	chr11	24155414	24156167	Heritable	0.127550765989917	0.927798503675102	424	AA	753	0	TRUE	TRUE
chr11_2420096_2420232	gene	ENSG00000070985	TRPM5	0	chr11	2420096	2420232	Non-heritable	0.0944493626146033	0.973186786501277	685	AA	136	0	TRUE	TRUE
chr11_2452055_2452434	gene	ENSG00000053918	KCNQ1	0	chr11	2452055	2452434	Heritable	0.126746322116155	0.966833882615308	653	AA	379	0	TRUE	TRUE
chr11_2549832_2550295	gene	ENSG00000053918	KCNQ1	0	chr11	2549832	2550295	Non-heritable	0.0477335630305819	0.95826683200922	693	AA	463	0	TRUE	TRUE
chr11_2561997_2562588	gene	ENSG00000053918	KCNQ1	0	chr11	2561997	2562588	Non-heritable	0.0364395493570785	0.958215708124648	683	AA	591	0	TRUE	TRUE
chr11_2575149_2575563	gene	ENSG00000053918	KCNQ1	0	chr11	2575149	2575563	Non-heritable	0.0860254569965607	0.954928650392773	707	AA	414	0	TRUE	TRUE
chr11_2590919_2591456	gene	ENSG00000296223	ENSG00000296223	0	chr11	2590919	2591456	Heritable	0.144444166148615	0.952521366770093	695	AA	537	0	TRUE	TRUE
chr11_26048112_26049020	gene	ENSG00000255086	ENSG00000255086	513	chr11	26048112	26049020	Heritable	0.421181016864843	0.872856876844112	310	AA	908	6.24222326545517	TRUE	TRUE
chr11_26084025_26084972	gene	ENSG00000255086	ENSG00000255086	36426	chr11	26084025	26084972	Heritable	0.445819585377445	0.889408623907612	337	AA	947	10.5030655368999	FALSE	TRUE
chr11_26283819_26286788	gene	ENSG00000254819	ANO3-AS1	0	chr11	26283819	26286788	Heritable	0.298726319045969	0.85978681879022	329	AA	2969	0	TRUE	TRUE
chr11_26545956_26546886	gene	ENSG00000134343	ANO3	0	chr11	26545956	26546886	Heritable	0.737052275883944	0.862448878756668	291	AA	930	0	TRUE	TRUE
chr11_2675359_2676297	gene	ENSG00000269821	KCNQ1OT1	0	chr11	2675359	2676297	Non-heritable	0.0561632918013547	0.961202133730405	697	AA	938	0	TRUE	TRUE
chr11_26994983_26995762	gene	ENSG00000176971	FIBIN	0	chr11	26994983	26995762	Heritable	0.19525962872798	0.89714393978389	318	AA	779	0	TRUE	TRUE
chr11_2702708_2703192	gene	ENSG00000053918	KCNQ1	0	chr11	2702708	2703192	Non-heritable	0.0394725028523961	0.962991233558082	738	AA	484	0	TRUE	TRUE
chr11_2728651_2729297	gene	ENSG00000053918	KCNQ1	0	chr11	2728651	2729297	Non-heritable	0.0560007183350959	0.966076958425667	750	AA	646	0	TRUE	TRUE
chr11_2732443_2733143	gene	ENSG00000053918	KCNQ1	0	chr11	2732443	2733143	Non-heritable	0.0887525597020175	0.966745082513336	762	AA	700	0	TRUE	TRUE
chrX_154019133_154020483	gene	ENSG00000284286	MIR718	0	chrX	154019133	154020483	Non-heritable	0.0387179524406338	0.774391211645641	255	AA	1350	0	TRUE	TRUE
chr11_27471131_27471354	gene	ENSG00000254862	LGR4-AS1	0	chr11	27471131	27471354	Heritable	0.120036176961974	0.850210205446682	266	AA	223	0	TRUE	TRUE
chr11_27473146_27473516	gene	ENSG00000254862	LGR4-AS1	0	chr11	27473146	27473516	Non-heritable	0.0632696856770201	0.765171647451584	267	AA	370	0	TRUE	TRUE
chr11_28110578_28111292	gene	ENSG00000169519	METTL15	0	chr11	28110578	28111292	Heritable	0.122026195287287	0.71374907973535	157	AA	714	0	TRUE	TRUE
chr11_2862084_2862203	gene	ENSG00000229414	KCNQ1-AS1	0	chr11	2862084	2862203	Non-heritable	0.0901966802122064	0.957636631898033	715	AA	119	0	TRUE	TRUE
chr11_2867933_2868346	gene	ENSG00000229414	KCNQ1-AS1	0	chr11	2867933	2868346	Heritable	0.108220939124264	0.965513635964195	719	AA	413	0	TRUE	TRUE
chr11_2888923_2889077	gene	ENSG00000254827	SLC22A18AS	0	chr11	2888923	2889077	Heritable	0.108435681612747	0.967501097748715	715	AA	154	0	TRUE	TRUE
chr11_2944935_2945629	gene	ENSG00000205531	NAP1L4	0	chr11	2944935	2945629	Non-heritable	0.0957456496638694	0.964442694242612	674	AA	694	0	TRUE	TRUE
chr11_30635503_30636050	gene	ENSG00000309197	ENSG00000309197	0	chr11	30635503	30636050	Non-heritable	0.0532871157254623	0.721334103345055	230	AA	547	0	TRUE	TRUE
chr11_3124661_3124943	gene	ENSG00000021762	OSBPL5	0	chr11	3124661	3124943	Non-heritable	0.0862913570488648	0.949049576726319	618	AA	282	0	TRUE	TRUE
chr11_31797832_31798995	gene	ENSG00000007372	PAX6	0	chr11	31797832	31798995	Heritable	0.187415981372292	0.901703669674277	301	AA	1163	0	TRUE	TRUE
chr11_31803961_31804550	gene	ENSG00000007372	PAX6	0	chr11	31803961	31804550	Heritable	0.116600495227236	0.893170141239738	299	AA	589	0	TRUE	TRUE
chr11_31814771_31814971	gene	ENSG00000285283	ENSG00000285283	0	chr11	31814771	31814971	Heritable	0.155517498335948	0.874410337638393	300	AA	200	0	TRUE	TRUE
chr11_31968885_31969429	gene	ENSG00000285283	ENSG00000285283	0	chr11	31968885	31969429	Heritable	0.118654237437597	0.880543434589964	341	AA	544	0	TRUE	TRUE
chr11_32172772_32173669	gene	ENSG00000227160	THEM7P	0	chr11	32172772	32173669	Heritable	0.20053664610404	0.882703697219396	387	AA	897	0	TRUE	TRUE
chr11_32462414_32462533	gene	ENSG00000183242	WT1-AS	0	chr11	32462414	32462533	Heritable	0.117856624612761	0.875756226994562	326	AA	119	0	TRUE	TRUE
chr11_32791473_32791921	gene	ENSG00000186714	CCDC73	0	chr11	32791473	32791921	Heritable	0.21734964129872	0.825621986740508	227	AA	448	0	TRUE	TRUE
chr11_33016690_33017750	gene	ENSG00000121690	DEPDC7	0	chr11	33016690	33017750	Non-heritable	0.0999920327437658	0.830369240967781	221	AA	1060	0	TRUE	TRUE
chr11_33377200_33377915	gene	ENSG00000110427	KIAA1549L	0	chr11	33377200	33377915	Heritable	0.100924970740257	0.887065286443624	309	AA	715	0	TRUE	TRUE
chr11_33734484_33734804	gene	ENSG00000085063	CD59	0	chr11	33734484	33734804	Non-heritable	0.0755576294633994	0.833865716731055	436	AA	320	0	TRUE	TRUE
chr11_33857987_33858532	gene	ENSG00000135363	LMO2	43	chr11	33857987	33858532	Non-heritable	0.0800950252071972	0.938119057822513	505	AA	545	3.78418963391826	TRUE	TRUE
chr11_34174989_34175166	gene	ENSG00000166016	ABTB2	0	chr11	34174989	34175166	Non-heritable	0.0949304751960445	0.943391089918423	525	AA	177	0	TRUE	TRUE
chr11_3421510_3421849	gene	ENSG00000287312	ENSG00000287312	0	chr11	3421510	3421849	Heritable	0.102812516847646	0.945941549532105	562	AA	339	0	TRUE	TRUE
chr11_34266635_34267446	gene	ENSG00000166016	ABTB2	0	chr11	34266635	34267446	Non-heritable	0.0409105274107931	0.852668425564856	533	AA	811	0	TRUE	TRUE
chr11_3443308_3444318	gene	ENSG00000284605	ENPP7P15	0	chr11	3443308	3444318	Non-heritable	0.0463628186226277	0.919454352372565	566	AA	1010	0	TRUE	TRUE
chr11_34654980_34656285	gene	ENSG00000309708	ENSG00000309708	0	chr11	34654980	34656285	Heritable	0.192484747053576	0.926918277934295	447	AA	1305	0	TRUE	TRUE
chr11_3497827_3498343	gene	ENSG00000284605	ENPP7P15	0	chr11	3497827	3498343	Heritable	0.143856243272811	0.944536906385631	559	AA	516	0	TRUE	TRUE
chr11_35473523_35474436	gene	ENSG00000149090	PAMR1	0	chr11	35473523	35474436	Heritable	0.658258191214994	0.91822556856669	475	AA	913	0	TRUE	TRUE
chr11_35605448_35605857	gene	ENSG00000179431	FJX1	12602	chr11	35605448	35605857	Non-heritable	0.0928571015899564	0.940426870073829	546	AA	409	9.44169015983749	FALSE	TRUE
chr11_35682478_35683898	gene	ENSG00000166326	TRIM44	0	chr11	35682478	35683898	Non-heritable	0.0806197257264063	0.940045409342206	562	AA	1420	0	TRUE	TRUE
chr11_35952982_35953655	gene	ENSG00000179241	LDLRAD3	0	chr11	35952982	35953655	Heritable	0.126088510779222	0.947108790359896	593	AA	673	0	TRUE	TRUE
chr11_36296150_36297333	gene	ENSG00000135362	PRR5L	0	chr11	36296150	36297333	Non-heritable	0.0839579855950403	0.956440454351855	526	AA	1183	0	TRUE	TRUE
chr11_36398446_36399138	gene	ENSG00000135362	PRR5L	0	chr11	36398446	36399138	Heritable	0.124364366765886	0.947683914176611	524	AA	692	0	TRUE	TRUE
chr11_36541150_36541762	gene	ENSG00000166349	RAG1	0	chr11	36541150	36541762	Heritable	0.128169609786895	0.942822453790357	480	AA	612	0	TRUE	TRUE
chr11_36562931_36563436	gene	ENSG00000166349	RAG1	0	chr11	36562931	36563436	Heritable	0.118568897436307	0.94158899626919	474	AA	505	0	TRUE	TRUE
chr11_36729293_36731513	gene	ENSG00000306379	ENSG00000306379	0	chr11	36729293	36731513	Heritable	0.758023085456894	0.923423286020745	413	AA	2220	0	TRUE	TRUE
chr11_37269986_37272541	gene	ENSG00000309753	ENSG00000309753	181765	chr11	37269986	37272541	Heritable	0.590628671680116	0.881674770545736	309	AA	2555	12.1104754245335	FALSE	FALSE
chr11_37597049_37597321	gene	ENSG00000251838	ENSG00000251838	104803	chr11	37597049	37597321	Heritable	0.623345393294522	0.862050503569297	255	AA	272	11.5598472180796	FALSE	FALSE
chr11_3826444_3827496	gene	ENSG00000177105	RHOG	0	chr11	3826444	3827496	Non-heritable	0.0516788690794813	0.90020576271986	428	AA	1052	0	TRUE	TRUE
chr11_39372419_39373586	gene	ENSG00000296018	ENSG00000296018	0	chr11	39372419	39373586	Heritable	0.686661755335087	0.871023253781368	217	AA	1167	0	TRUE	TRUE
chr11_40290704_40292044	gene	ENSG00000148948	LRRC4C	0	chr11	40290704	40292044	Non-heritable	0.0845411718345543	0.862899665249008	350	AA	1340	0	TRUE	TRUE
chr1_25142731_25143865	gene	ENSG00000307250	ENSG00000307250	0	chr1	25142731	25143865	Heritable	0.115570600595054	0.894324184267908	373	AA	1134	0	TRUE	TRUE
chr11_40734487_40736716	gene	ENSG00000148948	LRRC4C	0	chr11	40734487	40736716	Heritable	0.164751166897608	0.876887232178192	304	AA	2229	0	TRUE	TRUE
chr11_41800919_41803026	gene	ENSG00000255171	LINC01499	0	chr11	41800919	41803026	Heritable	0.309147279009937	0.847882676390827	257	AA	2107	0	TRUE	TRUE
chr11_43679799_43680114	gene	ENSG00000283341	ENSG00000283341	0	chr11	43679799	43680114	Non-heritable	0.0791142780383473	0.802212626832974	302	AA	315	0	TRUE	TRUE
chr11_44094367_44094688	gene	ENSG00000151348	EXT2	959	chr11	44094367	44094688	Non-heritable	0.0771321754075739	0.850501821748156	429	AA	321	6.86693328446188	TRUE	TRUE
chr11_44397999_44398930	gene	ENSG00000308049	ENSG00000308049	0	chr11	44397999	44398930	Non-heritable	0.0535102513688194	0.945075304652346	598	AA	931	0	TRUE	TRUE
chr11_44593258_44593627	gene	ENSG00000085117	CD82	0	chr11	44593258	44593627	Non-heritable	0.07461707808104	0.930420146118078	609	AA	369	0	TRUE	TRUE
chr11_44911188_44911411	gene	ENSG00000175274	TP53I11	0	chr11	44911188	44911411	Non-heritable	0.0677158107593509	0.952548238440117	562	AA	223	0	TRUE	TRUE
chr11_45354673_45355201	gene	ENSG00000255267	LINC02687	0	chr11	45354673	45355201	Non-heritable	0.0594645741922777	0.86886939453645	427	AA	528	0	TRUE	TRUE
chr11_45400303_45400889	gene	ENSG00000255041	ENSG00000255041	0	chr11	45400303	45400889	Heritable	0.126350081311366	0.90426448314105	379	AA	586	0	TRUE	TRUE
