task_id	chrom	start	end	race	num_snps	boosting_iterations_performed	h2_unscaled	r_squared_cv	region
2943	5	127892904	127893510	EA	116	18	0.169014134160663	0.828298034626774	Hippocampus
2944	5	127941592	127941892	EA	124	11	0.301750851353777	0.847982683977455	Hippocampus
2945	5	128081593	128082232	EA	121	11	0.0963577131534604	0.831917690052818	Hippocampus
2946	5	129233787	129236551	EA	130	12	0.451865050891594	0.869834359059499	Hippocampus
2947	5	132010762	132010879	EA	81	21	0.387592726089108	0.717957983810823	Hippocampus
2948	5	132258059	132258345	EA	113	15	0.149585859254551	0.725666253697492	Hippocampus
2949	5	132272798	132272929	EA	106	13	0.223572019915414	0.769746617565292	Hippocampus
295	1	149740497	149740553	EA	33	11	0.310467107211514	0.707159540736853	Hippocampus
2950	5	132273166	132273443	EA	115	11	0.0954165720570561	0.752810583634044	Hippocampus
2951	5	132310411	132310915	EA	125	16	0.0784025315921059	0.810144741046783	Hippocampus
2952	5	132370531	132370742	EA	142	11	0.0853542856393549	0.805026399442395	Hippocampus
2953	5	132738224	132738702	EA	186	16	0.129829906197433	0.889571291246706	Hippocampus
2954	5	132778168	132779005	EA	183	13	0.11644221471588	0.891021923086642	Hippocampus
2955	5	132820906	132821958	EA	196	11	0.126106094438848	0.879764730494503	Hippocampus
2956	5	1330270	1330797	EA	371	18	0.125690727840976	0.968074394334417	Hippocampus
2957	5	133583306	133583450	EA	237	13	0.32392521864515	0.929499459341123	Hippocampus
2958	5	133969204	133970106	EA	242	20	0.184001204762008	0.902099422490074	Hippocampus
2959	5	134059249	134059553	EA	237	16	0.213281054681932	0.90748960161646	Hippocampus
296	1	1499032	1499521	EA	134	16	0.208168989292674	0.849583495475911	Hippocampus
2960	5	134875544	134875772	EA	200	11	0.0930603709958197	0.868294485531367	Hippocampus
2961	5	135544249	135544997	EA	203	21	0.130822237855268	0.91816397991636	Hippocampus
2962	5	135780589	135783460	EA	206	16	0.145096286687646	0.907816247488843	Hippocampus
2963	5	136079234	136082619	EA	199	11	0.12288297074225	0.906817694168666	Hippocampus
2964	5	136191117	136191522	EA	206	15	0.24206024940279	0.929200991922364	Hippocampus
2965	5	137496891	137497755	EA	132	15	0.198803189580492	0.850573833624054	Hippocampus
2966	5	137563721	137564361	EA	129	11	0.334417097391939	0.859074103512889	Hippocampus
2967	5	138133161	138133533	EA	122	11	0.151134288990208	0.816312638761074	Hippocampus
2968	5	138455178	138455769	EA	121	13	0.0674075863253268	0.786146938338959	Hippocampus
2969	5	138576178	138576295	EA	115	11	0.141487783522125	0.76181265205229	Hippocampus
297	1	149946358	149946984	EA	37	13	0.122041888262003	0.570335149848279	Hippocampus
2970	5	138928528	138929371	EA	127	14	0.16172490378177	0.809782657505174	Hippocampus
2971	5	139223667	139224122	EA	149	24	0.138653407295821	0.703297718982271	Hippocampus
2972	5	139531347	139531525	EA	131	11	0.096059978011089	0.809946555689797	Hippocampus
2973	5	139647303	139647439	EA	127	12	0.0549700209270567	0.698519651670263	Hippocampus
2974	5	139676638	139677197	EA	122	11	0.0961172864188454	0.746066804560082	Hippocampus
2975	5	139681866	139682442	EA	117	12	0.105912804250526	0.808620021756634	Hippocampus
2976	5	139709710	139710518	EA	118	11	0.0955067715033854	0.714805225643192	Hippocampus
2977	5	139733998	139735157	EA	125	11	0.177760080891921	0.778104819637076	Hippocampus
2978	5	139765133	139765318	EA	125	15	0.297965290630022	0.823076467366239	Hippocampus
2979	5	139788680	139789062	EA	122	22	0.314927621589167	0.810603959248593	Hippocampus
298	1	150151257	150151544	EA	52	24	0.158523663158708	0.449856953305997	Hippocampus
2980	5	13988023	13988228	EA	209	11	0.158428356980108	0.944122578815553	Hippocampus
2981	5	140040585	140041294	EA	128	11	0.118564410079041	0.833984946250008	Hippocampus
2982	5	140106927	140107015	EA	123	23	0.300086274036876	0.843115095042726	Hippocampus
2983	5	140710437	140710819	EA	141	27	0.249966137560529	0.835169174904131	Hippocampus
2984	5	140726704	140727021	EA	141	19	0.0886164771960332	0.784577232140521	Hippocampus
2985	5	141339650	141341419	EA	173	13	0.112538967122493	0.902228684292494	Hippocampus
2986	5	14145683	14146218	EA	221	12	0.222894816367147	0.930880182573049	Hippocampus
2987	5	141492220	141492453	EA	187	30	0.272600039049089	0.881848462224323	Hippocampus
2988	5	141495094	141495810	EA	200	11	0.172378496517058	0.926891249673166	Hippocampus
2989	5	141508196	141509573	EA	207	14	0.226973907702233	0.920891938741475	Hippocampus
299	1	150215294	150215676	EA	57	15	0.103722309500288	0.558403441787741	Hippocampus
2990	5	141514389	141514814	EA	207	16	0.113515869084344	0.926544121442652	Hippocampus
2991	5	14154226	14154730	EA	220	14	0.0724760746641693	0.936362390173383	Hippocampus
2992	5	141557735	141557864	EA	200	19	0.304598438697387	0.850246898106752	Hippocampus
2993	5	141616803	141617889	EA	202	19	0.213976704005038	0.918063345360933	Hippocampus
2994	5	141682536	141682677	EA	215	11	0.138311870959854	0.911626128935908	Hippocampus
2995	5	141753666	141754020	EA	220	22	0.223624945317857	0.918008862706625	Hippocampus
2996	5	141833495	141834119	EA	217	15	0.586484651616759	0.892356862817103	Hippocampus
2997	5	142023908	142024288	EA	238	11	0.23413704353963	0.917553439794328	Hippocampus
2998	5	142409081	142409449	EA	248	11	0.165276367743653	0.945293864883934	Hippocampus
2999	5	143094136	143094484	EA	211	16	0.176142301017643	0.903443019056121	Hippocampus
3	X	102651175	102651958	EA	51	11	0.0138680270851714	0.382232109066339	Hippocampus
30	X	131746864	131747144	EA	75	11	0.256508078516788	0.626234418603559	Hippocampus
300	1	150321120	150321231	EA	57	11	0.242043964499652	0.640319571879412	Hippocampus
3000	5	14327958	14328702	EA	226	15	0.267356021770978	0.927801923821725	Hippocampus
3001	5	144203486	144204596	EA	138	11	0.131125263822262	0.839331476607826	Hippocampus
3002	5	144206390	144207195	EA	140	11	0.318191332179786	0.807162048199715	Hippocampus
3003	5	144511071	144511546	EA	140	11	0.148555771350759	0.872013366071508	Hippocampus
3004	5	145835962	145836135	EA	145	11	0.127957772542546	0.831564331899995	Hippocampus
3005	5	145937156	145937713	EA	145	11	0.168146794894365	0.879007794186408	Hippocampus
3006	5	146334970	146335964	EA	166	17	0.208998039378359	0.885561115475952	Hippocampus
3007	5	147081545	147084921	EA	174	11	0.225261721011562	0.894414194934565	Hippocampus
3008	5	147451646	147452244	EA	166	11	0.174874412547658	0.886254661274688	Hippocampus
3009	5	147553871	147554810	EA	171	19	0.167249768541357	0.904729177999904	Hippocampus
301	1	150365560	150365738	EA	62	11	0.184014600743804	0.709018174420725	Hippocampus
3010	5	148164427	148165878	EA	198	22	0.453152761199226	0.893936988297696	Hippocampus
3011	5	148175925	148177405	EA	201	19	0.45402766610386	0.882241115722514	Hippocampus
3012	5	148319042	148321513	EA	187	11	0.287973519360338	0.908318732408959	Hippocampus
3013	5	149141162	149141313	EA	225	11	0.192104081064415	0.927073879000948	Hippocampus
3014	5	149142293	149142639	EA	225	18	0.197709035576829	0.928242034856581	Hippocampus
3015	5	149175188	149175968	EA	237	14	0.20644656225337	0.921851251314627	Hippocampus
3016	5	149228811	149229525	EA	234	13	0.221388524389632	0.931850296183421	Hippocampus
3017	5	149289032	149289468	EA	246	16	0.111567575534554	0.940370052495756	Hippocampus
3018	5	149359013	149359587	EA	261	11	0.145847216195028	0.948086850435067	Hippocampus
3019	5	150154266	150154515	EA	263	13	0.133406450202031	0.946775043036925	Hippocampus
302	1	150485809	150486676	EA	70	13	0.11775801642988	0.659967473619944	Hippocampus
3020	5	150458482	150458587	EA	230	13	0.178652430953884	0.955974456000924	Hippocampus
3021	5	150459283	150459507	EA	238	11	0.1380990447297	0.947733970543849	Hippocampus
3022	5	150594054	150594201	EA	246	13	0.191959599969712	0.942134825405849	Hippocampus
3023	5	150801059	150802992	EA	258	11	0.119540167551646	0.95065706060387	Hippocampus
3024	5	150831930	150837162	EA	245	12	0.109622836897599	0.917742229483655	Hippocampus
3025	5	150838567	150841283	EA	257	11	0.163092942351351	0.943081282327842	Hippocampus
3026	5	150842405	150842577	EA	249	13	0.157695346191927	0.94450290061751	Hippocampus
3027	5	150945314	150946020	EA	237	12	0.13278328444185	0.932148557491326	Hippocampus
3028	5	150947152	150947780	EA	226	11	0.126117176344107	0.926214367476397	Hippocampus
3029	5	151238934	151240214	EA	216	11	0.800232155590977	0.90788422528175	Hippocampus
303	1	150541236	150541613	EA	72	13	0.359805709349956	0.683183054310574	Hippocampus
3030	5	151308340	151309296	EA	207	11	0.185915731019973	0.886407610030101	Hippocampus
3031	5	151449021	151449596	EA	199	13	0.225607959808925	0.939321453271409	Hippocampus
3032	5	151652082	151652389	EA	179	22	0.190130822117013	0.861874936193335	Hippocampus
3033	5	151739207	151739684	EA	184	15	0.109272728400674	0.874217758773941	Hippocampus
3034	5	152460891	152463045	EA	144	12	0.558144963102652	0.861413687287313	Hippocampus
3035	5	152813546	152813957	EA	137	11	0.103008142199838	0.858077683774404	Hippocampus
3036	5	154192263	154193600	EA	216	21	0.0703677107119924	0.88072579328358	Hippocampus
3037	5	154610084	154610273	EA	208	11	0.174453348873802	0.871344251693236	Hippocampus
3038	5	154646913	154647006	EA	201	11	0.198577518517233	0.922017006540949	Hippocampus
3039	5	154649793	154650349	EA	192	13	0.176774649597244	0.894543854110631	Hippocampus
304	1	150594128	150594488	EA	80	15	0.175451956909555	0.728692675702013	Hippocampus
3040	5	154682316	154682368	EA	184	11	0.125823193568246	0.902091598858535	Hippocampus
3041	5	154947819	154948514	EA	206	11	0.138441593532054	0.902749622853233	Hippocampus
3042	5	1551429	1552327	EA	380	11	0.0677085381251601	0.964749062038245	Hippocampus
3043	5	155275259	155275488	EA	227	11	0.200600259048807	0.917640550958964	Hippocampus
3044	5	155575505	155577612	EA	196	13	0.27029155486785	0.879427209091548	Hippocampus
3045	5	156849824	156850512	EA	182	19	0.132141146297517	0.844968726315055	Hippocampus
3046	5	157143579	157143812	EA	163	15	0.109986187694954	0.814372283514548	Hippocampus
3047	5	157370858	157371300	EA	164	11	0.222928746620183	0.904148207341659	Hippocampus
3048	5	157456154	157456545	EA	171	16	0.219102894928451	0.903601741911654	Hippocampus
3049	5	157690498	157690740	EA	185	15	0.0941035166410008	0.891512073767217	Hippocampus
305	1	150823589	150824092	EA	94	11	0.286398656722629	0.624007081236945	Hippocampus
3050	5	157948853	157949081	EA	174	11	0.246601382531046	0.903193050652981	Hippocampus
3051	5	159052304	159053074	EA	210	12	0.0563584335989823	0.807656432926031	Hippocampus
3052	5	159206132	159206281	EA	203	12	0.12139621354377	0.918009988768217	Hippocampus
3053	5	1593906	1594981	EA	387	12	0.118770601726354	0.970401508793981	Hippocampus
3054	5	159799709	159800006	EA	244	11	0.126149192621024	0.924130158672677	Hippocampus
3055	5	159917962	159918982	EA	244	11	0.133717127296613	0.931377736276729	Hippocampus
3056	5	160268810	160269311	EA	243	14	0.179143858348955	0.924048015711586	Hippocampus
3057	5	160436316	160437129	EA	240	11	0.124054184633851	0.93579788706998	Hippocampus
3058	5	1634475	1634868	EA	396	11	0.0995417619355972	0.961457874090157	Hippocampus
3059	5	163456989	163457292	EA	210	20	0.0628214510307547	0.917771478829002	Hippocampus
306	1	150925663	150925810	EA	104	16	0.305912271298225	0.773020444330703	Hippocampus
3060	5	163988495	163989687	EA	204	14	0.267615291935018	0.897208643356235	Hippocampus
3061	5	1641253	1641421	EA	391	16	0.117934155225423	0.964898254919556	Hippocampus
3062	5	165521863	165522645	EA	213	11	0.133147487430973	0.927209112972164	Hippocampus
3063	5	16557784	16558947	EA	267	15	0.119764599990718	0.947964901808117	Hippocampus
3064	5	165996060	165996778	EA	257	15	0.181874540802605	0.936283218605154	Hippocampus
3065	5	16654734	16656698	EA	269	21	0.491480388006134	0.961372176221158	Hippocampus
3066	5	16699435	16699705	EA	270	12	0.0924243488620016	0.926777466930069	Hippocampus
3067	5	167235301	167236651	EA	243	12	0.496134991223378	0.928822332810967	Hippocampus
3068	5	167723369	167724562	EA	249	18	0.194890243549858	0.947869803425971	Hippocampus
3069	5	168006002	168006779	EA	260	16	0.138318983277097	0.944472496623177	Hippocampus
307	1	151014909	151015760	EA	98	14	0.107255401706264	0.542156926479221	Hippocampus
3070	5	168039243	168039611	EA	265	13	0.162751993828384	0.958516524955249	Hippocampus
3071	5	168251468	168252254	EA	303	16	0.0702840182213938	0.951466010165623	Hippocampus
3072	5	168263124	168263324	EA	297	11	0.161052997393966	0.939307965203362	Hippocampus
3073	5	16826518	16826789	EA	272	14	0.097152455580565	0.954294066578858	Hippocampus
3074	5	168357386	168357968	EA	307	16	0.164978862052879	0.969304077206704	Hippocampus
3075	5	168485626	168486064	EA	288	17	0.423765477879344	0.911213572561949	Hippocampus
3076	5	168844187	168844769	EA	278	12	0.134709067082026	0.969851274259366	Hippocampus
3077	5	168869829	168870146	EA	283	15	0.132052041851864	0.96427370944015	Hippocampus
3078	5	169584728	169584979	EA	357	13	0.125000481330925	0.964159483824154	Hippocampus
3079	5	17004839	17005266	EA	279	11	0.154134478275234	0.959054973404551	Hippocampus
308	1	151318487	151318802	EA	116	17	0.167759388039622		Hippocampus
3080	5	170104559	170105216	EA	310	13	0.138898939019528	0.96492679793204	Hippocampus
3081	5	17096767	17097319	EA	273	11	0.123090983769216	0.961464226089733	Hippocampus
3082	5	1709851	1710156	EA	404	11	0.139650499969317	0.971536558701264	Hippocampus
3083	5	172354954	172355354	EA	323	16	0.125664714470945	0.945299527367696	Hippocampus
3084	5	172414610	172415426	EA	341	16	0.103181924966772	0.956687672113578	Hippocampus
3085	5	172417685	172418205	EA	348	12	0.151598458344505	0.966340342791518	Hippocampus
3086	5	172420064	172420689	EA	340	15	0.116598636428633	0.96621641829588	Hippocampus
3087	5	172485064	172486012	EA	338	11	0.513689296631225	0.952511404700886	Hippocampus
3088	5	1724975	1725636	EA	408	15	0.136415099462053	0.965629234027747	Hippocampus
3089	5	172556896	172557173	EA	315	11	0.140482162968709	0.969274078241417	Hippocampus
309	1	151630829	151631026	EA	111	13	0.0300819438843824	0.588575123345349	Hippocampus
3090	5	172603481	172603883	EA	314	12	0.125454898435661	0.95914085205142	Hippocampus
3091	5	172659915	172660330	EA	308	16	0.159851077096389	0.964003834675642	Hippocampus
3092	5	172712153	172712516	EA	308	17	0.141045412066839	0.955067617714512	Hippocampus
3093	5	172723648	172724667	EA	306	11	0.116203494040254	0.962210404379899	Hippocampus
3094	5	172807366	172807559	EA	319	11	0.108699237887911	0.962300162877308	Hippocampus
3095	5	172905630	172905837	EA	307	11	0.118945221587525	0.958077184842662	Hippocampus
3096	5	173556277	173557421	EA	355	12	0.129389593294924	0.973042618375704	Hippocampus
3097	5	173782632	173783709	EA	356	11	0.0814319641727093	0.963922843551497	Hippocampus
3098	5	173866092	173867782	EA	349	12	0.127645256470518	0.972671597590434	Hippocampus
3099	5	17390153	17390481	EA	281	18	0.120938421131525	0.904619214741256	Hippocampus
31	X	131792404	131793061	EA	76	19	0.0851599019360004	0.595615573816937	Hippocampus
310	1	151649025	151649259	EA	114	11	0.0225343516547212		Hippocampus
3100	5	174019966	174020251	EA	350	21	0.116737216327807	0.972282800763727	Hippocampus
3101	5	174046799	174048072	EA	354	24	0.142233185195718	0.968711488116329	Hippocampus
3102	5	17415339	17415486	EA	271	11	0.148399086063909	0.955518358163961	Hippocampus
3103	5	174171805	174172313	EA	368	14	0.0837840644574541	0.960281309044923	Hippocampus
3104	5	174420123	174420531	EA	381	11	0.121651229382689	0.973870515820532	Hippocampus
3105	5	174608804	174609160	EA	392	17	0.0993570388469669	0.968279613669703	Hippocampus
3106	5	174625842	174626211	EA	393	17	0.125729408247574	0.973221452388248	Hippocampus
3107	5	174691568	174692336	EA	385	13	0.108689062139129	0.976406623225855	Hippocampus
3108	5	174719726	174720441	EA	379	17	0.117534128942668	0.97415479017855	Hippocampus
3109	5	174723060	174723738	EA	385	16	0.184975110734806	0.948524582873817	Hippocampus
311	1	152188737	152189326	EA	115	12	0.223910285664807	0.80975966728988	Hippocampus
3110	5	174725970	174731575	EA	387	19	0.156251717321707	0.979112520331721	Hippocampus
3111	5	174732372	174733297	EA	384	15	0.129042216635237	0.974488874034921	Hippocampus
3112	5	174734363	174734664	EA	378	15	0.140233750023237	0.97446102442447	Hippocampus
3113	5	175103462	175104013	EA	364	11	0.125996463520846	0.97335513829033	Hippocampus
3114	5	175907845	175908723	EA	302	14	0.110836156367953	0.950475335461319	Hippocampus
3115	5	175951025	175952649	EA	303	15	0.106651745839335	0.940601330568812	Hippocampus
3116	5	176061481	176061559	EA	271	18	0.0880222426269622	0.944901019366541	Hippocampus
3117	5	176133076	176133239	EA	261	14	0.169915408319701	0.95685917090557	Hippocampus
3118	5	176134193	176134467	EA	273	16	0.17368694223338	0.947572867225316	Hippocampus
3119	5	176611480	176611606	EA	195	13	0.182439679418728	0.925578808870403	Hippocampus
312	1	15228644	15228989	EA	318	11	0.0738533712414514	0.949113704520086	Hippocampus
3120	5	177086418	177086590	EA	194	16	0.180590838161001	0.8418997153523	Hippocampus
3121	5	177098539	177098761	EA	191	16	0.233072249179471	0.952301023455929	Hippocampus
3122	5	177132219	177132289	EA	202	15	0.200392193532884	0.896302676358432	Hippocampus
3123	5	17720049	17720862	EA	251	11	0.0984081776085467	0.943821229926363	Hippocampus
3124	5	177479316	177479894	EA	260	15	0.185084781785072	0.961343509683151	Hippocampus
3125	5	177559395	177559772	EA	262	14	0.0755688708682462	0.934007146063013	Hippocampus
3126	5	177929924	177931651	EA	262	18	0.202447126579344	0.950157620589697	Hippocampus
3127	5	177980352	177980985	EA	261	13	0.140812310099068	0.935805618933999	Hippocampus
3128	5	177985881	177986206	EA	282	11	0.121565967672036	0.929807586120773	Hippocampus
3129	5	178005922	178008189	EA	285	19	0.286026273619724	0.934506596795494	Hippocampus
313	1	152417929	152419015	EA	133	11	0.331401764956029	0.818145388120297	Hippocampus
3130	5	178086511	178086556	EA	275	20	0.14805326498976	0.954841170942583	Hippocampus
3131	5	178165426	178165866	EA	295	25	0.161136629602479	0.898407781561558	Hippocampus
3132	5	178196422	178196737	EA	285	18	0.161881454467445	0.964267278677999	Hippocampus
3133	5	178239281	178239957	EA	323	15	0.112070654298366	0.944388388858201	Hippocampus
3134	5	178346482	178346822	EA	365	12	0.15656301857755	0.972178513761649	Hippocampus
3135	5	178384146	178384551	EA	352	13	0.136582933942816	0.964352384924081	Hippocampus
3136	5	178396775	178397237	EA	348	18	0.12509634556985	0.963574563789278	Hippocampus
3137	5	178449299	178450063	EA	368	16	0.117260194557029	0.975566961332847	Hippocampus
3138	5	178728999	178729766	EA	376	20	0.123260738442958	0.95796505430038	Hippocampus
3139	5	179023177	179023241	EA	381	18	0.132440394818957	0.986512621645425	Hippocampus
314	1	152721053	152723025	EA	143	14	0.637273807090664	0.867301962009587	Hippocampus
3140	5	179121271	179121491	EA	385	11	0.0948892037907209	0.969901938714961	Hippocampus
3141	5	179166784	179166909	EA	393	16	0.108950984614232	0.970813685067361	Hippocampus
3142	5	179336610	179336872	EA	407	16	0.253986743416946	0.962878859737484	Hippocampus
3143	5	179549848	179550036	EA	413	11	0.0900593974569524	0.976410580975424	Hippocampus
3144	5	179585933	179586063	EA	387	11	0.132992892416862	0.973652427539246	Hippocampus
3145	5	179632425	179632667	EA	418	12	0.226062544433891	0.972144366947462	Hippocampus
3146	5	179963619	179964116	EA	404	17	0.097804816755716	0.977387311585561	Hippocampus
3147	5	180007291	180007954	EA	382	11	0.158957384674952	0.975846047915557	Hippocampus
3148	5	180067852	180068386	EA	377	14	0.170191396194859	0.970558922828462	Hippocampus
3149	5	180128890	180129368	EA	384	11	0.111366632634015	0.97670967834765	Hippocampus
315	1	153617544	153618235	EA	138	11	0.594997336202089	0.854502032983489	Hippocampus
3150	5	180170632	180171041	EA	381	16	0.123942410093391	0.968854614745341	Hippocampus
3151	5	180284443	180285201	EA	346	11	0.0945549473669565	0.958421748897339	Hippocampus
3152	5	180313447	180314596	EA	331	11	0.645009904032968	0.96710101936178	Hippocampus
3153	5	180343818	180344363	EA	310	11	0.142399141180008	0.965454927593078	Hippocampus
3154	5	180370975	180371067	EA	301	11	0.128052187275039	0.970968222771903	Hippocampus
3155	5	180703986	180704324	EA	249	11	0.153875867156638	0.939027489064884	Hippocampus
3156	5	180969788	180970628	EA	214	12	0.242531054543863	0.907808501335491	Hippocampus
3157	5	180978498	180978893	EA	210	18	0.313512853965788	0.913355326229041	Hippocampus
3158	5	180981069	180981715	EA	216	17	0.324513989798601	0.901829672915094	Hippocampus
3159	5	180985048	180993949	EA	219	18	0.231440910140064	0.908285169125389	Hippocampus
316	1	153701251	153701511	EA	149	16	0.138386840528599	0.8056505202082	Hippocampus
3160	5	180995764	180997531	EA	214	21	0.288789029046743	0.902957371910433	Hippocampus
3161	5	181069111	181070946	EA	218	12	0.302568798785486	0.916486366986971	Hippocampus
3162	5	181104128	181104463	EA	208	16	0.200321706720195	0.920093036151276	Hippocampus
3163	5	181104961	181105723	EA	208	14	0.367529135361373	0.920891696686495	Hippocampus
3164	5	181112799	181113340	EA	205	12	0.120109467285648	0.922321930546534	Hippocampus
3165	5	181159842	181160275	EA	186	11	0.145317826095472	0.908575685859482	Hippocampus
3166	5	181160538	181161538	EA	187	11	0.181940091563295	0.929001668900507	Hippocampus
3167	5	181182828	181183789	EA	178	11	0.250323695727707	0.872097453066161	Hippocampus
3168	5	181184701	181184911	EA	189	16	0.216350933806962	0.902727128065477	Hippocampus
3169	5	181216002	181216432	EA	170	11	0.126242999419643	0.841290402169784	Hippocampus
317	1	15392258	15392488	EA	305	14	0.128897662170846	0.938088494050654	Hippocampus
3170	5	1849670	1850026	EA	435	13	0.0818555725301245	0.970323212139717	Hippocampus
3171	5	1856509	1857406	EA	444	11	0.107357468215979	0.971165371779362	Hippocampus
3172	5	1867479	1868171	EA	444	17	0.32145174359172	0.969800359608018	Hippocampus
3173	5	18680635	18682368	EA	167	12	0.563808703322574	0.899673600154499	Hippocampus
3175	5	1948650	1949030	EA	461	11	0.226862951691202	0.9741093680561	Hippocampus
3177	5	1973285	1974300	EA	453	18	0.131206700849017	0.976381599239721	Hippocampus
3178	5	2007892	2008481	EA	469	18	0.0934422767677592	0.98771549610358	Hippocampus
318	1	15396955	15397698	EA	291	15	0.081967617044543	0.899221057997991	Hippocampus
3180	5	2111248	2111626	EA	483	11	0.0772956426643957	0.980645968399103	Hippocampus
3181	5	2112070	2112507	EA	481	25	0.180953765487967	0.979982446897796	Hippocampus
3182	5	2146092	2146735	EA	470	11	0.103357104685194	0.986639055347174	Hippocampus
3183	5	21895371	21896695	EA	128	11	0.348306688141707	0.820978298295975	Hippocampus
3184	5	23984494	23984779	EA	145	13	0.354084210130135	0.862475622427608	Hippocampus
3186	5	2546847	2547199	EA	428	11	0.116710301921418	0.982846598616754	Hippocampus
3187	5	2643004	2643215	EA	428	11	0.105543991615293	0.978894623418622	Hippocampus
3189	5	2740326	2743146	EA	429	16	0.0946019683608185	0.974020188737399	Hippocampus
319	1	15417957	15418450	EA	288	15	0.0766161200143413	0.881865562854564	Hippocampus
3190	5	2743541	2744214	EA	446	11	0.215357045673454	0.983084728760967	Hippocampus
3191	5	2747556	2749024	EA	455	11	0.11308356910865	0.982900482846518	Hippocampus
3192	5	2749331	2749684	EA	450	17	0.197368803880046	0.980080441474189	Hippocampus
3193	5	28599686	28600028	EA	174	16	0.163933341882299	0.874069697670365	Hippocampus
3194	5	2866586	2867281	EA	434	18	0.151515464325647	0.968167290737811	Hippocampus
3195	5	28927269	28928547	EA	178	11	0.726420421128128	0.8855292789074	Hippocampus
3196	5	29193287	29193890	EA	170	12	0.127223783427454	0.857195957791588	Hippocampus
3197	5	29457338	29457485	EA	169	18	0.569104399536583	0.896305277152537	Hippocampus
3198	5	30687640	30688230	EA	241	11	0.113178704647328	0.933438704350539	Hippocampus
3199	5	31733377	31734016	EA	350	23	0.157657366151481	0.964185484367335	Hippocampus
32	X	132489347	132489956	EA	68	14	0.00580436062199659	0.454306035844278	Hippocampus
320	1	1544257	1544706	EA	136	11	0.227930443859577	0.852390952245611	Hippocampus
3200	5	31808747	31809338	EA	351	11	0.151497418376381	0.974636827956951	Hippocampus
3201	5	31886798	31887932	EA	344	11	0.128639675902524	0.97578357922646	Hippocampus
3202	5	32027384	32028185	EA	338	11	0.100148268590674	0.96506675404093	Hippocampus
3203	5	32217942	32218549	EA	305	12	0.168195371155445	0.960710339448851	Hippocampus
3205	5	3326165	3326397	EA	376	11	0.125726849099954	0.971556486216812	Hippocampus
3206	5	33439253	33439961	EA	194	11	0.69098799301507	0.896894253140628	Hippocampus
3207	5	34425891	34427559	EA	223	11	0.0782727177594015	0.913191068248975	Hippocampus
3209	5	35228588	35229295	EA	193	11	0.12961967894151	0.906759530212662	Hippocampus
321	1	15494489	15494849	EA	286	18	0.114487789422773	0.904359407147458	Hippocampus
3210	5	3592285	3592638	EA	353	14	0.0910611976574779	0.959336692569105	Hippocampus
3211	5	3601648	3602345	EA	359	13	0.0932614160134791	0.963254766832967	Hippocampus
3212	5	36238320	36239984	EA	164	15	0.129062910931575	0.875268148329244	Hippocampus
3213	5	36608591	36610818	EA	154	20	0.155636944993998	0.882256602291059	Hippocampus
3214	5	36662586	36662761	EA	148	15	0.118281178458105	0.861658584167664	Hippocampus
3215	5	36689616	36689816	EA	145	11	0.219233828549492	0.900924503832155	Hippocampus
3216	5	36693698	36694135	EA	146	11	0.0971545281766305	0.766714592950533	Hippocampus
3218	5	37836120	37836290	EA	166	14	0.338600152493153	0.88071288973008	Hippocampus
3219	5	37858672	37859275	EA	171	16	0.277780000861301	0.86522582302265	Hippocampus
322	1	155544894	155545096	EA	175	18	0.295211564444097	0.899822054339793	Hippocampus
3220	5	38441583	38441978	EA	209	11	0.142752003921308	0.941199640237143	Hippocampus
3221	5	38554607	38555329	EA	219	15	0.151124894077107	0.894185326220727	Hippocampus
3222	5	38678421	38682181	EA	232	11	0.148877588234977	0.933625087303367	Hippocampus
3223	5	39425823	39427177	EA	166	18	0.247729117075492	0.869611481472974	Hippocampus
3224	5	4002168	4003570	EA	320	11	0.584900054886107	0.943735674513221	Hippocampus
3225	5	40835977	40836372	EA	134	18	0.215788150106091	0.846733501294317	Hippocampus
3227	5	4230574	4231749	EA	303	12	0.142366923744376	0.962398335635048	Hippocampus
3228	5	42810545	42813435	EA	94	11	0.194826842932726	0.77731689391305	Hippocampus
3229	5	42923934	42924481	EA	103	14	0.181117120115483	0.736264573869262	Hippocampus
323	1	15554757	15556024	EA	270	20	0.221025699296366	0.929927078177278	Hippocampus
3230	5	42954709	42954878	EA	104	11	0.122351071618249	0.720862711188513	Hippocampus
3231	5	42982166	42982555	EA	109	14	0.178454709009812	0.846771652142536	Hippocampus
3232	5	43036988	43037368	EA	104	21	0.320362439986564	0.769232107712249	Hippocampus
3233	5	43037564	43038797	EA	104	11	0.190702717365454	0.769221169073638	Hippocampus
3234	5	43044181	43044301	EA	104	11	0.197468314065053	0.846209467343599	Hippocampus
3235	5	44390278	44390696	EA	92	14	0.193096698416973	0.802903542385582	Hippocampus
3236	5	4511881	4512257	EA	294	14	0.0914988072578665	0.949789510123649	Hippocampus
3238	5	4942388	4942505	EA	292	11	0.127478674110744	0.948692632760167	Hippocampus
324	1	15564614	15565391	EA	275	15	0.180691410382075	0.939174357854972	Hippocampus
3240	5	52909394	52910359	EA	159	19	0.107240396667516	0.820852730407173	Hippocampus
3241	5	5304566	5304880	EA	309	11	0.145163991837081	0.954221702764427	Hippocampus
3242	5	54651146	54651946	EA	208	21	0.135866910064469	0.917408443955715	Hippocampus
3243	5	54785117	54786758	EA	212	13	0.289766122778853	0.923262938513193	Hippocampus
