task_id	chrom	start	end	race	num_snps	boosting_iterations_performed	h2_unscaled	r_squared_cv	region
1950	3	138433377	138434198	AA	253	11	0.165209858580307	0.78373155699544	Hippocampus
1951	3	138593411	138593514	AA	245	11	0.120139008067113	0.633551234556087	Hippocampus
1952	3	138724506	138724806	AA	240	13	0.0664332301511499	0.711877262913593	Hippocampus
1953	3	139190435	139191208	AA	299	11	0.165595055724562	0.886312784677131	Hippocampus
1954	3	139343546	139343789	AA	318	11	0.0464160745575946	0.766041591731543	Hippocampus
1955	3	139390461	139390611	AA	330	12	0.116178402438418	0.868390895507035	Hippocampus
1956	3	139540203	139540678	AA	365	15	0.0722558516977332	0.815732074569467	Hippocampus
1957	3	141233012	141233141	AA	426	15	0.0739771847354349	0.84201926840601	Hippocampus
1958	3	141310835	141311159	AA	431	11	0.0685552526150146	0.844746575027527	Hippocampus
1959	3	141686394	141687310	AA	355	11	0.134500333018148	0.860017492022751	Hippocampus
196	1	112847736	112847843	AA	376	16	0.115144819589644	0.897451913882513	Hippocampus
1960	3	141797214	141797515	AA	347	11	0.134993163140259	0.888509358711407	Hippocampus
1961	3	141797984	141798336	AA	331	11	0.0723960858638112	0.822806256985907	Hippocampus
1962	3	141816755	141817101	AA	339	17	0.125681592817776	0.88686886877477	Hippocampus
1963	3	141874858	141875047	AA	346	16	0.1317200151174	0.848881704822687	Hippocampus
1964	3	14216188	14217119	AA	641	11	0.136398941852048	0.943763671437545	Hippocampus
1965	3	142225916	142226110	AA	420	13	0.137473847961703	0.910501078473913	Hippocampus
1966	3	14358471	14358755	AA	640	11	0.0717927945024842	0.877656078335955	Hippocampus
1967	3	143815647	143816429	AA	474	11	0.342419463750843	0.888737805036855	Hippocampus
1968	3	146469013	146469257	AA	332	11	0.0465407535949851	0.780881140973036	Hippocampus
1969	3	146470059	146470249	AA	346	15	0.0742338534801481	0.873324584904925	Hippocampus
197	1	113033907	113035109	AA	335	11	0.0885825539053845	0.870516709618052	Hippocampus
1970	3	14648672	14648937	AA	587	11	0.125799431133317	0.922069523704241	Hippocampus
1971	3	14651053	14651200	AA	570	11	0.0632800747048812	0.925051854258182	Hippocampus
1972	3	147357382	147359728	AA	367	14	0.0802166072729245	0.822898463692853	Hippocampus
1973	3	147371251	147377841	AA	360	11	0.0774494266300769	0.819187283871663	Hippocampus
1974	3	147379068	147381903	AA	360	16	0.0955851794017487	0.843474097167721	Hippocampus
1975	3	147382917	147385118	AA	367	12	0.122606906961967	0.833696599302152	Hippocampus
1976	3	147386849	147388702	AA	352	15	0.0887268697887396	0.839958254869377	Hippocampus
1977	3	147389186	147391842	AA	350	11	0.101346573927027	0.716050822775406	Hippocampus
1978	3	147394864	147398668	AA	351	11	0.102091822604327	0.869078473845323	Hippocampus
1979	3	147404691	147407040	AA	356	11	0.0725062237286514	0.783205383286681	Hippocampus
198	1	11332592	11333387	AA	593	12	0.101227761551182	0.952962488691993	Hippocampus
1980	3	147412027	147416799	AA	352	12	0.0469375301358733	0.861642516811123	Hippocampus
1981	3	147419785	147420017	AA	350	11	0.0795362360389363	0.828432584393293	Hippocampus
1982	3	147422136	147423040	AA	350	15	0.0455458516043682	0.758822208602968	Hippocampus
1983	3	147423798	147425308	AA	358	16	0.0898560960252551	0.851239111884803	Hippocampus
1984	3	147939948	147941489	AA	377	14	0.132662146597473	0.865720985297769	Hippocampus
1985	3	148698361	148698658	AA	499	11	0.124897502128791	0.931580544933415	Hippocampus
1986	3	149640672	149641388	AA	502	16	0.071135077476861	0.871967325329846	Hippocampus
1987	3	149656279	149657033	AA	506	15	0.109478374431653	0.92146094998919	Hippocampus
1988	3	149814793	149816487	AA	519	11	0.0949724906021319	0.918700065440322	Hippocampus
1989	3	150222235	150222426	AA	539	14	0.110789999162069	0.915856832460914	Hippocampus
199	1	11381527	11382006	AA	593	11	0.0964369653669276	0.949730423766493	Hippocampus
1990	3	15107359	15108323	AA	503	14	0.0741174614243127	0.832568256558117	Hippocampus
1991	3	151087601	151088344	AA	464	12	0.151352768942697	0.92392862630038	Hippocampus
1992	3	151461171	151461601	AA	416	11	0.0725950571446011	0.888405048563846	Hippocampus
1993	3	152198197	152199856	AA	346	13	0.169201736590118	0.825909142846898	Hippocampus
1994	3	152444788	152445527	AA	362	15	0.130081342757662	0.877978782790014	Hippocampus
1995	3	152605496	152606510	AA	366	13	0.0762364793949868	0.828364921740352	Hippocampus
1996	3	15276128	15276501	AA	520	11	0.0600141137940829	0.921520799767597	Hippocampus
1997	3	153065362	153066194	AA	360	11	0.0686403260923472	0.823972577314461	Hippocampus
1998	3	15377568	15378004	AA	513	13	0.0580925569538422	0.818043072721951	Hippocampus
1999	3	153963241	153965225	AA	343	14	0.379070532591619	0.869207270075858	Hippocampus
2	X	101931553	101932151	AA	122	13	0.0311670091559726	0.3239853822126	Hippocampus
20	X	129843452	129844528	AA	184	11	0.115274085000603	0.591544915625927	Hippocampus
200	1	11454151	11454441	AA	582	15	0.194982785615482	0.845406008819245	Hippocampus
2000	3	155309518	155310206	AA	305	11	0.568584253870536	0.874460213786524	Hippocampus
2001	3	156033384	156033694	AA	343	16	0.0929453778690551	0.85304534458188	Hippocampus
2002	3	15630277	15630917	AA	405	16	0.126468853638861	0.895885555010101	Hippocampus
2003	3	15654979	15655558	AA	416	12	0.0975958129081743	0.905730068968012	Hippocampus
2004	3	156555626	156555697	AA	290	11	0.141614739748607	0.827936349015144	Hippocampus
2005	3	157158374	157158818	AA	304	12	0.135099378316732	0.842970868459475	Hippocampus
2006	3	158329619	158331000	AA	257	11	0.136696561355477	0.800976480927275	Hippocampus
2007	3	158631895	158634574	AA	262	11	0.288681193927091	0.800937666861706	Hippocampus
2008	3	158672946	158673472	AA	248	11	0.217492316317964	0.746284279347658	Hippocampus
2009	3	158712935	158713403	AA	249	11	0.092810761968279	0.760556883170025	Hippocampus
201	1	115521849	115522040	AA	371	11	0.0397079503887585	0.847640440203595	Hippocampus
2010	3	158800982	158801121	AA	271	17	0.0745826375646797	0.691617863028778	Hippocampus
2011	3	15932771	15933994	AA	412	11	0.0237329723561208	0.85031164708277	Hippocampus
2012	3	159766140	159767429	AA	346	15	0.128260762851939	0.868643938175232	Hippocampus
2013	3	159988230	159988488	AA	303	11	0.0714866504268694	0.829435429868241	Hippocampus
2014	3	160037911	160038481	AA	301	14	0.131063465530952	0.865765754443011	Hippocampus
2015	3	160180576	160180723	AA	284	14	0.10054482490556	0.827232459636323	Hippocampus
2016	3	160180980	160181563	AA	283	11	0.0855560349925825	0.786409022275977	Hippocampus
2017	3	16176012	16177736	AA	432	14	0.034872710195609	0.797965442687769	Hippocampus
2018	3	162058264	162059816	AA	250	11	0.349453580269615	0.834681907546247	Hippocampus
2019	3	162843803	162845017	AA	223	15	0.293101863831535	0.726886051261544	Hippocampus
202	1	115977460	115980363	AA	437	16	0.0799998923923642	0.859249151291229	Hippocampus
2020	3	162891560	162892757	AA	221	11	0.105002653628577	0.668376352240663	Hippocampus
2021	3	164020952	164022058	AA	159	15	0.510080517392835	0.790902837202769	Hippocampus
2022	3	165207983	165210062	AA	220	11	0.0951276760625875	0.730081070484761	Hippocampus
2023	3	165307979	165309702	AA	233	11	0.567786459920908	0.818895992811663	Hippocampus
2024	3	167378628	167379341	AA	262	20	0.0869702242293048	0.726947542933117	Hippocampus
2025	3	167381399	167381773	AA	259	19	0.108309229680706	0.775689607722992	Hippocampus
2026	3	167818094	167818731	AA	277	11	0.318756326119844	0.832763081671336	Hippocampus
2027	3	168093201	168093745	AA	298	11	0.0631419651046625	0.797179354694012	Hippocampus
2028	3	168846853	168848162	AA	375	11	0.103485489691046	0.797414102782579	Hippocampus
2029	3	169763296	169764180	AA	397	11	0.110661885136264	0.873015930382521	Hippocampus
203	1	116534494	116535623	AA	373	19	0.0835047413913474	0.884516919575641	Hippocampus
2030	3	169813364	169813812	AA	392	11	0.0907076125198074	0.866504883895757	Hippocampus
2031	3	169863552	169863750	AA	397	11	0.0872980411828952	0.868455975358761	Hippocampus
2032	3	170040097	170040410	AA	369	11	0.0854774189463016	0.906522503756828	Hippocampus
2033	3	170401558	170402320	AA	409	11	0.14628869851738	0.864337376012589	Hippocampus
2034	3	170420441	170425258	AA	417	13	0.0822494527995201	0.920447777637605	Hippocampus
2035	3	170437599	170438590	AA	419	11	0.0898514907651366	0.903587614466816	Hippocampus
2036	3	170953522	170954060	AA	387	11	0.0901441857634107	0.911688331617667	Hippocampus
2037	3	171158875	171160196	AA	449	11	0.0816511907278518	0.911458377118067	Hippocampus
2038	3	171771162	171772663	AA	563	11	0.0740023670896348	0.938107548302188	Hippocampus
2039	3	171775568	171776215	AA	578	14	0.128122024385793	0.945368640931046	Hippocampus
204	1	11665247	11665854	AA	615	11	0.102426883686915	0.960252944674508	Hippocampus
2040	3	171809013	171809185	AA	576	11	0.0871625662258873	0.926052120189175	Hippocampus
2041	3	17195357	17196174	AA	331	18	0.147457186863307	0.87097950545049	Hippocampus
2042	3	172041530	172041871	AA	590	11	0.127605332402559	0.947560049052459	Hippocampus
2043	3	172201419	172201704	AA	572	11	0.022129036283677	0.954720234123673	Hippocampus
2044	3	172677906	172678471	AA	520	15	0.315481111095885	0.908600300117997	Hippocampus
2045	3	176794994	176797169	AA	450	12	0.553893650601266	0.86902555506888	Hippocampus
2046	3	176814916	176815716	AA	439	11	0.0806140350710779	0.896622753605427	Hippocampus
2047	3	177537606	177538459	AA	475	11	0.119728662195794	0.918723055334752	Hippocampus
2048	3	179260977	179261077	AA	377	11	0.121514762090783	0.866425296709543	Hippocampus
2049	3	179452312	179452643	AA	350	11	0.0879016212383749	0.757806714928097	Hippocampus
205	1	11678342	11679150	AA	616	13	0.0918643139096623	0.962057120193145	Hippocampus
2050	3	179943029	179944117	AA	313	11	0.0611506968444986	0.7232795080416	Hippocampus
2051	3	181313169	181313668	AA	265	12	0.0432608732046725	0.808704504287913	Hippocampus
2052	3	181417771	181418090	AA	267	11	0.0219665304696768	0.672423255715465	Hippocampus
2053	3	181690784	181693221	AA	286	11	0.0625120741050093	0.798717214538958	Hippocampus
2054	3	181694796	181696024	AA	281	16	0.0956196176292356	0.807275819644653	Hippocampus
2055	3	181696485	181699405	AA	285	12	0.0359681947825257	0.686771825163903	Hippocampus
2056	3	181704789	181705775	AA	281	16	0.1218353170345	0.775076807846632	Hippocampus
2057	3	181735167	181736865	AA	303	11	0.0720118333041046	0.808042427499528	Hippocampus
2058	3	182092679	182093117	AA	332	11	0.0839075500430735	0.81434639847622	Hippocampus
2059	3	182363916	182365264	AA	352	11	0.0639658544151055	0.798177604945059	Hippocampus
206	1	11760755	11761793	AA	599	11	0.110208367169238	0.960070184547663	Hippocampus
2060	3	182504173	182504389	AA	399	14	0.0857107253041465	0.818320529913424	Hippocampus
2061	3	182508715	182509715	AA	396	16	0.0403309434211975	0.862049000184926	Hippocampus
2062	3	182616788	182618133	AA	404	13	0.107811814476289	0.901374225777196	Hippocampus
2063	3	182902116	182902536	AA	334	11	0.0966357772268365	0.829037845956502	Hippocampus
2064	3	183115579	183115954	AA	359	23	0.192144603771396	0.81741291216106	Hippocampus
2065	3	183163020	183163251	AA	358	15	0.106049860987121	0.869155081421375	Hippocampus
2066	3	183265130	183265605	AA	380	11	0.0347774344777264	0.839349482876195	Hippocampus
2067	3	183372371	183373188	AA	382	11	0.0737159021137131	0.836695524860283	Hippocampus
2068	3	183427092	183427438	AA	416	13	0.102622767006502	0.780625299154932	Hippocampus
2069	3	183469215	183469704	AA	428	11	0.116608959238458	0.924072301533508	Hippocampus
207	1	118184254	118184785	AA	271	16	0.117204138739228	0.735176779941958	Hippocampus
2070	3	183511386	183511681	AA	458	21	0.105185187375736	0.873546464955061	Hippocampus
2071	3	183642952	183643144	AA	514	15	0.487645886483581	0.89282254295699	Hippocampus
2072	3	183699651	183700727	AA	519	13	0.0844150723450917	0.883320114776988	Hippocampus
2073	3	183799763	183801103	AA	553	11	0.116446695001353	0.949544594175436	Hippocampus
2074	3	183823775	183824495	AA	557	11	0.13992080869395	0.950998633281562	Hippocampus
2075	3	184006153	184006508	AA	552	11	0.100565059035566	0.916674510482256	Hippocampus
2076	3	184016586	184016997	AA	536	11	0.129539897953442	0.933806682384554	Hippocampus
2077	3	18418565	18419439	AA	260	11	0.128555211131973	0.827359844228591	Hippocampus
2078	3	184275514	184275783	AA	556	11	0.0607739976029096	0.938026513052749	Hippocampus
2079	3	184337872	184338212	AA	547	11	0.0870164903136512	0.920508127067685	Hippocampus
208	1	1189878	1190574	AA	113	16	0.150358236120707	0.609927250719299	Hippocampus
2080	3	18446380	18446785	AA	266	12	0.0682285833614554	0.809491288862865	Hippocampus
2081	3	184491665	184491953	AA	496	11	0.108615477684278	0.918478303248584	Hippocampus
2082	3	184492540	184492802	AA	489	11	0.0906431318222986	0.901610016351062	Hippocampus
2083	3	184543265	184543674	AA	492	13	0.149418548928915	0.933715681170851	Hippocampus
2084	3	184544269	184545693	AA	504	11	0.049426257864952	0.883390709953599	Hippocampus
2085	3	184549625	184549953	AA	518	11	0.107709503016554	0.935091376704213	Hippocampus
2086	3	184582581	184583246	AA	493	11	0.0580524279581665	0.910740714282529	Hippocampus
2087	3	184603739	184603959	AA	489	13	0.0895030379866737	0.926220099554257	Hippocampus
2088	3	185150251	185151420	AA	521	11	0.0769569918440039	0.909758746784937	Hippocampus
2089	3	185175394	185175992	AA	527	16	0.0649744137848611	0.888897618566533	Hippocampus
209	1	11909206	11909458	AA	518	14	0.116726002808501	0.956486065489006	Hippocampus
2090	3	185253475	185253716	AA	540	11	0.0986158932391368	0.946940612454871	Hippocampus
2091	3	185397801	185397915	AA	581	14	0.0503610795291432	0.878578070194425	Hippocampus
2092	3	186929889	186930078	AA	720	11	0.123755469199755	0.958620181072244	Hippocampus
2093	3	187144592	187145466	AA	749	11	0.192474097533733	0.928060612340496	Hippocampus
2094	3	187368359	187369003	AA	721	11	0.115701486038697	0.969607121876218	Hippocampus
2095	3	187742765	187743320	AA	720	11	0.0625286064179175	0.956744001007118	Hippocampus
2096	3	188294871	188295300	AA	566	11	0.060814553570202	0.925398319864168	Hippocampus
2097	3	190143381	190144101	AA	622	11	0.594143244109394	0.89559449529458	Hippocampus
2098	3	190799533	190800762	AA	558	11	0.570773432678021	0.892020882180419	Hippocampus
2099	3	190964891	190965345	AA	530	11	0.101194952212127	0.929225193371076	Hippocampus
21	X	129931759	129933190	AA	181	15	0.0411526450140919	0.493516520278187	Hippocampus
210	1	11925291	11925852	AA	518	11	0.104588512675504	0.944259922301469	Hippocampus
2100	3	19102824	19104003	AA	305	11	0.337466097460289	0.813971579425059	Hippocampus
2101	3	191328542	191328786	AA	486	11	0.0535273118682361	0.86244469608297	Hippocampus
2102	3	191330929	191331489	AA	495	19	0.0817327458573048	0.869699269207614	Hippocampus
2103	3	191410902	191412787	AA	517	11	0.557701669131201	0.858286413534189	Hippocampus
2104	3	191648722	191652061	AA	475	13	0.411794400456159	0.890566979364359	Hippocampus
2105	3	191975765	191976171	AA	484	11	0.491549666968727	0.907560019212765	Hippocampus
2106	3	192043364	192044777	AA	489	16	0.126817614093166	0.878222483182768	Hippocampus
2107	3	192155286	192155502	AA	481	12	0.0691853016577058	0.919942950179249	Hippocampus
2108	3	192567058	192568277	AA	469	11	0.183452373041286	0.91608055058203	Hippocampus
2109	3	192570912	192572903	AA	465	11	0.123355442036704	0.92093932630495	Hippocampus
211	1	11951685	11951981	AA	482	11	0.108792428660948	0.945492092754134	Hippocampus
2110	3	193241867	193242120	AA	605	17	0.103567519094481	0.955197603761741	Hippocampus
2111	3	193608720	193609770	AA	677	11	0.110484828976048	0.964948390889892	Hippocampus
2112	3	193673511	193674113	AA	691	19	0.0698132039643553	0.960917803336393	Hippocampus
2113	3	193817017	193817282	AA	728	14	0.0647384721791982	0.952511800644477	Hippocampus
2114	3	194142053	194142418	AA	851	11	0.10835649532324	0.977013501779106	Hippocampus
2115	3	194269402	194270134	AA	853	11	0.0957434938966948	0.977867953302054	Hippocampus
2116	3	194771732	194772319	AA	823	17	0.108622702208065	0.971484966388909	Hippocampus
2117	3	194947320	194949301	AA	852	11	0.462381629186826	0.958418322312316	Hippocampus
2118	3	194984817	194985577	AA	833	11	0.146861684815387	0.948182583423193	Hippocampus
2119	3	195087690	195089043	AA	812	13	0.204280315896821	0.949517436239497	Hippocampus
212	1	11959119	11959851	AA	497	11	0.163582403931862	0.947787836522138	Hippocampus
2120	3	195119699	195120182	AA	800	11	0.0528780237313834	0.96923157271771	Hippocampus
2121	3	195133592	195133785	AA	792	20	0.137928876411384	0.973394917768405	Hippocampus
2122	3	195150278	195151461	AA	798	11	0.167635803047066	0.947663621956275	Hippocampus
2123	3	195181886	195182530	AA	805	11	0.215160092612839	0.954787370789995	Hippocampus
2125	3	195477653	195480025	AA	741	11	0.103611515067285	0.948716399431541	Hippocampus
2126	3	195582864	195583578	AA	701	14	0.123922789247195	0.963774641841499	Hippocampus
2127	3	195597461	195598117	AA	720	20	0.50908769291853	0.942657376334291	Hippocampus
2128	3	195618135	195618869	AA	719	16	0.09081655586443	0.944689019192532	Hippocampus
2129	3	195657488	195657590	AA	721	11	0.145568867730732	0.945367983093619	Hippocampus
213	1	12017319	12017840	AA	475	11	0.138335180269401	0.936259757091002	Hippocampus
2130	3	195712603	195713332	AA	717	11	0.118582638178101	0.962614542714732	Hippocampus
2131	3	195761436	195762822	AA	752	15	0.329669004301096	0.94496390781779	Hippocampus
2132	3	195775142	195775381	AA	759	12	0.0902364802992122	0.955720585436588	Hippocampus
2133	3	195804693	195804934	AA	733	12	0.0490761984495689	0.957894712698176	Hippocampus
2134	3	195849546	195850175	AA	734	13	0.420849610080014	0.911118259421891	Hippocampus
2135	3	195850739	195851478	AA	718	11	0.0727580317518627	0.932365484860349	Hippocampus
2136	3	195873639	195873848	AA	709	13	0.0627502752396994	0.954514841007174	Hippocampus
2137	3	195900337	195901095	AA	710	11	0.0683185679955034	0.945960547188116	Hippocampus
2138	3	195931546	195932355	AA	698	19	0.119156046485737	0.957356518215528	Hippocampus
2139	3	195955274	195955769	AA	692	15	0.14650094042684	0.916332387232229	Hippocampus
214	1	12068467	12069208	AA	482	11	0.142151532674924	0.946628187096818	Hippocampus
2140	3	195994349	195995080	AA	691	11	0.0909011599050989	0.944566356927344	Hippocampus
2141	3	196500378	196501591	AA	638	20	0.19679443581927	0.920750572165015	Hippocampus
2142	3	196528338	196528553	AA	659	11	0.075378922255443	0.937494532699181	Hippocampus
2143	3	196532422	196533578	AA	671	15	0.212440540121774	0.899087538191183	Hippocampus
2144	3	196619405	196619656	AA	668	20	0.0906960995502339	0.961293009762553	Hippocampus
2145	3	196757731	196758202	AA	669	15	0.035438083730573	0.915347679694316	Hippocampus
2146	3	196763135	196763574	AA	678	11	0.107560472693516	0.891299105435466	Hippocampus
2147	3	196772760	196773185	AA	675	16	0.0850133964193576	0.945972414015039	Hippocampus
2148	3	196943600	196944000	AA	601	15	0.0781681995975863	0.94573688048855	Hippocampus
2149	3	196994721	196995050	AA	616	12	0.0619017731138852	0.915580874350935	Hippocampus
215	1	120844278	120844324	AA	17	11	0.0995496826328428	0.277779509035588	Hippocampus
2150	3	197001950	197002088	AA	614	11	0.106310266791967	0.945402338827321	Hippocampus
2151	3	197030425	197030530	AA	603	11	0.0878996195085752	0.944248772527193	Hippocampus
2152	3	197076585	197077552	AA	585	15	0.105676866486363	0.931399203196767	Hippocampus
2153	3	197222074	197222961	AA	506	11	0.0890972008253415	0.844605504779991	Hippocampus
2154	3	197292266	197293760	AA	486	11	0.0853131014737711	0.86642111308355	Hippocampus
2155	3	197299708	197300055	AA	477	11	0.0363771707975848	0.820587720874368	Hippocampus
2156	3	197353586	197354045	AA	472	17	0.168307711010885	0.899096713671657	Hippocampus
2157	3	197354394	197355000	AA	491	13	0.0691212076074112	0.9209539653895	Hippocampus
2158	3	197504742	197504837	AA	445	17	0.0960626181984711	0.862234755182676	Hippocampus
2159	3	197510737	197511024	AA	455	11	0.0611334150653552	0.895445706967883	Hippocampus
216	1	120848376	120848451	AA	16	14	0.0544033571164143	0.1658694241788	Hippocampus
2160	3	197520653	197521262	AA	445	11	0.0661342434137014	0.789667553833536	Hippocampus
2161	3	197631570	197632431	AA	393	11	0.0597057512853968	0.884606062378887	Hippocampus
2162	3	197655714	197655828	AA	377	11	0.074918374938276	0.872749608736151	Hippocampus
2163	3	197847715	197848376	AA	273	11	0.0824446301377501	0.794403756723578	Hippocampus
2164	3	197880532	197881414	AA	261	11	0.058344733413004	0.771118267240241	Hippocampus
2165	3	197882128	197883526	AA	280	13	0.0277139805156077	0.576847619489423	Hippocampus
2166	3	198105886	198105944	AA	213	11	0.358152081227165	0.785701652851948	Hippocampus
2167	3	198157171	198157347	AA	215	11	0.0472908466731256	0.768313952439088	Hippocampus
2168	3	19946207	19946438	AA	369	16	0.177725661008003	0.791686659925761	Hippocampus
2169	3	21749381	21750211	AA	595	16	0.108915345980782	0.943536026608089	Hippocampus
217	1	12094884	12096021	AA	474	11	0.100009386105305	0.934674942221172	Hippocampus
2170	3	21752232	21752598	AA	585	17	0.0791888672783865	0.934414629029693	Hippocampus
2171	3	21916930	21917928	AA	576	16	0.684202993642166	0.904547067218575	Hippocampus
2172	3	21944421	21945121	AA	564	11	0.0950273229534791	0.919931865192174	Hippocampus
2173	3	22669954	22670681	AA	475	12	0.645464696332854	0.893239973148965	Hippocampus
2174	3	23481306	23481812	AA	468	11	0.104010371689155	0.926899416893047	Hippocampus
2175	3	23611518	23611979	AA	466	12	0.0899896741607889	0.938934174220249	Hippocampus
2176	3	23671480	23671669	AA	461	12	0.135928879664214	0.906199404713844	Hippocampus
2177	3	23672232	23672330	AA	464	13	0.101357596746789	0.910662140743755	Hippocampus
2178	3	23763030	23763453	AA	517	11	0.0735587586020891	0.918021135212575	Hippocampus
2179	3	23776445	23777642	AA	525	11	0.0536477829584698	0.882144479674548	Hippocampus
2180	3	23809979	23810110	AA	533	11	0.11362032082392	0.928477464386137	Hippocampus
2181	3	25429438	25429824	AA	488	11	0.106450741535504	0.927355821671105	Hippocampus
2182	3	25784270	25784358	AA	409	11	0.0739883760689453	0.892519071870513	Hippocampus
2183	3	26218818	26218898	AA	380	15	0.141863001417179	0.861321223042848	Hippocampus
2184	3	26243851	26244769	AA	355	11	0.196197630456607	0.846300462779314	Hippocampus
2185	3	27720423	27720643	AA	336	15	0.0760830412813148	0.87474625552567	Hippocampus
2186	3	27725946	27726641	AA	330	11	0.0633174421473557	0.783064092034441	Hippocampus
2187	3	3053865	3054654	AA	948	11	0.0751989489509849	0.977475019866301	Hippocampus
2188	3	30680775	30682402	AA	501	11	0.0953133968804587	0.940230596989938	Hippocampus
2190	3	32402124	32402300	AA	550	16	0.0800651062817869	0.930727751558957	Hippocampus
2191	3	32577559	32577918	AA	512	11	0.13761813849263	0.933692020498946	Hippocampus
2192	3	32626554	32627048	AA	525	15	0.148933970779314	0.851259705143974	Hippocampus
2193	3	32634863	32635597	AA	529	13	0.207205059192211	0.879035572441569	Hippocampus
2194	3	32902547	32903243	AA	435	13	0.076969083301834	0.85994129845828	Hippocampus
2195	3	33097697	33097793	AA	443	11	0.126560848488623	0.915894086523543	Hippocampus
2196	3	33115165	33115497	AA	440	11	0.0685817138138451	0.85624822067885	Hippocampus
2197	3	34043640	34044633	AA	276	11	0.138574990147419	0.837958556989045	Hippocampus
2198	3	35640417	35640859	AA	300	13	0.0749355463802514	0.825810103778014	Hippocampus
2199	3	37183391	37184162	AA	355	11	0.0517971225100783	0.740920168460922	Hippocampus
22	X	129980329	129981141	AA	178	11	0.159557361283958	0.645632615081159	Hippocampus
2200	3	37280914	37282237	AA	349	11	0.113109050881947	0.860630484212556	Hippocampus
2201	3	37694013	37694644	AA	382	15	0.0827028326549475	0.832509936591021	Hippocampus
2202	3	3801527	3802221	AA	879	14	0.0986252845854403	0.976317611422049	Hippocampus
2203	3	38579778	38580389	AA	398	13	0.232088641716628	0.869728989065803	Hippocampus
2204	3	39178416	39178741	AA	383	11	0.0907839667544812	0.890538356117596	Hippocampus
2205	3	39405659	39406268	AA	355	11	0.537309482172459	0.813476949286053	Hippocampus
2206	3	39470132	39474418	AA	358	16	0.0656994283010187	0.881658473890132	Hippocampus
2207	3	39478544	39479123	AA	365	15	0.127882224617688	0.875886248589947	Hippocampus
2208	3	39485205	39494109	AA	379	11	0.0656469478569614	0.873237509160313	Hippocampus
2209	3	39501330	39506343	AA	369	14	0.10243272409549	0.858839370054746	Hippocampus
2210	3	41117673	41117824	AA	238	19	0.136905931312968	0.759433922394649	Hippocampus
2211	3	42176393	42176876	AA	317	11	0.0994531201462225	0.8149840563753	Hippocampus
2212	3	42658582	42658762	AA	306	11	0.0745978576622899	0.805594107956827	Hippocampus
2213	3	42685760	42686230	AA	307	11	0.0841206138199973	0.829244222195755	Hippocampus
2214	3	42732867	42734457	AA	301	11	0.0644613759532942	0.794979179357921	Hippocampus
2215	3	42936207	42936541	AA	349	11	0.120253496323094	0.890810366937229	Hippocampus
2216	3	4304172	4304266	AA	771	11	0.104511488022364	0.958755304731669	Hippocampus
2217	3	43999924	44001303	AA	247	12	0.126053561391101	0.791906212233956	Hippocampus
2218	3	44019938	44021198	AA	243	16	0.0958344809038386	0.79467377845227	Hippocampus
2219	3	44049664	44050491	AA	249	11	0.0393709429427589	0.646547327888192	Hippocampus
2220	3	44337217	44337612	AA	304	13	0.0759273833492827	0.798786499118673	Hippocampus
2221	3	4466331	4466452	AA	779	11	0.103248852626167	0.972269980109549	Hippocampus
2222	3	45036415	45036605	AA	330	18	0.138652441813482	0.778122209288738	Hippocampus
2223	3	46488037	46488317	AA	234	11	0.0932733904927461	0.684157777005079	Hippocampus
2224	3	46558354	46559451	AA	233	12	0.450370820395718	0.78054655490193	Hippocampus
2225	3	46628864	46629266	AA	225	13	0.0506765997368371	0.636908765106243	Hippocampus
2226	3	46717781	46718487	AA	217	16	0.10456501550458	0.653823370579651	Hippocampus
2227	3	46754473	46762565	AA	211	11	0.128627925502472	0.675023671178424	Hippocampus
2228	3	46766578	46766729	AA	211	11	0.0995695161399693	0.680148416519	Hippocampus
2229	3	46788971	46792080	AA	201	18	0.0759461906442763	0.665329986135881	Hippocampus
2230	3	46795325	46797188	AA	192	11	0.16201472970154	0.692973586643509	Hippocampus
2231	3	46805450	46807458	AA	188	15	0.0990369948673151	0.634945676157688	Hippocampus
2232	3	46899060	46899304	AA	188	12	0.134457701400171	0.730808374157516	Hippocampus
2233	3	47165539	47165663	AA	163	11	0.0394125918078109	0.555978979667508	Hippocampus
2234	3	47450646	47451561	AA	157	17	0.30614165262467	0.682195427853568	Hippocampus
2235	3	47573734	47574143	AA	153	12	0.0482900804343239	0.577452251316622	Hippocampus
2236	3	47788728	47788878	AA	117	11	0.0804688440142608	0.534622115703588	Hippocampus
2237	3	47802177	47802310	AA	115	11	0.0544415941680202	0.542537360543525	Hippocampus
2238	3	48089711	48089814	AA	107	11	0.0910278433578016	0.506360249165794	Hippocampus
2239	3	48427621	48428124	AA	104	12	0.114301916739197	0.478213201594191	Hippocampus
224	1	12133610	12134242	AA	473	18	0.102363697595174	0.933965988739927	Hippocampus
2240	3	48543160	48543623	AA	99	21	0.0406565718887192	0.415802819359141	Hippocampus
2241	3	48610250	48610521	AA	96	11	0.064499333933732	0.392251324128274	Hippocampus
2242	3	48898173	48898290	AA	97	11	0.0370494223765639	0.293435878918069	Hippocampus
2243	3	49105382	49105525	AA	99	14	0.0836170710497425	0.390679266731121	Hippocampus
2244	3	49199098	49199912	AA	98	11	0.0224338897860117	0.418142788400194	Hippocampus
2245	3	4952818	4954030	AA	815	11	0.579072877780095	0.946617163438008	Hippocampus
