vmr_id	feature_type	nearest_feature_id	nearest_feature_name	nearest_distance	seqnames	start	end	h2_category	h2_unscaled	r_squared_cv	num_snps	population	vmr_set	vmr_length	log_nearest_distance	within_10kb	within_100kb
chr5_178121049_178121397	gene	ENSG00000145911	N4BP3	0	chr5	178121049	178121397	Heritable	0.15524084240979	0.937279529195791	648	AA	shared	348	0	TRUE	TRUE
chr5_178143948_178144105	gene	ENSG00000145916	RMND5B	0	chr5	178143948	178144105	Heritable	0.101162636647385	0.940569812039821	656	AA	shared	157	0	TRUE	TRUE
chr5_178164681_178165018	gene	ENSG00000289726	ENSG00000289726	0	chr5	178164681	178165018	Non-heritable	0.0883396867431628	0.890548386314852	652	AA	shared	337	0	TRUE	TRUE
chrX_77894496_77896222	gene	ENSG00000102158	MAGT1	0	chrX	77894496	77896222	Low prediction	0.0477059216797308	0.20141485295024	65	AA	shared	1726	0	TRUE	TRUE
chr5_178186761_178187458	gene	ENSG00000244234	GMCL2	0	chr5	178186761	178187458	Heritable	0.248641333869301	0.874510059689515	675	AA	shared	697	0	TRUE	TRUE
chr5_178280374_178280591	gene	ENSG00000050767	COL23A1	0	chr5	178280374	178280591	Non-heritable	0.0786986826656094	0.955015133435415	757	AA	shared	217	0	TRUE	TRUE
chr5_178330944_178332088	gene	ENSG00000050767	COL23A1	0	chr5	178330944	178332088	Non-heritable	0.0622751735837746	0.958683553647292	780	AA	shared	1144	0	TRUE	TRUE
chr5_178346761_178346893	gene	ENSG00000050767	COL23A1	0	chr5	178346761	178346893	Non-heritable	0.07792164551322	0.942940595432234	803	AA	shared	132	0	TRUE	TRUE
chr5_178384001_178384723	gene	ENSG00000050767	COL23A1	0	chr5	178384001	178384723	Heritable	0.106447111641193	0.938434912011816	804	AA	shared	722	0	TRUE	TRUE
chr5_178396893_178397284	gene	ENSG00000050767	COL23A1	0	chr5	178396893	178397284	Non-heritable	0.0922671082640028	0.955548816515301	813	AA	shared	391	0	TRUE	TRUE
chr5_178428169_178428657	gene	ENSG00000050767	COL23A1	0	chr5	178428169	178428657	Non-heritable	0.0673772177325596	0.954265216507478	811	AA	shared	488	0	TRUE	TRUE
chr5_178434858_178435191	gene	ENSG00000050767	COL23A1	0	chr5	178434858	178435191	Non-heritable	0.0702207873071409	0.94988049851841	829	AA	shared	333	0	TRUE	TRUE
chr5_178449299_178449929	gene	ENSG00000050767	COL23A1	0	chr5	178449299	178449929	Non-heritable	0.0436622604947278	0.906453782854905	811	AA	shared	630	0	TRUE	TRUE
chrX_77899055_77900577	gene	ENSG00000131174	COX7B	0	chrX	77899055	77900577	Low prediction	0.0524237605633933	0.284595243233133	71	AA	shared	1522	0	TRUE	TRUE
chr5_178834676_178836119	gene	ENSG00000294137	ENSG00000294137	1289	chr5	178834676	178836119	Heritable	0.618173014743827	0.925928886521071	877	AA	shared	1443	7.16239749735572	TRUE	TRUE
chr5_179121038_179121778	gene	ENSG00000087116	ADAMTS2	0	chr5	179121038	179121778	Non-heritable	0.0783849177827237	0.941237462618558	863	AA	shared	740	0	TRUE	TRUE
chr5_179138316_179138597	gene	ENSG00000087116	ADAMTS2	0	chr5	179138316	179138597	Non-heritable	0.0679811847518867	0.947371791305024	871	AA	shared	281	0	TRUE	TRUE
chr5_179192814_179193362	gene	ENSG00000087116	ADAMTS2	0	chr5	179192814	179193362	Non-heritable	0.0940878924232233	0.960494884187284	910	AA	shared	548	0	TRUE	TRUE
chr5_179204734_179204992	gene	ENSG00000087116	ADAMTS2	0	chr5	179204734	179204992	Heritable	0.244453613041165	0.937042531206172	881	AA	shared	258	0	TRUE	TRUE
chr5_179212858_179213459	gene	ENSG00000087116	ADAMTS2	0	chr5	179212858	179213459	Heritable	0.596018820616624	0.920868715160961	897	AA	shared	601	0	TRUE	TRUE
chr5_179278223_179278622	gene	ENSG00000087116	ADAMTS2	0	chr5	179278223	179278622	Heritable	0.126495573045131	0.929594704041816	904	AA	shared	399	0	TRUE	TRUE
chr5_179300668_179301015	gene	ENSG00000087116	ADAMTS2	0	chr5	179300668	179301015	Heritable	0.289340413572592	0.916344755310876	887	AA	shared	347	0	TRUE	TRUE
chrX_11110943_11111967	gene	ENSG00000004961	HCCS	0	chrX	11110943	11111967	Non-heritable	0.0493798966489709	0.551242642210917	182	AA	shared	1024	0	TRUE	TRUE
chr5_179314132_179314757	gene	ENSG00000087116	ADAMTS2	0	chr5	179314132	179314757	Non-heritable	0.0401712990579047	0.883310110654287	902	AA	shared	625	0	TRUE	TRUE
chr5_179326603_179326802	gene	ENSG00000087116	ADAMTS2	0	chr5	179326603	179326802	Non-heritable	0.0697047823776675	0.952870544575229	887	AA	shared	199	0	TRUE	TRUE
chr5_179336353_179337175	gene	ENSG00000087116	ADAMTS2	0	chr5	179336353	179337175	Heritable	0.410183740599531	0.91749283116544	878	AA	shared	822	0	TRUE	TRUE
chr5_179451571_179451829	gene	ENSG00000250674	ENSG00000250674	3585	chr5	179451571	179451829	Non-heritable	0.0370719761459198	0.947838028115299	856	AA	shared	258	8.18479265416508	TRUE	TRUE
chr5_179486908_179487021	gene	ENSG00000274716	U4	5054	chr5	179486908	179487021	Non-heritable	0.0790846393149612	0.960567070255908	852	AA	shared	113	8.52813313145457	TRUE	TRUE
chr5_179632379_179632779	gene	ENSG00000304201	ENSG00000304201	0	chr5	179632379	179632779	Heritable	0.299754094240634	0.919139103997581	856	AA	shared	400	0	TRUE	TRUE
chr5_179801859_179801967	gene	ENSG00000161013	MGAT4B	0	chr5	179801859	179801967	Non-heritable	0.0692260305289991	0.949634642773356	845	AA	shared	108	0	TRUE	TRUE
chr5_180116364_180116769	gene	ENSG00000146090	RASGEF1C	0	chr5	180116364	180116769	Non-heritable	0.0602946426586517	0.886013109814808	829	AA	shared	405	0	TRUE	TRUE
chr5_180126773_180126922	gene	ENSG00000146090	RASGEF1C	0	chr5	180126773	180126922	Non-heritable	0.0308281379641201	0.913857713942531	811	AA	shared	149	0	TRUE	TRUE
chr5_180161592_180162224	gene	ENSG00000146090	RASGEF1C	0	chr5	180161592	180162224	Non-heritable	0.0871016746731772	0.942346252790439	821	AA	shared	632	0	TRUE	TRUE
chr5_180170337_180171141	gene	ENSG00000146090	RASGEF1C	0	chr5	180170337	180171141	Non-heritable	0.0984256479165004	0.950287292470965	820	AA	shared	804	0	TRUE	TRUE
chr5_180177077_180177480	gene	ENSG00000146090	RASGEF1C	0	chr5	180177077	180177480	Heritable	0.119066497023253	0.95173160243683	812	AA	shared	403	0	TRUE	TRUE
chr5_180207707_180208171	gene	ENSG00000146090	RASGEF1C	0	chr5	180207707	180208171	Non-heritable	0.0608338047456377	0.940975003388672	781	AA	shared	464	0	TRUE	TRUE
chr5_180313387_180314796	gene	ENSG00000297119	ENSG00000297119	0	chr5	180313387	180314796	Heritable	0.740478115883474	0.916652552907776	717	AA	shared	1409	0	TRUE	TRUE
chrX_79839917_79844974	gene	ENSG00000300464	ENSG00000300464	168451	chrX	79839917	79844974	Heritable	0.824712806438463	0.803176506190066	124	AA	shared	5057	12.0344061217236	FALSE	FALSE
chr5_180957930_180959286	gene	ENSG00000299843	ENSG00000299843	0	chr5	180957930	180959286	Heritable	0.205421594126709	0.827893166272211	510	AA	shared	1356	0	TRUE	TRUE
chr5_181095995_181096269	gene	ENSG00000214295	FOXO1B	2870	chr5	181095995	181096269	Non-heritable	0.0979400251749049	0.882460140418198	482	AA	shared	274	7.96241568012106	TRUE	TRUE
chrX_79993121_79996429	gene	ENSG00000300464	ENSG00000300464	16996	chrX	79993121	79996429	Heritable	0.80317527026884	0.812834138900969	129	AA	shared	3308	9.74079213687735	FALSE	TRUE
chr5_181104288_181105723	gene	ENSG00000214295	FOXO1B	3621	chr5	181104288	181105723	Heritable	0.123558609139221	0.854648933756618	477	AA	shared	1435	8.19478163844336	TRUE	TRUE
chr5_181182458_181183789	gene	ENSG00000248473	LINC01962	0	chr5	181182458	181183789	Heritable	0.161133405309091	0.770459071625324	423	AA	shared	1331	0	TRUE	TRUE
chr5_181184701_181184911	gene	ENSG00000308702	ENSG00000308702	0	chr5	181184701	181184911	Heritable	0.150604491066338	0.86180129879493	420	AA	shared	210	0	TRUE	TRUE
chr5_181216077_181216432	gene	ENSG00000286644	ENSG00000286644	0	chr5	181216077	181216432	Heritable	0.313539139979939	0.836402291346338	409	AA	shared	355	0	TRUE	TRUE
chr5_1841337_1841566	gene	ENSG00000302887	ENSG00000302887	4451	chr5	1841337	1841566	Heritable	0.122975445712303	0.973011393583685	989	AA	shared	229	8.40110871239544	TRUE	TRUE
chr5_1856438_1857483	gene	ENSG00000250417	LINC02116	0	chr5	1856438	1857483	Heritable	0.379333225404429	0.938284251312734	1005	AA	shared	1045	0	TRUE	TRUE
chr5_1861234_1861501	gene	ENSG00000250417	LINC02116	0	chr5	1861234	1861501	Non-heritable	0.0978192005590152	0.970712463440047	995	AA	shared	267	0	TRUE	TRUE
chrX_80715741_80717708	gene	ENSG00000165288	BRWD3	0	chrX	80715741	80717708	Low prediction	0.0180888521261942	0.244005473368456	97	AA	shared	1967	0	TRUE	TRUE
chr5_18672510_18673180	gene	ENSG00000293723	ENSG00000293723	0	chr5	18672510	18673180	Heritable	0.337299818291402	0.809725588688199	371	AA	shared	670	0	TRUE	TRUE
chr5_1867479_1868330	gene	ENSG00000250417	LINC02116	0	chr5	1867479	1868330	Heritable	0.120827611235352	0.940563712580532	996	AA	shared	851	0	TRUE	TRUE
chr5_19155351_19157549	gene	ENSG00000249174	ENSG00000249174	13004	chr5	19155351	19157549	Heritable	0.337071526006117	0.841889094663428	330	AA	shared	2198	9.47308917788275	FALSE	TRUE
chr5_2098297_2098694	gene	ENSG00000248994	ENSG00000248994	0	chr5	2098297	2098694	Heritable	0.732688021623944	0.927162448760175	1056	AA	shared	397	0	TRUE	TRUE
chr5_2111142_2112701	gene	ENSG00000299256	ENSG00000299256	0	chr5	2111142	2112701	Non-heritable	0.0491182381262716	0.973963570130334	1061	AA	shared	1559	0	TRUE	TRUE
chr5_21481973_21482309	gene	ENSG00000233974	ENSG00000233974	0	chr5	21481973	21482309	Non-heritable	0.06714822183846	0.774809909224477	295	AA	shared	336	0	TRUE	TRUE
chr5_2205963_2206444	gene	ENSG00000201026	Y_RNA	21142	chr5	2205963	2206444	Non-heritable	0.0561961829368238	0.971283942385647	1036	AA	shared	481	9.95906416042487	FALSE	TRUE
chr5_24093597_24094554	gene	ENSG00000248874	LINC02899	0	chr5	24093597	24094554	Heritable	0.197696701575578	0.82391267041447	360	AA	shared	957	0	TRUE	TRUE
chr5_2546804_2547206	gene	ENSG00000295272	ENSG00000295272	11501	chr5	2546804	2547206	Non-heritable	0.0864595739302545	0.974256944565556	1012	AA	shared	402	9.3502762122737	FALSE	TRUE
chr5_2642881_2643695	gene	ENSG00000299315	ENSG00000299315	10944	chr5	2642881	2643695	Non-heritable	0.0912429989572494	0.97338121775421	1013	AA	shared	814	9.30063800995696	FALSE	TRUE
chr5_26793118_26795497	gene	ENSG00000251033	ENSG00000251033	43101	chr5	26793118	26795497	Heritable	0.755442758461879	0.827921490444851	356	AA	shared	2379	10.6713246787275	FALSE	TRUE
chr5_28927287_28928799	gene	ENSG00000277878	ENSG00000277878	0	chr5	28927287	28928799	Heritable	0.779373210613839	0.853339607823436	336	AA	shared	1512	0	TRUE	TRUE
chr5_28931882_28934574	gene	ENSG00000259786	LINC02109	0	chr5	28931882	28934574	Heritable	0.815513323584742	0.836805699522279	347	AA	shared	2692	0	TRUE	TRUE
chr5_29456860_29457485	gene	ENSG00000309123	ENSG00000309123	16227	chr5	29456860	29457485	Heritable	0.495551661854128	0.821840443961132	343	AA	shared	625	9.69449342432634	FALSE	TRUE
chr5_29635126_29636854	gene	ENSG00000299189	ENSG00000299189	6013	chr5	29635126	29636854	Heritable	0.519613811922155	0.819530079427935	334	AA	shared	1728	8.70184536354847	TRUE	TRUE
chr5_29676521_29679092	gene	ENSG00000299189	ENSG00000299189	31490	chr5	29676521	29679092	Heritable	0.636656900623465	0.84401023634236	342	AA	shared	2571	10.3574570697039	FALSE	TRUE
chr5_29683376_29685809	gene	ENSG00000299189	ENSG00000299189	38345	chr5	29683376	29685809	Heritable	0.857798346815651	0.817967396997403	340	AA	shared	2433	10.5544054988783	FALSE	TRUE
chr5_3015287_3016043	gene	ENSG00000304970	ENSG00000304970	20591	chr5	3015287	3016043	Heritable	0.649004444230721	0.923037255930011	954	AA	shared	756	9.93265792983591	FALSE	TRUE
chr5_3074504_3075348	gene	ENSG00000295848	ENSG00000295848	5652	chr5	3074504	3075348	Heritable	0.708332919240203	0.887717663247751	926	AA	shared	844	8.63994165667529	TRUE	TRUE
chr5_31692480_31693099	gene	ENSG00000133401	PDZD2	0	chr5	31692480	31693099	Non-heritable	0.0666112222311628	0.925485443454222	795	AA	shared	619	0	TRUE	TRUE
chr5_31754814_31755438	gene	ENSG00000133401	PDZD2	0	chr5	31754814	31755438	Heritable	0.353827341291707	0.92104286478794	788	AA	shared	624	0	TRUE	TRUE
chrX_82727513_82728161	gene	ENSG00000296440	ENSG00000296440	13188	chrX	82727513	82728161	Heritable	0.38852666856331	0.864785363355908	91	AA	shared	648	9.48713842782588	FALSE	TRUE
chr5_31866218_31866805	gene	ENSG00000133401	PDZD2	0	chr5	31866218	31866805	Heritable	0.102990519541485	0.954927376444402	803	AA	shared	587	0	TRUE	TRUE
chr5_3310768_3311549	gene	ENSG00000302678	ENSG00000302678	32325	chr5	3310768	3311549	Non-heritable	0.0892593153778521	0.957091232538259	850	AA	shared	781	10.3836271389698	FALSE	TRUE
chr5_3325337_3325456	gene	ENSG00000302678	ENSG00000302678	18418	chr5	3325337	3325456	Heritable	0.281996203837001	0.9201204890952	834	AA	shared	119	9.8211380195191	FALSE	TRUE
chr5_3326165_3326302	gene	ENSG00000302678	ENSG00000302678	17572	chr5	3326165	3326302	Heritable	0.110709817636538	0.954345434962877	824	AA	shared	137	9.77411891219485	FALSE	TRUE
chr5_33439347_33439851	gene	ENSG00000249572	TARS1-DT	0	chr5	33439347	33439851	Heritable	0.613045949196828	0.856396757185359	491	AA	shared	504	0	TRUE	TRUE
chr5_33935282_33935863	gene	ENSG00000182631	RXFP3	522	chr5	33935282	33935863	Heritable	0.119512025063468	0.894813260835875	503	AA	shared	581	6.25958146406492	TRUE	TRUE
chr5_33938909_33939380	gene	ENSG00000182631	RXFP3	0	chr5	33938909	33939380	Heritable	0.158411075929919	0.907043091686543	499	AA	shared	471	0	TRUE	TRUE
chrX_82729683_82731470	gene	ENSG00000296440	ENSG00000296440	9879	chrX	82729683	82731470	Heritable	0.31074587191249	0.833744181830678	93	AA	shared	1787	9.19826779074191	TRUE	TRUE
chr5_34490357_34490937	gene	ENSG00000304753	ENSG00000304753	13167	chr5	34490357	34490937	Heritable	0.130296155913757	0.865566619002704	520	AA	shared	580	9.48554492291685	FALSE	TRUE
chr5_35712362_35715163	gene	ENSG00000248969	ENSG00000248969	0	chr5	35712362	35715163	Heritable	0.848494816821119	0.849923879628561	484	AA	shared	2801	0	TRUE	TRUE
chr5_3592412_3593806	gene	ENSG00000305607	ENSG00000305607	394	chr5	3592412	3593806	Non-heritable	0.0820013407462929	0.912248411024085	793	AA	shared	1394	5.97888576490112	TRUE	TRUE
chr5_3601345_3601988	gene	ENSG00000170549	IRX1	0	chr5	3601345	3601988	Heritable	0.106558852919556	0.957209238929583	800	AA	shared	643	0	TRUE	TRUE
chrX_113161402_113162968	gene	ENSG00000286767	ENSG00000286767	0	chrX	113161402	113162968	Heritable	0.729615711396036	0.855795600951316	203	AA	shared	1566	0	TRUE	TRUE
chr5_36692356_36692925	gene	ENSG00000250155	SLC1A3-AS1	0	chr5	36692356	36692925	Non-heritable	0.0976626817576355	0.803048889146346	345	AA	shared	569	0	TRUE	TRUE
chr5_36693698_36694135	gene	ENSG00000250155	SLC1A3-AS1	0	chr5	36693698	36694135	Non-heritable	0.0288411543575293	0.674719689583621	339	AA	shared	437	0	TRUE	TRUE
chr5_36783106_36783401	gene	ENSG00000300426	ENSG00000300426	45427	chr5	36783106	36783401	Heritable	0.577702382577865	0.797230013649046	362	AA	shared	295	10.7238839340115	FALSE	TRUE
chr5_37209014_37209451	gene	ENSG00000228212	OFD1P17	0	chr5	37209014	37209451	Non-heritable	0.0506051145430145	0.692431262377454	428	AA	shared	437	0	TRUE	TRUE
chr5_38272419_38274408	gene	ENSG00000164318	EGFLAM	0	chr5	38272419	38274408	Heritable	0.551664375447069	0.882230446588948	454	AA	shared	1989	0	TRUE	TRUE
chr5_38466644_38466868	gene	ENSG00000251257	ENSG00000251257	0	chr5	38466644	38466868	Non-heritable	0.0576886522652077	0.899413172616857	488	AA	shared	224	0	TRUE	TRUE
chr5_3854460_3854681	gene	ENSG00000288978	ENSG00000288978	66381	chr5	3854460	3854681	Non-heritable	0.0529541837140939	0.948043180555119	741	AA	shared	221	11.1031812143772	FALSE	TRUE
chr5_38678558_38680538	gene	ENSG00000249740	OSMR-DT	0	chr5	38678558	38680538	Non-heritable	0.0341383625032378	0.906198355482935	535	AA	shared	1980	0	TRUE	TRUE
chrX_84182092_84183443	gene	ENSG00000072133	RPS6KA6	0	chrX	84182092	84183443	Non-heritable	0.0925202332405985	0.554203123105746	130	AA	shared	1351	0	TRUE	TRUE
chr5_38809771_38809996	gene	ENSG00000249740	OSMR-DT	0	chr5	38809771	38809996	Non-heritable	0.0646354524158608	0.876962228258437	503	AA	shared	225	0	TRUE	TRUE
chr5_39425823_39426296	gene	ENSG00000153071	DAB2	0	chr5	39425823	39426296	Heritable	0.146189892753097	0.816698776483017	361	AA	shared	473	0	TRUE	TRUE
chr5_4002070_4002903	gene	ENSG00000296168	ENSG00000296168	4884	chr5	4002070	4002903	Heritable	0.572244462964988	0.917038086983737	717	AA	shared	833	8.49392456447688	TRUE	TRUE
chr5_40835932_40836257	gene	ENSG00000145592	RPL37	709	chr5	40835932	40836257	Heritable	0.157624237332155	0.762701221242406	255	AA	shared	325	6.56526497003536	TRUE	TRUE
chr5_42741735_42744183	gene	ENSG00000270513	ENSG00000270513	12215	chr5	42741735	42744183	Heritable	0.412469440464455	0.828349543266251	181	AA	shared	2448	9.41050184689847	FALSE	TRUE
chr5_42813271_42813674	gene	ENSG00000286271	ENSG00000286271	0	chr5	42813271	42813674	Non-heritable	0.0694799099016277	0.594234392294903	174	AA	shared	403	0	TRUE	TRUE
chr5_42923862_42924567	gene	ENSG00000177738	ANXA2R-OT1	0	chr5	42923862	42924567	Non-heritable	0.0622116364393934	0.510871914611021	172	AA	shared	705	0	TRUE	TRUE
chr5_43005650_43006030	gene	ENSG00000177738	ANXA2R-OT1	0	chr5	43005650	43006030	Heritable	0.157859044476563	0.696361584411122	179	AA	shared	380	0	TRUE	TRUE
chr5_4308948_4309885	gene	ENSG00000299354	ENSG00000299354	110333	chr5	4308948	4309885	Heritable	0.646946908155145	0.88535638589831	680	AA	shared	937	11.6112674079689	FALSE	FALSE
chr5_43557635_43557861	gene	ENSG00000172239	PAIP1	0	chr5	43557635	43557861	Non-heritable	0.02945205616437	0.5079087442727	202	AA	shared	226	0	TRUE	TRUE
chr5_4511881_4512177	gene	ENSG00000248973	ENSG00000248973	0	chr5	4511881	4512177	Non-heritable	0.087266134803507	0.942804547597476	691	AA	shared	296	0	TRUE	TRUE
chrX_85003101_85004655	gene	ENSG00000155008	APOOL	0	chrX	85003101	85004655	Non-heritable	0.0629035828886515	0.527691628569622	146	AA	shared	1554	0	TRUE	TRUE
chr5_5301102_5301879	gene	ENSG00000145536	ADAMTS16	0	chr5	5301102	5301879	Heritable	0.373467004706532	0.901032418186633	698	AA	shared	777	0	TRUE	TRUE
chr5_5304480_5304880	gene	ENSG00000145536	ADAMTS16	0	chr5	5304480	5304880	Heritable	0.154764609419261	0.894780017456525	714	AA	shared	400	0	TRUE	TRUE
chr5_53662296_53663455	gene	ENSG00000164258	NDUFS4	0	chr5	53662296	53663455	Non-heritable	0.0577202971326767	0.768785262930446	457	AA	shared	1159	0	TRUE	TRUE
chr5_54514483_54515467	gene	ENSG00000178996	SNX18	2291	chr5	54514483	54515467	Heritable	0.146934999456358	0.825588701704119	410	AA	shared	984	7.73718007783463	TRUE	TRUE
chr5_54518753_54518923	gene	ENSG00000178996	SNX18	0	chr5	54518753	54518923	Non-heritable	0.0832081413329764	0.804279063010522	422	AA	shared	170	0	TRUE	TRUE
chr5_5494957_5495234	gene	ENSG00000164151	ICE1	4736	chr5	5494957	5495234	Non-heritable	0.0806500621354576	0.939353826037521	740	AA	shared	277	8.46315930292375	TRUE	TRUE
chr5_55602537_55604136	gene	ENSG00000297706	ENSG00000297706	1403	chr5	55602537	55604136	Heritable	0.107124510227156	0.871984643028293	454	AA	shared	1599	7.24708058458576	TRUE	TRUE
chr5_55698253_55699209	gene	ENSG00000177058	SLC38A9	0	chr5	55698253	55699209	Heritable	0.384064414087558	0.844439067560918	461	AA	shared	956	0	TRUE	TRUE
chr5_56409766_56410288	gene	ENSG00000250787	HMGN1P17	27690	chr5	56409766	56410288	Heritable	0.123663516706272	0.886308566803116	474	AA	shared	522	10.2288627296335	FALSE	TRUE
chrX_85250810_85252793	gene	ENSG00000147180	ZNF711	0	chrX	85250810	85252793	Heritable	0.333549974922915	0.599546622684683	158	AA	shared	1983	0	TRUE	TRUE
chr5_56450706_56450904	gene	ENSG00000248727	LINC01948	0	chr5	56450706	56450904	Non-heritable	0.038550577778647	0.788617322114556	488	AA	shared	198	0	TRUE	TRUE
chr5_56817457_56818790	gene	ENSG00000095015	MAP3K1	0	chr5	56817457	56818790	Non-heritable	0.0410556969264467	0.849668726189184	565	AA	shared	1333	0	TRUE	TRUE
chr5_56908578_56908786	gene	ENSG00000225230	ENSG00000225230	0	chr5	56908578	56908786	Heritable	0.25251269864118	0.860164944779821	554	AA	shared	208	0	TRUE	TRUE
chr5_57053935_57055374	gene	ENSG00000295770	ENSG00000295770	17462	chr5	57053935	57055374	Heritable	0.714283182161698	0.856768357950368	555	AA	shared	1439	9.76783963593985	FALSE	TRUE
chr5_58027200_58027583	gene	ENSG00000295698	ENSG00000295698	39381	chr5	58027200	58027583	Heritable	0.536556468932919	0.800880744619074	422	AA	shared	383	10.5810641381051	FALSE	TRUE
chr5_60340045_60341047	gene	ENSG00000113448	PDE4D	0	chr5	60340045	60341047	Non-heritable	0.0519825341583921	0.642909266801404	231	AA	shared	1002	0	TRUE	TRUE
chrX_86148602_86149488	gene	ENSG00000126733	DACH2	0	chrX	86148602	86149488	Non-heritable	0.0142507527277363	0.389990443267717	176	AA	shared	886	0	TRUE	TRUE
chr5_61335984_61336337	gene	ENSG00000130449	ZSWIM6	0	chr5	61335984	61336337	Non-heritable	0.0381035388111594	0.652166101503024	276	AA	shared	353	0	TRUE	TRUE
chr5_6216466_6217356	gene	ENSG00000294384	ENSG00000294384	0	chr5	6216466	6217356	Heritable	0.1528515790935	0.922210496175081	703	AA	shared	890	0	TRUE	TRUE
chr5_63273271_63276576	gene	ENSG00000307084	ENSG00000307084	24945	chr5	63273271	63276576	Heritable	0.567192385307153	0.798581939083094	248	AA	shared	3305	10.1244687676857	FALSE	TRUE
chr5_63278343_63279505	gene	ENSG00000307084	ENSG00000307084	22016	chr5	63278343	63279505	Heritable	0.511891691092879	0.828808838022711	250	AA	shared	1162	9.99957016121317	FALSE	TRUE
chr5_64167050_64167308	gene	ENSG00000164197	RNF180	0	chr5	64167050	64167308	Non-heritable	0.051969898435517	0.742782384136417	264	AA	shared	258	0	TRUE	TRUE
chr5_64432318_64434379	gene	ENSG00000236068	NT5ELP	0	chr5	64432318	64434379	Heritable	0.78819219316343	0.81271232516576	254	AA	shared	2061	0	TRUE	TRUE
chr5_64507747_64507997	gene	ENSG00000186479	RGS7BP	0	chr5	64507747	64507997	Non-heritable	0.0883666858472495	0.724731159486577	259	AA	shared	250	0	TRUE	TRUE
chr5_64676977_64677452	gene	ENSG00000224296	MRPL49P1	1589	chr5	64676977	64677452	Heritable	0.156312606721581	0.730435592477184	255	AA	shared	475	7.37148929521428	TRUE	TRUE
chr5_66665589_66666186	gene	ENSG00000069020	MAST4	0	chr5	66665589	66666186	Heritable	0.377148998449036	0.818116055517637	396	AA	shared	597	0	TRUE	TRUE
chr5_6772874_6773197	gene	ENSG00000251365	LINC02236	0	chr5	6772874	6773197	Non-heritable	0.0695061328872781	0.930098596258078	646	AA	shared	323	0	TRUE	TRUE
chr5_6773416_6773730	gene	ENSG00000251365	LINC02236	0	chr5	6773416	6773730	Non-heritable	0.0871455413877535	0.932130508973464	649	AA	shared	314	0	TRUE	TRUE
chr5_69028401_69029372	gene	ENSG00000249352	LINC02198	0	chr5	69028401	69029372	Heritable	0.687405688577507	0.809223838360624	276	AA	shared	971	0	TRUE	TRUE
chr5_69332896_69333089	gene	ENSG00000183323	CCDC125	86	chr5	69332896	69333089	Non-heritable	0.0629800452953111	0.611102754802328	211	AA	shared	193	4.46590811865458	TRUE	TRUE
chr5_69335269_69335401	gene	ENSG00000215006	CHCHD2P2	1019	chr5	69335269	69335401	Non-heritable	0.0468753940720554	0.596997898478785	209	AA	shared	132	6.92755790627832	TRUE	TRUE
chr5_69560776_69560882	gene	ENSG00000183474	GTF2H2C	0	chr5	69560776	69560882	Non-heritable	0.0867327814517223	0.502597864111624	155	AA	shared	106	0	TRUE	TRUE
chr5_72321025_72321099	gene	ENSG00000049883	PTCD2	0	chr5	72321025	72321099	Non-heritable	0.0213173405125397	0.639751745852673	335	AA	shared	74	0	TRUE	TRUE
chr5_72544262_72546216	gene	ENSG00000304196	ENSG00000304196	9972	chr5	72544262	72546216	Heritable	0.686571635508958	0.850310306730526	391	AA	shared	1954	9.20763672040187	TRUE	TRUE
chr5_73119708_73119948	gene	ENSG00000306076	ENSG00000306076	0	chr5	73119708	73119948	Non-heritable	0.0635601920999416	0.868049078339367	410	AA	shared	240	0	TRUE	TRUE
chrX_97563515_97564359	gene	ENSG00000236256	DIAPH2-AS1	0	chrX	97563515	97564359	Heritable	0.152477941017693	0.6920474062634	172	AA	shared	844	0	TRUE	TRUE
chr5_73201907_73202346	gene	ENSG00000287090	ENSG00000287090	0	chr5	73201907	73202346	Non-heritable	0.0616375779062975	0.7634746920338	399	AA	shared	439	0	TRUE	TRUE
chr5_73276243_73277546	gene	ENSG00000249743	ENSG00000249743	0	chr5	73276243	73277546	Heritable	0.465165448436223	0.822968616390208	449	AA	shared	1303	0	TRUE	TRUE
chr5_73382711_73382821	gene	ENSG00000293193	ENSG00000293193	0	chr5	73382711	73382821	Non-heritable	0.0862565512859579	0.865409424363069	460	AA	shared	110	0	TRUE	TRUE
chr5_73435755_73435995	gene	ENSG00000293193	ENSG00000293193	4094	chr5	73435755	73435995	Non-heritable	0.0753974772293284	0.774520950179504	473	AA	shared	240	8.31752199628717	TRUE	TRUE
chr5_74637755_74639117	gene	ENSG00000171617	ENC1	0	chr5	74637755	74639117	Non-heritable	0.0449641487309101	0.8807084344752	467	AA	shared	1362	0	TRUE	TRUE
chr5_74766169_74766290	gene	ENSG00000164347	GFM2	0	chr5	74766169	74766290	Heritable	0.129396617998525	0.902831121560174	454	AA	shared	121	0	TRUE	TRUE
chr5_75612143_75612707	gene	ENSG00000189045	ANKDD1B	0	chr5	75612143	75612707	Heritable	0.459025070353592	0.798061997098961	407	AA	shared	564	0	TRUE	TRUE
chr5_75995676_75997891	gene	ENSG00000228367	ENSG00000228367	74015	chr5	75995676	75997891	Heritable	0.484921147280464	0.861850243042553	463	AA	shared	2215	11.2120365650312	FALSE	TRUE
chr5_76243308_76244201	gene	ENSG00000122012	SV2C	0	chr5	76243308	76244201	Non-heritable	0.0748279285904219	0.894034974289113	563	AA	shared	893	0	TRUE	TRUE
