vmr_id	feature_type	nearest_feature_id	nearest_feature_name	nearest_distance	seqnames	start	end	h2_category	h2_unscaled	r_squared_cv	num_snps	population	vmr_set	vmr_length	log_nearest_distance	within_10kb	within_100kb
chr1_25600992_25601890	gene	ENSG00000157978	LDLRAP1	9791	chr1	25600992	25601890	Heritable	0.1157957495429	0.846327370862105	338	AA	shared	898	9.18932100475211	TRUE	TRUE
chr11_87139662_87140358	gene	ENSG00000166575	TMEM135	0	chr11	87139662	87140358	Heritable	0.560059578828968	0.908037694898647	415	AA	shared	696	0	TRUE	TRUE
chr11_8776143_8776660	gene	ENSG00000255159	DENND2B-AS1	0	chr11	8776143	8776660	Heritable	0.328047229815056	0.915555498253116	524	AA	shared	517	0	TRUE	TRUE
chr11_8912065_8912433	gene	ENSG00000166452	AKIP1	0	chr11	8912065	8912433	Heritable	0.129921243610896	0.883235933710143	492	AA	shared	368	0	TRUE	TRUE
chr11_89864517_89865432	gene	ENSG00000254558	ANKRD33BP8	0	chr11	89864517	89865432	Heritable	0.119585750040865	0.793828951131093	223	AA	shared	915	0	TRUE	TRUE
chr11_90052459_90052592	gene	ENSG00000254916	ANKRD33BP10	0	chr11	90052459	90052592	Heritable	0.16342278740012	0.784333418197287	208	AA	shared	133	0	TRUE	TRUE
chr11_9041091_9041738	gene	ENSG00000175356	SCUBE2	0	chr11	9041091	9041738	Heritable	0.168789072214696	0.926767839558066	458	AA	shared	647	0	TRUE	TRUE
chr11_90675757_90676363	gene	ENSG00000261645	DISC1FP1	0	chr11	90675757	90676363	Heritable	0.306591947435764	0.803447681243008	222	AA	shared	606	0	TRUE	TRUE
chr11_9256888_9257198	gene	ENSG00000184014	DENND5A	0	chr11	9256888	9257198	Non-heritable	0.0884637913596742	0.792465087728907	365	AA	shared	310	0	TRUE	TRUE
chr1_25667254_25667999	gene	ENSG00000117643	MAN1C1	0	chr1	25667254	25667999	Heritable	0.111838187114211	0.863071400061356	336	AA	shared	745	0	TRUE	TRUE
chr11_92970051_92970551	gene	ENSG00000134640	MTNR1B	0	chr11	92970051	92970551	Heritable	0.108127698767186	0.84631298230155	314	AA	shared	500	0	TRUE	TRUE
chr11_94511971_94512097	gene	ENSG00000257057	C11orf97	363	chr11	94511971	94512097	Non-heritable	0.0556867844395058	0.850613904160251	399	AA	shared	126	5.89715386763674	TRUE	TRUE
chr11_95090916_95091649	gene	ENSG00000149218	ENDOD1	0	chr11	95090916	95091649	Non-heritable	0.062801656573888	0.853769535277746	469	AA	shared	733	0	TRUE	TRUE
chr11_95150172_95150987	gene	ENSG00000245552	LNCRNA-IUR	0	chr11	95150172	95150987	Heritable	0.184159821216762	0.915098642663844	483	AA	shared	815	0	TRUE	TRUE
chr1_25837731_25838657	gene	ENSG00000127423	AUNIP	0	chr1	25837731	25838657	Heritable	0.143524832497701	0.85938430936462	328	AA	shared	926	0	TRUE	TRUE
chr11_9572437_9572563	gene	ENSG00000307659	ENSG00000307659	0	chr11	9572437	9572563	Heritable	0.135233021536693	0.815532077666787	357	AA	shared	126	0	TRUE	TRUE
chr11_96155843_96156580	gene	ENSG00000184384	MAML2	0	chr11	96155843	96156580	Heritable	0.104816927618239	0.937932204490482	503	AA	shared	737	0	TRUE	TRUE
chr11_96340852_96341575	gene	ENSG00000266192	MIR1260B	0	chr11	96340852	96341575	Heritable	0.138051674551354	0.942604823338578	518	AA	shared	723	0	TRUE	TRUE
chr11_99626065_99626993	gene	ENSG00000149972	CNTN5	0	chr11	99626065	99626993	Heritable	0.679067726121432	0.869974422756015	492	AA	shared	928	0	TRUE	TRUE
chr11_99639137_99640410	gene	ENSG00000149972	CNTN5	0	chr11	99639137	99640410	Heritable	0.749681071988167	0.873351538894908	502	AA	shared	1273	0	TRUE	TRUE
chrX_154341455_154341677	gene	ENSG00000231830	ENSG00000231830	0	chrX	154341455	154341677	Non-heritable	0.023099671901626	0.494174301266323	205	AA	shared	222	0	TRUE	TRUE
chr1_25857719_25858145	gene	ENSG00000127423	AUNIP	0	chr1	25857719	25858145	Heritable	0.209493441735572	0.872434107256884	324	AA	shared	426	0	TRUE	TRUE
chr12_101699138_101699331	gene	ENSG00000111666	CHPT1	0	chr12	101699138	101699331	Non-heritable	0.0696036857365966	0.855354535892413	437	AA	shared	193	0	TRUE	TRUE
chr12_103647482_103648912	gene	ENSG00000136011	STAB2	0	chr12	103647482	103648912	Heritable	0.460742707277942	0.891710170566362	512	AA	shared	1430	0	TRUE	TRUE
chr12_104138919_104139129	gene	ENSG00000298015	ENSG00000298015	0	chr12	104138919	104139129	Heritable	0.100730777606648	0.9168532997557	505	AA	shared	210	0	TRUE	TRUE
chr12_104377202_104377730	gene	ENSG00000298817	ENSG00000298817	0	chr12	104377202	104377730	Heritable	0.14262378895883	0.921635243025935	506	AA	shared	528	0	TRUE	TRUE
chr1_25865575_25866572	gene	ENSG00000182749	PAQR7	0	chr1	25865575	25866572	Heritable	0.178293820689013	0.859642992109391	316	AA	shared	997	0	TRUE	TRUE
chr12_104459294_104459982	gene	ENSG00000171310	CHST11	0	chr12	104459294	104459982	Heritable	0.134531479500364	0.933344045774661	500	AA	shared	688	0	TRUE	TRUE
chr12_105496609_105498067	gene	ENSG00000301011	ENSG00000301011	34716	chr12	105496609	105498067	Heritable	0.511744186640509	0.910498678760986	543	AA	shared	1458	10.4549847595112	FALSE	TRUE
chr12_105524193_105525642	gene	ENSG00000301111	ENSG00000301111	22927	chr12	105524193	105525642	Heritable	0.387907177249858	0.897562887920167	541	AA	shared	1449	10.040114150068	FALSE	TRUE
chr12_106304323_106305863	gene	ENSG00000166046	TCP11L2	0	chr12	106304323	106305863	Heritable	0.144976152584367	0.909515624245195	446	AA	shared	1540	0	TRUE	TRUE
chr12_108838420_108838972	gene	ENSG00000302905	ENSG00000302905	0	chr12	108838420	108838972	Non-heritable	0.0146082959939402	0.698557903878557	473	AA	shared	552	0	TRUE	TRUE
chr12_109461971_109462345	gene	ENSG00000110906	KCTD10	0	chr12	109461971	109462345	Heritable	0.166400739186268	0.810781291940093	354	AA	shared	374	0	TRUE	TRUE
chr12_109503034_109504272	gene	ENSG00000151148	UBE3B	0	chr12	109503034	109504272	Heritable	0.161004442730122	0.856772064236969	335	AA	shared	1238	0	TRUE	TRUE
chr12_109715514_109717820	gene	ENSG00000139438	FAM222A	0	chr12	109715514	109717820	Non-heritable	0.0758947452150885	0.735852200153317	300	AA	shared	2306	0	TRUE	TRUE
chr12_109725778_109727588	gene	ENSG00000139438	FAM222A	0	chr12	109725778	109727588	Heritable	0.163100717117393	0.789515534728505	297	AA	shared	1810	0	TRUE	TRUE
chr12_109729374_109729705	gene	ENSG00000139438	FAM222A	0	chr12	109729374	109729705	Non-heritable	0.0577689512991691	0.785491391893503	307	AA	shared	331	0	TRUE	TRUE
chr12_110079753_110080056	gene	ENSG00000297254	ENSG00000297254	2177	chr12	110079753	110080056	Heritable	0.118209240415332	0.663451471617312	266	AA	shared	303	7.68616230349291	TRUE	TRUE
chr1_26116594_26117251	gene	ENSG00000175087	PDIK1L	0	chr1	26116594	26117251	Heritable	0.111089715112441	0.7665646218039	249	AA	shared	657	0	TRUE	TRUE
chr12_11069648_11074898	gene	ENSG00000212127	TAS2R14	0	chr12	11069648	11074898	Heritable	0.389876714751125	0.880429231597734	511	AA	shared	5250	0	TRUE	TRUE
chr12_111175582_111175877	gene	ENSG00000111249	CUX2	0	chr12	111175582	111175877	Heritable	0.124276108294275	0.726623841057124	155	AA	shared	295	0	TRUE	TRUE
chr12_11133361_11135455	gene	ENSG00000256188	TAS2R30	0	chr12	11133361	11135455	Heritable	0.369844928813178	0.889127866169953	526	AA	shared	2094	0	TRUE	TRUE
chr12_111840962_111841065	gene	ENSG00000234608	MAPKAPK5-AS1	0	chr12	111840962	111841065	Non-heritable	0.0844114036102995	0.777585135915828	206	AA	shared	103	0	TRUE	TRUE
chr12_11191843_11193319	gene	ENSG00000256657	ENSG00000256657	2755	chr12	11191843	11193319	Heritable	0.373938624584281	0.892674044011465	511	AA	shared	1476	7.92153563213355	TRUE	TRUE
chr1_26133484_26134837	gene	ENSG00000309933	ENSG00000309933	7011	chr1	26133484	26134837	Heritable	0.141968185617623	0.774424476360961	247	AA	shared	1353	8.85537824604113	TRUE	TRUE
chr12_112380717_112380895	gene	ENSG00000173064	HECTD4	0	chr12	112380717	112380895	Non-heritable	0.029044999635391	0.612743186017795	217	AA	shared	178	0	TRUE	TRUE
chr12_113057761_113058034	gene	ENSG00000135144	DTX1	0	chr12	113057761	113058034	Heritable	0.1904647253806	0.915457130434615	413	AA	shared	273	0	TRUE	TRUE
chr12_113889626_113890127	gene	ENSG00000122965	RBM19	0	chr12	113889626	113890127	Heritable	0.104091450859122	0.957106603158062	624	AA	shared	501	0	TRUE	TRUE
chr12_114396908_114400202	gene	ENSG00000297256	ENSG00000297256	0	chr12	114396908	114400202	Heritable	0.108338095627656	0.965344755485614	723	AA	shared	3294	0	TRUE	TRUE
chr12_114409633_114410754	gene	ENSG00000255399	TBX5-AS1	0	chr12	114409633	114410754	Non-heritable	0.0513641430552111	0.958052011337131	720	AA	shared	1121	0	TRUE	TRUE
chr12_114414784_114415051	gene	ENSG00000289101	ENSG00000289101	0	chr12	114414784	114415051	Heritable	0.155469818644322	0.963697686233364	727	AA	shared	267	0	TRUE	TRUE
chr12_11457923_11458530	gene	ENSG00000255790	ENSG00000255790	0	chr12	11457923	11458530	Heritable	0.276842966900198	0.910463495587052	520	AA	shared	607	0	TRUE	TRUE
chr12_114664118_114664485	gene	ENSG00000135111	TBX3	5769	chr12	114664118	114664485	Heritable	0.11534393366074	0.968728553342349	739	AA	shared	367	8.66042735950215	TRUE	TRUE
chr12_11546601_11547726	gene	ENSG00000256237	ENSG00000256237	0	chr12	11546601	11547726	Heritable	0.185865817604848	0.90060580227144	513	AA	shared	1125	0	TRUE	TRUE
chr12_116508953_116509219	gene	ENSG00000258018	LINC02457	0	chr12	116508953	116509219	Heritable	0.229327355198441	0.933791649988212	673	AA	shared	266	0	TRUE	TRUE
chr12_116717636_116718921	gene	ENSG00000111412	SPRING1	0	chr12	116717636	116718921	Heritable	0.130181106191175	0.963446942434529	708	AA	shared	1285	0	TRUE	TRUE
chr12_116996018_116996967	gene	ENSG00000174989	FBXW8	0	chr12	116996018	116996967	Heritable	0.11318638940914	0.972375154479493	692	AA	shared	949	0	TRUE	TRUE
chr12_117948350_117948484	gene	ENSG00000171435	KSR2	0	chr12	117948350	117948484	Heritable	0.15077686804643	0.960855969557294	643	AA	shared	134	0	TRUE	TRUE
chr12_118891093_118892845	gene	ENSG00000294918	ENSG00000294918	0	chr12	118891093	118892845	Heritable	0.770830747474452	0.923600489636423	513	AA	shared	1752	0	TRUE	TRUE
chr12_120529937_120530348	gene	ENSG00000110871	COQ5	0	chr12	120529937	120530348	Heritable	0.159142648277266	0.885312572128303	364	AA	shared	411	0	TRUE	TRUE
chr1_2617405_2617586	gene	ENSG00000142606	MMEL1	0	chr1	2617405	2617586	Heritable	0.161084017401665	0.917611213546566	611	AA	shared	181	0	TRUE	TRUE
chr12_120844636_120845165	gene	ENSG00000213137	ARF1P2	0	chr12	120844636	120845165	Non-heritable	0.0686293287016707	0.767199553438961	361	AA	shared	529	0	TRUE	TRUE
chr12_121169022_121170331	gene	ENSG00000295862	ENSG00000295862	0	chr12	121169022	121170331	Heritable	0.767002520185203	0.858599724331176	346	AA	shared	1309	0	TRUE	TRUE
chr12_121673171_121673436	gene	ENSG00000286586	ENSG00000286586	0	chr12	121673171	121673436	Heritable	0.217710828293282	0.849611490622875	314	AA	shared	265	0	TRUE	TRUE
chr12_121679461_121679950	gene	ENSG00000286586	ENSG00000286586	0	chr12	121679461	121679950	Non-heritable	0.076905457765952	0.777777956415764	302	AA	shared	489	0	TRUE	TRUE
chr12_121841701_121841795	gene	ENSG00000158104	HPD	0	chr12	121841701	121841795	Heritable	0.122387701408841	0.850081707013609	323	AA	shared	94	0	TRUE	TRUE
chr12_121918875_121919046	gene	ENSG00000158023	CFAP251	0	chr12	121918875	121919046	Heritable	0.233079059715689	0.779920511144462	315	AA	shared	171	0	TRUE	TRUE
chr12_122072386_122072779	gene	ENSG00000256546	LINC02985	3599	chr12	122072386	122072779	Heritable	0.116986479601115	0.761635774284432	279	AA	shared	393	8.1886891244442	TRUE	TRUE
chr12_12244419_12244720	gene	ENSG00000070018	LRP6	0	chr12	12244419	12244720	Heritable	0.116439895511141	0.965466348698874	669	AA	shared	301	0	TRUE	TRUE
chr12_122524888_122525475	gene	ENSG00000111011	RSRC2	0	chr12	122524888	122525475	Heritable	0.699380195992663	0.819637296229643	224	AA	shared	587	0	TRUE	TRUE
chr12_122793692_122794261	gene	ENSG00000130783	CCDC62	0	chr12	122793692	122794261	Heritable	0.203563232154503	0.739237580659163	214	AA	shared	569	0	TRUE	TRUE
chr12_122839897_122840697	gene	ENSG00000130787	HIP1R	0	chr12	122839897	122840697	Heritable	0.104117781530653	0.711137391623564	226	AA	shared	800	0	TRUE	TRUE
chr12_12321581_12322689	gene	ENSG00000111261	MANSC1	3366	chr12	12321581	12322689	Heritable	0.686527701633067	0.919999410519062	688	AA	shared	1108	8.12177741916107	TRUE	TRUE
chr12_123268882_123269135	gene	ENSG00000111328	CDK2AP1	0	chr12	123268882	123269135	Non-heritable	0.0995673558472348	0.794587261748324	262	AA	shared	253	0	TRUE	TRUE
chr12_123272860_123273559	gene	ENSG00000111328	CDK2AP1	525	chr12	123272860	123273559	Heritable	0.356892338824464	0.819664467243482	257	AA	shared	699	6.26530121273771	TRUE	TRUE
chr12_123761756_123761962	gene	ENSG00000185344	ATP6V0A2	0	chr12	123761756	123761962	Non-heritable	0.0806389010842035	0.899222384089955	441	AA	shared	206	0	TRUE	TRUE
chr12_123895224_123895715	gene	ENSG00000197653	DNAH10	0	chr12	123895224	123895715	Heritable	0.125724247450206	0.947001476814721	513	AA	shared	491	0	TRUE	TRUE
chr12_123973156_123973394	gene	ENSG00000178882	RFLNA	0	chr12	123973156	123973394	Heritable	0.106964809063949	0.926386913587643	542	AA	shared	238	0	TRUE	TRUE
chr12_124150375_124152096	gene	ENSG00000178882	RFLNA	0	chr12	124150375	124152096	Heritable	0.361535791303799	0.918212886124578	597	AA	shared	1721	0	TRUE	TRUE
chr12_124218601_124218942	gene	ENSG00000178882	RFLNA	0	chr12	124218601	124218942	Non-heritable	0.0308726647465951	0.946789465879434	610	AA	shared	341	0	TRUE	TRUE
chr12_124675669_124676275	gene	ENSG00000299894	ENSG00000299894	0	chr12	124675669	124676275	Heritable	0.212185345450022	0.935133996667067	716	AA	shared	606	0	TRUE	TRUE
chr12_124726903_124727475	gene	ENSG00000279931	ENSG00000279931	968	chr12	124726903	124727475	Heritable	0.159315272807421	0.95647298796329	717	AA	shared	572	6.87626461189077	TRUE	TRUE
chr12_124738987_124739168	gene	ENSG00000297099	ENSG00000297099	2498	chr12	124738987	124739168	Heritable	0.137715064772219	0.973717102857175	714	AA	shared	181	7.82364593083495	TRUE	TRUE
chr12_124952891_124953416	gene	ENSG00000150990	DHX37	0	chr12	124952891	124953416	Heritable	0.729189032517878	0.941163849781035	743	AA	shared	525	0	TRUE	TRUE
chr12_125015791_125016594	gene	ENSG00000184992	BRI3BP	0	chr12	125015791	125016594	Heritable	0.105181608738618	0.964860974157449	773	AA	shared	803	0	TRUE	TRUE
chr12_125023787_125024565	gene	ENSG00000184992	BRI3BP	0	chr12	125023787	125024565	Heritable	0.575199980378004	0.932931886301699	790	AA	shared	778	0	TRUE	TRUE
chr12_125092837_125093544	gene	ENSG00000081760	AACS	0	chr12	125092837	125093544	Heritable	0.126403618910653	0.97458808399018	793	AA	shared	707	0	TRUE	TRUE
chr12_125280577_125281024	gene	ENSG00000139364	TMEM132B	0	chr12	125280577	125281024	Heritable	0.101754197335342	0.924099951210696	763	AA	shared	447	0	TRUE	TRUE
chr12_125984764_125985092	gene	ENSG00000275212	LINC02826	0	chr12	125984764	125985092	Heritable	0.119501196499472	0.929014941216514	599	AA	shared	328	0	TRUE	TRUE
chr12_126836882_126838281	gene	ENSG00000255923	ENSG00000255923	26183	chr12	126836882	126838281	Heritable	0.495366926489191	0.908323437558856	714	AA	shared	1399	10.172903816181	FALSE	TRUE
chr12_128004305_128004892	gene	ENSG00000256643	LINC02441	17802	chr12	128004305	128004892	Non-heritable	0.0711348558397352	0.9828793444267	949	AA	shared	587	9.78712226140486	FALSE	TRUE
chr12_128188501_128189037	gene	ENSG00000276487	ENSG00000276487	0	chr12	128188501	128189037	Heritable	0.613318426234798	0.934417561725631	968	AA	shared	536	0	TRUE	TRUE
chr12_128246035_128247105	gene	ENSG00000265061	ENSG00000265061	1461	chr12	128246035	128247105	Heritable	0.572228135695836	0.964725387820428	997	AA	shared	1070	7.28756064030972	TRUE	TRUE
chr12_128293047_128293986	gene	ENSG00000181234	TMEM132C	0	chr12	128293047	128293986	Heritable	0.559509022987796	0.966939482482431	1001	AA	shared	939	0	TRUE	TRUE
chr12_129950036_129950952	gene	ENSG00000309728	ENSG00000309728	6607	chr12	129950036	129950952	Non-heritable	0.0729034944153763	0.980017967894303	1023	AA	shared	916	8.79603631520081	TRUE	TRUE
chr12_130017179_130017883	gene	ENSG00000256298	ENSG00000256298	0	chr12	130017179	130017883	Non-heritable	0.0538556912559713	0.970763943503486	1012	AA	shared	704	0	TRUE	TRUE
chr12_130164572_130165146	gene	ENSG00000111432	FZD10	0	chr12	130164572	130165146	Heritable	0.101433658390905	0.976457909411278	990	AA	shared	574	0	TRUE	TRUE
chr12_130281388_130281842	gene	ENSG00000259862	ENSG00000259862	14657	chr12	130281388	130281842	Heritable	0.376638960138127	0.960408285202098	972	AA	shared	454	9.59274154048579	FALSE	TRUE
chr12_130429286_130429461	gene	ENSG00000279905	ENSG00000279905	0	chr12	130429286	130429461	Non-heritable	0.0708508975552665	0.975184363882114	966	AA	shared	175	0	TRUE	TRUE
chr12_130474841_130475254	gene	ENSG00000060709	RIMBP2	0	chr12	130474841	130475254	Heritable	0.265723124070473	0.96568479939172	933	AA	shared	413	0	TRUE	TRUE
chr12_130532992_130533206	gene	ENSG00000060709	RIMBP2	0	chr12	130532992	130533206	Non-heritable	0.0373282029982336	0.949823124325674	939	AA	shared	214	0	TRUE	TRUE
chr12_131003756_131003986	gene	ENSG00000111452	ADGRD1	0	chr12	131003756	131003986	Heritable	0.145889298587156	0.973651561843678	902	AA	shared	230	0	TRUE	TRUE
chr12_131021220_131021528	gene	ENSG00000111452	ADGRD1	0	chr12	131021220	131021528	Heritable	0.324679112370625	0.940332692497867	866	AA	shared	308	0	TRUE	TRUE
chr12_131142915_131143597	gene	ENSG00000111452	ADGRD1	1445	chr12	131142915	131143597	Heritable	0.296797056192235	0.917114700920457	800	AA	shared	682	7.27655640271871	TRUE	TRUE
chr12_131298411_131300110	gene	ENSG00000212251	RNA5SP376	0	chr12	131298411	131300110	Heritable	0.103854750353971	0.957712128599401	771	AA	shared	1699	0	TRUE	TRUE
chr12_131328125_131328298	gene	ENSG00000248703	LINC02415	15289	chr12	131328125	131328298	Heritable	0.362933489950455	0.934939418638107	782	AA	shared	173	9.63495429892311	FALSE	TRUE
chr12_131366678_131366902	gene	ENSG00000256484	ENSG00000256484	0	chr12	131366678	131366902	Heritable	0.173653873732683	0.977029800279421	750	AA	shared	224	0	TRUE	TRUE
chr12_131432710_131432984	gene	ENSG00000287136	ENSG00000287136	1488	chr12	131432710	131432984	Heritable	0.116768913435478	0.949085919899904	741	AA	shared	274	7.30586003268401	TRUE	TRUE
chr12_131581829_131583111	gene	ENSG00000306424	ENSG00000306424	0	chr12	131581829	131583111	Heritable	0.17262058212954	0.951909032721583	720	AA	shared	1282	0	TRUE	TRUE
chr12_131622493_131623034	gene	ENSG00000256258	ENSG00000256258	0	chr12	131622493	131623034	Heritable	0.11881920180934	0.948106912071435	707	AA	shared	541	0	TRUE	TRUE
chr12_131646067_131650855	gene	ENSG00000287639	ENSG00000287639	0	chr12	131646067	131650855	Heritable	0.156529322668573	0.94063840716536	718	AA	shared	4788	0	TRUE	TRUE
chr12_131682064_131682359	gene	ENSG00000249926	ENSG00000249926	7197	chr12	131682064	131682359	Heritable	0.289622540712336	0.929454259794996	684	AA	shared	295	8.88155848863898	TRUE	TRUE
chr12_131851267_131851698	gene	ENSG00000198598	MMP17	0	chr12	131851267	131851698	Heritable	0.687408634808288	0.927827251098037	673	AA	shared	431	0	TRUE	TRUE
chr12_131893388_131893758	gene	ENSG00000177169	ULK1	863	chr12	131893388	131893758	Heritable	0.150835513765189	0.921153659123468	661	AA	shared	370	6.76157276880406	TRUE	TRUE
chr12_132134525_132134700	gene	ENSG00000185163	DDX51	1893	chr12	132134525	132134700	Heritable	0.190774993985701	0.914988800086405	593	AA	shared	175	7.54644627374602	TRUE	TRUE
chr12_132336114_132336851	gene	ENSG00000308434	ENSG00000308434	0	chr12	132336114	132336851	Heritable	0.116792329011344	0.88463659751452	535	AA	shared	737	0	TRUE	TRUE
chr12_132366075_132366210	gene	ENSG00000280150	ENSG00000280150	2726	chr12	132366075	132366210	Heritable	0.1468461708296	0.924867019772563	506	AA	shared	135	7.91095738284559	TRUE	TRUE
chr12_132381302_132382978	gene	ENSG00000299616	ENSG00000299616	0	chr12	132381302	132382978	Heritable	0.111975301909555	0.907873272904353	502	AA	shared	1676	0	TRUE	TRUE
chr12_132474506_132475472	gene	ENSG00000301972	ENSG00000301972	0	chr12	132474506	132475472	Heritable	0.165224904169751	0.88093454705193	479	AA	shared	966	0	TRUE	TRUE
chr1_26664180_26664790	gene	ENSG00000299849	ENSG00000299849	0	chr1	26664180	26664790	Heritable	0.101746012322825	0.792506050435441	266	AA	shared	610	0	TRUE	TRUE
chr12_132511931_132512057	gene	ENSG00000112787	FBRSL1	0	chr12	132511931	132512057	Heritable	0.141572571318675	0.897218624520486	464	AA	shared	126	0	TRUE	TRUE
chr12_132587430_132588075	gene	ENSG00000112787	FBRSL1	2241	chr12	132587430	132588075	Heritable	0.391076890697518	0.873063874106596	440	AA	shared	645	7.71512360363211	TRUE	TRUE
chr12_132593684_132594304	gene	ENSG00000277186	ENSG00000277186	0	chr12	132593684	132594304	Heritable	0.487106070112678	0.866002583570736	436	AA	shared	620	0	TRUE	TRUE
chr12_132603459_132604560	gene	ENSG00000204583	LRCOL1	0	chr12	132603459	132604560	Heritable	0.188659459557478	0.859165278677485	422	AA	shared	1101	0	TRUE	TRUE
chr12_132676261_132676621	gene	ENSG00000177084	POLE	0	chr12	132676261	132676621	Heritable	0.42584910896034	0.875402719035113	381	AA	shared	360	0	TRUE	TRUE
chr12_132688358_132689571	gene	ENSG00000256632	ENSG00000256632	0	chr12	132688358	132689571	Heritable	0.267470472493878	0.881547620946815	374	AA	shared	1213	0	TRUE	TRUE
chr12_132774869_132775160	gene	ENSG00000090615	GOLGA3	0	chr12	132774869	132775160	Heritable	0.158125162804349	0.820196687926357	369	AA	shared	291	0	TRUE	TRUE
chr12_14773578_14773772	gene	ENSG00000289909	ENSG00000289909	0	chr12	14773578	14773772	Heritable	0.162725503301244	0.85008960423339	349	AA	shared	194	0	TRUE	TRUE
chr12_16196409_16198387	gene	ENSG00000188991	SLC15A5	0	chr12	16196409	16198387	Heritable	0.667123553478574	0.857184961543177	293	AA	shared	1978	0	TRUE	TRUE
chr12_16387414_16387772	gene	ENSG00000008394	MGST1	0	chr12	16387414	16387772	Heritable	0.638868185013666	0.854625642691767	322	AA	shared	358	0	TRUE	TRUE
chr12_1660165_1661011	gene	ENSG00000266043	MIR3649	0	chr12	1660165	1661011	Heritable	0.123224200790926	0.959225083195407	617	AA	shared	846	0	TRUE	TRUE
chr12_16602018_16604613	gene	ENSG00000048540	LMO3	0	chr12	16602018	16604613	Heritable	0.14947621913806	0.863379153731728	314	AA	shared	2595	0	TRUE	TRUE
chr12_16607255_16609330	gene	ENSG00000048540	LMO3	0	chr12	16607255	16609330	Heritable	0.136142794380888	0.847041582333562	314	AA	shared	2075	0	TRUE	TRUE
chr12_17096146_17099558	gene	ENSG00000285724	ENSG00000285724	0	chr12	17096146	17099558	Heritable	0.152862669156799	0.866506408711945	329	AA	shared	3412	0	TRUE	TRUE
chr12_20025626_20027712	gene	ENSG00000302733	ENSG00000302733	0	chr12	20025626	20027712	Heritable	0.502205207826799	0.881195339790722	499	AA	shared	2086	0	TRUE	TRUE
chr12_20551425_20551530	gene	ENSG00000172572	PDE3A	0	chr12	20551425	20551530	Heritable	0.164968735522158	0.935999432415486	514	AA	shared	105	0	TRUE	TRUE
chr12_20827614_20827814	gene	ENSG00000257046	SLCO1B3-SLCO1B7	0	chr12	20827614	20827814	Heritable	0.438727618219845	0.90509091851033	466	AA	shared	200	0	TRUE	TRUE
chr12_20973657_20978531	gene	ENSG00000205754	SLCO1B7	0	chr12	20973657	20978531	Heritable	0.575141391448923	0.879058170787665	439	AA	shared	4874	0	TRUE	TRUE
chr12_23921786_23922127	gene	ENSG00000134532	SOX5	0	chr12	23921786	23922127	Heritable	0.115091233653435	0.942888597320422	540	AA	shared	341	0	TRUE	TRUE
chr12_24015187_24015776	gene	ENSG00000134532	SOX5	0	chr12	24015187	24015776	Non-heritable	0.0916249231044519	0.934056090932911	564	AA	shared	589	0	TRUE	TRUE
chr12_24069766_24070218	gene	ENSG00000305357	ENSG00000305357	0	chr12	24069766	24070218	Heritable	0.130710982998486	0.937737116847053	560	AA	shared	452	0	TRUE	TRUE
chr1_26865804_26866003	gene	ENSG00000309929	ENSG00000309929	8	chr1	26865804	26866003	Heritable	0.109108945514233	0.652249960403554	233	AA	shared	199	2.19722457733622	TRUE	TRUE
chr12_25819759_25819973	gene	ENSG00000256440	ENSG00000256440	0	chr12	25819759	25819973	Heritable	0.118820193333289	0.937729054403023	540	AA	shared	214	0	TRUE	TRUE
chr12_26809815_26810588	gene	ENSG00000123104	ITPR2	0	chr12	26809815	26810588	Heritable	0.122189265589459	0.877735615866003	471	AA	shared	773	0	TRUE	TRUE
chr12_26831092_26831546	gene	ENSG00000123104	ITPR2	0	chr12	26831092	26831546	Heritable	0.140320497476825	0.905242665465277	470	AA	shared	454	0	TRUE	TRUE
chr12_26885486_26885974	gene	ENSG00000064102	INTS13	19206	chr12	26885486	26885974	Non-heritable	0.0486267841083509	0.751449099243455	468	AA	shared	488	9.86303007490485	FALSE	TRUE
chr12_26919029_26919428	gene	ENSG00000064102	INTS13	0	chr12	26919029	26919428	Heritable	0.153615108773168	0.891562322487132	463	AA	shared	399	0	TRUE	TRUE
chr12_26979466_26980010	gene	ENSG00000247903	ENSG00000247903	0	chr12	26979466	26980010	Non-heritable	0.0756435909599017	0.912008346798843	466	AA	shared	544	0	TRUE	TRUE
chr12_27246277_27246912	gene	ENSG00000211455	STK38L	0	chr12	27246277	27246912	Heritable	0.120706896772103	0.909039180941589	445	AA	shared	635	0	TRUE	TRUE
chr12_27479618_27480745	gene	ENSG00000165935	SMCO2	0	chr12	27479618	27480745	Heritable	0.370831890295748	0.866217829494529	382	AA	shared	1127	0	TRUE	TRUE
chr12_27488512_27489426	gene	ENSG00000165935	SMCO2	0	chr12	27488512	27489426	Heritable	0.568779290520024	0.845780013412119	377	AA	shared	914	0	TRUE	TRUE
chr12_27552773_27554146	gene	ENSG00000248100	ENSG00000248100	0	chr12	27552773	27554146	Non-heritable	0.0875651503932985	0.909206242697834	388	AA	shared	1373	0	TRUE	TRUE
chr12_27709886_27710156	gene	ENSG00000256377	MRPS35-DT	0	chr12	27709886	27710156	Heritable	0.143840928983802	0.889099384272252	363	AA	shared	270	0	TRUE	TRUE
