vmr_id	feature_type	nearest_feature_id	nearest_feature_name	nearest_distance	seqnames	start	end	h2_category	h2_unscaled	r_squared_cv	num_snps	population	vmr_length	log_nearest_distance	within_10kb	within_100kb
chr5_21459118_21459220	gene	ENSG00000291102	GUSBP1	0	chr5	21459118	21459220	Heritable	0.114196801190397	0.813694730475407	262	AA	102	0	TRUE	TRUE
chr5_21895435_21896695	gene	ENSG00000154162	CDH12	0	chr5	21895435	21896695	Heritable	0.456014060331443	0.848617800652713	303	AA	1260	0	TRUE	TRUE
chr5_2208353_2209331	gene	ENSG00000201026	Y_RNA	23532	chr5	2208353	2209331	Non-heritable	0.0924259577282449	0.979413742027387	819	AA	978	10.066158970407	FALSE	TRUE
chr5_23984494_23984779	gene	ENSG00000248874	LINC02899	0	chr5	23984494	23984779	Heritable	0.338422906592738	0.808705814183494	249	AA	285	0	TRUE	TRUE
chr5_2546804_2547231	gene	ENSG00000295272	ENSG00000295272	11476	chr5	2546804	2547231	Non-heritable	0.0489531663380069	0.969531878485551	822	AA	427	9.34810031168067	FALSE	TRUE
chr1_1544268_1544706	gene	ENSG00000160075	SSU72	0	chr1	1544268	1544706	Heritable	0.116163306005782	0.76011230797599	204	AA	438	0	TRUE	TRUE
chr5_2642992_2643452	gene	ENSG00000299315	ENSG00000299315	11055	chr5	2642992	2643452	Heritable	0.112557472635898	0.974005948154953	800	AA	460	9.31072854600745	FALSE	TRUE
chr5_2740304_2744214	gene	ENSG00000298203	ENSG00000298203	0	chr5	2740304	2744214	Non-heritable	0.0894400660266081	0.976542989194388	792	AA	3910	0	TRUE	TRUE
chr5_2747556_2749784	gene	ENSG00000170561	IRX2	0	chr5	2747556	2749784	Non-heritable	0.0974585822533079	0.974826824826954	789	AA	2228	0	TRUE	TRUE
chr5_2757688_2757862	gene	ENSG00000289075	ENSG00000289075	0	chr5	2757688	2757862	Non-heritable	0.0759628196345716	0.974618267490751	788	AA	174	0	TRUE	TRUE
chr5_28599686_28600028	gene	ENSG00000250453	ENSG00000250453	0	chr5	28599686	28600028	Heritable	0.186230180360306	0.83896140990415	239	AA	342	0	TRUE	TRUE
chr5_2866586_2867323	gene	ENSG00000307167	ENSG00000307167	14800	chr5	2866586	2867323	Non-heritable	0.0764212481229805	0.963352267020061	756	AA	737	9.60245002503719	FALSE	TRUE
chr5_28927269_28928628	gene	ENSG00000277878	ENSG00000277878	0	chr5	28927269	28928628	Heritable	0.754774334595206	0.894561373468466	220	AA	1359	0	TRUE	TRUE
chr5_29457338_29457485	gene	ENSG00000309123	ENSG00000309123	16227	chr5	29457338	29457485	Heritable	0.400523017542577	0.850381358664817	290	AA	147	9.69449342432634	FALSE	TRUE
chr5_29634517_29635369	gene	ENSG00000299189	ENSG00000299189	7498	chr5	29634517	29635369	Heritable	0.172208995678132	0.893705486672943	301	AA	852	8.92252495730139	TRUE	TRUE
chr1_15494489_15494819	gene	ENSG00000132906	CASP9	0	chr1	15494489	15494819	Heritable	0.120149127468635	0.949306523098504	490	AA	330	0	TRUE	TRUE
chr5_30687640_30688230	gene	ENSG00000287940	ENSG00000287940	0	chr5	30687640	30688230	Non-heritable	0.0799531067001723	0.909765513680985	400	AA	590	0	TRUE	TRUE
chr5_31692768_31693099	gene	ENSG00000133401	PDZD2	0	chr5	31692768	31693099	Non-heritable	0.0498719123121331	0.968594560260489	772	AA	331	0	TRUE	TRUE
chr5_31733405_31733958	gene	ENSG00000133401	PDZD2	0	chr5	31733405	31733958	Non-heritable	0.0532506272593339	0.934895657806428	777	AA	553	0	TRUE	TRUE
chr5_31808747_31809494	gene	ENSG00000133401	PDZD2	0	chr5	31808747	31809494	Heritable	0.129204394283009	0.973209233135099	771	AA	747	0	TRUE	TRUE
chr5_3187117_3187440	gene	ENSG00000249808	LINC01377	5627	chr5	3187117	3187440	Heritable	0.110451245582912	0.971655311322247	703	AA	323	8.63550941823428	TRUE	TRUE
chr5_31886598_31887932	gene	ENSG00000133401	PDZD2	0	chr5	31886598	31887932	Heritable	0.102215620864312	0.960760680772867	722	AA	1334	0	TRUE	TRUE
chr5_32027384_32028234	gene	ENSG00000133401	PDZD2	0	chr5	32027384	32028234	Non-heritable	0.0862242451392698	0.965540597552352	711	AA	850	0	TRUE	TRUE
chr5_32217942_32218746	gene	ENSG00000296226	ENSG00000296226	0	chr5	32217942	32218746	Non-heritable	0.0419845556478948	0.950422179192146	662	AA	804	0	TRUE	TRUE
chr5_32394447_32395258	gene	ENSG00000207956	MIR579	0	chr5	32394447	32395258	Non-heritable	0.0893400269336585	0.916634954506234	531	AA	811	0	TRUE	TRUE
chr5_3326165_3326344	gene	ENSG00000302678	ENSG00000302678	17530	chr5	3326165	3326344	Non-heritable	0.0772685762117423	0.96125274935704	686	AA	179	9.77172602135387	FALSE	TRUE
chr1_155231089_155231988	gene	ENSG00000236675	MTX1LP	0	chr1	155231089	155231988	Heritable	0.47734906436197	0.828373185775836	275	AA	899	0	TRUE	TRUE
chr5_33439253_33439961	gene	ENSG00000249572	TARS1-DT	0	chr5	33439253	33439961	Heritable	0.654215209960665	0.910237170020253	438	AA	708	0	TRUE	TRUE
chr5_33649531_33649843	gene	ENSG00000151388	ADAMTS12	0	chr5	33649531	33649843	Heritable	0.151889075052948	0.872599812981815	464	AA	312	0	TRUE	TRUE
chr5_33668148_33668779	gene	ENSG00000151388	ADAMTS12	0	chr5	33668148	33668779	Heritable	0.315488511403075	0.922288790561152	452	AA	631	0	TRUE	TRUE
chr5_33937276_33937514	gene	ENSG00000182631	RXFP3	0	chr5	33937276	33937514	Non-heritable	0.0810146997081611	0.934894261077866	447	AA	238	0	TRUE	TRUE
chr5_34425891_34428501	gene	ENSG00000304753	ENSG00000304753	0	chr5	34425891	34428501	Heritable	0.382610531757389	0.905589023382077	435	AA	2610	0	TRUE	TRUE
chr5_35228588_35229295	gene	ENSG00000113494	PRLR	0	chr5	35228588	35229295	Heritable	0.168203339661375	0.817517057930022	329	AA	707	0	TRUE	TRUE
chr5_3592285_3592728	gene	ENSG00000305607	ENSG00000305607	1472	chr5	3592285	3592728	Non-heritable	0.0985263190475676	0.95374957142103	633	AA	443	7.29505641646263	TRUE	TRUE
chr5_3601724_3602382	gene	ENSG00000170549	IRX1	320	chr5	3601724	3602382	Non-heritable	0.0951308601056946	0.951926802817817	623	AA	658	5.77144112313002	TRUE	TRUE
chr5_3605854_3606087	gene	ENSG00000170549	IRX1	4450	chr5	3605854	3606087	Non-heritable	0.0593486557919788	0.947175177696502	624	AA	233	8.40088406901585	TRUE	TRUE
chr1_155544910_155545096	gene	ENSG00000116539	ASH1L	0	chr1	155544910	155545096	Non-heritable	0.0649421850542567	0.559415328144884	154	AA	186	0	TRUE	TRUE
chr5_36163437_36164168	gene	ENSG00000145604	SKP2	0	chr5	36163437	36164168	Non-heritable	0.0921593233497618	0.875804679549928	404	AA	731	0	TRUE	TRUE
chr5_36683731_36684167	gene	ENSG00000250155	SLC1A3-AS1	0	chr5	36683731	36684167	Non-heritable	0.089039218414757	0.875013080181258	366	AA	436	0	TRUE	TRUE
chr5_36689616_36689816	gene	ENSG00000250155	SLC1A3-AS1	0	chr5	36689616	36689816	Heritable	0.115952580346359	0.89135073765042	364	AA	200	0	TRUE	TRUE
chr5_36693698_36694135	gene	ENSG00000250155	SLC1A3-AS1	0	chr5	36693698	36694135	Heritable	0.195388754199379	0.902451464135012	369	AA	437	0	TRUE	TRUE
chr5_37836079_37836326	gene	ENSG00000168621	GDNF	0	chr5	37836079	37836326	Heritable	0.100169104753925	0.918495277448665	399	AA	247	0	TRUE	TRUE
chr5_37858672_37859275	gene	ENSG00000248587	GDNF-AS1	0	chr5	37858672	37859275	Heritable	0.347814204202757	0.886593307000531	413	AA	603	0	TRUE	TRUE
chr5_38441583_38441997	gene	ENSG00000164318	EGFLAM	0	chr5	38441583	38441997	Non-heritable	0.059850834095252	0.922740236274874	517	AA	414	0	TRUE	TRUE
chr5_38554607_38555329	gene	ENSG00000113594	LIFR	0	chr5	38554607	38555329	Non-heritable	0.0648977881008395	0.835101963054082	480	AA	722	0	TRUE	TRUE
chr5_38678421_38681227	gene	ENSG00000249740	OSMR-DT	0	chr5	38678421	38681227	Non-heritable	0.0845354145684111	0.920279028969076	452	AA	2806	0	TRUE	TRUE
chr5_39425823_39427177	gene	ENSG00000153071	DAB2	0	chr5	39425823	39427177	Heritable	0.103249537077058	0.7790315123436	289	AA	1354	0	TRUE	TRUE
chr1_15554757_15555978	gene	ENSG00000116138	DNAJC16	0	chr1	15554757	15555978	Heritable	0.145868770438265	0.936980268332672	433	AA	1221	0	TRUE	TRUE
chr5_3993627_3994224	gene	ENSG00000296168	ENSG00000296168	13563	chr5	3993627	3994224	Non-heritable	0.0791479985385125	0.893501726769023	579	AA	597	9.51517450324553	FALSE	TRUE
chr5_4002168_4003570	gene	ENSG00000296168	ENSG00000296168	4217	chr5	4002168	4003570	Heritable	0.553056996360834	0.9284613607959	578	AA	1402	8.34711636103872	TRUE	TRUE
chr5_40835944_40836372	gene	ENSG00000145592	RPL37	721	chr5	40835944	40836372	Heritable	0.221730875854246	0.774677249660508	215	AA	428	6.58202513889283	TRUE	TRUE
chr5_4230389_4231749	gene	ENSG00000299354	ENSG00000299354	31774	chr5	4230389	4231749	Non-heritable	0.098910833235506	0.947093943412606	562	AA	1360	10.3664350960577	FALSE	TRUE
chr5_42810545_42813638	gene	ENSG00000286271	ENSG00000286271	0	chr5	42810545	42813638	Heritable	0.125723018853515	0.703326727046889	184	AA	3093	0	TRUE	TRUE
chr5_42923934_42924453	gene	ENSG00000177738	ANXA2R-OT1	0	chr5	42923934	42924453	Non-heritable	0.0750280926872741	0.758030077244707	180	AA	519	0	TRUE	TRUE
chr5_42982166_42982555	gene	ENSG00000177738	ANXA2R-OT1	0	chr5	42982166	42982555	Non-heritable	0.0848539511652902	0.761647250083223	201	AA	389	0	TRUE	TRUE
chr5_43036988_43039310	gene	ENSG00000177721	ANXA2R	0	chr5	43036988	43039310	Heritable	0.101793417512132	0.771396281265497	180	AA	2322	0	TRUE	TRUE
chr5_43044181_43044384	gene	ENSG00000215068	ANXA2R-AS1	0	chr5	43044181	43044384	Non-heritable	0.072445301503512	0.739106206551734	180	AA	203	0	TRUE	TRUE
chr1_15564614_15565391	gene	ENSG00000116138	DNAJC16	0	chr1	15564614	15565391	Heritable	0.129370721436394	0.93436299375398	441	AA	777	0	TRUE	TRUE
chr5_4511881_4512257	gene	ENSG00000248973	ENSG00000248973	0	chr5	4511881	4512257	Heritable	0.120015361223279	0.949319373387347	555	AA	376	0	TRUE	TRUE
chr5_4942354_4942669	gene	ENSG00000251426	ENSG00000251426	24986	chr5	4942354	4942669	Heritable	0.119243058280731	0.918201412504907	633	AA	315	10.1261109686035	FALSE	TRUE
chr5_51400217_51400227	gene	ENSG00000288035	ENSG00000288035	0	chr5	51400217	51400227	Heritable	0.104103056840556	0.71271627854866	189	AA	10	0	TRUE	TRUE
chr5_525245_526209	gene	ENSG00000250385	ENSG00000250385	0	chr5	525245	526209	Heritable	0.359621339581856	0.863416392567122	340	AA	964	0	TRUE	TRUE
chr5_52909394_52910359	gene	ENSG00000213949	ITGA1	0	chr5	52909394	52910359	Non-heritable	0.0845134852477907	0.826774177889011	292	AA	965	0	TRUE	TRUE
chr5_5304566_5304880	gene	ENSG00000145536	ADAMTS16	0	chr5	5304566	5304880	Heritable	0.223497940601271	0.91682050550692	595	AA	314	0	TRUE	TRUE
chr5_54552147_54552228	gene	ENSG00000178996	SNX18	5560	chr5	54552147	54552228	Non-heritable	0.0870789672457973	0.927031671541738	469	AA	81	8.62353322718757	TRUE	TRUE
chr5_54651287_54651946	gene	ENSG00000294144	ENSG00000294144	2589	chr5	54651287	54651946	Heritable	0.115785434964477	0.92887606653267	441	AA	659	7.85941315469358	TRUE	TRUE
chrX_131792294_131793061	gene	ENSG00000213468	FIRRE	0	chrX	131792294	131793061	Non-heritable	0.0676522337050986	0.644374254015903	139	AA	767	0	TRUE	TRUE
chr1_155689804_155690277	gene	ENSG00000132676	DAP3	0	chr1	155689804	155690277	Heritable	0.16042930158414	0.683783682971042	176	AA	473	0	TRUE	TRUE
chr5_54785117_54786758	gene	ENSG00000232517	CSPG4BP	21451	chr5	54785117	54786758	Heritable	0.262090694047503	0.884487214633165	412	AA	1641	9.97357316010282	FALSE	TRUE
chr5_55602858_55604136	gene	ENSG00000297706	ENSG00000297706	1724	chr5	55602858	55604136	Non-heritable	0.0629993045090498	0.75479407871039	206	AA	1278	7.45298232946546	TRUE	TRUE
chr5_55649619_55649808	gene	ENSG00000177058	SLC38A9	0	chr5	55649619	55649808	Heritable	0.521940022329382	0.821110903621431	241	AA	189	0	TRUE	TRUE
chr5_561455_562173	gene	ENSG00000249650	CEP72-DT	9390	chr5	561455	562173	Heritable	0.346291839449381	0.852889387500817	350	AA	718	9.14750706280461	TRUE	TRUE
chr5_56186995_56187567	gene	ENSG00000296884	ENSG00000296884	0	chr5	56186995	56187567	Non-heritable	0.0842584849875191	0.926696735301836	487	AA	572	0	TRUE	TRUE
chr5_56479728_56479907	gene	ENSG00000248727	LINC01948	0	chr5	56479728	56479907	Non-heritable	0.0944526820434448	0.930747724531544	496	AA	179	0	TRUE	TRUE
chr5_565736_566181	gene	ENSG00000249650	CEP72-DT	5382	chr5	565736	566181	Heritable	0.252233549950316	0.872009421046885	351	AA	445	8.59100111856096	TRUE	TRUE
chr5_56908578_56908872	gene	ENSG00000225230	ENSG00000225230	0	chr5	56908578	56908872	Heritable	0.309565549339598	0.894872427079822	405	AA	294	0	TRUE	TRUE
chr5_58156332_58157206	gene	ENSG00000286853	ENSG00000286853	0	chr5	58156332	58157206	Non-heritable	0.083968349926713	0.819034234551183	269	AA	874	0	TRUE	TRUE
chr5_59186421_59186930	gene	ENSG00000113448	PDE4D	0	chr5	59186421	59186930	Non-heritable	0.0955412150343703	0.896138130010362	383	AA	509	0	TRUE	TRUE
chr1_155691000_155695885	gene	ENSG00000132676	DAP3	0	chr1	155691000	155695885	Heritable	0.307322824832556	0.741561584925078	168	AA	4885	0	TRUE	TRUE
chr5_5953539_5954209	gene	ENSG00000296544	ENSG00000296544	20524	chr5	5953539	5954209	Heritable	0.11416691901244	0.949283666234631	533	AA	670	9.92939893432063	FALSE	TRUE
chr5_59583527_59585364	gene	ENSG00000113448	PDE4D	0	chr5	59583527	59585364	Non-heritable	0.0891400302685776	0.848814096754078	320	AA	1837	0	TRUE	TRUE
chr5_5983411_5984389	gene	ENSG00000261037	ENSG00000261037	34639	chr5	5983411	5984389	Heritable	0.142957223788088	0.956436402603904	566	AA	978	10.4527643626764	FALSE	TRUE
chr5_61432219_61433338	gene	ENSG00000130449	ZSWIM6	0	chr5	61432219	61433338	Heritable	0.117304531613299	0.813917285108776	264	AA	1119	0	TRUE	TRUE
chr5_61625034_61625257	gene	ENSG00000303872	ENSG00000303872	0	chr5	61625034	61625257	Heritable	0.170150152720016	0.8566162630785	290	AA	223	0	TRUE	TRUE
chr5_61732191_61733267	gene	ENSG00000251575	LINC03123	0	chr5	61732191	61733267	Non-heritable	0.0655668584011405	0.799803100443247	299	AA	1076	0	TRUE	TRUE
chr5_62143926_62144576	gene	ENSG00000289916	ENSG00000289916	0	chr5	62143926	62144576	Non-heritable	0.0683571281748722	0.726426915762176	233	AA	650	0	TRUE	TRUE
chr5_62223236_62224136	gene	ENSG00000289916	ENSG00000289916	0	chr5	62223236	62224136	Non-heritable	0.0668843350387975	0.79085013742761	244	AA	900	0	TRUE	TRUE
chr5_62333345_62333520	gene	ENSG00000288643	ENSG00000288643	0	chr5	62333345	62333520	Non-heritable	0.0612628941083894	0.793601582866643	220	AA	175	0	TRUE	TRUE
chr5_63251958_63252406	gene	ENSG00000307084	ENSG00000307084	49115	chr5	63251958	63252406	Non-heritable	0.0512145658571646	0.745695852618046	233	AA	448	10.8019401262804	FALSE	TRUE
chr1_155822620_155823218	gene	ENSG00000116580	GON4L	0	chr1	155822620	155823218	Non-heritable	0.0792971328703596	0.716970700270573	184	AA	598	0	TRUE	TRUE
chr5_64507747_64507997	gene	ENSG00000186479	RGS7BP	0	chr5	64507747	64507997	Heritable	0.101696135805104	0.747310329478371	196	AA	250	0	TRUE	TRUE
chr5_65035043_65035132	gene	ENSG00000153015	CWC27	0	chr5	65035043	65035132	Non-heritable	0.0648574815567782	0.810057162857849	271	AA	89	0	TRUE	TRUE
chr5_65103771_65103939	gene	ENSG00000300368	ENSG00000300368	0	chr5	65103771	65103939	Non-heritable	0.0553412208029615	0.761056917910288	246	AA	168	0	TRUE	TRUE
chr5_65364711_65364929	gene	ENSG00000049192	ADAMTS6	0	chr5	65364711	65364929	Heritable	0.194600277133542	0.79264169392087	244	AA	218	0	TRUE	TRUE
chr5_65525235_65525891	gene	ENSG00000123219	CENPK	0	chr5	65525235	65525891	Non-heritable	0.0661304560170096	0.808281353575527	252	AA	656	0	TRUE	TRUE
chr5_65564389_65564477	gene	ENSG00000113593	PPWD1	0	chr5	65564389	65564477	Heritable	0.134215528492547	0.806137853637512	247	AA	88	0	TRUE	TRUE
chr5_65818037_65818790	gene	ENSG00000123213	NLN	0	chr5	65818037	65818790	Heritable	0.14246601540328	0.868079649219213	265	AA	753	0	TRUE	TRUE
chr5_66145890_66146091	gene	ENSG00000153914	SREK1	0	chr5	66145890	66146091	Non-heritable	0.099232398448408	0.824608430354416	324	AA	201	0	TRUE	TRUE
chr5_66273098_66273881	gene	ENSG00000251391	ENSG00000251391	24512	chr5	66273098	66273881	Non-heritable	0.0849590762433168	0.850843464745576	345	AA	783	10.1069588680528	FALSE	TRUE
chr5_669270_670303	gene	ENSG00000171368	TPPP	0	chr5	669270	670303	Non-heritable	0.0823316846175427	0.899187994536664	438	AA	1033	0	TRUE	TRUE
chr1_15584195_15584303	gene	ENSG00000116771	AGMAT	0	chr1	15584195	15584303	Heritable	0.156889679110643	0.932857626190203	429	AA	108	0	TRUE	TRUE
chr5_67005072_67005517	gene	ENSG00000069020	MAST4	0	chr5	67005072	67005517	Heritable	0.166126628379308	0.910646878732293	351	AA	445	0	TRUE	TRUE
chr5_67283611_67284072	gene	ENSG00000307284	ENSG00000307284	0	chr5	67283611	67284072	Heritable	0.158965566378968	0.895948496259729	305	AA	461	0	TRUE	TRUE
chr5_679578_680881	gene	ENSG00000171368	TPPP	0	chr5	679578	680881	Heritable	0.103268756012503	0.901914004716485	435	AA	1303	0	TRUE	TRUE
chr5_68188047_68188751	gene	ENSG00000253787	LINC02219	0	chr5	68188047	68188751	Non-heritable	0.0681686100325623	0.802257557587722	405	AA	704	0	TRUE	TRUE
chr5_69042602_69043988	gene	ENSG00000249352	LINC02198	0	chr5	69042602	69043988	Non-heritable	0.0944294472359349	0.799463440000443	281	AA	1386	0	TRUE	TRUE
chr5_69415811_69415905	gene	ENSG00000152939	MARVELD2	0	chr5	69415811	69415905	Non-heritable	0.0626674528008512	0.613926503529267	156	AA	94	0	TRUE	TRUE
chr5_69560797_69561056	gene	ENSG00000183474	GTF2H2C	0	chr5	69560797	69561056	Heritable	0.15794026830344	0.613891964615558	104	AA	259	0	TRUE	TRUE
chr5_71446296_71447888	gene	ENSG00000249981	ENSG00000249981	0	chr5	71446296	71447888	Non-heritable	0.0245341505167653	0.641838438105314	217	AA	1592	0	TRUE	TRUE
chr5_71450278_71450473	gene	ENSG00000249981	ENSG00000249981	0	chr5	71450278	71450473	Non-heritable	0.0815656182756813	0.769979879056601	199	AA	195	0	TRUE	TRUE
chr1_15590565_15592015	gene	ENSG00000237301	ENSG00000237301	0	chr1	15590565	15592015	Heritable	0.126612868709924	0.930294006804786	440	AA	1450	0	TRUE	TRUE
chr5_72109611_72110552	gene	ENSG00000131711	MAP1B	0	chr5	72109611	72110552	Heritable	0.115088611403101	0.840091652411626	403	AA	941	0	TRUE	TRUE
chr5_72168006_72169220	gene	ENSG00000131711	MAP1B	0	chr5	72168006	72169220	Heritable	0.123129717442212	0.909066783592589	376	AA	1214	0	TRUE	TRUE
chr5_72452561_72453121	gene	ENSG00000296791	ENSG00000296791	0	chr5	72452561	72453121	Heritable	0.183371058052879	0.829785415758314	255	AA	560	0	TRUE	TRUE
chr5_72557311_72557437	gene	ENSG00000304173	ENSG00000304173	0	chr5	72557311	72557437	Non-heritable	0.0587333797622799	0.750430685440626	222	AA	126	0	TRUE	TRUE
chr5_73201546_73201777	gene	ENSG00000287090	ENSG00000287090	0	chr5	73201546	73201777	Heritable	0.111463219691738	0.850551090987276	316	AA	231	0	TRUE	TRUE
chr5_73275948_73277546	gene	ENSG00000249743	ENSG00000249743	0	chr5	73275948	73277546	Heritable	0.225003791642113	0.882500947675048	347	AA	1598	0	TRUE	TRUE
chr5_73436044_73436287	gene	ENSG00000293193	ENSG00000293193	4383	chr5	73436044	73436287	Non-heritable	0.0879241650479979	0.896465200417242	448	AA	243	8.38571682862785	TRUE	TRUE
chr5_73879044_73879456	gene	ENSG00000214944	ARHGEF28	0	chr5	73879044	73879456	Heritable	0.323421636774632	0.912822104699297	539	AA	412	0	TRUE	TRUE
chr5_7395166_7395261	gene	ENSG00000078295	ADCY2	876	chr5	7395166	7395261	Heritable	0.148626672974437	0.89755968922575	450	AA	95	6.77650699237218	TRUE	TRUE
chr5_73964219_73965677	gene	ENSG00000304504	ENSG00000304504	0	chr5	73964219	73965677	Heritable	0.623836722340446	0.921797004963102	533	AA	1458	0	TRUE	TRUE
chr5_74556596_74556912	gene	ENSG00000301973	ENSG00000301973	14776	chr5	74556596	74556912	Heritable	0.110756209921806	0.911849494495334	514	AA	316	9.60082719690363	FALSE	TRUE
chr5_74616367_74616840	gene	ENSG00000301973	ENSG00000301973	0	chr5	74616367	74616840	Heritable	0.10668649399365	0.952481521637042	503	AA	473	0	TRUE	TRUE
chr5_74798920_74799632	gene	ENSG00000250071	ARPC1AP3	0	chr5	74798920	74799632	Non-heritable	0.0750137650261071	0.913922533820821	386	AA	712	0	TRUE	TRUE
chr5_749550_750111	gene	ENSG00000206077	ZDHHC11B	0	chr5	749550	750111	Heritable	0.117391971197327	0.91042701930322	476	AA	561	0	TRUE	TRUE
chr5_75612287_75612506	gene	ENSG00000189045	ANKDD1B	0	chr5	75612287	75612506	Heritable	0.491673939735189	0.862056581110261	257	AA	219	0	TRUE	TRUE
chr5_75656075_75656843	gene	ENSG00000189045	ANKDD1B	0	chr5	75656075	75656843	Non-heritable	0.0573641300489162	0.823325802710451	285	AA	768	0	TRUE	TRUE
chr5_75855953_75857178	gene	ENSG00000251419	ENSG00000251419	23188	chr5	75855953	75857178	Non-heritable	0.0653062713226997	0.866302677823049	351	AA	1225	10.0514333072844	FALSE	TRUE
chr5_76169321_76169778	gene	ENSG00000122012	SV2C	0	chr5	76169321	76169778	Non-heritable	0.0737530583039524	0.932069287079894	507	AA	457	0	TRUE	TRUE
chr5_76714647_76714837	gene	ENSG00000225407	ENSG00000225407	0	chr5	76714647	76714837	Non-heritable	0.0992372967804451	0.954491057643413	625	AA	190	0	TRUE	TRUE
chr5_767394_767593	gene	ENSG00000249908	BRD9P2	0	chr5	767394	767593	Non-heritable	0.08292118700406	0.914004737874934	488	AA	199	0	TRUE	TRUE
chr5_77028766_77029729	gene	ENSG00000164252	AGGF1	0	chr5	77028766	77029729	Non-heritable	0.0692252830935553	0.946321583194509	543	AA	963	0	TRUE	TRUE
chr5_77209738_77209984	gene	ENSG00000284762	PDE8B	0	chr5	77209738	77209984	Non-heritable	0.0840697105316219	0.902123306914211	535	AA	246	0	TRUE	TRUE
chr5_772419_773485	gene	ENSG00000206077	ZDHHC11B	0	chr5	772419	773485	Heritable	0.198142341861029	0.945494602172569	499	AA	1066	0	TRUE	TRUE
chr5_77843790_77844105	gene	ENSG00000171530	TBCA	0	chr5	77843790	77844105	Non-heritable	0.0707996484718659	0.837023736898263	377	AA	315	0	TRUE	TRUE
chr5_77845174_77845271	gene	ENSG00000171530	TBCA	0	chr5	77845174	77845271	Non-heritable	0.067829191604671	0.846413649703217	377	AA	97	0	TRUE	TRUE
chr5_77848148_77848520	gene	ENSG00000171530	TBCA	0	chr5	77848148	77848520	Non-heritable	0.0746278652784285	0.888522238627698	369	AA	372	0	TRUE	TRUE
chr5_77851175_77851216	gene	ENSG00000171530	TBCA	0	chr5	77851175	77851216	Heritable	0.161475771940873	0.920964837076204	367	AA	41	0	TRUE	TRUE
chr5_77957648_77957829	gene	ENSG00000287162	ENSG00000287162	0	chr5	77957648	77957829	Heritable	0.119433776542028	0.849551111846916	346	AA	181	0	TRUE	TRUE
chr5_77973387_77973631	gene	ENSG00000293863	ENSG00000293863	1059	chr5	77973387	77973631	Non-heritable	0.092027284612221	0.873724820808126	345	AA	244	6.96602418710611	TRUE	TRUE
chr5_77993184_77993909	gene	ENSG00000132842	AP3B1	0	chr5	77993184	77993909	Heritable	0.105557661137945	0.891736599199182	343	AA	725	0	TRUE	TRUE
chr1_15611202_15611840	gene	ENSG00000294489	ENSG00000294489	0	chr1	15611202	15611840	Heritable	0.110229294007198	0.931096898361772	426	AA	638	0	TRUE	TRUE
chr5_78003845_78005683	gene	ENSG00000132842	AP3B1	0	chr5	78003845	78005683	Heritable	0.134864521043615	0.865429835030579	358	AA	1838	0	TRUE	TRUE
chr5_7827354_7827698	gene	ENSG00000078295	ADCY2	0	chr5	7827354	7827698	Heritable	0.135531947511304	0.935247848852808	470	AA	344	0	TRUE	TRUE
chr5_78509528_78510021	gene	ENSG00000145685	LHFPL2	0	chr5	78509528	78510021	Non-heritable	0.0934303211707179	0.901192156065517	377	AA	493	0	TRUE	TRUE
chr5_79019612_79019914	gene	ENSG00000132837	DMGDH	0	chr5	79019612	79019914	Heritable	0.148774319301439	0.91776436631975	407	AA	302	0	TRUE	TRUE
chr5_79022656_79024670	gene	ENSG00000132837	DMGDH	0	chr5	79022656	79024670	Heritable	0.112791312616761	0.89644201585429	413	AA	2014	0	TRUE	TRUE
chr5_79511680_79512245	gene	ENSG00000152413	HOMER1	0	chr5	79511680	79512245	Non-heritable	0.0944753318330846	0.913036707834865	407	AA	565	0	TRUE	TRUE
chr5_79611650_79611817	gene	ENSG00000298401	ENSG00000298401	0	chr5	79611650	79611817	Non-heritable	0.0527114535319149	0.897996744855966	408	AA	167	0	TRUE	TRUE
chr5_80091850_80092161	gene	ENSG00000249825	THBS4-AS1	8184	chr5	80091850	80092161	Heritable	0.160268114020907	0.935360196456572	488	AA	311	9.01005848980524	TRUE	TRUE
chr5_80368912_80370269	gene	ENSG00000206774	RNU6-211P	3079	chr5	80368912	80370269	Non-heritable	0.0831611790019829	0.859984489079189	383	AA	1357	8.03268487596762	TRUE	TRUE
chr5_80614884_80616116	gene	ENSG00000251221	LINC01337	0	chr5	80614884	80616116	Non-heritable	0.0913672811466993	0.890200303359179	410	AA	1232	0	TRUE	TRUE
chr1_156389215_156389461	gene	ENSG00000237390	ENSG00000237390	0	chr1	156389215	156389461	Non-heritable	0.0848147568781233	0.911236659614793	411	AA	246	0	TRUE	TRUE
chr5_80959784_80959910	gene	ENSG00000251450	RASGRF2-AS1	0	chr5	80959784	80959910	Heritable	0.123186751376326	0.938154986008778	441	AA	126	0	TRUE	TRUE
chr5_80961564_80962083	gene	ENSG00000113319	RASGRF2	0	chr5	80961564	80962083	Heritable	0.197832671509678	0.909231758934916	427	AA	519	0	TRUE	TRUE
chr5_81194256_81194840	gene	ENSG00000113319	RASGRF2	0	chr5	81194256	81194840	Non-heritable	0.0992697481224194	0.915651855557196	390	AA	584	0	TRUE	TRUE
chr5_81195639_81196151	gene	ENSG00000113319	RASGRF2	0	chr5	81195639	81196151	Heritable	0.124094590171152	0.921050069628414	394	AA	512	0	TRUE	TRUE
