seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type	h2_unscaled	r_squared_cv	h2_category
chr1	6703505	6704288	784	*	chr1	6702820	6706819	4000	-	1to5kb:12442	ENST00000685485.1	55735	DNAJC11	hg38_genes_1to5kb	0.155831338605168	0.903360376690542	Heritable
chr1	6703505	6704288	784	*	chr1	6702820	6706819	4000	-	1to5kb:12443	ENST00000691444.1	55735	DNAJC11	hg38_genes_1to5kb	0.155831338605168	0.903360376690542	Heritable
chr1	6703505	6704288	784	*	chr1	6702820	6706819	4000	-	1to5kb:12444	ENST00000688162.1	55735	DNAJC11	hg38_genes_1to5kb	0.155831338605168	0.903360376690542	Heritable
chr1	6703505	6704288	784	*	chr1	6702805	6706804	4000	-	1to5kb:12446	ENST00000485073.5	55735	DNAJC11	hg38_genes_1to5kb	0.155831338605168	0.903360376690542	Heritable
chr1	6703505	6704288	784	*	chr1	6702824	6706823	4000	-	1to5kb:12447	ENST00000460594.5	55735	DNAJC11	hg38_genes_1to5kb	0.155831338605168	0.903360376690542	Heritable
chr1	6703505	6704288	784	*	chr1	6702823	6706822	4000	-	1to5kb:12448	ENST00000693337.1	55735	DNAJC11	hg38_genes_1to5kb	0.155831338605168	0.903360376690542	Heritable
chr1	6703505	6704288	784	*	chr1	6702820	6706819	4000	-	1to5kb:12449	ENST00000465911.1	55735	DNAJC11	hg38_genes_1to5kb	0.155831338605168	0.903360376690542	Heritable
chr1	6703505	6704288	784	*	chr1	6702072	6704071	2000	*	shore:594				hg38_cpg_shores	0.155831338605168	0.903360376690542	Heritable
chr1	6703505	6704288	784	*	chr1	6704072	6706071	2000	*	shelf:391				hg38_cpg_shelves	0.155831338605168	0.903360376690542	Heritable
chr1	6709932	6710171	240	*	chr1	6706925	6719636	12712	*	intergenic:72				hg38_genes_intergenic	0.0720141467227799	0.892663795845828	Non-heritable
chr1	6709932	6710171	240	*	chr1	6706072	6780252	74181	*	inter:158				hg38_cpg_inter	0.0720141467227799	0.892663795845828	Non-heritable
chr1	6712996	6713451	456	*	chr1	6706925	6719636	12712	*	intergenic:72				hg38_genes_intergenic	0.117536374310794	0.883472891863086	Heritable
chr1	6712996	6713451	456	*	chr1	6706072	6780252	74181	*	inter:158				hg38_cpg_inter	0.117536374310794	0.883472891863086	Heritable
chr1	6738660	6739567	908	*	chr1	6730013	6762953	32941	*	intergenic:73				hg38_genes_intergenic	0.0541105735267251	0.899945416582946	Non-heritable
chr1	6738660	6739567	908	*	chr1	6706072	6780252	74181	*	inter:158				hg38_cpg_inter	0.0541105735267251	0.899945416582946	Non-heritable
chr1	6759274	6759903	630	*	chr1	6730013	6762953	32941	*	intergenic:73				hg38_genes_intergenic	0.128505748333011	0.831312183252004	Heritable
chr1	6759274	6759903	630	*	chr1	6706072	6780252	74181	*	inter:158				hg38_cpg_inter	0.128505748333011	0.831312183252004	Heritable
chr1	6769739	6770258	520	*	chr1	6769727	6769776	50	+	exon:3770	ENST00000641757.1			hg38_genes_exons	0.120809681799693	0.828800199515096	Heritable
chr1	6769739	6770258	520	*	chr1	6769911	6770038	128	+	exon:3771	ENST00000641757.1			hg38_genes_exons	0.120809681799693	0.828800199515096	Heritable
chr1	6769739	6770258	520	*	chr1	6769777	6769910	134	+	intron:3147	ENST00000641757.1			hg38_genes_introns	0.120809681799693	0.828800199515096	Heritable
chr1	6769739	6770258	520	*	chr1	6770039	6780453	10415	*	intergenic:74				hg38_genes_intergenic	0.120809681799693	0.828800199515096	Heritable
chr1	6769739	6770258	520	*	chr1	6706072	6780252	74181	*	inter:158				hg38_cpg_inter	0.120809681799693	0.828800199515096	Heritable
chr1	6839153	6840194	1042	*	chr1	6835619	6839618	4000	-	1to5kb:12451	ENST00000433407.1			hg38_genes_1to5kb	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6871756	46546	+	intron:3149	ENST00000490738.5	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	7091303	266093	+	intron:3152	ENST00000303635.12	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6871756	46546	+	intron:3173	ENST00000476163.5	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6907014	81804	+	intron:3177	ENST00000700414.1	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6871756	46546	+	intron:3201	ENST00000473578.5	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6887653	62443	+	intron:3204	ENST00000557126.5	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6871756	46546	+	intron:3206	ENST00000700444.1	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	7091303	266093	+	intron:3213	ENST00000700415.1	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6886239	61029	+	intron:3236	ENST00000700416.1	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6871756	46546	+	intron:3240	ENST00000486138.2	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6871756	46546	+	intron:3243	ENST00000467404.6	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	7091303	266093	+	intron:3246	ENST00000476864.2	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	7091303	266093	+	intron:3267	ENST00000700417.1	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6871756	46546	+	intron:3287	ENST00000461311.1	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6871756	46546	+	intron:3290	ENST00000700418.1	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6825211	6886239	61029	+	intron:3292	ENST00000482934.1	23261	CAMTA1	hg38_genes_introns	0.063868894480287	0.824598431009033	Non-heritable
chr1	6839153	6840194	1042	*	chr1	6790307	6957940	167634	*	inter:159				hg38_cpg_inter	0.063868894480287	0.824598431009033	Non-heritable
chr1	7030903	7031731	829	*	chr1	6825211	7091303	266093	+	intron:3152	ENST00000303635.12	23261	CAMTA1	hg38_genes_introns	0.0602424549915422	0.846452733926664	Non-heritable
chr1	7030903	7031731	829	*	chr1	6907599	7091303	183705	+	intron:3179	ENST00000700414.1	23261	CAMTA1	hg38_genes_introns	0.0602424549915422	0.846452733926664	Non-heritable
chr1	7030903	7031731	829	*	chr1	6871841	7091303	219463	+	intron:3207	ENST00000700444.1	23261	CAMTA1	hg38_genes_introns	0.0602424549915422	0.846452733926664	Non-heritable
chr1	7030903	7031731	829	*	chr1	6825211	7091303	266093	+	intron:3213	ENST00000700415.1	23261	CAMTA1	hg38_genes_introns	0.0602424549915422	0.846452733926664	Non-heritable
chr1	7030903	7031731	829	*	chr1	6825211	7091303	266093	+	intron:3246	ENST00000476864.2	23261	CAMTA1	hg38_genes_introns	0.0602424549915422	0.846452733926664	Non-heritable
chr1	7030903	7031731	829	*	chr1	6825211	7091303	266093	+	intron:3267	ENST00000700417.1	23261	CAMTA1	hg38_genes_introns	0.0602424549915422	0.846452733926664	Non-heritable
chr1	7030903	7031731	829	*	chr1	6966249	7058458	92210	*	inter:160				hg38_cpg_inter	0.0602424549915422	0.846452733926664	Non-heritable
chr1	7261998	7262817	820	*	chr1	7249627	7467829	218203	+	intron:3154	ENST00000303635.12	23261	CAMTA1	hg38_genes_introns	0.0346451160929316	0.889163558153805	Non-heritable
chr1	7261998	7262817	820	*	chr1	7249627	7467829	218203	+	intron:3181	ENST00000700414.1	23261	CAMTA1	hg38_genes_introns	0.0346451160929316	0.889163558153805	Non-heritable
chr1	7261998	7262817	820	*	chr1	7249627	7640399	390773	+	intron:3209	ENST00000700444.1	23261	CAMTA1	hg38_genes_introns	0.0346451160929316	0.889163558153805	Non-heritable
chr1	7261998	7262817	820	*	chr1	7249627	7467829	218203	+	intron:3215	ENST00000700415.1	23261	CAMTA1	hg38_genes_introns	0.0346451160929316	0.889163558153805	Non-heritable
chr1	7261998	7262817	820	*	chr1	7249627	7467829	218203	+	intron:3248	ENST00000476864.2	23261	CAMTA1	hg38_genes_introns	0.0346451160929316	0.889163558153805	Non-heritable
chr1	7261998	7262817	820	*	chr1	7249627	7640399	390773	+	intron:3269	ENST00000700417.1	23261	CAMTA1	hg38_genes_introns	0.0346451160929316	0.889163558153805	Non-heritable
chr1	7261998	7262817	820	*	chr1	7066668	7659339	592672	*	inter:161				hg38_cpg_inter	0.0346451160929316	0.889163558153805	Non-heritable
chr1	7665689	7666419	731	*	chr1	7664759	7668758	4000	+	1to5kb:649	ENST00000700420.1	23261	CAMTA1	hg38_genes_1to5kb	0.0935949049162811	0.939231734415713	Non-heritable
chr1	7665689	7666419	731	*	chr1	7664905	7668904	4000	+	1to5kb:650	ENST00000700421.1	23261	CAMTA1	hg38_genes_1to5kb	0.0935949049162811	0.939231734415713	Non-heritable
chr1	7665689	7666419	731	*	chr1	7665987	7669986	4000	+	1to5kb:651	ENST00000495233.6	23261	CAMTA1	hg38_genes_1to5kb	0.0935949049162811	0.939231734415713	Non-heritable
chr1	7665689	7666419	731	*	chr1	7665200	7670910	5711	+	intron:3158	ENST00000303635.12	23261	CAMTA1	hg38_genes_introns	0.0935949049162811	0.939231734415713	Non-heritable
chr1	7665689	7666419	731	*	chr1	7665200	7670910	5711	+	intron:3185	ENST00000700414.1	23261	CAMTA1	hg38_genes_introns	0.0935949049162811	0.939231734415713	Non-heritable
chr1	7665689	7666419	731	*	chr1	7665200	7670910	5711	+	intron:3219	ENST00000700415.1	23261	CAMTA1	hg38_genes_introns	0.0935949049162811	0.939231734415713	Non-heritable
chr1	7665689	7666419	731	*	chr1	7665200	7670910	5711	+	intron:3252	ENST00000476864.2	23261	CAMTA1	hg38_genes_introns	0.0935949049162811	0.939231734415713	Non-heritable
chr1	7665689	7666419	731	*	chr1	7665200	7670910	5711	+	intron:3272	ENST00000700417.1	23261	CAMTA1	hg38_genes_introns	0.0935949049162811	0.939231734415713	Non-heritable
chr1	7665689	7666419	731	*	chr1	7665200	7670910	5711	+	intron:3303	ENST00000700419.1	23261	CAMTA1	hg38_genes_introns	0.0935949049162811	0.939231734415713	Non-heritable
chr1	7665689	7666419	731	*	chr1	7665200	7670910	5711	+	intron:3318	ENST00000700445.1	23261	CAMTA1	hg38_genes_introns	0.0935949049162811	0.939231734415713	Non-heritable
chr1	7665689	7666419	731	*	chr1	7665116	7667115	2000	*	shore:602				hg38_cpg_shores	0.0935949049162811	0.939231734415713	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7766458	10790	+	intron:3171	ENST00000303635.12	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7752534	7766458	13925	+	intron:3198	ENST00000700414.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7766458	10790	+	intron:3233	ENST00000700415.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7752534	7766458	13925	+	intron:3264	ENST00000476864.2	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7752534	7766458	13925	+	intron:3284	ENST00000700417.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7766458	10790	+	intron:3317	ENST00000700419.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7766458	10790	+	intron:3332	ENST00000700445.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7766458	10790	+	intron:3347	ENST00000700420.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7766458	10790	+	intron:3361	ENST00000700421.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7752534	7766458	13925	+	intron:3374	ENST00000495233.6	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7752534	7766458	13925	+	intron:3382	ENST00000700422.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7752534	7760602	8069	+	intron:3394	ENST00000710284.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7752534	7760602	8069	+	intron:3406	ENST00000710285.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7766458	10790	+	intron:3419	ENST00000700423.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7752534	7766458	13925	+	intron:3431	ENST00000700424.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7766458	10790	+	intron:3444	ENST00000700425.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7766458	10790	+	intron:3457	ENST00000700446.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7766458	10790	+	intron:3470	ENST00000700447.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7752534	7766458	13925	+	intron:3475	ENST00000490905.5	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7766458	10790	+	intron:3481	ENST00000700448.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7755669	7760602	4934	+	intron:3484	ENST00000700449.1	23261	CAMTA1	hg38_genes_introns	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7758883	7759295	413	*	chr1	7709797	7766990	57194	*	inter:164				hg38_cpg_inter	0.0732406293637334	0.960411786220531	Non-heritable
chr1	7807998	7808147	150	*	chr1	7803849	7808892	5044	+	intron:3504	ENST00000377532.8	8863	PER3	hg38_genes_introns	0.0323710536818779	0.949529102741402	Non-heritable
chr1	7807998	7808147	150	*	chr1	7803849	7808892	5044	+	intron:3534	ENST00000613533.4	8863	PER3	hg38_genes_introns	0.0323710536818779	0.949529102741402	Non-heritable
chr1	7807998	7808147	150	*	chr1	7803849	7808892	5044	+	intron:3555	ENST00000614998.4	8863	PER3	hg38_genes_introns	0.0323710536818779	0.949529102741402	Non-heritable
chr1	7807998	7808147	150	*	chr1	7803849	7808892	5044	+	intron:3576	ENST00000361923.2	8863	PER3	hg38_genes_introns	0.0323710536818779	0.949529102741402	Non-heritable
chr1	7807998	7808147	150	*	chr1	7803849	7809892	6044	+	intron:3592	ENST00000463106.1	8863	PER3	hg38_genes_introns	0.0323710536818779	0.949529102741402	Non-heritable
chr1	7807998	7808147	150	*	chr1	7789045	7823137	34093	*	inter:166				hg38_cpg_inter	0.0323710536818779	0.949529102741402	Non-heritable
chr1	7812236	7812669	434	*	chr1	7810589	7819284	8696	+	intron:3507	ENST00000377532.8	8863	PER3	hg38_genes_introns	0.0886027537882452	0.956877111339511	Non-heritable
chr1	7812236	7812669	434	*	chr1	7810589	7819284	8696	+	intron:3537	ENST00000613533.4	8863	PER3	hg38_genes_introns	0.0886027537882452	0.956877111339511	Non-heritable
chr1	7812236	7812669	434	*	chr1	7810589	7819284	8696	+	intron:3558	ENST00000614998.4	8863	PER3	hg38_genes_introns	0.0886027537882452	0.956877111339511	Non-heritable
chr1	7812236	7812669	434	*	chr1	7810568	7819284	8717	+	intron:3579	ENST00000361923.2	8863	PER3	hg38_genes_introns	0.0886027537882452	0.956877111339511	Non-heritable
chr1	7812236	7812669	434	*	chr1	7811605	7827103	15499	-	intron:74429	ENST00000451646.1	124903833	LOC124903833	hg38_genes_introns	0.0886027537882452	0.956877111339511	Non-heritable
chr1	7812236	7812669	434	*	chr1	7789045	7823137	34093	*	inter:166				hg38_cpg_inter	0.0886027537882452	0.956877111339511	Non-heritable
chr1	7823005	7823818	814	*	chr1	7820641	7826479	5839	+	intron:3510	ENST00000377532.8	8863	PER3	hg38_genes_introns	0.0729407471578787	0.96678203651295	Non-heritable
chr1	7823005	7823818	814	*	chr1	7820641	7826479	5839	+	intron:3540	ENST00000613533.4	8863	PER3	hg38_genes_introns	0.0729407471578787	0.96678203651295	Non-heritable
chr1	7823005	7823818	814	*	chr1	7820641	7826479	5839	+	intron:3561	ENST00000614998.4	8863	PER3	hg38_genes_introns	0.0729407471578787	0.96678203651295	Non-heritable
chr1	7823005	7823818	814	*	chr1	7820641	7826479	5839	+	intron:3582	ENST00000361923.2	8863	PER3	hg38_genes_introns	0.0729407471578787	0.96678203651295	Non-heritable
chr1	7823005	7823818	814	*	chr1	7811605	7827103	15499	-	intron:74429	ENST00000451646.1	124903833	LOC124903833	hg38_genes_introns	0.0729407471578787	0.96678203651295	Non-heritable
chr1	7823005	7823818	814	*	chr1	7823138	7825137	2000	*	shelf:408				hg38_cpg_shelves	0.0729407471578787	0.96678203651295	Non-heritable
chr1	7823005	7823818	814	*	chr1	7789045	7823137	34093	*	inter:166				hg38_cpg_inter	0.0729407471578787	0.96678203651295	Non-heritable
chr1	7849277	7849904	628	*	chr1	7849640	7849683	44	-	exon:86892	ENST00000377516.6	10911	UTS2	hg38_genes_exons	0.0394442066990263	0.898185417319297	Non-heritable
chr1	7849277	7849904	628	*	chr1	7849640	7849683	44	-	exon:86898	ENST00000361696.10	10911	UTS2	hg38_genes_exons	0.0394442066990263	0.898185417319297	Non-heritable
chr1	7849277	7849904	628	*	chr1	7849640	7849683	44	-	exon:86903	ENST00000054668.5	10911	UTS2	hg38_genes_exons	0.0394442066990263	0.898185417319297	Non-heritable
chr1	7849277	7849904	628	*	chr1	7847883	7849639	1757	-	intron:74432	ENST00000377516.6	10911	UTS2	hg38_genes_introns	0.0394442066990263	0.898185417319297	Non-heritable
chr1	7849277	7849904	628	*	chr1	7849684	7850811	1128	-	intron:74433	ENST00000377516.6	10911	UTS2	hg38_genes_introns	0.0394442066990263	0.898185417319297	Non-heritable
chr1	7849277	7849904	628	*	chr1	7847883	7849639	1757	-	intron:74436	ENST00000361696.10	10911	UTS2	hg38_genes_introns	0.0394442066990263	0.898185417319297	Non-heritable
chr1	7849277	7849904	628	*	chr1	7849684	7850811	1128	-	intron:74437	ENST00000361696.10	10911	UTS2	hg38_genes_introns	0.0394442066990263	0.898185417319297	Non-heritable
chr1	7849277	7849904	628	*	chr1	7847883	7849639	1757	-	intron:74439	ENST00000054668.5	10911	UTS2	hg38_genes_introns	0.0394442066990263	0.898185417319297	Non-heritable
chr1	7849277	7849904	628	*	chr1	7849684	7850811	1128	-	intron:74440	ENST00000054668.5	10911	UTS2	hg38_genes_introns	0.0394442066990263	0.898185417319297	Non-heritable
chr1	7849277	7849904	628	*	chr1	7831417	7938347	106931	*	inter:167				hg38_cpg_inter	0.0394442066990263	0.898185417319297	Non-heritable
chr1	7854083	7854466	384	*	chr1	7853513	7854512	1000	-	promoter:12460	ENST00000377516.6	10911	UTS2	hg38_genes_promoters	0.0650191196655309	0.949792081892915	Non-heritable
chr1	7854083	7854466	384	*	chr1	7853432	7854431	1000	-	promoter:12462	ENST00000054668.5	10911	UTS2	hg38_genes_promoters	0.0650191196655309	0.949792081892915	Non-heritable
chr1	7854083	7854466	384	*	chr1	7854066	7858065	4000	-	1to5kb:12461	ENST00000361696.10	10911	UTS2	hg38_genes_1to5kb	0.0650191196655309	0.949792081892915	Non-heritable
chr1	7854083	7854466	384	*	chr1	7854432	7858431	4000	-	1to5kb:12462	ENST00000054668.5	10911	UTS2	hg38_genes_1to5kb	0.0650191196655309	0.949792081892915	Non-heritable
chr1	7854083	7854466	384	*	chr1	7831417	7938347	106931	*	inter:167				hg38_cpg_inter	0.0650191196655309	0.949792081892915	Non-heritable
chr1	7971654	7971990	337	*	chr1	7971629	7971957	329	+	exon:4326	ENST00000497113.1	11315	PARK7	hg38_genes_exons	0.107224771114561	0.943523696230734	Heritable
chr1	7971654	7971990	337	*	chr1	7970964	7977651	6688	+	intron:3598	ENST00000493373.5	11315	PARK7	hg38_genes_introns	0.107224771114561	0.943523696230734	Heritable
chr1	7971654	7971990	337	*	chr1	7970964	7977651	6688	+	intron:3609	ENST00000493678.5	11315	PARK7	hg38_genes_introns	0.107224771114561	0.943523696230734	Heritable
chr1	7971654	7971990	337	*	chr1	7970964	7977651	6688	+	intron:3614	ENST00000377493.9	11315	PARK7	hg38_genes_introns	0.107224771114561	0.943523696230734	Heritable
chr1	7971654	7971990	337	*	chr1	7970964	7977651	6688	+	intron:3620	ENST00000338639.10	11315	PARK7	hg38_genes_introns	0.107224771114561	0.943523696230734	Heritable
chr1	7971654	7971990	337	*	chr1	7970964	7977651	6688	+	intron:3630	ENST00000377491.5	11315	PARK7	hg38_genes_introns	0.107224771114561	0.943523696230734	Heritable
chr1	7971654	7971990	337	*	chr1	7970964	7977651	6688	+	intron:3636	ENST00000377488.5	11315	PARK7	hg38_genes_introns	0.107224771114561	0.943523696230734	Heritable
chr1	7971654	7971990	337	*	chr1	7970964	7977651	6688	+	intron:3644	ENST00000469225.1	11315	PARK7	hg38_genes_introns	0.107224771114561	0.943523696230734	Heritable
chr1	7971654	7971990	337	*	chr1	7966167	8021493	55327	*	inter:169				hg38_cpg_inter	0.107224771114561	0.943523696230734	Heritable
chr1	7977152	7978517	1366	*	chr1	7977652	7977738	87	+	exon:4275	ENST00000493373.5	11315	PARK7	hg38_genes_exons	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977652	7977738	87	+	exon:4288	ENST00000493678.5	11315	PARK7	hg38_genes_exons	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977652	7977738	87	+	exon:4294	ENST00000377493.9	11315	PARK7	hg38_genes_exons	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977652	7977738	87	+	exon:4301	ENST00000338639.10	11315	PARK7	hg38_genes_exons	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977652	7977738	87	+	exon:4313	ENST00000377491.5	11315	PARK7	hg38_genes_exons	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977652	7977738	87	+	exon:4320	ENST00000377488.5	11315	PARK7	hg38_genes_exons	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977652	7977738	87	+	exon:4330	ENST00000469225.1	11315	PARK7	hg38_genes_exons	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7970964	7977651	6688	+	intron:3598	ENST00000493373.5	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977739	7984893	7155	+	intron:3599	ENST00000493373.5	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7970964	7977651	6688	+	intron:3609	ENST00000493678.5	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977739	7984893	7155	+	intron:3610	ENST00000493678.5	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7970964	7977651	6688	+	intron:3614	ENST00000377493.9	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977739	7984893	7155	+	intron:3615	ENST00000377493.9	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7970964	7977651	6688	+	intron:3620	ENST00000338639.10	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977739	7984893	7155	+	intron:3621	ENST00000338639.10	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7970964	7977651	6688	+	intron:3630	ENST00000377491.5	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977739	7984893	7155	+	intron:3631	ENST00000377491.5	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7970964	7977651	6688	+	intron:3636	ENST00000377488.5	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977739	7984893	7155	+	intron:3637	ENST00000377488.5	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7970964	7977651	6688	+	intron:3644	ENST00000469225.1	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7977739	7984863	7125	+	intron:3645	ENST00000469225.1	11315	PARK7	hg38_genes_introns	0.128228056902471	0.937508602569318	Heritable
chr1	7977152	7978517	1366	*	chr1	7966167	8021493	55327	*	inter:169				hg38_cpg_inter	0.128228056902471	0.937508602569318	Heritable
chr1	8130206	8131446	1241	*	chr1	8122703	8184823	62121	*	intergenic:77				hg38_genes_intergenic	0.0846894780059639	0.865011548501012	Non-heritable
chr1	8130206	8131446	1241	*	chr1	8030795	8207935	177141	*	inter:170				hg38_cpg_inter	0.0846894780059639	0.865011548501012	Non-heritable
chr1	8160491	8160740	250	*	chr1	8122703	8184823	62121	*	intergenic:77				hg38_genes_intergenic	0.0827753850813069	0.913319627322307	Non-heritable
chr1	8160491	8160740	250	*	chr1	8030795	8207935	177141	*	inter:170				hg38_cpg_inter	0.0827753850813069	0.913319627322307	Non-heritable
chr1	8182792	8183873	1082	*	chr1	8122703	8184823	62121	*	intergenic:77				hg38_genes_intergenic	0.0744600995181423	0.890317811022769	Non-heritable
chr1	8182792	8183873	1082	*	chr1	8030795	8207935	177141	*	inter:170				hg38_cpg_inter	0.0744600995181423	0.890317811022769	Non-heritable
